,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601998.CH.EQUITY,0,0,0,0,0.0838743404900471,0,0,0,0,0,0,0.143017431290742,0.460385282678132,0,0,0,0,0,0,0.0990295634506067,0.122702086178976,0,0,0,0,-0.32739011187439,0,0,0.200402201849596,0,-0.210881699892928,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0769704451752114,0,-0.0276591681617482,-0.138634444875139,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.18054537053933,0.0323335791780211,0,0,0,0,0.15596676112486,0.210409824665628,0,0,0,0,0,0,0,0,0,0,0,0,0.053004736033449,0,0,0.154128884783947,0.196450381247784,0,0,0.197366767600678,0,0,0,0,0,0,0,0,0,0,0,0,0.0772632417396014,0,-0.124188298861124
X2388.HK.EQUITY,0,0,0,0,0.606281006676261,0.187706414400173,-0.07318076598433,0,0,0,-3.46944695195361e-18,0,0,0,0,0.357788858674184,0,-0.133614629701017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298319308215635,0,0.0862728705333755,0,0,0,0.153113426136542,0,0.0400007055033624,0.0486813114053476,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.000556262001901314,0,0,0,0,0.0438581675515356,0,0.00547839219187304,0.0255955819785671,0,0,0.00206091708788446,0.0866472459926463,0,0,0,0,0,0,0,0,0.151655522258774,0,0,0.121179751206652,0,0,0,0,0,0.325230556848315,0,0,0,0,0,0.262587481104133,-0.0821717969060735,0.1016685858552,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.00660264262683399,0,0,0,0,0,0,0,0,0,0,-0.0191477857277918,0,0,0.18308583426622,0.162752724048721,0,1.73472347597681e-18,0,0,0,0,0,0,0.152200159121324,0,0,0,6.93889390390723e-18,0,0,0,-0.0673354772854918,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,-0.0404864315071814,-0.0797407762220991,0,0,0,0,0,0.145423381532805,0,0,0,0,0,0,0,0,0,0,0,0,-0.309090837917676,0,0,0,0,0,0,0,0,0.160826272392828,0,6.93889390390723e-18,-0.0599711753145969,0.203802438142368,0,0.115801165830866,-0.0678882981810541,0.778467346767526,0,0.0455277627768987,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.20379301383387,0,0.0519641016562972,0,0,0,0,0,0,0,0,0,0,-0.120591234962073,0.0305338111865496,0,0.0331197764927513,0,0,0,0,0,0,-0.101733539333768,0.129303933024269,0,0,0,0,0,0.0797409841410749,0,0,0,0.421110901555295,0.095053765208616,-0.0252202673124962,0,0,0.134417340221331,0
X002142.CH.EQUITY,0,0,0.28070104309808,0,0,0,0,0,0,0.0498350962654001,0,0,0,0.172314073322458,0.057370852904573,0,0,-0.148794799155068,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00707840035490829,0,0,0,0,0,0,0,0,0,0.0159201205355108,0,0,0,-0.0361469495678472,0.11553137540729,-0.0457914670744285,0.105040263320401,0,0.115215888816887
X601211.CH.EQUITY,-0.110509115048652,0,0,0,0,0,0,0,0,-0.0411912832857194,0,0,0,-0.0153985554253909,0,0,0,0,0,0,0,0.402362432860583,0,0,0,0,0,0.0921998637692509,0,0,0,0,0,0,0,0.225780040879779,0,0,0,0,0.0386080491152596,0.032600402824838,0,0,0,0.277376844099462,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00390875851127617,0,0,0,0,0,0,0,0,0,-0.0144584502874279,0,0.144971351005926,-0.0485859026004787,0.378180727274413,0,0,0,0,0,0,0,0,0,0.123702409009745,0.242821449107633,0,0,-0.16841916273803,0,0,0,0,0.0451590089978267,0,0
X601229.CH.EQUITY,0,0,0.296570730216968,0,0,0,0,0,0,0,0,0,0,0.155352434525242,0,0,0,0,0,0.154711797298789,0,0,0.220735306886877,0,0,0.242512042014711,0,0,0,0,-0.11353100149592,0,0,-0.0593282398879609,0,0,0,0,0,0,0,0,0.0331586879675008,0,0,0,0,0.0420505544095366
X601336.CH.EQUITY,0,0,0,0.132623769283846,0,0,0.0971855142647884,0,0.0777522865648817,0,0,0,0.00233488563726293,0,0,0,0,0,0,0,0.0360239122175783,0,0,0,1.0842021724855e-19,0,0.236306661853747,0,0,0,0.19875488399617,0,0,0.238508617472758,0.0975750917409122,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.217210232878843
X2882.TT.EQUITY,0,0,0,0,0.0608685577756278,0,0,0,0,0,0,0,0,-0.113706030785435,0,-0.111986081078698,-0.0263324688408912,0,0,0,0,0,0,0,0,0,0,0,0,0.168760379933963,0,0.0327427729362182,0,0,0.311093372830112,0,0,0,0,0,0,0,0.0273095295232581,-0.0330686300242982,0,0,0,0.177139172912005
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.116146947602438,0,0,0,0,0,-0.330343731509183,0,0,0,0,0,0.0335762050708589,0,0,0,0.177825703559601,0,0,0,0,0,0.0783655540748646,0,1.02039306760695,0,0,0,0,0,0,0,0.0198702491251505,0,0,0,-0.266863855315031,0,0.171765400834744,0
X600015.CH.EQUITY,0,0.0412076193834962,0,0,0.0145039550415582,0,0,0,0,0,0.0669434015319355,0,0,0,0,0.121329115437633,0.0233992332431294,0,0,0.0497523463321473,0,0.035367551062005,0,0,0,0,1.73472347597681e-18,0,0.123426199645504,0,0,0.425861139636374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0.0168957023584527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173143433560427,0,0,0,0,0,0,0,0,0.049387616308639,0,0,0,0,0,0.121234748268347,0.26563590011855,0,0,0.255959530096545,-0.00794951608728176,0,0,0,0,0.262126970854339,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0956044308637321,0,0.174183735107857,0,0,0,-0.109461355449687,-0.0840014166709276,0.111719122617138,0,0,0,0,0.0917021835403852,0,0,0,0,-0.0638084159563076,0,0,-0.0720256825942049,0.120650390897519,0.443463222240238,0,0,0,0,0,0,-0.124630256583547,0,0,0,0,0,0,0.205261577343968,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0172371254956269,-0.130005587128045,0,0,-0.0411728492227483,-0.0584955462885524,0,0.226557295796168,0,0,0.178991001731331,0,0.0646999753244744,0,0,0,0,0.087202636023635,0,0,0,-0.0452592962882417,0.465752145936469,0.0879004281202888,0,0,0,0,0.0855875342042698,0,0,0,0.0716600453479213,0,0,0,0,0.0282390543514074,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165492596046611,0,0.156735108340732,0,0,0,0,0,0.0193024346374292,0.0837902774657207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165116762927318,0,0,0,0,0,-4.33680868994202e-19,0,-0.0788843541636513,0.0858914803798821,0.323024631154363,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.15107334058704,0,0,0,0,0,0,0,0,0,0,0.0863128333785614,0,0,0,0,0,0.0499456258691197,0,0,0.24005914852048,0.0278262882933394,0,0,0,0,0,0,0,0,0,0,0,0,0.246367594889697,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.551946622809865,0,0,0,0,0,0,0,0,0,0,0,0.161202712545247,0,0,0.152590606184442,0,0,0.083655333127434,0,0,0,0,0,0.173697251567483,0,0,0,0,0.170346589349125,0,0,0,0.243543616952727,0,0,-0.605270158766627,0,0,0,-0.243679916663939,0.0712725486146182,0,0,0,0,0.148006377204493
X000776.CH.EQUITY,0,0,-0.0213631519052042,0,0,0,0,0,0.0135932650241418,0,0,0,0.181545011022462,0,0,0,0,0,0,0,0,0,0,0.402732328632868,-0.0579563904936643,0,0,0.142040629802931,0,0.0540065163195378,0,0,0,0.12418450764098,0,0.0529606520743152,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.0596341043061309,0,0,0,0,0,0,0,0,0,0,0,0,-0.112464604644141,0,0,0.0983338542169722,0.1069301233601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690381057941128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817099992270733,0.0880444506541355
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.044479914330182,0,0,0,0,0.145127580035193,0.0815537284992302,0,0,0.473336196063089,0,0.0392419384334117,0.0417659044506119,-0.0164298205068653,0.0247667813993707,0.0265072370427377,-0.023170823503266,0,0,0,0,0.0110590304633662,0,0,0.00411783332513057,0.205658898872823,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.127096814189203,0,0,0,0.092715356142187,0.452867784480753,0,-0.986762843597619,0,0,0,0,0,0,0,0,0,0,0,0.252714530809619,0,0,0,0,0,0.0933907485267866,0,0,0,0,0,0,0,0,0.431953500931624,0,0,0,0,0,0,0,0.112385811319396,-0.00602504663617933,0,0,0
X601009.CH.EQUITY,0.034411106143412,0.139562932571462,0,0,0,0,0,0,0,0.273880237156189,0,0,0,0.539380647253885,0,0,0,0,0,0,0,0,0.0824506094224021,0,0,0,0,0,0,0,0,0,0,0,0.161546648472548,0,0,-0.0198976963262979,0,0,0.0914410118705709,0,0,0,-0.168994613037634,-0.0287406971907882,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.126049202530643,0,0,0,-0.117516151330489,-0.0394735969849064,0,0,0,0,0,0,0.22377179494951,0,0.108208073993059,0,0,0,-0.0450674406168992,0.154382605251499,0,0,0,0,0,0.119165852752858,0,0,0,0.0869909043087417,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0.119821976634102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162219083524866,0,0.0654560976108217,0.0853636891727117,0.197378590131541,0,0,0,0,0,0.246207434839329,0,0,0,0.15508537831459,-0.036928928738208,0,0.0174980049394971,0.116519805005922,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.13998483188736,0,0,0.114690953908281,0,0,0,0,0.12761988971886,0,0,0.0341536332801999,-0.0361985942249709,-0.0681609890781696,0,0,-0.0242404925891088,0,0,0.0343099734131215,0,0.0676534531745423,0.00793892578041708,0,0,0,0.0546083426827274,0,0.684472178889095,-0.139075329430093,0,0,0.0679892920068959,0,0,0
X5880.TT.EQUITY,0,0,0,0,-0.0363156334497016,0,0,0,0,0.527779882837711,0,0,0,0,0.119463492813375,0,-0.074720961473184,0.0612901195914516,0,0,0,0,-0.44528873142186,0,0,0,0,4.33680868994202e-19,0.0255755500754766,0,0.0503194510310981,0,0,0,0.575044062963629,0,-0.0714295088304212,0,-0.15291380042113,0,0.400550772739767,0,0,0,0,0,0,0
