,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0.470184257974652,0,0,0,0,0,-0.0703150028624892,0,0,0,0,0,0,0,0.281361665270367,0,0,0,-0.0184872062273603,0,0,0,0,0,0.00737755795384645,0.0714753373456834,0,0,0,0,0,0.238923763687104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.114989890970614,0,0,0,0.225571979304273,0,0,0.0260350260359349,0,0.0388195111398269,0,0,0,0,0.0616387822301466,0,0.081226654004944,0,0,0,0,0,0,0.193061106934219,0,0,0,0,0,-4.33680868994202e-19,0,0.041556891256667,0,0.119281266286608,0,0.0483057856766088,0,0,0,0,0,0,0,0,0,0,0.00478961050516914,0.0661887571370968,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.271290092610242,0,0,0,0,0,0,0.269601694277544,0,0,0,0,0.132512192972239,0,0,-3.46944695195361e-18,0,-8.67361737988404e-19,0,0,0,0.0749475836264805,0,0.00180918182655036,0,0.107271129874136,0,0,0,0,0,0,0.117167757338416,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.215621910349457,0,0,0,0.465974782782774,0,0,0,0.00584439067929208,0,1.38777878078145e-17,0,0.00629918875649695,0.0391161317598985,0,0,0,0,0,0.0404135273094223,0,0,0,0,0,0,0,0.0114072850201694,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.033939764199755,0,0,0.00546136588412488,0.205891075393965,0,0.206660266629914,0,0,0,0,0,0,0,0.297677322151983,0,0,0,0.162031209131381,0,0.0654460664556153,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.324900648665421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182098919759671,0,0,0,0.0518424472001277,0.0322146618819461,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.260380161513693,0,0.117818853895557,0,0,0,0
X601601.CH.EQUITY,0,0,0.1072691924386,0.0697895374828563,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.350898501395179,0,0,0,0,0,0,0.0089646486433404,0,0,0,0,0.0203951492038782,0,0.105542581462739,0.0504685633405071,0,0,0,0.156277449648275,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.117161309275114,0,0.0239881116649595,0.184923445992901,0,0,0,0,0,0.217344239414765,0,0.053055044056011,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0391562669666018,0,0,0,0,0,0,0.13844733717903,0,0,0.196611764365903,0,0.00422381891499118,0,0,0,0,0,0.0312781441526278,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0545855575524678,0,0,0,0,0,0.0523044599076522,0,0.182561996835859,0,0,0,0,0,0.120006651954874,0,0,0,0,0,0,0.0285090682718261,0,0,0,0.246347012670377,0,0,0,0,0.0333229933305421,0,0,0,0,0,0,0,0,0,0.224397491305807,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.118227993570749,0.324742442787987,0,0,0,0,0,0,0,0,0.238520801539443,0,0,0,0.540854469195041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167401403824244,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.110275598401774,0,0,0,0,0,0,0,0.350935823989234,0,0,0,0,0,0.321972797119136,0,-0.00427673899593983,0,0,0,0,0.11107363414348,0,0,0,0,0,0,0.0933572454917765,0,0.0340572885167113,0.0181097238508596,0.108303664723109,0,0,0.0567123192831401,0,0,0,0,0,0,0,0.0159130474293147,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.136295827823595,0.300757061989201,-0.00783394677838815,0,0,0,0,0,0.251733899251229,0,0,0,0,0,0,0,0,0,0,0.117127373178408,0,0,0.327632183711047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352499275365313,0,0.0643723058819444
X601998.CH.EQUITY,0,0.0993721612582017,0,0,0.124118680302591,0,-0.0166631793223552,0.0152459814439236,0,0,0,0,0.130468176512803,0,0,0,0,0,0,0,-0.0506262956185985,0,0,0,0.0276599651659334,0,0,0,0,0.0487263223962144,0,0,0,0,0.472041684194715,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.159869800073979,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0609591820908763,0.0917745372388928,0,-0.209510972975625,0,0,0,0.270266993327601,0,0,0,0,0,0.166625409633241,0,0.0648757440654288,0,0,0,0,0,0.00787854941672277,0,0,0,0,0,0,0,0.321414447755852,0,0,0,0,0,0,0,0,0,0,0,0.136810947493025,0,0
X601818.CH.EQUITY,0,0.0140895783794246,0,0,0.128720091736012,0,0,0,0,0,0.153336903101233,0.344327546033625,0,0,0,0,0,0,0,-0.0394861265618801,0,0,0.150168371878303,-0.0120514782669707,0,0,0.0519899808369844,0,0,0,0,0,0,0,0.148094352878398,0,0,0,0,0,0,0,0,0,0,0,0,0.0359687148098176,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0691701713543094,0,0,0,0.0608539569946135,0,0,0,0,0,0,0,0,0,0,0,0.0959010756607335,0,0.0612011047544154,0.0477011418199785,0,0.153314317785925,0,0,0,0,0,0.391024247103817,0,0.077457773147932,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,-1.38777878078145e-17,0,0.160917269298328,0.325735933773723,0,0,0,0,0,0.375357016330278,0.0883678312177302,0,0,0,0.043283942218237,0,0,0.0867344773697561,0,0,0,0,0,-0.145831240322406,0,0,0,0,0,0,0,0,0,0,0,0,-0.105953487471118,0,0,0,0.0457008603160429,0.102850445271315,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0398859414873063,-0.0310412247899085,0,0,0,0,0,0,0.136910807806022,0,0,0,0,0.0380478288005259,0,0,0,0,0,0,0,0,0.1002007060693,0,0,0,0,0.0800175653238633,0.0315839071518805,0.155136490314181,0,0,0,0.431182058831915,0,0.0239116302469036,0.0795572078538948,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0269180217019431,0,0.0656039767568966,0,0,0,0,0,0,0,0,0.0773875010786725,0,0,0.0218455060671431,0,0,0,0.439499145582156,0,0,0,0.0391982547307469,0,0,0,0,0,0.258010841124963,0,0,0.0404945363794029,0.1345938233263,0,0.0194968104708424,0,0,0,0,0,0,0,-0.135325394412882
X2882.TT.EQUITY,0,0,0,0,0,-0.00934822143129856,-0.0344551180039323,0,0,0,0.0707476927079229,0,0,0,0,0,0,0,0.221077847367995,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.534811575915055,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.173236758079456,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0333132417009084,0,0,0,0,0,0,0,0.298696392248788,0,0,0,0,0,0,0,0,0,0,0.298255472657589,0,0,0,0,0,0.0233052186833222,0,0.299973643424572,0,0,-0.215347327976911,0.134599291940617,0,0,0,-0.264624353575867,0,0,0,0,0,0.327371237645307,0,0
X601229.CH.EQUITY,0,0,0,0.0388354482397549,0,0,0,0,0.158387275576414,0.244506473042705,0,0,0.0554383782603125,0,0,0,0,0.178071944185354,0,0,0,0,0,0,0,0,0.00785516553095739,0,0,0,0,0,0,0,0,0.0448841512066653,0,0,-0.156379942553255,0,0,0,0.15847626823258,0.193218114604601,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.108036803192801,0,0,0,0.213859556878687,0.215115381056549,0,0,0,0,0,0,0,0,0,0.0308651800606984,0,0.125854275631695,0,0,0,0,0.029143855797456,0,0,0,0,0,0,0,0.110285652287454,0,0,0.112979085787586,0,0.025540760861658,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723201356287466,0,0,0,0,0,0,0,0,0,0,0.354211871320797,0,0,0,0,0,0,0,0,0,0.319157477482791,0,0,0,0.107594410254404,0,0,0,0,0.0371122800212866,0,0,0,0,0
X601169.CH.EQUITY,0,0.101759508549316,0,0,0,0,0,0,0,0.00397911516032044,0,0,0.027155944475128,0,0,0.11293882228602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211497987044536,0,0,0,0,0,0.376449099970347,0,0,0,0.155309438321484,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0993387318447334,0,0.328251509655215,0,0,0,0,0,0.0491161471505997,0,0,0,0,0,0,0.0461877043685234,0,0,0.0949871226481403,0,0,0.126224690024878,0,0,0,0,0,0,0,0.153538125644116,0,0,0.141784919455293,0,0,0.0188752452389229,0,0
X600015.CH.EQUITY,0,0.143815198258784,0,0,0,0,0,-0.079433323946382,0,0,0,0.448858115549187,0.0197619761353092,0.126432317657597,0,0,0,0,0,0,0.146251280477922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21385650185267,0,0,-0.0856048689686223,0,0,0.0175168106750982,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036108179161149,0.130790562705876,0,0,-0.00336093273990752,0,0,0,0,0,0,0,0,0,0.224222259679766,0,0,0,0,0,0,0,0,0.410013463168132,0,0.0321200364691905,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.076448621640576,0,0,0,0.0570553438805053,0,0,0,0,0,0,0,0,-0.132383645325586,0,0,0,0.0917862467792639,0,0.0139376403309056,0,0,0,0.110094128199494,0,0,0,-0.000169250212453534,0,0,0,0,0,0,0.274659042113332,0,0,0,0,-0.0403310952115661,0,0,0.501004815859459,0,0,0.074293177956973,0.00638129663884677
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.195357425282514,0,0,0,0,0,0,0,0,0.0143037084842327,0,0.085007258665438,0,0.0773308719138724,0.369161594976701,0,0,0.0519242543625289,0,0,0,0.126406988283775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0176686681830372,0,0,0,0,-0.0676711129706822,0,0.0245943465827428,-0.238331482257825,0,0,0.0683008625317504,-0.0177240390957701,-0.0384980778958011,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.362376058859236,0.112186314377152,0.0395031030770048,0,0,0,0,0,0,0,0,0,0.397471447201987,0.217982593969878
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0608904389679138,0.154741276284718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958959164913072,0,0.077839030988616,0.409632743567739,0,0,0.0505880860291546,0,0.0542203442937174,0,0,0,0,0,0,0,0,0,0,0,0,0.0860874290717403,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.289347879944726,0,0,0,0,0.0876095025611924,0.234521980752964,0,0,0,0.343075014717798,0,0,0,0,0,0.027469325321719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0210437772719422,0,0,0,0,0.0308365167966688,0,0,0,0.028833567075509,0,0,0.176599091490804,0,0.181042040896007,0,0,0,0,0.0720251192643046,0,0.0772851546199852,0,0,1.73472347597681e-18,0,0,0,0.0316683090344355,0,0.0732267383785229,0,0,0,0,0,0,0,0,0.227960396698955,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,-0.109325580519424,0,0,0,0,0,0,0,0,0,0,0,0,0.301264994861702,0,0,0,0,0,0,0.231844735843484,0,0,0,0,0,0,0.119067687149589,0,0.211218662222774,0,0,0.0979111567912224,0,0.0448808178616187,0,0,0.00989773765123936,0,0,0,0,0,0,0,0,0.104284733967502,0.0513686650668097,0
X2884.TT.EQUITY,0,0,0,-0.0492477513424849,0,0,0,-0.193616148252038,0,0.0650460327488585,0,0,0,0,0,0.254837815407871,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.191977235284735,0,0,0,0,0,0,0,0,0,0.122860597929,0,0.0325623877115632,0,0,0,0,0,0,0,0,0,0.523699539701194,0.206135075405182
X600919.CH.EQUITY,0,0,0,0,0.0632863955106365,0,0,0,0,0,0.0398373596346891,0,0,0,0,0,0,0.00230331783795087,0,0,0,0,0,0,0,0,0,0.0998456248815144,0,0,0,0,0.0252427910154737,0,0.143689709649933,0,0,0,0,0,0,0,0.194455564228579,0.309970969331055,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.108243084955869,0,0,0,0,0.03667287756972,0,0,0,0,0,0,0,0,0,0,0,-0.16286971934703,0,0,0,0,0.0853009326798376,0.0119761684754146,0,0,0,0.68247113061203,0,0,0,0,0,0,0,0,0,-0.0539988998346417,0.124824992101086,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256095646639265,0,0,-0.0584447308441599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292282180887889,0.0876192035418791,0,0.323459375216627,0,0,0,0.0531104537492813,0.383060719082491,0,0,0,0.254111541453741
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0609445305542823,0.0529241859329615,0,0,0,0,0,0,0,0,0,-0.0369286495629013,0,0,0,0,0,0,0.0480448858765353,0.085935969668762,0,0.455890845030054,0,0,0,0,0.287897079220841,0,0,0.0773951334060721,0
