,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0.07670220527575,0,0,0.593770197249501,0,0,0,-0.025866311629219,0,-0.0668053650452219,0,0,0.0129340318251108,0,0.107747588060422,0,0,0,0,0,0,0,0,0,0.193293212037575,0,0,0.0293026413828545,0,0,0,0,0,0,0,0,0,0,0,0.0884443250190112,0,0,0,0,1.73472347597681e-18,0.0245556307419653,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0375074173202538,0,0.367721399758586,0,0,0,0,0,0,0,0.0491766330432838,0,0.0686900001619054,0,0,0,0,0,0,0,0,0.268578693116888,0,0,0,0,0,0,0,0,0,0,0,0.0198079305030792,0,0.0296568059078629,0,0,0,0,0,0,0,0,0,0.116563789467458,0
X388.HK.EQUITY,0,0,0.230901767820794,0,0,0,0.204680362049829,0,0,0,0,0,0,0,0,0,0.0150967456996897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107136025439274,-0.0266321112358326,0,0,0,0,0,0,0,0,0,0,0.0845978589521421,-0.0644449800261871,0,0,0
X600000.CH.EQUITY,0.252100260487708,0.0963237085638237,0,0.0248595783140211,0,0,0,0,0.0508952541883106,0,0,0,0,0,0,0.00173947189974875,0.0330034599771962,0,0,0.0579630744630883,0,0,0,0,0,0,0,0,0,0,0.0246134197208447,0,0,0,0,0,0,0,0,0,0,0,0.212468975465445,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0644137319486569,0,0,0,0,0,0,0,0.229906261551354,0,0.0221251659722371,0,0,0,0.294271089414909,0.00631646680742642,0,0.0572989241149008,0,0,0,0,0,0,0,0,0,0,0.149477841299049,0,0,0,0,0,0.104512938071895,0,0,0
X000001.CH.EQUITY,0,0,0.339104802307578,0,0,0,0,0,0,0,0.0685945369462924,0,0,0,0,0,0,0,0,0,0.00275023879249548,0,0,0,0.0794022676013246,0.0282067335712865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17609153081405,0,0,0.270639968502605,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0800740586589825,0.138632569538376,0,0,0,0,0,0.196432252494767,0.29839634583213,0.0283877287496143,0.0459459799383546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730701557798847,0,0,0,0.00607432120238771,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.22680743154083,0,0,0,0,0,0,0,0.13270877821855,0,0,0,0,0.104766904750786,0,0,0,0.209433661838689,0.0363309352683102,0,0.134634303178242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436898244085097,0,0,0,0
X601601.CH.EQUITY,0.0320228581333769,0,0.57275911243184,0,0,0,0.0268704358533607,0,0.114050377449525,-0.0806033445923448,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429053686540984,0,0,0,0,0,0,0,0.148937483581731,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0908671712919492,0,0,0.105203188781207,0,-0.0403860825877437,0.00797442463122341,0.0229750558760805,0,0.113459334154371,0,0,0.127413478144831,0,0,0,0,0,0,0,0,0,0,0.191745806001324,0.00745356757159997,0,0,0,-0.0450048601854994,0.0545997856188761,0,0,0,0.436713547540457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.0830335818631409,0,0,0,-0.0283125917924821,0,0,0,0,0,0,0,0.357258704121466,0,0,0,0,0,0,0,0,0,0,0,0.160117957818045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167331925669193,0.183059113027835,0,0,0,0.244093394700928,0,0,0.00272188337512277
X11.HK.EQUITY,0,0,0,0,-0.121942041046347,0,0,0.324674868752947,0,0,0,0,0,0,0,0,0,0,0.263838381759643,0,0,0,0.543901456783568,0,0,0,0,0,0,0,0,0,0,-0.00787223199046613,0,0,0,0,0,0,0,0,0,0,0,0,-0.10863932626558,0,0,0
X2388.HK.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.365560894089605,0,0.0666998348078346,0,-0.0469595456692071,0,0.116820897446664,0,0,0,0,0,0,0,0,0.371652695372066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467320536102824,0,0,0,0,0,0.154226945079231,-0.0147086537377209,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0155585461051855,0.148253022236326,0,-0.287971898218275,0,0,0,0,0,0,0.364396137691763,0,0.152819493237098,0,0,0.265716155110229,0,0,0,0.104291888408465,0,0.288795120492613,0,-0.0880399979760509,0,0,0,0,0,0,0.00291762549936858,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.212507411769617,0.184539956027243,0,0.0113825985654609,0,0,0,0,0,0,0.0547344112326893,0.267924964999397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633801042158134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128402393627702,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0623545051034413,0,0.0736310753330593,0.104568047862147,-0.00834681074611632,0,0,0,0,0.355744239261897,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198239561908154,0,0.402217661547592,0,0,0,0,0,0,0,0,0,0,0,-0.0501687890538042,0,0,0,0.0225807548225762,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0448887241794095,0,0,0,0,0.0421237242605367,0,0,0.184619040685752,0,0,0,0,0,0,0,-0.043506755524057,0,0,0,0.0576647918214028,0.0306321933294699,0,0.220703210304252,0.0321318005531239,0,0,0,0,0,0,0.423422093252679,0.121318990630015,0,0.0123171842215556,0,-0.0413383053578702,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.223674872273028,0,0,0,0.144332398461894,0,0,0.172978802421854,0,0,0.0496219352523793,0,0,0.0479052006530471,0,0,0.215587775319207,0,0,0,0,0,0,0.0430486913961925,0,0,0,0,0,0,0.0288063535578975,0.11810601777664,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,-0.00622204807301227,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0346275348143159,0,0,0,0,0,0,0,-0.0762421287476382,0,0,0,0,0,0,0,0,0,0,0,0,0.617429408362915,0,0,0,0,0,0,0,0.00920917023784835,0,0,0,0.229859773981185,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366042984257779,0,0,0,0,0,0,0,0,0,0,0,0.163387838837443,0,0,0,0,0,0,0,0,0.0506049891295257,0,0,0,0,0,0,0,0,0,0,0.271658480330221,0,0,0
X601229.CH.EQUITY,0,0,3.46944695195361e-18,0,0.126836143908082,0,0,0,0,0,-0.0927078138170661,0,0,0.0510490009738186,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.052985325412441,0,0.184483090369477,0.30353613502228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803520688936395,0.0737246267853428,0,0,0,0.134898988580378,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.0769820412774209,0,0,0,0,0,0,0.241846814993331,0,0,0.307966940679201,0,0,0.0289764458462725,0,0,0,0.0869194272921258,8.67361737988404e-19,0,0,0,0,0,0.166991731728722,0,0,0,0,0,0,0,0,0,0,0,0.144306623780403,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.00203819034171019,0,0,0,0,0,0,0,-0.0666631475407647,0,0,0,0,0,0,0,0.0992806998951401,0,0,0,0,0,0.0402842944565446,0,0,0,-0.0718782745357432,0.218610958933637,0,0,0,0.0605955143452303,0,0,0,-0.00114484539449886,0.420735887310178,0.0671782750085091,0,0,0.0238585681263722,0,0.106822498800956,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0990379650033921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340088462797904,0,0,0,0.202273488333877,0.158572211142786,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.14264094858574,0,0,0.176518682162314,0.0911419147051708,0,0,0,0,0,0.0894476814289234,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.108564736180905,0,0,0,0,0,0,0,0,0,0.00628676024613566,0,0,0,0,0,0.0622283846397794,0,0.030049831448477,0,0,0,0,0,0,0,0,0,0,0.21479702227884,0,0,0,0,0.172999328588584,0,0.0735199319016377,0,0.372478226603116,0,-4.33680868994202e-19
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.303356767424279,0,0.151660854656373,0,0,0,0,0,0,0,0.027799415818764,0,-0.33293735874259,0,0.0381065036252027,0,0,0,0,0,0.102097607261316,0.0337720726949813,0,0,0,0.113843800533796,0,0,0,0.0522883720914479,0,0,0.171447328389841,0,0.174833345641326,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.130235759206607,0,0,0,-0.120075952902746,0,0,0,0,0,0,0,0.011995576384665,0,-0.0706459356200008,-0.0157655703003021,0,0,0,-0.0611147668284381,0,0,0.619446738321678,0,0,0,0,0,0,0,0,0.30689785661579,0,0,0,0,0.0464063861343461,0,0,0,-0.0646331265666013,0,0.0899013556595694,0
X2886.TT.EQUITY,0,0,0,-0.0151994714702079,0,0,0,0.0320259382503906,0,0,-0.00669433447586908,0,0,0,0,0,0,0,0,0,0,0,0.0115314891956908,0,0,0.0584430401935742,0,0,0,-0.039246927763968,-0.0663034678917828,0,0,0,0,0,0.164593979265202,0,0,0,0,0,0,0,0,0.351507283536574,0,0,0.172759617757034,0.141558233699748
X600015.CH.EQUITY,0,0.192859282565066,0,0,0,0,0,-0.16803148626475,0,0,0,0.265373646401312,0,0,0,0,0,0,0,0,0,0,0,0,0.254234209661914,0.0633342953284114,0,0,0,0,0,0,0,0,0.282769561844876,0,0,0,0,0.00949845647775044,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.109409121246448,0,0,0,0,0,-0.0838193735757886,0,-0.0509570319633822,0,0,0,-0.00933003808907057,0,0.0623128204408974,0,0,0,0,0,0.0465541047449085,0,-0.0438072396644432,0,0,0,0,0,0.0187659875934876,0.0174577905119912,0.172021491534971,0,0,0,0,0,0,0,0,0,0.448757594614211,0.177871302676199
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217795161982162,0,0,0.196738139506009,0,0,0,0,0.0400056174348746,0,0,0,0.200666274601948,0,0,0.00329446020241822,0,0,0.224792901009595,0,0,0.098335392684068,0,0,0,0,0,0,0,0,0,0,0.0318672196336533,0,0,0
X002736.CH.EQUITY,0.0954733119224838,0,0,0,0,0,0,0.0619447418614496,0,-0.123891185491048,0,0,0,0,0,0,0,0,0,0,0.0964092184359711,0,0,0,-0.0581887713580654,0,0.185276521619737,0,0,0,-3.46944695195361e-18,0,0.111485083424308,0.152174778382046,0,0,0,0,0,0,0,0,0,0,0,0,0.370828771047703,0,0,0.107194492666615
X601009.CH.EQUITY,0,0,0,0,0,0.192408126457044,0,0,0,0,0,0,0,0.0739106492066128,0,0.2280620397298,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.117010312376707,0.0624382668393078,0,0,0.0109529390824782,0,0,0.0152040286143926,0,0,0,-0.0663185963523724,0,0,0,0,0,0.0872808734557679,0,0,0,0.162892035160654,0,0
X601916.CH.Equity,0,0,0,0.388682036579742,0,0,-0.143741273784141,-0.290171548809861,0,0.0541221142079407,0,0,0.306940626650414,0,0,0,0.2210300184337,0,0,0,0.0599985531882477,3.46944695195361e-18,0,-0.116282489345431,0,0,0,0,-0.237856405617723,-0.184972423901248,0,0,0,0,0.299143069381251,0.205864217148249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0066008409225027,0,0,0,0,0.339345220450416,0,0,0,0,-0.0890678387745715,0,0,0,0,0,0,0.0493972745219389,0.231747583551103,0,0,0,0.0266891193049119,0.0686161582254242,0.00838669231494779,0.131515689168284,0,0,0,0,0,0,0.178518413276428,0,0,0,0,0.0577434029664987,0,0,0
X2884.TT.EQUITY,0,0,0,-0.139614963869885,0,0,0,-0.141002956842884,0,0,0,0,0.0472622297245764,0,0,0.310056281125165,0,0,-0.0126974724501517,0,0,-0.101700352151254,0,0,-0.0578499044510482,0.113215769248203,0,0.0243515935383728,0,0,0,0,0,0,0,0,0,0,0.128621234540222,0,0,0.085017234715836,0,0,0,0,0,-0.0401573330762142,0.476847888864878,0.252374820491666
X601236.CH.EQUITY,0,0,0,0,-0.111373986337305,0,-0.0895161357311177,0,0,0,0,0,0,0,0,0,0,0,0,0.0328635883119348,0,0,-0.0569071289814783,0,0,0,0,0,0,0.546833170710403,-0.0209636888554092,0,0,0,0,0.3331711116457,-0.0399365626296097,0,0,-0.0115804441644302,0,0.175749192516913,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0906938218189286,0,0,0,0,0,0,0,0.108047485619599,0,0,0,0.0228486654462604,0,0,0,0,0,0.0511637423554548,0,0,0,0,0,0,0.0647528182425365,0,0,0,0,0,0,0.0673876994175926,0,0,0,0,0,-0.0191073322752463,0,0.0558348874773822,0.21505991130885,0.0723638082697076,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,-0.00963607355977486,-0.0640144258885399,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449595498287816,0,0,-0.0550838193986238,0,0.0690503476703013,0,0.0177297933035291,0,0,0,0,0,0,0,0,0,0,0,0.0457594314978162,0.0815897527222092,0,0.340494402476254,0,0,0,0,0.0509772978643772,0.382457956253539,0,0,0,0.241200484507822
X5880.TT.EQUITY,0,0,0.0254446629775508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0809086361998832,0.018143679921592,0,0,0.0173221682183529,0,0,0,0,0,0,-0.0490951359132256,0,0,0,0,0.124060332405919,0,0.473984159472976,0,0,0,0,0,0.253380227344436,0,0,0.0915331333987429,0
