,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY
X000001.CH.EQUITY,0,0,0,0.260615921586855,0,0,-0.0289214916230766,0,0,0.168185374981864,0.121468801305084,0,0,0,0,0.0738548671988682,0,0,0.146020664598578,0,0.124280014657444,0,0,0.291553697173357,0,0,0,0,-0.319985729820339,0.0406187821935646,0,0,0,0,0,0,-0.0192943859322938,0,-0.171414203392342,0,0,0,0,-0.00579965903205579,0.307963375136671,0,-0.0958520032898152,0.0634756549851107,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.102777170389202,0,-0.00812740083838466,0,0,0,0,0,0,0.384113263578912,0.230950470507412,0,0,0,0,0,0,0,0,0.0814406607599017,0,0,0,0,0,0,0.15877273054601,0,0,0,0,0,0,0.07713519648908,-0.0262270539027444,0,0,0,0,0.0930359326012457,0,0.0774564145142832
X601601.CH.EQUITY,0,0.223708572485477,0,0.0179499641643861,0.144786438022261,0,0,0,0,-0.0734342128273533,0,0,0,0,0,0,0.0637593955259399,0,0.284797762634879,0,0,0,0,0.0909939370008512,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998877098864988,0,0,0,0,0,0,-0.0665960096079468,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0830916396482467,0,0,0.0449664092822048,0,0.434162538119755,0,0,0,0,0,0,0,0.217477195225442,0,0,0,0.0571898138079881,0,0.0382366934918609,0.0510778331434904,0,2.16840434497101e-19,0,0,0,0,0,0.0356224082651921,0,0,0.0485189504235931,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.169317616936838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402691962319894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750816657265601,0,0,0,0,0.0263124317516068,0,0.0328438408979247,0.00605873904912094,0,0,0,0,0.0325932242474758,0
X601066.CH.EQUITY,0,0,0.131766764335693,0,0,0,0,0,0,0,0,0,0,0.234401250026658,0,0,0,0,0,0,-0.142360625065659,1.73472347597681e-18,0,0,0.0614116890539773,0,0.100308179306787,0.0570706684143603,0,0,0,0,0.100019468782733,-0.0668403463819102,0,0,0,0,0,0,0,0.182053267586125,0,0,0,0,0.0576073790445068,0.14632402416269,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.167086592189686,0,0,0,0,0,0.356761913021085,0.0578841428508948,0,0.164742811354604,0,0,0,0,0.181410768772552,0,0,-0.0438089108766596,0,0,0,0,0,0.348413098075715,0,0,0,0,0,0,0.179448270479206,0,0,0.0125634666661986,0,0,0,0,0,0,0.0492653414410176,0,-0.160118638229914,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.167951193840803,0,0,0.284386324676067,0,-0.122123247379342,0,0,0,0.436411337175247,0,0,0,0,0,0,0,0,-0.0933371319704227,0,0,0,0.0758740415515538,0,0,0,0,0,0,0,-0.0568127117161663,0,0,0,0,0,-0.0927092169401042,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.244713108194087,0.405295331108029,0,0,-0.0703406507515177,0,0,0,0,0,0,0,0.162113732001157,0,0,0,-0.0528344347023906,0,0,0,0,0.0755754023676456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227698193567766,0,0,0,0,0.124300776749501,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0806015429640382,0,0,0,0,0,0,0,0,0,-0.00377943559261564,0,0.0349948136862677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320225335570464,0,0,0.295264424219967,0,0,0.26026891570202,0,-0.0297530181662614,0,0,0,0.0447906928939019,-0.0121446538522002,0
X601998.CH.EQUITY,0,0,0,0,0.171924802553304,0,0,0.0220155268685227,0,0,0,0,0,0,0,0.189250396617747,0.149843908373773,0,0,0,0,0,0,0,0.06342423121052,0,0,0,0,0.102557010668957,0,0,0,0,0,0,0.233706340961824,0,0,0,0,0,0,0,0,0,0,0.117966955241547,0,0
X002142.CH.EQUITY,0,0,0,0.409375909106419,0,0,-0.239228070867177,0,0,0,0,0,0.0108910849620414,0,0.00195150791098342,0,0.0555353394261267,-0.106746100386925,0,-0.0367664088213629,0,0,0,0,0,0,0,0,0,0.307649802461665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134643336186251,0,0.0307479008880695,0
X600016.CH.EQUITY,0,0,0.0161911978252793,0,0,0,0,0,0.00817755107018923,0,0,0,0,0,0,0.316438843632286,0,0.0743359698309285,0.0781925350418158,0,0,-0.0629382557088162,0,0,0,0.0496564233303046,0,0.770258213171021,0,0,0.173774604493117,0,0,0.0124704041313827,-0.205385765433623,0,0,0,0,0,0,-0.172513295155132,0,0,0,0.0746385856764543,0,0,0,-0.325795917002977
X601818.CH.EQUITY,0,0.0826724607792687,0,0,0.0588317480135299,0,0,0,0,0,0.37132280716432,0.133765818967514,0,0,0,0,0,0,0,0,0,0,0,0,0.145009955525023,0,0.0111247444154304,0,0,0,0,0,0.150639293651151,0,0,0,0.0541823089062864,0,0,0,0,0,0,0,0,0.0420397023792975,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0430698970346882,0,0,0.0328465181362285,0,0,0,0,0,0,-0.0404245857574736,0.0290849458874659,0,0,0,0,0,0,0,-0.0139889423460043,0,0,0,0,0,0,0,0,0,0.490662444155327,0,-0.0787092077176046,0,0,0,0.0357870334663781,0,0,0,0,0.277054536341971,0,0,0.129999069043164
X601688.CH.EQUITY,0,0,0,-0.0805449228873173,-0.0147395110899752,0,0,-0.038491790334445,0,0,0,0,0,0.13133285919478,0,0,0,0.0624180624669703,0,0,0,0.0956920082418613,0,0,0.282951350156072,0,0,0,0,0.160087534449259,0.376477978422049,0,0,-0.0349613425931085,0,0,0,0,0,0,0,0,-0.0968458229126818,0,0,0,0,-8.67361737988404e-19,0,0
X267.HK.EQUITY,0.153425676817191,0,0,0,0,0,0.190915534871651,0,0.178295565861212,0,0,0,0,0,0,0,0.190862337782484,0,0,0.0313968844340261,0,0,0,0,0,0,-0.147901482580578,0,0,0.0624252825050987,0,0,0,0,0,0,-0.0427420238831798,0.114191907708977,0,0,0,0,0,0.0308059406158018,0,0.0735121109139525,0,0,0,-0.0306640774829762
X601336.CH.EQUITY,0,0,0,0,0,0.535455394042975,0,0,0,0,0.0951361142069155,0,0,0.110087684278671,0.0858819613867154,0,0,0,0.0976712532167039,0,0,0,0,0,0,0,0,0,0.161653941015964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513833576854236,0,0.0800635457642383,-0.162719861541052,-0.00541726847333765,0.279317911407393,-0.0595524045534527,0
X601211.CH.EQUITY,0,0,0,0.100578226363084,0,0,0.0737195176949061,0,0,0,0,0,0,0.245206167261982,0,0.103888249575171,0,0,0,0,0,0,0,0,0.0782284125597879,0,0,0.179242010902795,0,0,0,0,0,0,0.0681903594492808,0,0,0,0,0,0,0,0,0,0,0.0127550606687318,0,0.0669487565119587,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0937208209760417,0,0,0,0,0,0,0.0579521080839589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106253164449923,8.67361737988404e-19,0.154137550539786,0,0,0,0,0,0,0,0,0.248709289511627,0.132677856117776,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.103548341580334,0,-0.320615099672821,0,-0.0458161014563642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553612080767841,0,0,0,0,0,0,0,0,0.481263917317631,0,0,0,0.0382604127925123,0,0,0,0,0,0,0,0.00616333181148548,0.28328227951546,0,0
X2882.TT.EQUITY,0,0,0,0.112865546954947,0,0,0.00792068805867544,0,0.0585909572448591,0.10792792486959,0.0605068192821544,0,0,0,0,0.115752889167846,0,0,0,0.0942191922054399,0.0311004584901527,0,0,0,0,0,0,-0.104566248417568,0,0,0.0072873037538203,0,-0.0041853275383189,0,0,0,0,0.207814827345533,0,0,0,0,0.213325608019846,0.354233369397468,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,-0.011468552193891,0.105806740512939,0,0,0,0,0.0560116838537462,0,0,0,0,0,0,0,0,0,0.222002102123777,0,0,0,0,0,0.326779604581066,0,0,0.0917787881139752,0,0.00257855743334371,0,0,0,0,-0.106841480807482,0,0.203443673228772,0,0.0246709551993093,0,0,0,0,0,0.131714888569237,0,0.223272882552554
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0491457028645347,0,0,0,0,0,0,0,0.109093541126705,0,0,0,0.388667376231577,0,0,0,0,0.11144479641785,0,0,0,0.246577288943768,0.078883979926749,0,-0.100599696276956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227641745418456,0
X601229.CH.EQUITY,0,0,0,0,-0.00883308505363353,-0.105404386551851,0,0,0.15802671626481,-0.239025954496767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239796866534394,0,0,-0.0461472344505384,0,0,-0.0321020030335884,0,0,0,0,0,0.190131624118651,-3.46944695195361e-18,0,0,0,0.118096116289259,0.458293306709745,0.379318035041823,0,-0.02580308903709,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0376048474637399,-0.0152643268074381,-0.0589161224516259,0,0.0618356723798162,0,0,0,0,0,0,0,0.00803750269387414,0,0,0,0,0,0,0,0,0.020057395903257,0,0,0,0.199256462729252,0,0.0397167253243094,-0.0950107412717784,0,0,0,0,0,0.102387329321407,0.441269622113692,0,0.0936027073690532,-0.0466549002766669,0,0,0
X600918.CH.Equity,0,0,0,0,0.0204436878947248,0,0,0,0,0,0,0,0,0.0925101080560231,0.0605406921014974,0,0,0,0,0,0,0.125898051175521,0,0,0.0211262491288326,0,0.0804159908033928,0,0,0,0.279435126152373,0,0.0556928375637539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104745194870397,0,0,0.225563231289245
X601169.CH.EQUITY,0,0,0,0,0,-0.0823062915491416,0,0,0,0,0,0.10548486561179,-0.010668964993089,0,0,0.265860127828372,0,0,0,0,0,0,0.0161027725909436,0,0,0,0,0,0,0,0,0,0,0,0.078019704770399,0,0.250019454837859,0,0,0,0.274853559747901,0,0,0,0,0,0.0524762983826,0,0,0
X600015.CH.EQUITY,0,0.0480532304879638,0,0,0,0,0,0.0448951288420544,0,0,0.129181122634796,0,0,0.0846997434187363,0.0995730091193896,0.0801352183602356,0.0336441226639586,0,0,0.0830281930922524,0,0,0,0.1362294678881,0,0,0,0,0.00225395133417309,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.183260704636822,0,0.225412933820282,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.125770213834738,0.0123750304785896,0.0188538376011975,0,0,0,0.454368707596956,0,0,0,0.0205994471153092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583233764298468,0,0.293698681217831,0,0,0,0,0,0.0207822712643234,0,0,0.182523270659788,0,0.0248683354670743
X2886.TT.EQUITY,0,0.0644754711398269,0,0.0361437754589107,0,0,0,0,0,-0.154374681825409,0,-0.0357612065988362,0,0,0,0,0,0,0,0,0.0870179323849554,0,0,0,0,0,0.158701113330782,0,0.117693669785862,0,0,0,0,0.181966379982382,0,0,0,0,0,0,0,0,0,0.409149712890555,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.032064457544264,0,0,0,0,0,0,0,-0.139194943848655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380075378567651,0.195482707968061,0,0,0.232022268510283,0,0.239374884377646,0,-0.0831365261877685,0,0.00183973099946653,0,0,0,-0.0543367922184976,0.259413044226795,0,-0.0477743039022529,0,0,0,0.2175109532798,-0.135808551620676
X600926.CH.EQUITY,0,0,0,0,0,0.270884387261013,0,0.23811244816828,0,0,0,0,2.71050543121376e-20,0.000271134922241213,0,0,0.0126459728068372,0,0,-0.0786444672172269,0,-0.0195497546245055,0,0.122870400672289,0,0.236320945730606,0,0,-0.046488645049927,0,0,0,0,0.0419557785512047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193070762600125,-0.00982464004364465,0,0
X601009.CH.EQUITY,0.26494842188573,0.158771987772875,0,0.206860845594432,0.0504465842494545,0,0,0,0,-0.22381856557341,-0.0589803068939019,0,0,0,0,0.124951932153557,0,0,0.020163520843379,0,0,0,0,0,0,0.131231397067366,0,0,0,0,0,0,0.179924541265272,0,0,0,0.0153490955354513,0,0,0,0,0,0,0,0,0,0.0671770383932089,-0.114521906349684,0,0
X601788.CH.EQUITY,0,0,0,0,-0.111082403883513,0,0,-0.011943584930409,0,0,0,0,0,0,0,0,0,0.148665970782278,0,0,-0.00759568296352335,0,0,0,0,0,0.540215471083244,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.205265119234984,0,0,0.141705354949796,0.0696820816036214,0,0,0,-0.0779454162081848,0,0,0,0,0.162078529360597
X601901.CH.EQUITY,0,0,-0.0241893823330717,-0.202999691109967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270036919916192,0,0,0,0,0,0,0,0,0,0.0941997012115328,0,0.100417677475279,0.051123110603508,0,0.191564116693511,0,0.308212065827971,0,0,0,0.133434260065879,0,0,0.110647337932636,0,0,0,0,0,0,0.0377691134262048,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0629653343111573,-0.0538887037641836,0,0,-0.171583483565467,0,0,0,0,0,0,0,-0.0119398598464454,0,0,0,0.0956718519370142,0,0,0.0205287887347806,0,0,0,0,0,0.0507119467943035,0,0,0,0,0.467856139781311,0,0,0,0,0.0183308147038425,0.304074692822929,0,0,0,0,0,0.202458762425177
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.223626714410538,-0.000457936215308274,0,0,0,0,0,0.0227107606336094,0,0,0,0,0,-0.0621165044030139,0,0,0,0,0,0,0,0,0,0.328703942501175,0,0,0,0.225736644840838,0,0,0,0.0394920510991134,0.0934677000977695,0,0.0325673436241427,0,-0.167799688206593,0,0,0,0,0,0
