,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601077.CH.Equity,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0465548238596624,0,0,0,0.354265021257812,0,0,0,0,0,0,8.67361737988404e-19,0.269529453178653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504779014071936,0,0,0,0.104729225019824,0,0,0,0,0,0,0,0,0.0342489820762637,0,0,0.160976200390559,0,0,0
X601328.CH.EQUITY,0,0,0.0700618274939728,0,0,0.0122789087863029,0.000330281566525742,0,0,0,0,0,0.606465065306063,0,0,0,0,0,0.124574628664556,0,0,0,0,0.0240122988753772,0,0,0,0,0,0.121870946195362,0,0,0,0,0,0,0,0,-0.0272799931347,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0756935677035248,0.192332435633092,-0.0269393524616294,0,0,0,0.336570212312494,0,0.089478340438002,0,0,0,-0.0620423403081743,0,0,0.0195602480897998,0,0,0.157151935260598,0,0,0,0,0,0,0,0,0,0,0,0,0.0315934513014097,0,0.173130056582177,0,0,0,0.0145586205906184,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.165228831498665,-0.089789259978112,0,0,0,0,0,0,0.046484897728001,0.162280958974586,0,0,0.146530616885219,0,0.0156398217919064,0,0,0,0,0,0,0,0.0299355737663649,-0.036503301765903,0.213825880725679,0,0,0,-0.0265871487414234,0,0,0,0,0,0.614243861343799,0,0,0,0,0.0678253516002429,0,0,0,-0.0382383651184611,0,0,0,-0.314894625945862
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.309014114949392,0,0.326924007961004,0,0,0,0,0.0294800014972832,0,0,-0.119263692222544,0.381465321090105,0,0,0,0,0.28565462485003,0,0,0,-0.0398443009039695,0.0806277055158034,0,0,0,0,0,0,0,0,0,0,0,0.0515740791825326,-0.0751337008687424,-3.46944695195361e-18,0,-0.0609048388116409,0,0.117021850634792,-0.00497239191779611,0
X388.HK.EQUITY,0,0,0.0829332354304169,0.208560602778136,0,-0.0069723760474672,-0.061953311984615,0.294920844116589,0.0353203942845395,0,0,0,0,-0.0252102475863079,0.223148272111953,0,0,0,0,0,0,0,0.152165282307683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091122841340831,0.0212414171654729,0,0,0,0,0,0,0,0.00633691271128571,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136451875736936,0,0,0,0,0.0745278893376701,0.192642196046978,0,0,0,0,0,0.0112906746466627,0,0.331799440783847,0,0,0.0394426001182683,0.160628921501032,0,0,-0.0431456691915476,0,0
X11.HK.EQUITY,0,0,0,0,0.0279568483997471,0,0.00334742230876517,-5.42101086242752e-20,0,0,0,0,0,0,0,0.227909399740707,-0.0589538817503915,0,0,0,0,0,0.701182612572643,0,0,0.198170152880674,0,0,0,-0.107993784615343,0,0,0,0,0,0,0,-0.0148711860016448,0.123950268868118,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.126223934375975,0,0.0586151455163343,0,0,-0.0272386284966712,0,0,0,0,0.0490530636213811,0,0,0,0,0,0,0,0.0702259539986255,0,0,0.257650810403853,0,0,0.136041402740851,0,0,0,0,0.125433792882438,0,0,0.108378088574277,0,0,0,0,0,0,0,0.117273734504912,0,0.0458742446655481,0,0,0.0184422525106916,0,0
X267.HK.EQUITY,0,0,0,0,0.246014745550464,0,0,0.485290471191091,0,0,0,0,0,0.056037088066596,0,0.0840594691065569,0,0.210234049327839,0,0,0,0,0,0.119379725153984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862916390476966,0.135101374696989,0,0,0,0.0435665202397878,0,0,0,0
X600016.CH.EQUITY,0,0.13114300879262,0,0,0,0.0721550911307472,0,0,0,0,0,0.175864164300104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819600910864042,0,0,0,0,0,4.33680868994202e-19,0.227885058299091,0,0.0555423293595612,0,0,0,0,0,0,0,0.135347777388064,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423602930025263,0,0.273407238578172,0,0,0.0718546734410213,0.0523525487488643,0,0,0,0,0,0,0,0.275922106636334,0,0,0,0.16146754757427,0,0,0,0,0,0.0910261862666778
X2388.HK.EQUITY,0,0,0,0.0784815987468592,0.20460587524736,0,0,0.219052625057217,0,0,0,0,0,0,0,0,0,0.312050702380705,0,0,0,0,0,0,0,0,-0.0365373933127708,0.0528206361261429,0.103544981262144,0,0.1315786031684,0,0,0,0,0,0,0,0.0431643969979951,0.0107417751341326,0,0,0,0,0,0,0,0.0987623448844281,0,0
X601818.CH.EQUITY,0,0,-0.20970221706802,0,0,0,0,0,0,0,0,0,0,0.165773970584475,0,0,0,0,0.228985286215111,0,0,0,0,0,0,0,0,0,0,0,-0.0531527273122283,0.192730411259474,0,0,0.287716904852015,0,0,0,-0.00519745044349103,0,0,0,0,0,0,0,0,0,0.0942030520199505,0
X601066.CH.EQUITY,0,0,0.0094465508556316,0,0,0,0,0,0,-0.0185594611790036,0,0,0,0.0070116339676423,0,0,0,0,0,0.0379328457175097,0,0,-0.195656121908758,0,0,0,0,0,0.174551540750782,0.163214332098927,-0.0710678942988394,0,0,0,0.124422148462651,0,0,0.425458855832332,0,0,0,0,0,0.153461438658155,0,0,-0.0168123686868004,0,-3.46944695195361e-18,0
X601688.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,-0.265402478010179,0,0,0,0,0,0,0,0,0,-0.493029422158617,0,0,0,0,0,0,0,0,0,0,-0.0850186872953252,0,0,0,0,0,0,0,0,0,0,0.423358182123198,0,0,0.517674752744741,0,0.00380709138473039,0,0,0,0
X002142.CH.EQUITY,-0.0252111908497577,0.354901808770466,0,0,0,0,0.187590696733188,-0.0452757047388419,0,0,0,0,0,0.175189387177812,0,0,0,0,0,0,0,0,-0.0472837809861658,0,0,0,0,0,0,0,0,0.231534876292764,0,0,-0.168906322892991,0,-0.30321959832482,0,0.0265148209638337,0,0,0,0,0,0,-0.1432965171657,0.308463482708301,-0.0792318259077425,0.00221455258725965,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.101511343305684,0,0.0708344454240484,0,0,0,0,0.0298760283607921,0,0,0,0,-1.73472347597681e-18,0,0.315584407913103,0,0,0,0.0649165039269636,0,0,0.128005087026418,0,0,0,0,0,0,0,0.336751912806505,0,-0.0839673557944383,0,0,0,0,0,0,0,0,-0.0272245809808272,0,0.104015215154886
X600837.CH.EQUITY,0,0,0,0,0,0.141333056823597,0,0,0,0,0,0,0,0,0,-0.0452525794698817,0,0,0,0,0,0.213096764935011,0,0,0,0,-0.0277261135515482,0.124872900531963,0,0,0,0,0,0.242041980835128,0,0,0,0.265266335766318,-0.188217518053652,0.093305919543375,0,-0.0180804588928398,-0.015012374968819,0.0919738251731198,0,0,-0.0676429904566708,-0.00452823773935617,0,0
X601229.CH.EQUITY,0.0426932004396952,0,0.409688629439027,0,0,0,0,-0.0412152219862574,0,0,0,0,0,0,0,0,0,0,0,0,0.276822939213064,0,0,0,0.0548407584534919,0,0.021765198936255,0,0,0,-0.0780222187475443,0,0,0,0,0,0,0,-0.127148231473587,0,0.218414702756817,-0.0797963796529457,0,0,0.035271168420683,0,0,0,-0.177035654329582,0
X2882.TT.EQUITY,-0.049027726546961,0,0,0,0,-0.0444225372875443,0.0710202958924499,0.0355652660712924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164121005064315,0,0.106584059723619,0,0,0,0,0,0,0,0,-0.0976738337933291,0,0.365840844781345,0,0,0,0,0,0,0,0,0,0.0680823682506441,0,0,0,0
X601336.CH.EQUITY,0,0.0116487677259251,0,-0.0468977051826503,0,0,0,0,-0.104276188287881,0,0,0,0,0,0.112207431431947,-0.0787371698157644,0.185257465575027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895013392451658,0,0,0,0.322769711707665,0.250862413003964,0,0.148649267435231,0,0,-0.0501936537278288,0,0,0,0,-0.211572095619943,0,0,0.0984675904533039,0.207852918454327
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.203119728008771,0.0953646066762942,0,0,0,0,0,0,0,0,0,0,0,0.0294175983536366,0,0,0,0,0,0,0.207380453552235,0,0,0.415387324904996,0,0,0,0,0,-0.0267958490083409,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0.040581130707095,1.73472347597681e-18,0,0,0,0.0041356767459699,0,0,0.0576858868258697,0,0,0.00105039198763689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657799477041815,0,0,0.0295464722639133,0,0,0,0,0.0160871350604646,0,0,0.165376956624845,0.359202554262862,0,0,0,0,0,0,0,0,0.361405953352678
X600015.CH.EQUITY,0,0,0.156908609528924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303143517226946,0,0.0415915470746365,0.040439615993362,0,0.174575067737891,0.0444537288910436,0,0,0,0.0557546027000767,0,0,0.221040914965872,0,0,0,0,0,0,0,0,0,0,0.0134293862206475,0,0.0331288942751281,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258752996534104,-0.065946095828271,0,0,0,0,0,0,0,0,0,-0.0182507335355949,-0.134529383292238,0,0,0,-0.0682547091522662,0.557929582826847,0.412829379706832,0,0,0,0,-0.0437797032783002,0,0.151037471288551,0,-0.0227631596147771,0,0,0,0,0,0,0.20017039607917,0,-0.04065178794109
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.0403677242016107,0,-0.0086825070031735,0,0,0,0,-0.0746176884739766,0,0,-0.126079309096714,0,0.124312960093928,0,0,0,0,0,0,0.0153835348607355,0.0830482389852807,0,0,0,0,0,0,0,0,0,0,0,0,0.122857563360542,0,0,0,-0.186672077280223,0,-0.10955597008277,0,0.74599097801543
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122556039946158,0,0,0,0,0.0232228865381983,0,0.273817847704297,0,0,0.262545757002932,0,0,0,-0.122864782228095,0,0,0,0,0,0,-0.0805083888369486,0,0,0,0,0,-0.0550612139323793,0.411036595783334
X2891.TT.EQUITY,0,0,0.325393235166605,0,0,0,0,0,0,-0.0427890320012054,0,0,0,0,0.0839626520896175,0,0,0,0,0,0,0,0,0,0,0,0.204460060752894,0,0,0,0,0,0,0,0,0.0485278659904605,0,0,0,0,0,0.255731338616579,-0.0440983354302231,0,0,0.113407748080638,0,0.30031087042267,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489676544217529,0,0.0314403515641997,0.0218862550674908,0,0,0,0,0.0519701548131223,0,0,0,0,0,0,0.311983236795802,0,-0.0290640428050223,0,3.46944695195361e-18,0.28372440111438,0,0,0,0,0,0,0.0901632527863171,0,0,-4.33680868994202e-19,0.044593911613703,0,0.172833342110606,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0986865128779572,0,-0.0145799118292429,-0.0970774813156026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158761816433593,0.0371441300222467,0,0,0,0,0,0,0,0.350781063240668,0,-0.0102934572948141,0,0,0,0,0,0,0.0354783208423921,0,0,-0.0123640427561766,0,0.0283624744183378,0.0763349866497591,0.228782034115046
X2886.TT.EQUITY,0.0596545741538374,-0.0480799854544063,0,0,0.158432835062566,0.16892108676198,0,0,0.0877695546594383,0,0,0,0,-0.193153835876936,0,0,0,0,-0.0270301319110652,0.232306533899095,0,0,0,0,0,-0.0841796377022869,-0.0787579758786575,0,0,0,0,0,0,0,0,0,0,0,0.326109532118761,0,-0.355706449031646,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,-0.178463364007429,0,0,-0.567192741008959,0,0.611048272959338,-0.277084171991825,0,0,0,0,0,0,0,-0.246144538143135,0,0,0,0.383696573373425,0.131546224211985,0,0,0,0,0.188174643373051,0,0,0,0,0,0,0,0,0,0,0.496119234938584,0,0,0,0,0.143646897603727,-0.23531654091314,0,-0.138850716596238,0,0,0,0,0,0
X601881.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0.0411119108231785,0,0,0.0233514906722819,0.149432865077971,0,0,0.0793225392966884,0,0,0,0,0,0,0,0.091897342107875,0,0,0,0.0900229881327501,0,0,0.0112397094209306,0,0,0,0,0.119277948907035,0,0,0,0.303818050423199,0,0,0,0,-0.0751222572647086,0,0,0.0266793392909604,0,0,0,0.239598881262702
X600919.CH.EQUITY,0.100648686855554,0,0.153105038069811,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659081154621632,0,0,0,0,0,0,0,0.0311656350024763,0,-0.0400268880811458,0,0,0,0.140145873741055,-0.0367034180500418,0,0,0,0,0,0,0,0.0294810262419965,0,0,0,0.0426059142636354,0,0,0.0542354912076948,0.0504744597640726,0,0,0
X2884.TT.EQUITY,0,0,0,0.285935981129065,0,0,0,0,0,0,0,0,0,0,-0.0169873599129557,0,0,-0.212334381899394,0,-0.14046042692138,0,0,0,0,0.313180560208952,0,0,0,0,0,0.152883298724114,0,0,0,0,0,-0.0352393018101882,0.0599296927211243,0.110393605925013,0,0,0.189651613631561,0,0,0,0,0,0.163412802983329,0,0
X601009.CH.EQUITY,0.149901479735119,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.259408647250125,0,0,0,0,0,0,0,0,0.0807030091298044,0,0,0,0,0,0.0518286369292368,0.126018246111172,0,0,0,0,0.107626206189089,0.0295479375216242,0,0,0,0.123649607966904,0,0,0,0,0.0552791016925401,0,0,0.0805921118766573,0,0
X2892.TT.EQUITY,0,0,0,-0.173728963715292,0,-6.93889390390723e-18,0,0,0.0687863236243027,0,0,0,0,0,0,0,0,0,0.0234292334986695,0,0,0,0.50381061998484,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.140440517360208,0,0,0,0,-0.0527334682855368,0,0.332262096460723,0.0426712875690621,0,0,0
X601077.CH.Equity,0,0,0,-0.00547639021583951,0.0690836324251158,0,0,0,-0.324802880019954,0,0,0,0,0.14046455179969,0,0,0,0,0,0.0530255897729177,0,0,0,0,0,0,0,0,0,0,0.0394412387838514,0,-0.121764101478355,0,0,0.0759391027161292,0.239350139657458,0,0,0,0.192704282992383,0,0,0,-0.157433483827172,-0.0385472031964987,0,0,0,0.0951704394436312
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.119106077620825,0,0,0,0,0,0,0,0,0,0,0.0771903927681684,0,0,0,0.10941413638817,0,0.0736994800606942,0,0,0,0.252162184722789,0,0.0515000716134965,0,0,0.250328215436702,0.0311820789357648,0,0.0135563759705462,0.0818712089850444,0,0,0.126315328217524,0,0,0,0,0,0
