,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0,0.000785133720142553,0.0968252208890584,0.0551733451554907,0,0,0,0,0.330474346500844,0,0,0,0,0.181956781784844,0,0.0232354258612434,-0.108228270621515,0.155111570950554,0.105367704086387,0,0,0,0,0,0,0,0,0,0.138185585239421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.123031348335127,-0.00306681827208554,0,0,0.43946213038686,0,0.044489053734789,-0.0778475457308503,-0.0375789325810339,0,0,0,0.0679317228643676,0,0,0,0.181639535487583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236613860972758,0,0,0,0,0,0,0,0,0,0.0765732419240519,0,0
X000001.CH.EQUITY,0,0,0.157995288128538,0,0,0,0,0,0,0.0569954518950572,0,0,0,0.0318631194433349,0,0,0,0,0,0,0,0,0,0.201611376881485,0.00782153687590046,-0.205536803538492,0,0,0.144804034413647,0,-0.137549594485035,0,0,0,0,0.374792511150774,0,0,0,0,0,0,0.156823777725686,0,-0.0544432711530297,0,0.101157223522312,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.0788312295270474,0,0.139285820725104,0.08316692342921,0,0,0.197715096824581,0,0.310110559388567,0,0,0,0.00775689429610559,0.140828044516725,0,0,0,0,0,0,0,0,0.195039393801536,0,0,0,0,-0.0308383223964443,0,0,0,0.0666160082805448,0,0,0,0,0,0,0,0,0,0.0852441123915049,0
X388.HK.EQUITY,0,-0.0777273877323909,0.0369861754268165,0,0,0,0,0.633667944961148,0,0,0,0,0,0.0575709908557333,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.453063931719128,0,-0.0774105800359572,0,0,0.409891959487358,0,-0.131755461985147,0.399554994701233,0,0.0954487904992312,0,0,0,0,0,0.0390884912264455,0,0,0,-0.11089116099162,0
X11.HK.EQUITY,0,0,0,0,0.220593182625564,0,0,0.215401771758279,0,0.0361594870525162,0,0,0,0,0,0,0,0,0,0,0.460295604476363,0.0366817382161954,0,0,0,0,0,0,-0.17574727971751,-0.240461381639485,0,0,0,0.0135325977844281,0,0.0450483927961841,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.07646785521852,0
X601998.CH.EQUITY,0,0,0.0315270271989033,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.461443888426511,0,0,0,0,0,-0.244506641839978,0,0,0,0.0189624857777948,0,0,0,0.293185385409979,0,0.0357298837975486,-0.0220055899695283,0,0,0.0622453546809087,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0469527223450287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130943203597384,0,0,0,0,0,0,-0.131707306665186,0.136885696833776,0,0,0,0,0,0,0,0,0,0,0,0.0709780424646509,0,0,0,0,0,0.267916159144068,0.216397327549464,0,0.0150705742160372,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.166939861843527,0.130613367272411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178205828635954,0,0,0,0,0.157287456619489,0,0.266448437513296,0,0,0,0,0,0,0.109762294420134,0.0176465681608203,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.336094321166972,0.14901766062449,0,0,0,0.101228389501233,0,0,0.466209879031042,0,0,0,0,0,0,0.154063625888799,0,-0.007997581870241,0,-0.136270279464936,0,0,0,0,0,0,0,0.216788729841959,0,0,0,0,0,0,0,0,0,0,0,0.110920438603691,0.0124394128315452,0
X2388.HK.EQUITY,0,0,0.0874060665445317,0,0.327381184371239,0,0,0.150821155738889,0,0,0,0,0,0,0,0.309296376381939,0,0,0,-0.0828706621096737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215380581357204,0,0,0.152220291875849,0,0,0.131598256805137,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958201674385681,0.344906080661067,0,0,0.0500477521216406,0.0261896890232342,0,0,0.0748661780898899,0,0,0,0,0,0,0.0139274425908015,0.226207019823687,0,0,0,0,0,0,0.0949476375735399
X601818.CH.EQUITY,0,0,-0.387996887020432,0,0,0,0,0,0,0,0,0,0.112632944004576,0,0,0,0.257952582493284,0,0,0,0,0,0,0,0,0,0,0,0,-0.000826487047570643,0,0,0.4130630388769,0,0,0,0,0,0,0,-0.137393419012366,0,0,0.0973790807593505,0,0.186881253660462,0.0854117921660124,0,0
X002142.CH.EQUITY,0,0.174056177665222,0,0,0,0,0.148781894757809,0,0,0.0923394073365259,0,0,0.14599260837614,0,0,0,0,0,0,0,-0.0609892077649473,0,0,0,0.125977590757243,0,0,0,-0.0646490948684108,0,0.00473628901276529,0,0,-0.0264552380512427,0,-0.213352470594972,0,0,0,0.217759005430815,0,0,-0.0731864890681172,0,-0.00506356781582129,0.249647200074264,0,-0.159534546667991,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0240736894849096,0,0,0,0,0,0,0,0,0,0,-0.218317933201829,0,0,0,0,0.0544235496332871,0,0.152302051942873,0.151104441365509,0,0,0,0,0,0,0,0,0,0,0.301088977843315,0.0260104871100553,0,0.154569246938872,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,-0.00851739187845551,0,0,0,0,0,-0.387372097052985,0,0,0,0,0,0,0,-0.442121292631638,0,0,0,0,0.539095043371351,0,0,0,0,0.275689747578949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365156055167877,0.28485200443101,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124082466421783,0,0,0,0.0752118346341244,0,0.0421199498671975,0,0.0835503538307953,0,0,0,0,0,0.374257472560353,-0.0623768620008273,0,0,0.224371007266384,0,0,0.193493545816818,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0213137901329179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259373337127858,0.0812844714237569,0,-0.030128756906308,0,0,0.139547920281497,0,0,0,0,0,0,0.281423675798228,0,0.0722636930299961,-0.169148160930101,0,0,0,0,0,0.25179936062344,0,0,0,0,0,0
X601229.CH.EQUITY,0.261015273964721,0,0.225600040241342,0,0,0,0,0,-0.0963470496672468,-0.00775369240411938,0,0,0,0.0850057253935045,0,0,0,0,0.0412373720592229,0,0,0,0,0,0.318169198984745,0,0,0,0,-0.156238161232328,0,0,0,0,0,0.0581111278213253,-0.0958364647258494,0,0,0,0,0,0,0,0,0,-0.186964735106598,0.190352276319633,0
X2882.TT.EQUITY,-0.0456856245065623,0,0,0,0.00207058712650482,-0.0554258014314117,0.0681929791174926,0.029087652395884,0,0,0,0,0,0,0,0,0,0,0,0.128156028261855,0.0706178602918945,0,0,0,0.105880948759197,0,0,0,0,0,0,0,0,-0.112902409442193,0.391322753904711,0,0,0,-0.13922816289198,0,0,0,0,0,0.105027753250584,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,-0.263413559455687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139680847774819,0.0728839761603086,0,0,0,0,0,0,0.0955209559195543,0.213121891610633,0.228295508022005,0.345593115485949,0,0,-0.0605246111967896,0,0,0,0,0,0,0,0,0,-0.0134986583276004,0.118195252646672
X601169.CH.EQUITY,0,0.0515876283483745,-3.46944695195361e-18,0,0,0.00458618940128818,0,0,0,0,0.281035198155229,0.279736308899014,0,0,0,0,0,0,0.0976923866689327,0,0,0,0.021602488574903,0,0,0,0,0,0,0,0,0,0.374451665876737,0,0,0,0,0.0245197678488877,0,0,-0.0224302615422942,0,0,0,0,0,0,-0.0941344807552116,0
X600015.CH.EQUITY,0,0,0.00638107149696007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784360385490182,0,3.46944695195361e-18,0,0.00387690612186338,0.0557126994588491,0.329479174835401,0,0,0,0,0.0616005174794316,6.93889390390723e-18,0,0.103485161599143,0.160535810794378,0,0,0,0.030177865026083,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.139092754743697,0,-0.0568354779372701,0.0172803608749809,0,0,0,0.0129908337016787,0,0,0.0295009551938145,0,0,0,0,0,0,0,0,0,0,-0.0781431542353749,0,0,0,0.00999891904256235,0,0,0.0668015796777975,0,0,0,0,0.135131640768648,0,3.46944695195361e-18,0,0.029878334978951,0.232873258656211,0.17327474962064,-0.022768477704197,0,0,0,0,0,0.27322791356941
X2881.TT.EQUITY,0.0477404855672581,0,0,0,0,0,-0.0126970800810676,0,-0.0164157691639998,0,0,0,-0.296798959770856,-0.0859846767005975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872995573817353,0.47105577643588,0.332688346982979,0,0.167098206423383,0,0,0,0.199712007140122,0,0,0,-0.280488632645166,0,0,0,0,0.0501315835036712,0,0.267887841637577,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0284573190140098,0,0.102365921254502,0,0,-6.93889390390723e-18,0,0.172627945495921,-0.200972929680789,0,0,0,-0.266718374058929,-0.0366210433621227,-0.0490088525873666,0.663075252630625,0.0414351251565093,0,0,0,0,0.0793649331219587,0,0,0,0.156632201453452,0,0.00745410570249441,0,0,0,0,0,-0.260990754677092,0,0,-0.0648346379976546,0
X2891.TT.EQUITY,0,-1.73472347597681e-18,0.43494247748407,0,0,-0.0835187672939762,0,0,0,0,0,0.152473037172166,0,0.0974574691585839,0,0,0,0,0,0,0,0,0,0.0406909995637729,0,0,0,0,0.0208039329864289,0,0,0,0,0,0,0,0,0.291319251912009,0,0,0,0,-0.0573528175837445,0,0.0909891024505358,0,0,0.33781256131245,0
X2886.TT.EQUITY,0.00913833711727225,-0.30581313370564,0,0,-1.38777878078145e-17,0,0,0,0.303783197523228,0,0,0,-0.0327609267096378,0.0648654525337949,0.00827892418443504,0,0,0,0,0.170599581814224,0,0,0,0,0,0,0,0,0,0.093092179551351,0,0,0,-0.149880773772464,0,0,0.476756641138149,0,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,-1.11121289456824,0.210360749426653,0,0,0,0.678645513008508,-0.423391715700287,0,-0.355269719629841,0,0,0,0,-0.117759514039129,0,0,1.04975024632525,-0.380912910720412,0,0.522000236791748,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.127223567528614,0,0.11563318033304,0,0,0,0,0,0,0,-0.0774049881451607,0,0,0,0.0452797431782694,0,0
X300059.CH.EQUITY,-0.0183492867333748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14984873694305,0,0,0,0,0,0.119258644900621,0,0,0.0334638510292244,-0.177421477923853,0,0.0197051229832067,0,0,0,0,0.484070894502884,0,0,0,0.0258189192446859,-0.0786117495317099,0,0.208110162734119
X002736.CH.EQUITY,-0.0494986901903873,0,0,0,0,0,0,0,0,0.317640827982013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235077674478112,0.142043277323003,0,0,0,0,0,0,0,0.379596265116604,0,0.251458081139509,0,0,0,0,0,0,0,0,-0.0576612014229502,-0.119686174661826,0.0678276142285098,0.0178875831211893,0.233890175245303
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17435402503732,0,0,0,0,0,0,0.331795881059471,0,0,0,0,0,0.118166570455094,-0.0137136334511028,-0.0512590947679529,0,0,0,0.134450822986441,0,0,0,0,0,0.165867576584388,0,0,0.00693461875814265,0,0.102717855696102,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.123919370645056,0,0,0,0,0.0207899355788233,0,0,0,0,0.0727706924773988,0,0,0,0.600939077780022,0,-0.0406858812099056,0,0,0,0,0,0.0608002565300761,0,0,0,0,0,0,0,0,0,0.134205414350278,0.0929287289910444,0,0,0,0,0,0,-3.46944695195361e-18,0
X600919.CH.EQUITY,0,0,0.0461979922797112,0,0,0,0,0,0.119562546112818,0.03911413819576,0,0,0,0,0,0,0.0980865201231118,0.057636985549892,0,0,0,0,0.0346607919849752,0.113172243268986,0,0,0,0,0.127198454211064,0,0,0.217213796811424,0,0.0679598462469914,0,0,0.0683360159972118,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.219809449021675,0,0,0,0,0,0,0,0.0809766581167228,0,-0.23011616940818,0,-0.200013088510171,0,0,0,0,0,0,0,0,0.001866970255343,0,0,0,0,0.23024064297836,0,0,0,0,0,0,0,0.0490159559763169,0,0,0,0.123958686449417,0,0,0,0,0,0.134645026542177,0
X601009.CH.EQUITY,0.258841955523343,0,0,0,0,0,0,0,0,0,0,0,0.285978854961149,0,0,0.0761669704803216,0,0,0,0,0,0,0,0,0,0,0,0.101169526145018,0.0909917937017661,0,0,0,0.0432683963693673,0,0.0413026428143386,0,0,0,0,0.090605260659678,0,0,0,0.11270008853272,0,0,0,0.0956969684893152,0
X601077.CH.Equity,0,0,0,0,0,0,0.0573179263020005,0,-0.411155108559724,-0.175362791057924,0,0.013368629022071,0.0462827126465704,0,0,0,0,0,0,0.122192434241913,0,0,0,0,0,0,0,0,0,0.101610960823993,0,0,0,0,0,0.144387274503558,-0.0406351896595905,0,0,0,0.263859733644483,0,0,-0.0420220735452549,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,-0.110618752696313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371036843461206,0,0,0,0,0,0,0,0,0.0313403409780008,-0.0384658899486624,0,0,0,0.174238196345421,0,0.0940449160596619,0.0688271781266055,0,0,0.165830355720326,0,0,-0.0362169512545313,0.339177248410318,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.359455778641634,0.00620017192922373,0.119680802491829,0,0,0.11768807444128,0,0,0.195633379364917,0,0.199804949292979,0,0,0.0116215419826138,5.42101086242752e-20,0,0,0.0205617396634956,0,0,0,0,0,0
