,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601696.CH.Equity
X601328.CH.EQUITY,0.0031575133452464,0,0,0.584974336184677,0,0,0,-0.058768840004911,0,-0.057369363932569,0,0,0.0417080980104351,0,0,0,0,0,0,0,0,0,0,0,0.209805952180175,0,0,0.150264034590598,0,0,0,0,0,0,0,0,0,0,0,0,0.093607935534734,0,0,0,0,0,0.048506849264851,0,0,0
X601166.CH.EQUITY,0,0,0,0.024529055011321,0,0.375882599974691,0,0,0,0,0,0,0,0.0629020225070847,0,0.0354817135507161,0,0,0,0,0,0,0,0,0.260895978441693,0,0,0,0,0,0,0,0,0,0,0.023209839699961,0.0159291087642261,0.034230542718468,0,0,0,0,0,0,0,0,0,0,0.10977855175429,0
X388.HK.EQUITY,0,0,0.173915108464869,0,0,0,0.147087020194272,-0.0282383558541599,0,0,0,0,0,0.192652180629188,0,0,0.17427550638874,0,0.152866648621337,0.0478671845640283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105834446442812,0,-0.32407932176192,0,0,0,0,0,0,0,0,0,0,0.142325092659688,0,0,0
X600000.CH.EQUITY,0,0.13362996296582,0,0.0761314305328911,0,0,0.0610647203508125,0,0.124316217488195,0,0,0,0,0,0,0.0628448152309296,0.0516723129684202,0.0165227970396445,0.0669477956041273,0,0,0,0.0723552680382096,0,0,0,0,0,0,0,0,0,0.0520103782913646,0,0,0,0.0282503453513457,0,0,0,0,0,0,0,0,0.136557406876127,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00941498293324583,0,0,0,0,0,0,0,0,0,0,0,0,0.25290284090006,0,0,0,0,0,0.154390826116196,0,0.0664007850832285,0,0,0,0.0241913300306638,0.116866049485475,0,0,0,0,0.317578230369637,0,0.0203684566389095,0,0,0.0379168258427368,0,0,0,0,-0.0359542340008892
X000001.CH.EQUITY,0,0,0.13165636034475,0,0,0,0,0,0,0,0.0623138340940122,0,0,0,0,0,0,0,0,0,-0.053196222690855,0.0289403173140962,0,0,0.0293288004967633,0.135953072746892,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0137439405501574,0,0,0,0,0,0,0,0.181237931491346,0.256496137012358,0.216911260981848,0,0
X600016.CH.EQUITY,0,0,0,0.10691958870934,0.136384904053466,0,0,0,0,0,0.164638095705666,0.284938327257307,0.0123538655496765,0.0917185212848686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852758051071205,0,0.00595039248264363,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.263463297189081,0,0,0,0,0,0,0,0.152842964556485,0,0,0,0,0.0769584330551435,0,0,0,0.133297950978696,0,0,0,0,0,0,0,0,0,0,0,0.0940960755763909,0,0,0.131347736049272,0,0,0,0.0817616632712545,0,0,0
X601601.CH.EQUITY,0.0601971554038117,0,0.490571896691476,0,0,0,0.173812687456684,0,0,-0.0504119219655157,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082089158648156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0165502007994005,0,0.0290762940298762,-0.133788261429267,0,0.375247509414491,0,0,0,0,0,0,0,0.319280792819352,0,0,0,0,0.0227625549917509,0,0,0,0,0,0,0,0.0471125485466118,0.0687776413279592,0,0,0,0,0,0.259599552351864,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.242136082818925,0.381497463644457,0,0.150160500193504,0,0,0,0,0,0,0,0,0.0961904174941866,0.497833631157592,0,0,-0.125153997527035,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0783153862003943,0,0,0,0,0,-0.122540301919284,0,0,0,0,-0.024839044551374,0
X601066.CH.EQUITY,0,0,0,-0.0243172972846134,0,0,0,0.155662743673645,-0.17076059638574,0.0664573859383066,0,0,0.072127092086061,0,0.102738119430141,0,0,0,0,0,0,0,0,0,0,-0.144934571306694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11186525259113,0,0.0671178942299297,0.307658570390139,0.297042699415851,0,0,0.065723795632829,0,0,-0.0940742880801561
X601998.CH.EQUITY,0,0.0150809731085199,0,0,0.141466763809806,0,-0.0486815362912837,0,0.00795967640433035,0,0.0998555617119076,0,0,0.108985271977369,0,0,0,0,0,0,0,0,0,0,0.228627271730268,0.0400027320016147,0,0,0,0,0,0,0,0,0,0.427505012500985,0,0,0,0,0,0,0.0675024891120783,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.225308764530496,0.190109289595053,0,0,0,0,0,0,0.0295553084587189,0,0.148435997514793,0,0,0,0.208462484880327,3.46944695195361e-18,0,0,0,0,0,0.102475872335914,0,0,0,0,0,0,0.0767927082585044,0,0,0,0,0.0150071603358886,0,0,0,0,0,0,0,0,0,0.094834974488164
X601818.CH.EQUITY,0,0.323156894548349,0,0.0691631924088594,0,0,0,0,0,0,0,0.329668664921591,-0.0267827857740159,0,0,0,0,0,0,0,0,0,0,-0.0337108848345273,0,0.143563285201067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102667511326396,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.179295360109887,-0.046406252284479,0,0.107026426846919,0,0,0.29806156647707,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.119384317176088,0,0,0.188847443465107,0.311079856327051,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0108927286787288,0,-0.0067424579739247,0,0,0,0.0323140918444339
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064289052863565,0.168365226958962,0,0,0,0.143852552204343,0,0,0,0,0,0,0,0,0,0,0,0.186174048563783,0,0.0370844962037878,0.0784265690146435,0,0,0,0,0,0.195860199999431,0,0.067015176836634,0,0,0,-3.46944695195361e-18,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.162691457343766,0,0,0,0.000258607767266124,0,0,0,0,0,0,0,0,0.07071497346429,0,0,0.120673606967887,0,0,0,0.0308309753961071,0,0,0,0.0122154409995289,0,0,0,0,0.417143540808022,0,0.136415337024197,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0639827215156498,0,0,0,0,0,0,0,0,-0.0617336215429454,0,0,0,0,0,0,0,-0.0194325401313647,0,0,0,0,0,0,0,0,0,0,0,0.130421204732744,0.603054159434245,0,0,0,0.0361718908289301,0,0,0,0,0,0,0,0.203510850647971,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.100808808497853,0,0,0,0,0,0,0,0.741126813003571,0,0,0,0,0,0,0,0,0,0,0,0,-0.104790610205253,0,0,0,0,0,0,0,0,0,-0.160001295631681,0,0,0,0,0,0.00164771667569413,0,0,0,0,0,-0.0450782973551699
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0710957885357061,0,0,0,0,0.132730247754425,0,0,0.0845055373270331,0,0,0,6.93889390390723e-18,0,0,0,0,0.305319257723834,0,0,0,0,0,-0.170249329215961,0,0.0424952112630444,0,0,0,0,0.387123028973135,0,0.115904334592911,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0716700186079097,0,0,0,0,0,0,0,0,0,0.226879873783115,0,0,0.294573065065134,0,0,0,0,0,0,0.0974138132240201,0,0,0,0,0.129608353542341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199431089076911,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.154717530135892,0,0,0,0.0356270461121393,0,0.108277066423435,0.184907393642304,0,0,0,0,0,0,0,0,0,0,0,0,0.167594562329472,0,0,0.144945192750892,0,0,0.0905472177528594,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.12638596680554,0,0.0199892187283737,0,0,0,0,0,0,0,0,0,0,0,0,0.00191169157700016,0,0,0,0,0,0,0.133064249619514,0.16581290673473,0,0,0,0,0,0,0.0863936564375942,0,0,0,0,0.301550539771227,0.0802142667638481,0.112870586748744,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0274354699352187,0,0,0,0,0.148286810084988,0,0,0,0,0.0739171301757428,0,0,0,0.01721742721263,0,0,0,0.158182251905728,0.0319635517368348,0,0,0,0,0.225872408621356,0,0,0,0,0,0,0,0.105861248925488,0,0.180524931963707,0,0,0,0,0,-0.0491543937593108
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0538170822379226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816911740583882,0,0,0,0,0,0,0,0,0,0,0,0.318569628124465,0.0734395497062403,0,0,0,0.188125960899323,0.0468474282637335,0,0,0,0.284704712923787,0,0.0307999919216268
X2881.TT.EQUITY,3.46944695195361e-18,0,0,0,0,0,0.17535186353306,0,0,0,-0.0588906129266253,0,-0.0767118951581048,0,0,0,0,0,0.0199744544296553,0,0,-0.0490431104074091,0,0,0,0,0,0,0.50887869835806,0,0,0,0,0,0,0,0,0,0.243048917317264,0,0,0,0,-0.0890074839431482,0,0.0613610724904207,0,0,0.0927030513031786,0
X600015.CH.EQUITY,0,0.267476246225746,0,0,0,0,0,-0.158873992388472,0,0,0,0.17261700993667,0.102757078066802,0,0,0,0,0,0,0,0,0,0,0,0.305563913790474,0,0,0,0,0,0,0,0,0,0,0.22927824598053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0533578768358459,0,0,0,0.057045132670518,0,0,-0.0285693666279251,0,0,0.0468019493398251,0,0,0,0,-0.0628357525951185,0.0746421126993078,0,0,0,-0.0147678914935093,0,0.0547607096630691,0,0,0,0,0,0,0,0,0,0,0.237614742984153,0,0,0,0,0.00681615873374698,0,0,0,0,0.459407876562204,0,0.129355816986864,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00442823466241912,0,0,8.67361737988404e-19,0.118360908966851,0,0,0,0,0,0,0.0219128898311075,0.040975964452351,0.00115812011299093,0,0,0.114715097566924,0,0,0,0.369613545090523,0,0.0622472818117983,0,0.201500308619515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.00152983030502406,0,0,0,0,0,0.17496068885779,0,0,0,0,0,-0.0369810639638807,0,-0.0940451480386451,0,0.00941353425157929,0.0602317728448074,0,0,-0.0629512709800754,0,0,0,0,0,0,0,0,0,0,0,0,0.0798936254713701,0.125778869079512,0.100080226154438,0.0353261549893351,0,0,0,0,0,0,0,0,0,0.54805751051039,0
X002736.CH.EQUITY,0.0334669779070192,0,0,0,0,0,0,0.0411392479494401,0,-0.101307017428352,0,0,0,0,0,0,0,0,0,0.0217732163153174,0,0.169840494319955,0,0,0,0,0.119563587645849,0,0,0,0.106326282154955,0,0,0.171538340934063,0,0,0,0,0,0,0.0261377308068043,0,0,0.363383157221662,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0.186582432481074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136769116464304,0,0,0,0,0.268839015602979,0,0,0,0,0,0,-0.106872953637239,0.0187135471680726,0.0537104734817472,0,0,0,0,0,0,-0.0412334772102082,0,0,0,0,0,0,0.204901945588951,0,0.149104105012247,-0.00035518442102798,0.103762571488204
X601236.CH.EQUITY,0,0,0,0,0,0,-0.108513170880212,0,0,0,0,0,0,-0.0495940224756338,0,0,0,0,0,0,0,0,0,-0.0164423221583854,0,-0.0019697238784719,0,0,0,0.337696007237127,0,0,0,0,0.340448948636776,0,0,0,0.0488796737375565,0,-0.0967977855606005,0.322231694999586,0,0,0,0,0,0,0,-0.0685000597885044
X601881.CH.EQUITY,0,0,0.0193716115814065,0,0,0,0,0,0,0,0,0,0,0,0.382316822050341,0,0,0,0,0,0,0.0348674376261542,-0.0757217793943157,0,0,0,8.67361737988404e-19,0.158929691177713,0,0.0727983937218458,0.0394727747448108,0.0521388905975146,0,0,0,0.110809129428788,0,0,0,0,0,0.146914324654939,0,0.126955569233927,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.105084255820303,0,0,0,0,0,0,0,0.0470194184437235,0,0.221169202941086,0,0,0,0,0,0,0.161157060723626,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0304867935627223,0.148335078614972,0,0,0,0,0,0,0,0,0.211838686315023,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.0941006757221736,0,0,0,-0.175678203463255,0.0510470839618752,0,0,0,0,0,0,0.376095595668615,0,0,0,0,0,0.0802477732834981,0,0,0,0.0310390952245353,0,0,0,0,0,0,0,0,0,0,0,0,0.0477035524552408,0,0,0,0,0,0,0,0,0,0.638047396396482,0
X600919.CH.EQUITY,0,0.114829648088962,0,0,0,0,6.93889390390723e-18,0,0,0.0778413494267576,0,0,0,0,0,0,0,0,0,0.00211632829987886,0,0,0,0,0,0,0,0,0,0,0.0609407510576652,0,0,0.0739984332812587,0,0.012228563202737,0,0,0,0,0,0.0482936175228379,0.0863578637065715,0,0,0.239562210374662,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992148344310606,0,0,0,0.0752926142311332,0,-4.33680868994202e-19,0,0,0,0,0,0,0.00390304911478491,0,0,0,0,0,0,0,0.136568683947211,0,0,0,0.350088603520807,0,-0.0692356751501074,0,0.0482000695738408,0,0.544563619665732,0,0,0
X601696.CH.Equity,0,0,0,0,0,0.00924760170380959,0,0,0,0,0,0,0,0,0,0,0,-0.0967489795355089,0,0,0,0,-0.294728170553889,0,0,0,0,0,0,0.0166168105481915,0,0.340101075381165,0,0,0,0.0474726946493538,0,0,0,0,-0.166471597125389,0,0,0,0.243113438064462,0,0,0,-0.106404922193721,0
