,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY
X388.HK.EQUITY,0,0,3.46944695195361e-18,-0.30116882970255,-0.116509492556128,0.174037734616132,-0.0335659456394568,0,0,0,0,-0.00492636351936168,0.0970085972811513,0,-0.0326899516876615,0,0,0,0,0.447441115004164,0,0,0,0,0,0,0,0,0,0,0,0,0.157582688430099,0.0475184097014182,0,0,0,0.0817455375510131,0,0,0,0,0,-0.0726156271217554,0,0,0,0,0.28441211022323,-0.00699174175700887
X601658.CH.Equity,0,0,0,-0.0761287924589205,0.261906399793752,-0.0182588307558666,0,0.152276378472574,-0.0430179438909688,0.272310977477464,0,0,0.0471820707250399,0,0,0.300448038503964,0,0,0,0.181947361761564,0,0,0,0,0,0,-0.21848215720243,0,0,0,0,0,0,0,0,0,0,0,0,-0.332762117469645,0.132540501020707,0,0,0,0.191994213828937,0.0879419235950644,0,0,0,0
X000001.CH.EQUITY,-0.0138993997327416,0.0429291569605142,0,0.114819532038912,0,0,0,0,0,0.4561162307328,0.0537758215956867,0,0,0,0,0,0,0,0,0,0.100312946675397,0,0,0,0.257257748635559,0,0,0,0,0,0,-0.167245996094913,0,0,0,0,0,0,0,0,0,0,0,-0.0882258300653715,0.310767592297151,0,0,0,0.0851548359322224,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0229216252631983,0,0,0,0,0,0,0.237537311106947,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0679793410937224,0.107241541213847,0.275389010578723,0,0,0,0,0.142056070514834,0.0386523472947648,0,0.0899455828997705,0,0,0,0,0.135107085202285,0,0,0,0.0006078916509306,0,0,0
X601601.CH.EQUITY,0,0.279400584220178,0,0,0.0353101573831014,0,0,0,0,0.0255520630371639,-0.064267902132978,0,0,0,0,0,0.145614844778278,0,0.303291999556651,0,0,0.128291952816533,0,0,0,0,0,0.0396306784469357,0,0,0,0.023007640429609,0,0,0,0.0177119763288391,0,0,0,0,0,0,0,0,0,0,0,0,-0.121007020217225,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.140697902523463,0,0,-8.67361737988404e-19,0,0.291434128845428,0,0,0,0,0,0.127392824940424,0,0,0,0,0,0,0,0,0.149629810799703,0.0199129528445752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.018959572421794,0,0.189828542959628,0,0,0,0,0,0,0,0,0,0,0,0.440435751339628,0,0,0,0,0,0,0,0.0903138901064237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736041590503886,0,0
X601066.CH.EQUITY,0,0,0.0847268335958834,-0.0733437273882059,0,0,0,0,0,0,0,0,-0.0323125988773847,0.323289406496847,0,0,0,0,0,0,-0.176667517941027,-0.0352941547207748,0,0.168529338415185,0,0,0,0,0,0,0,-0.0244829191302881,0,0,0,0,0,0,0.030880242384731,0,0,0,0.0507267317453265,0,0,0,0.248565123547959,0,0.0804129366816882,0
X601319.CH.EQUITY,0,0,0.15235396476686,0,0,0,0,0,0.00860004267958187,0,0,0,0.158021908704837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224231269236333,0,0,0,0,-0.0080247703405878,0,0.0023812359454786,0.21587221735794,0,0,0,0.00983491295809751,0,0,0,0,0,0.145140366604332,0.149641921400313,0,0,0
X300059.CH.EQUITY,0,0.0488648612367665,0,0,0,0,0.0544289439919344,0,0,0,0.110348265872409,0.09493998668039,0,0,0,-0.115937491901805,0,0.140841655391791,0,0,-0.0182470144449989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38668475784406,0,0,0.279038628833611,0.153136933229759,-0.0712542852221102,0,0,0,0,0,0,0,0,-0.0552442604231889,0.0307682322239708
X11.HK.EQUITY,0,0,0,0,0.00560096924097567,0,0,0.089463839934272,0.699378030895499,0,0,0,0.0191984698525312,0,0,0,0,0,0,0,0,0.259781637109363,0,0,-0.00787157118843963,0,-0.0550526268613315,0,0,0,0,-6.93889390390723e-18,-0.064887732338657,0,0,0,0,0.10441419909329,0,0,-0.230647447868979,0.172052877065225,0,-0.0777956247347141,0,0.160325072036889,0,0.0195800395489573,0.153977122561279,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.389220637736593,0,0.0816682785904011,0.108976024556113,0,0,0,0,0,-0.0617208917599455,0,0,0.013387631080764,0,0,-0.0313918176252116,0,0,0,-0.185397409339109,0,0,0,0,0,0,0,0,0,0,-0.00723902492620811,0.0895777586873238,0,0,0,0,0.142642956889792,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.101659924159969,0,0,0,0.129514389992878,0,0,0,0,0,0,0.0359736709984654,0,0.115681816325364,0,0,0.0629251316126983,0,-0.0242739306875842,0,0,0,0,0.104645754919025,0,0,0.441355803726311,0.165793623481136,0,0,0,0,0,0,0,0,0,0.307622123146359,0,0,-0.312888261581367,0,0,0,0,0,0,-0.204056039574389
X601998.CH.EQUITY,0,0,0,0.0884827248312111,0.429494999160736,0.16464426352698,0,0.0956365872378217,0,-0.00928163595266381,0,0,0,0,0,0,0.0996607304801825,0.144686544141648,0,0,0,0,0,0,0,0.274434261171181,0,0,0,0,0,0,0,0,0,0,0.0964618548735942,0,0,0,0,0,0,0.0136522429149579,0,0,0,0,0.0934648372024492,0
X002142.CH.EQUITY,0,-0.168075958593513,0,0.182266113022628,0,0,0,0,0,0.017504573225925,-0.066581602852743,0,0,0,0,0.100954865676982,0,0,0,0,0,0,0,0,0,0,0.162233336757854,0.245215508270377,0.0286419409427754,0,0,-0.0255488343902072,0,0,0,0.0291664502344231,0,0,0,0,0,0,0,-0.0435926969109143,0.231705810394607,0,-1.38777878078145e-17,0.0546918392611984,0,0
X601818.CH.EQUITY,-0.0660529324819574,0.201863249621829,0,0,0,0,0,0,0,0.246581414893875,0,0.0071036172773188,0,0,0,0,0,-0.0407648111914887,0,0,0,0,0,0.321215646954317,0.25348550306068,0,0,0,0,0,0,0,0.0974601267633724,0.0795280931804617,0,0,0.0483297998894212,0,-0.0241617033609321,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.183459218384933,0,0,0,0.18622202449021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644790068525482,0,0,0,0,-0.0914095948148801,0,0,0,0,0,0.065827438879775,0,0,0,0.303600267578491,0,0.0210124613217336,0
X601336.CH.EQUITY,0,0,0,0,0,0.00283847107022622,0.735696819455722,0,0,0,0,-0.0535763010733001,0,0,0,0,0,0,0.208948827084607,0,0,0,0,0,0,0,0,0,0,0,0,0.159434269171004,-0.00716027965915471,0,0,-0.103574101223965,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0651813626492558,0,0,0,0.114115721889663,0
X601688.CH.EQUITY,0,0,0,-0.0170041312501682,0,0,0.10266716227723,0,0,0,0,-0.0289741194912999,0,0.379693953830042,0,0,-0.0552075460338814,-6.93889390390723e-18,0,0,0,0,0.289752312612757,0,0,0,0,0.0723623590150904,0,0.40619798652707,0,0,0,0,0,0,0,0,0,0,0,-0.104767440479899,0,0,-0.0940645412338663,0,0,-0.0531542792027192,0,0
X601211.CH.EQUITY,0,0,0,0.000828170982564096,0,0.0884365233747683,0,0,0,0,0,0,0,0.355148234155937,0,0,0.180114577646663,0,3.46944695195361e-18,0,0,0,0.0171531416985477,0.0389702392339173,0,0.0338523066523687,0,0,0.231259373958771,0,0.0118933891296166,0,0.0113418701446258,0,0,0,0,0.054027207316093,0,0,0,0,0,0,0,0,0,0,0.0484353988179588,0
X600837.CH.EQUITY,0,0.039873267567787,0,0.0818222059328621,0,0.0513985896194558,0.125688609070094,0,0,0,0,0,0,0,0,0.215914581110039,0,0,0,0,0,0,0,0,0,0,0,0.0735080614282918,0.019790099538953,0,0,0,0,0,0,0,0,0,0,0.0948996203044242,0.0855376643276502,0,0.0455236287330765,0,-0.50641797045677,0,0.251374048261207,0,0,0
X267.HK.EQUITY,0.272295542699789,0.264973227368658,0,0,0,-3.46944695195361e-18,0.0225177587755246,0.0531203144134575,0,0,0,0,0,0,0.157595088854254,0,0,0,-0.570058554038109,0,0,0,0,0,0.191127621328166,0,0,0.153099723888392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330133554478897,0,0.0158572737164567,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.132288787269797,0,0,0,0,0,0,0.0476422020840404,0,0,0,0,0,0,0,0.0827731371024169,0,0.0169791560510607,0,0,0,0,0,0,0.0672063682856262,0,0,0,0,0,0,0.405389936190251,0,0,0,-0.0442705756415005,0.124575705191883,0,0.1979848725738,0.101610685964259,0,0,0.124841348464155,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.148136956530128,0,0,0,0,0.147831208734481,0,0,0,0,0,0,0,0,0,0,-0.147209431851672,0,0,0,0,0.196960669015731,0,0,0,0,0,0,0,0,0,0,0,0.161542722672156,0,0,0,0,0,0,0.198914087020888,-4.33680868994202e-19,0,0.430001845557571,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126315783861124,0,0,0,0.144461583271211,0,0,0,0,0,0,0,0.0572300580874977,0,0,0.0894573997844268,0,0,0.0220174417329424,0,0,0,0,0.110834111239641,0,0,0,0.216829340579075,0,0,0,0.000470796829566043,0,0,0.228794937587383
X601229.CH.EQUITY,0,0,0,0,0,0,-0.0344868021383698,0,0,0,-0.153068201759925,0,0,0,0,0,0.0607058152567791,0,0.0174236668832347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414026983970046,0.578647285322971,0,-0.0619985308513469,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0513581776304588,0,0,0,-1.73472347597681e-18,0.0989676867385277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144270951284666,0,0,0.0479266071310639,0,0,0,0,0.643749382490068,0,0,0,0,0,0,0,0,0.298943638687294,0.0915643048345745,0,0,-0.149982353014745,0,0,0.0259822043157274,0
X000776.CH.EQUITY,0,0,-0.02567310754645,0,0,0,0,0,0,0,0.0206546124778496,0,0,0,0,0,0,0.163648402409436,0,0.46102839872159,0,0,0,0,0,0,0,0,0,0.0999071164766768,0,0,0,0,0,0,-0.0478667259570054,0,0,0,0,0,0.237205897783287,0,0,0,0,0,0,0
X600918.CH.Equity,0.0222702205932128,0,0,0,0,0,0,0,0,0,0,0,0,0.397413947048056,0,0,0,0.108009953739483,0,0,0,0,0,0,0,-0.0560918469418284,0.255428284649209,0,-3.46944695195361e-18,0.104956513278326,0,0,0,0.0103642240797923,0,0,0,0,0,0,0,0,0.0395746207731882,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0781706326509074,0.094401726510702,0.357433012682854,0,0,0,0,0,0,0,0,0.0539682404159985,0,0,0,0,0,0.0165331550166471,0,0,0,0.642968580573513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100802541340216,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0959843718302704,0,0.0718073965578272,0,0,0,0,0.02211657200133,0,0,0,0.136757543321585,0,0.206131533429145,0,0,0,0,0.157170950588389,0,0,0,0,0,0.064356761210206,0,0,0.0206290502196752,0,0,0.0304926214502233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259649562270517,0,0,0,0
X2886.TT.EQUITY,0,0.0582847872950713,0,0.0277636676081546,0,0,0,-0.00205866556481361,0,0,-0.135826429706334,-0.036424619728786,0,0,0,0,0,0,0,0,0.0987645389228005,0,0,0,0,0,0.0693062776671433,0,0,-1.73472347597681e-18,0,0,0.219115012439596,0.0132266715789596,0,0,0,0,0,0,0,0,0,0.392291892834119,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0314798213171995,0,0,0,0,0,0,0,0.216106445983724,0,0,0,0,0,0,0,-0.0143504498165085,0,0,0.0772982404953605,0,0,0,0.0440959928808577,0.0830340394149447,0,0,0,0,0.51231419542478,0,0.0323849387066475,0,0.096989731704524,-0.0830052776073969,0,0,0,0.0486895299768025,0,0,0,0,0,6.93889390390723e-18
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432255360162386,0,0,0,0,0,0,0,0,0.16867675441118,0,0,0,0,0,0,0.183017560045222,0.102274685963899,0.0127539974985386,0,0,0,0.367969494971125,-0.139589739628028,0,0,0.0103516283988795,0.272711937540601,0,0,-0.0654086625016926,0,0,0,0,-0.0337815993696765
X600926.CH.EQUITY,0,0,0,0,0,0,0.253302578576255,0,0,0,0.164357069471967,0,0.367099505881829,0.059736489228756,0.012888255233825,0,0,0,0,0,0,-0.0543226181629982,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0234195146336492,0,0,0,-0.0255127207950324,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0360925619513817,0,0
X601009.CH.EQUITY,0,0.143055071332239,0,0,0.166696605382746,0,0.0590173532397602,0,0,0,0,0,0,0,0,0,0,0,0.189182471026293,0.0802709315516503,0,0,0,0,0,0.238598217155975,0,0,0,-0.138014428056636,0,0,0,0,0,0.164726734974843,0,0,0,0,0.183275012747265,0,0,0,0,0,0,0.0945401910357101,-0.117976595122155,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0490492452303998,0,0.132808304322269,0,0,0,0.110153737108794,-0.105274338104035,0,0,0.392595620125505,0,0,0,0.0197355530401817,0,0,0,0,0.23579139937595,0,0,0,0.0686102022922071,0,-0.0645909190036548,0,0,0.234637375816299,0,0,0,0,0,0,0.156335375201773,0,0.032879955549738,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.0443578150611941,0,0,-0.101173866857997,0.0290917906789578,0,0,0.0357016880402627,-0.0895466638607574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107640696200419,0,0,0,0,0,0,0,0,0,0.483763154524794,0,0,0.0282245532560087,0,0.133084773532252,0,0,0.0234897967676786,0.124550451571928,0,0,0,0.290372971542767
X601901.CH.EQUITY,0,0,0,-0.202176355066707,0,0,0.0421239644594066,0,0,0,0.0412129038121898,0.03370740355245,-0.0645001342335077,0,0,0,0,0.0801141876202073,0,0,0,-0.0148923678935225,0,0.178771598636888,0,0,0,0,0.0979743746582186,0.0565773759922432,0,0,0,0.163538893720815,0.364218271748196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.056338657907947,0,0,0,0.0219333231587823,0,-0.11318461694089,-0.0842603644924244,-0.033094807361102,0,0,0,0,0.0322090903775118,0,0,0,0,0.226153132690909,-0.194448640899903,0,0,0,0,0,0,0,0,0.313046099921099,0,0,0,0,0.290770958333981,0,0,0,0,0,0,0,0,-0.115562741609642,0,0,0,0,0,0
