,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.21874565058162,0,0,0,0,0.291221769421841,0,0,0,0,0.259915912539943,0,0,-0.0425157501650117,0,0,0,0,0,0,0,0,0,0,0,0,0.137417185999905,-0.0419100480117244,0,0,0,0.0121536736816429,0,0,0,0,-0.0377400597699496,0,0,0,0,0,0,0,0.0840020876186118
X600000.CH.EQUITY,0,0,0,0,0,0,0.349642172772598,0,0,0,0,0,0,0.225778536280493,0,0,0,0,0,0.137183989133825,0.0199094793253993,0,0,0,-0.112391462732152,0,0,0,0,0,0,0,1.73472347597681e-18,0.108827947304638,0,-0.0458484330579615,0,0,0,0,0,-0.147217701765216,0.0918646590178807,0.327598823681884,0,0,0,0.0456391615878443
X601319.CH.EQUITY,0,0.208997007363139,0,-0.04759151762462,0,0,0,0,0,-0.118118752436578,0,0,0,0.259006413571565,0,0,0,0,0,0.0549766528305096,0,0,0,0,0,0,0.265453239075551,-0.00129570839837373,0,0,-0.0585731858676329,0.200938467002047,0,0,0,0,0,0.00594911925002074,0,0,0,0,0,-0.124990129279782,0,0,-1.73472347597681e-18,0
X601601.CH.EQUITY,-0.0313662234028419,0.0855930645297133,0,0,0,-0.21647060493619,0.0722629968694306,0,0.543313810450401,0,0,0.14595071167989,0,0,0,0,0,0,-0.102516778212482,0,0,0.137218343093048,0,0,0,0,0,-0.0447370683672371,0,0,0.0241090087804353,0,0.0486408478934251,0,0,0,0.0691151333068899,0,0,0,0,0,-0.188046384960983,0,0,0,0.0559259073881385,0
X11.HK.EQUITY,0.403455345100933,0,0,0,0,0.0263757943493014,0.102020820892618,0,0,0,0.0910490482845172,0,0,0,0,0,0.410120279239215,0,0,0,0,0,0,-0.193265020313758,0,0,0,-0.0130336900555303,0,0,0,0.158694210582131,0,0,0,-0.0348863036963303,0,0,0,-0.0540853627680821,0,0,0,0,0,0,0,-0.048705234416497
X388.HK.EQUITY,0,0,0,0,0,-0.0236715227165936,0,0.30244668098452,-0.0825109115755787,0.0177284730291961,0,0,0,0.188496352754384,0,0,0.381685198103823,0,0,0.056007733954895,0,0,0,0,0,0,0,-0.191158002264177,0,0,0,0,0,0,0,0,0.0844592482830557,0,0,0.100845352487186,0,0,-0.06746617318297,0,0,0,0,0
X2388.HK.EQUITY,-0.0914752561397775,0,0,-0.0273105500370938,0,0,0,0,0.0498415095783195,0,0,0,0,0,0.603042491000281,0.0296624230869157,0,0.0500833563229865,0,0,0,0,0,0,0,0,0.219587909599312,0,0,0,0,0,0,0,0,-0.100685655999684,0,0.0785583940751187,0,0.0354028569573591,0,0,0,0,0,0,0.327128445280284,0
X600030.CH.EQUITY,0.0520962683808987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020971497978778,0,0,0.100176599931728,0.393132928895145,0,0,0,0,0,0,0,0,0,0,0.404781609164488,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0771571459003981,0,0,0,0,0,0.0711668646742592,0.138563525649518,0,0,0,0,0,0,0,0,0,0,0.191731446616601,0,-0.0430910064749407,0,0,0,0,0,0,0,0,0,0.115352609444099,0,0.178685981393504,0.0920665244190638,0.0871598319179043,0,0,0.226727034666901,0.0516704672693006
X601998.CH.EQUITY,0,0,0,0,0.0129638580175471,0,0,0,0,0,0,0.0183468261892936,0.0943344489840564,0,0,0.257057668979524,0,0,0,0,0,0,0,0,0,0,0,0,0.291229543325496,0,-0.0962192414897968,0.189416442149833,0,0.237628440880905,0,0,0,0.000823916059934818,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.10741726611751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502278668508172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.12450198844006,0,0,0,0.0906908476271903,0,0,0,0,0,0,0,0,0,0,0,0.100994585210544,0,0,0,0,0,0,0,0,0,0,0.0973274542763769,0.18286512754649,0,0,0,0,0,0,0,0,0,0.128150975065594,0,0,0,0.0740401018308483,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.51513635020799,0,0,0.304494902809245,0,0,0,0,0.0330375237291972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871475382665135,0,0.0358734888449492,0.00625122234545395,0,0,-0.26921290790652,0,0,0,0,0.481158846036654,0,0,0,0,0,0.0233024859096467
X601688.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00761836453440116,0,0,0,0,0.0246541563969473,0,0,0,0,0,0,0,-0.139950788899882,0,0,0,0,0,0.000252259236337442,0,0,0,0,0.0635624111497142,0,-0.0763252266487911,0,0.338686825238895,0.232838809082817,0.0238706525914129,0,0.35878822215569,0,0,0,0,-0.02448297600281,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208989983047554,0,0,0,0,0.0595203580593837,0.120658973774239,0.0136726015216507,0,0,0,0,0,0,0,0,0.292054058790032,0,0.132957393723511,0,0,0.27472945445954,0,0,0,0.0532335144545143,0.0413709884745691,0
X600837.CH.EQUITY,0.0524795686640251,0,0,0,0,0,0,0,0.113743546626499,0,0,0,0,0,0,-0.0488051281480856,0,0.0065803255216214,0,0,0,0,0,0,0,0,0,0.0734812763143684,0,0,0,0,0,0,0.272522925015723,0,0,0.225602517020368,0.114338642978562,0,0,0.196082878578291,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-0.00911417609368274,0,0,0,0.105955057399537,0,0,0,0,0,0.111446148083835,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.212216434596448,0,0.47326185863177,0,0,0,0,0.244549551201678,0,0.139713486554424,0,0,0,0.0274254540710848,0,0,0,0,0,0,0,0,0.0226582872278096,0,0,0
X601066.CH.EQUITY,-0.114309170834666,0,0,0,-0.335818702229739,0,-0.0753397013109954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295361205878377,0.0343497602678418,0,0.00709886664643834,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.202137836734604,0.120816279870034,0,0,0,0,0,0,0.112276423688321,0,0,0,0
X601229.CH.EQUITY,0.435451280844918,0,0,0,-0.10564864244491,0,-0.0614906232988882,0,0,-0.0710218995653513,0,0.265126017429159,0,0,-0.123512354274826,0,0,0,0,0,0,0.259441096707024,0,0.0498847910947248,0,0.0262402071033152,0,0,0,0,0,0,0,0,0,0.2751851170559,0,0.0206899878143514,0,0,0,0.0738387614486689,0,-0.0516062514875596,0,0.168421439568139,0,0
X002142.CH.EQUITY,0,0.498163341712618,0.275788020951509,-0.0254534057106081,0,0.0307320800511645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198360785686882,0,0,0,0,0.104483352196534,-3.46944695195361e-18,0,0,-0.0682815163465156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863893876025785,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0455988321630645,0,0.0272179907617991,0,0,0,0,0,0,0,-0.126200908883828,0,0,0,-0.0103955265120859,0,0,0,0,0,0,0,0.00832127997414159,0,0,0,0,0.142891186938659,0,0,0,0.295935719815743,0.00719952402307195,0,0,0,0,0,0.036046513640543,0,0,0.131507607912069,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0219670107180687,0,0.0756138899527032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196070181181585,0,0,0,0,0,0,0,0,0,0.162358418206938,0.107599508721712,0.108195418419367,0,-0.0291619029517947,0,0,0,0,0.38377627814905,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.026201176040957,0,0,0.0331772716856551,0.0649683038519273,0,0.139478884578189,0,0.0994752631301216,0.0737111225299744,0.0532208066415161,0.147913272040867,0,0,0,0,0,0,0,0,0,0,0.435115851095361,0,0,0,0.0214062152953489,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37506937907767,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.153021897457751,0,0,0,0,1.04384037948871,0,-0.0274482175426999,0,0,0,0,0,0.140273299204352,0,0,-0.209094693912076,0,0,0.1495267534405,0
X002736.CH.EQUITY,0,0.0248199368375385,0,0,0,-1.0842021724855e-19,0,0.143500779790357,0,0,0.138641007029136,0.178930973543132,0,0,0,0,0,0.0564715042215775,0,0.00322680625963751,0,0,0,0,0,0.0803347049388004,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.165044087515867,0,0,0,0,0,0,0.0141192733697815,0,0.244853956559562,0.0534258507468083,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0533031307360614,0,0,-0.701876301490145,0.47814172843328,0,0,0,0,0.0856028734150976,0,0,0,0,0,0,0,0.320399542575591,0,0.351293297435485,0.486350469842739,0.0816836075764087,0,0,-0.14125876361702,0,0,0.225531088876854,0,0,0,0,0,0.103524405983855,0,-0.28976395241956,0,0,-0.357475230755527
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234596492527361,0,0,0,0,0,0,0,0,0.24402824638365,0.0771499528116327,0,0.00861168399274284,0,0,0.0883971985829282,0,0,0,0.119113836274025,0,0,0,0,0,0,0.0191310174970056,0,0,0.23529044729978,0,0,-0.0575486060850053
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.06909160684216,0,0,0,0,0.125456248159807,0,0,0,0,0,0,0.101879092755786,0,0,0,0,0,0.225923005328078,0,0,0.0298092663676912,0,0.0530028146558441,0.135818238835182,0,0,0,0,0,0,0.0437951740124291,0,-0.0118393627343493,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0136136194265651,0,0,0,0,0,0,0,0,0,0.034110176160711,0,0,0,0,-2.16840434497101e-19,0.00864946399091514,0,0,0,0,0.379123214641132,0.0194324938270577,0,0.0553487323473477,0,0,0,0,0.259519318019891,0,0,0,0,-1.38777878078145e-17,0.244735851482045,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0894467565446654,0,8.67361737988404e-19,0,0,0,0,0.0613965660494727,0,0,0,0.258619679000828,0,0,0.150287150813469,0,0,0.572125385888409,0,0,-0.072039090918963,0,0,0,0,0,0,-0.0292032707754743,0,0,0,0,0,-1.02099490304635,0,0,0,0,0.0877343827657013,0,0,0,0,0
X2886.TT.EQUITY,-0.292488544609992,0,0.0304989221230139,0,0,0,0,0,0,0,0,-0.0245539457448631,0,0,0.0834405361893768,0,0,0,0,0,0,-0.0690935505986306,0,-0.0507327778493032,0,0,0.169549017148772,0,0,0.0409910854170663,0,0,-0.15165878460645,0,0,0.172641681817539,0,0,0,0,0,0,0,0,0,0,0.725106471879304,0
X601881.CH.EQUITY,-0.00099717307838381,0,0,0,0,0,0,-0.094862367113752,0,0,0.0204602155392241,0,0,0,0,0,0.178123550901204,0,0,1.73472347597681e-18,0.0605971001392038,0,0.137347894700714,0,0,0.155537785995047,-0.193106706354029,0,0,0,0,0,0,0,-0.0338982027122789,-0.063739529428853,0,0,0.333941566855975,0,0,0,0,0,0,0.309368415374111,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.947583095660184,0,-0.938416726702422,0,0,0,0,0,0,-0.156887218672115,0,0,0,0,0,-0.121076418638905,0,0,0,0,0,0.0493908177115635,0,-0.0244628639845351,0.551809173726356,0.113327818228196,0,0,0,-0.0787141954279489,0.0682475933974299,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.0499141934208357,0,0,0,0,0,0,0.0329895548977102,0,0,0,-0.113994805749233,0,0,0.0700427188267959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123178698833742,0.0444886897759063,0,0,0,0,0,0,0,0,0,0.450668851858721,0,0,0,0,0,0.125962956283387,0.434511879251088
X601009.CH.EQUITY,0,0.262735172300707,0,0,0,0.0279057915547264,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.170392534335453,0.444415733935584,0,0,0,0,0.107665211710263,0,0,0,0,0,0,0,0,0,0,0,0.0289945882785395,0,0.103048741208421,0,-0.507609813215631,0,0,0,0.318066885808848
X600958.CH.EQUITY,0,0,0.112273472203419,0,0,0.00168271428993021,0,0,0,0,0,0,0,-0.0312108478381819,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.184835913743317,0,0,0,0.0395199871415013,0,0.338112733284875,0,0,0,0,0,0.224923465650293,0,0,0,0.0435555682452017,0,0,0.021793481161105,0,0,0.0298107521059302
X2892.TT.EQUITY,0.132336591472179,0,0,-0.172625343139104,0.169784585243464,0.0705390146696386,0,0,0,-0.00970936370000587,0,0,0,0.0605111687630615,0,0,0.0544066400630251,0,0,0,0,-0.135169074576849,0,0,0,0,0.00314598746314054,0,-0.125520997127243,0,0,0,0,0.112384991382733,0,0,0,0,0,0,0.645455037608381,-0.0490671789913498,-0.0240022329202735,0.229744408791972,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0.0988948598269909,0,0,0,0,0,0.215533787352621,-0.100381134652067,0,0,0,-0.106960725668247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168494231689377,0,0,-0.110719144964779,0.0506006406498994,0,0,0,-0.118985030466675,0.512065881647891,0,0,0.191327509769216,0.133387135546693,0,0,0
