,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600926.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY
X002142.CH.EQUITY,0,0,0,0,0.372479624407525,0,-0.223879846229874,0,0,-0.0166201907964826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120284963957586,0.344015259361994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933016021133725,0.0538913643816922,0,0
X601818.CH.EQUITY,0,0.0756472963908011,0,0,0,0,0,0,0,0,0.159886993929133,0.19636772299996,0,0,0,0,0.0123125398398953,0,0,0,0,0,0,0,0,0,0,0.159675594005521,0,0,0,0,0,0,0,0,0.0685421782264001,0,0.00582142525972805,0,0.238356432387419,0,0,0,0.0355286486682909,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.186826957803582,0,0,0,0.0626296844176621,0.132020293880997,0,0,0,0,0.0685556909830876,0,0,0,0,0,0,0,0,0,0,0,0,0.0522501617556788,0,0,0,0,0,0,0.113645836225039,0,-0.0722655939012456,0,0,0,0.0365585784874407,0,0,0,0,0.254949264858805,0,0.254075760368591,0
X601688.CH.EQUITY,0,0,0,-0.0100088907649096,-0.0770362410121467,0,0,-0.0214120462470971,0,0,0,0,0.184424638714104,0,0,0.0158994606824632,0,-0.057260575540776,0,0,0,0,0.342072227078518,0,0,0,0,0,0.102217575129718,0,0.130878666907156,0.364736024446636,0,-0.0337970754984154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0178953417316901,0,0,0.117696430406469,0,0,0,0,0,0,0,0,0,0,0,0.0859419062740823,0,0,0.0897933762857034,0,0,0,0,0,0,0.0441698471133413,0.423694334347251,0,0,0.0499324560900707,0,0,0.0200261242734293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128699606368363,0
X267.HK.EQUITY,0.152701217835922,0,0,0,0,0,0.181014107159403,0,0,0.0173730255585429,0,0,0,0,0,0,0,0.224135227625688,0,0,0,0,0,0,0,0,-0.0978956647924639,0,0,0,0,0,0,0,0,0,0,0.166519879720676,0,0,0,0,0,0,0.0843836089044323,0,0,0,-0.0490138377577688,0
X601336.CH.EQUITY,0,0,0,0,0,0.453809300301991,0,0,0,0,0,0,0,0,0,0,0.0196983181865245,0,0.260496212415587,0,0,0,0,0,0,0,0,0,0.198569686157709,0.0205974762511938,0,0,0,-0.155745397579643,0.105957797557397,0,0,0,0,0,0,0,0,0,-0.130520219563354,0.0198361225998662,0,0,0,0.154000199682203
X601211.CH.EQUITY,0,0,0,0,0,0.0316718207006451,0,0,0,0.0454715554408607,0,0,0.115691621765156,0,0.352543455742526,0,0,0,0,0,0,0,0.0172369941314907,-0.232759331535647,0,0.075581070198719,0.154096601863872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351318890947178,0,0,0.0929803053045331,0,0.0610392837491456,0.168761712871178
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0565443403867686,0,-0.279495784832917,0.0347581154372386,0,0,0,0,0,0.011687742028723,0,0,0,0,-0.0194669959175088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699882846343593,0,0,0,0,0,0,0,0,0,0,0,0,0.035092972984183,0,0.184740188389805
X2882.TT.EQUITY,0,0,0,0,0,0,0.0556050129624072,0,0.0529933256103578,0.0302499584340757,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.266766253713088,0,0,0,-0.0240573407066614,0,0.0182281637319316,0,0,0,0,0,0,0,0.436479577867844,0,0,0,0,0,0.208302257121558,0,-0.0416420970224759,0,0.139017025468661,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.214369903524081,0,0,0,0,0,0,0,0,0,0,0,0,0.160583454430346,0,0,0,0,0.0410050165089307,0,0,0,0.0984022124929133,0,0,0.0246853360853036,0.164508525377547,0,0,0,0,0,0.210219612688099,0,0,0.170104948314466,0,0,0,0,0,0,0.0309024861186091,0.230705131280186
X000776.CH.EQUITY,0,0,-0.0314725940951523,0,0,0,0,0,0,0.0119165906106506,0,0,0,0,0,0.119365946896245,0,0,0,0.37601674093037,0,0,0,0,0,0,0.117158802921634,0,0.117800975773653,3.46944695195361e-18,0,0.266189091636459,0,0,0,0,0,-0.0431746876162393,0,0,0,0,0,0,0,0,0,-0.0649950256605668,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.243527753527051,0,0.0852032103508262,0,0,0,0,-0.0554843384893774,0,0,0,0,0,0,0,0,0.13074779380716,0,0.129045767172452,0.0449720921640717,0,0,0,0,0,0,0,0,0,0.166197924144123,0,0,0,0,0,0.456151105921306,0,0.298959806840373,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0561128761330558,0,0,0,0.0831433673177094,0,0,0,0,0,0,0,-0.0801514800449774,0,0,0,0,0,0.0816760798582153,0,0,0,0,0.0708877110273791,0,0,0,0.318294272255284,0,0,0,0,0,0,0,0,0,0.303091763436937,0.0458089457124191,0,0,0.0536550009701626,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187830131669104,0,0,0,0.162711325373505,0,0,0,0,0,0,0.189853389853828,0,0,0,0,0,0,0,0,0,0,0,0,0.100232624985728,0,0.24927675508915,0,0,0,0.169162842777858,0,0,0,0,0,0.0197228704291863,0.0193760899678426,0,0
X600918.CH.Equity,0,0,0.0810415720744996,0,0,0,0,0,0,0,0,0,0.0588380840424167,0,0,0,0,0,0,0.173172979245424,0,0,0.0587120527831246,0,0,0,0,0,0,0,0,0.123699789796641,0.0174366963883857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991270369962424,0,0.315099899773877,0.096605112563655
X600015.CH.EQUITY,0,0,0.00764828923606522,0,0,0,0.0564642993942149,0.0699129749870551,0,0,0.0406813896338172,0.126697928004962,0.110198631112488,0,0.0863187088936138,0,0.11259060344033,0,0,0,0,0,0,0,0.135592309898356,0,0,0,0,0.021019529394939,0,0,0,0,0,0,0,0,0.10205843892345,0,0,0.191441527063641,0,0,0.0933892578268567,0,4.33680868994202e-19,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.00847627275409257,0,0,0,0.0681259650744933,0,0,0.0753390072677153,0,0,0.301153937259902,0,0,0,0.259003496860436,0,0,0,0,0,0,0,0,0.136938699354168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462386428841088,0.0222704446173995
X2886.TT.EQUITY,0,0,0,0,0.424511617806461,0,0.0525542791609955,0,0,0,0,0,0,0.113855605417783,0,0.187060933442387,0,0,0,0,0,0,0,0.22644561607961,0.0475011597210883,0,0,0,-0.417349024841478,0,0,0,0,0.0316545970491203,0,0,0,0.131956685249582,0,0,0,0,0,0,0,-0.320239475292959,0,0,0,0.0296101968510368
X2891.TT.EQUITY,0,0,0,0,0.0251378880250995,0,0,0,0,-0.0280693255355355,0,0.020637084605415,0,0,0,0,0,0.116889291460871,0,-0.0449553683895038,0.0760869681605455,0,0,0,0,0,0,-0.0245940182295019,0,0.0514789372709504,0,0,0.015974082266025,0.0482479883920524,0,0,0,0.168527010779896,0,0,0,0,0.237150096809901,0,0,0,0,0.202680794848529,-0.0466467232216067,0
X601009.CH.EQUITY,0.342407927436739,0.0991271787237073,0,1.38777878078145e-17,0.217699529897994,0,0,0,0,-0.139073604185753,0.103582476744643,-0.221251753181749,0,0,0.0181416696018837,0,0,0,0.0837598020988454,0,0,0,0,0,0,0.155066767229097,0,0,0,0,0,0,0,0,0,0,0.0757976363554558,0,0,0,0,0,0,0,0,0,0.102757570399272,0,0,-0.0243766028228998
X600926.CH.EQUITY,0,0,0,0,0,0.187869303103176,-0.000537669715473034,0.324688056639279,0,0.0131255907421791,0,0.0622551632264809,0,0,0,0,0,0,0,0,0,0,0,0,0.117425482408635,0.180600500537866,0,0,0.0361394536862078,-0.0655300230586128,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0393770846574267,0,0,0,0,0,-0.0829327412857901,0,0
X601788.CH.EQUITY,0,0,0,-0.0118204841058075,0,0,0,0,0,0,0,0,0,0,0,0.165571576724092,-0.0560732788814402,0,0,0.312733411877953,0,0,0,0,0,0,0.340799433853917,0,0,0,0,0,0,0,0,0,0.36072236306087,0,0,0,0,0.083921800661562,0,0,0.0305282648515932,-0.103575575773127,0,0,0,0
X2884.TT.EQUITY,0,0,-0.0883177229239331,0,0.173180500165622,0,0,0,0,0,0,-0.0242123615670218,0,0,0,0,0,0,0,0,0,0,0,0,0.0590178195990667,0,0,0,0.0989351212850757,0,0,0,0.0614284113423557,0.0568744086615661,0,0,-0.066850676570178,0.417224120706562,0,0,0,0,0,0.260205443962105,0,0,0,0,0.0274637973765071,0
X600958.CH.EQUITY,0,0,0,0,0.0353344518369226,0,0,-0.187195368982876,-0.0219441271136098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734632750562744,0,0,0,0,0.00448473449653211,0,0,0.330757309488803,0,0,0.282383639265686,0.0469925301288656,0,0,0.025494830226293,0,0,0,0,-0.153131564324726,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,-0.0447528483586842,0,-0.0939117689749607,0,0,0,-0.0258370986454439,0,0,0,0,-0.0638670118612065,0,0,0,0,0,0,0,0.0305519391304787,0,0,0,0,0,0.230860803375409,0,0,0.0546110071151559,0.0972311026322535,0.170843391220094,0,0.21559633245155,0,0,0,0,0,0,0.270643715931918,0,0,0,0,0,0,0,0
