,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY,X601696.CH.Equity
X388.HK.EQUITY,0,0,0,-6.93889390390723e-18,-0.194057298854095,-0.0885014404437108,0.140145243944678,0,0,0,0,0,0.114497287245271,0,-0.0158838333289773,0,0,0,0,0.543349903394711,0.0600148797415019,0,0,0,0,0,0,0,0,0,0,0,0.264841592532513,0.0938504804519533,0,0,-0.286033023859105,0.137575180458696,0,0,0,-0.0528559703052294,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.258846528037614,-0.0758871623529517,0,-0.0181374304324417,0.150540353090708,-0.0425741280773915,0.271200408952407,0,0,0.0469482612458336,0,0,0.296507757493128,0,0,0,0.184007252392849,0,0,0,0,0,0,-0.219279196601522,0,0,0,0,0,0,0,0,0,0,0,0,-0.329627261397795,0.131717434854576,0,0,0,0.190363135098364,0,0.0845727085811939,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.25180243315058,0.0969493399000585,0,0,0,0,0,0,0,0,0,0.0359531064522154,0,0,0,0.455284584211352,0,0,0,0,0,0.00265374749076251,-0.0417292982498444,0,0,0,0,0,0,0,0,0,0,0,-0.120013848529893,0.335075558238293,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0199434054564813,-0.00888149958874511,0,0,0,0,0,0.133051959197621,0.0493488403370034,0,0,0,0,0,0,0,0,0,0,0.43710414943595,0,0,0,0,0,0,0.0352869718992737,0,0,0,0,0,0.128975663845578,0,0,0,0,0.0839725825106642,0,0.134345614738424
X601601.CH.EQUITY,0,0.328363943789632,0,0,0,0,0,0.0644222817880964,0.0880653625175645,0,-0.131478138545871,0,0.126758042238785,0,0,0,0,0,0.314312411090849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109527417262139,0,0,0,0.0187406832753376,0,0,-0.0101981207396147,0.0934784809657998,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.14256049287172,0,0,-8.67361737988404e-19,0,0.294974408127676,0,0,0,0,0.128065070590046,0,0,0,0,0,0,0,0,0,0.149455044641861,0,0.0199419957085818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0066352550256502,0,0,0.180343811172258,0,0,0,0,0,0,0,0,0,0,0.467083284372485,0,0,0,0,0,0,0.049191378291189,0,0,0,0,0,0,0,0,0,0.0289932676943344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432628641995166,0,0.0233458015681983,0
X601066.CH.EQUITY,0,0,0.0782972446166101,0,-0.0305127741177712,0.0630404988465022,0,0,0,0,0,0.0411378987319642,0,0.423132756159083,0,0,0,0,0,0,-0.176218441100138,0,0.114502596289019,-0.0816353008670808,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738190800780207,0,0,0,0,0.153979106741543,0,0
X601319.CH.EQUITY,0,0.176267713158416,0,0,0,0,0,0,0.0219846019014015,0,0,0,0,0,0,0,0,0,0,0.125994740994836,0,0,0,0,0,0,0,0,0.0968230100977806,0.0356638319313136,0,0,0,0,0.0923452801693234,0,0,0,0,0.105922905082792,0.0266800579652281,0,0,0,0,0.136682547787078,0.123470909593996,0,0,0
X300059.CH.EQUITY,0,0.0804406283207234,0,0,-0.0726670317460836,0.0442873228502227,0,0,0.0478222344943025,0,0.0591481175346833,0.0612845028166272,0.0330251568220431,0,-1.73472347597681e-18,0,0,0,0,0,-0.144016890651269,-0.0618504078960318,0,0,0,0,0,0,0,0,0,0,0,0,0.280027189623665,0.195253272861627,0,0.363034120021377,0,0,0,0,0,0,0.0340558980967802,-0.0960458957479807,0,0,0,0.0997901718563811
X11.HK.EQUITY,0,0,0,0.0212978502027788,0,0,0,0.0786585494035773,0.670327204793191,0,0.0378296375567488,0,0,0,0,0,0,0,0,0,0,0,0,0.273878479945419,-0.0213593506248546,0,0,0,0,0,0,0.14758329972452,0,-0.100160636880842,0,0,0,0,0,0,-0.0787849990936262,0.103577470495281,0,0,0,0,0,0,0.0762168728173148,0
X600016.CH.EQUITY,0,0,0,0,0,0.121033092553594,0,0,0,0,0,-0.0877342983944387,0,0,0,0.103407016857763,3.46944695195361e-18,0,0,0,0,0,0.0788634569776821,0,0,0,0,0.0334651380483919,0,0,0,0.143457621899246,0,0,0,0,0,0,0,0.445655217315857,0,-0.138731816439374,-0.275211257943826,0,0,0.434823948443062,0,0,0,0
X601998.CH.EQUITY,0,0,-0.07798097903813,0.500814824737581,0.0789428139225806,0,0.150906144500996,0.028496508213717,0,-0.0322315657379175,0,0,0,0,0,0,0.0678270096240376,0.220629149396793,0,0,0,0,0,0,0,0.375446230391436,0,0,0,0,0,0,0,0,0,0,0,0,0.0245082503456704,0,0,0.0480775943526243,0,0.0675585173016705,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.361458383164277,0,0,0.0875834822359283,0.0659476154625742,0,0,0,-0.0217456321662529,0,0,0,0.084812241203577,0,0,0,0,0,0,0,-0.229536978285117,0,0,0,0,0,0,-0.0178507614022026,0,0,0,0.09329312035809,0,0,0,0,0.0863276181718487,-0.0303752488983398,0,0,0,0
X002142.CH.EQUITY,0,-0.0155576106008963,0,0,0.167013201007006,0,0,0,0,0.0480851606453267,-0.049563293454388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178564211936515,0,0.210260679815401,0,0,-0.0628770401948584,0,0,0,0,0,0,0,0,0,0,0,0,0.122899267635762,0,0,0,0,0.0569589685431732
X601818.CH.EQUITY,-0.0608029784065648,0.189042130538051,0,0,0,0,0,0,0,0.286476375573333,0,0,0,0,0,0,0,0,0,0,0,0,0.308246002873465,-0.000345536218966656,0.248269183330042,0,0,0,0,0,0,0,0.0893708970678468,0,0,0,0,0,0.0977793891169041,0,0,0.0334673175553617,0,0,0,0,0,0,0.0232326560174121,-0.10451830052671
X600999.CH.EQUITY,0,0,0,0,0.177929742025559,0,0,0.176368225718418,-0.0015495903432909,0,0,0,0,0,0,0.0235563904206387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691127900611016,0,0,0,0,0,0,-0.103220963593752,0,0,0,0.0356397729453217,0,0,0,0,0.316936103311919,0.0212511555728609,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375338947055408,0,0,-0.144958223282123,0,0,0,0,0.140306222721619,0,0.022763319687279,0,0,0,0,0.262008438093301,0.324228470567552,0,0,0,0,0,0,-0.00361632939208738,0,0,0,0,-0.0483754777556751,0,0,-0.100879881617536,0.163661725708753,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.524486265373989,0,0,0,0,0.0499732754374303,-0.169383349722129,0,-3.46944695195361e-18,6.93889390390723e-18,0,0,0,0.0668708256544822,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0528430352413283,0,0,0,0,0,0,0,0,0.0846988180891933,0,0,0,0.0723416359287955,0.0555729401106966,0,0,0,0.202850549238408
X601211.CH.EQUITY,0,0,0,0,0.0157498112871319,0,0.0768503729473305,0,0,0,0,0,0,0.365182824750063,0,0,0.193502137219296,0,0,0,0,0,0.0667473279476081,0,0,0,0.0255593614942892,0.247859474124039,0,0,0,0,0,0,0.0088199100114875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.0951793780719293,0.0867915740479321,0.0293542108687495,0,1.73472347597681e-18,0,0,0,0,0,0,0.243863953362512,0,0,0,0,0,0,0,0,0,0,0,0,0.11310456397615,0,0,0,0,0,0,0,0,0,0,0,0.140364205892822,0,0.0927461295301222,0,-0.514053643494501,-6.93889390390723e-18,0,0.250559492455056,0,0
X267.HK.EQUITY,0.249881944611355,0.223738705418916,0,0,0,0,0,0.117184337466749,0,0,0,0,0,0,0.164583772396939,0,0,0,-0.613462030394683,0,0,0,0,0,0.20309901139047,0,0.0726355243225266,0,0.190188099239052,0,0,0,0,0,0,0.020258026401184,0,0,0,0,0,0.00634413913963438,0,0,-1.73472347597681e-18,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0941908719452039,0,-0.299844888935935,0,0.280358627910475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105265690989051,0,0,0.22630780702438,0,0,0,-0.0934274419906039,0.198087882663335,0,0,0,0,0,0,0,0,0,0,0,0.148529458961227,0.138489539948811,0,0.0973690762364131
X2882.TT.EQUITY,0,0,0,0,0,0,0.131641164929442,-0.00407754954979022,0,0,0,0,0.0471684982134583,0,0,0,0,0,0,0,0.0863389859106221,0.0193995171681068,0,0,0,0,0,0,0,0.0662097308453612,0,0,0,0,0,0,0,0,0.403391881378939,0,-0.0391143923557421,0.126966654742284,0,0.196529464131044,0.103023977003475,0,0,0,0.124086356693406,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066599781537958,0,0.0528315307020031,0,0,0,0.212201121306519,0,0,0,0,0.0309259568096702,0,0,0,0.027462833027721,0.209697876157149,0,0,0.0238781369747787,0,0,0.0631097948537634,0,0,0,0,-8.67361737988404e-19,0,0.266255473110531,0,0,0.0361278466083516,0,0.0722628974015154,0,0
X600918.CH.Equity,0.10961168970117,0,0,0,0,0,0,0,0,0,-0.0286096430013142,-0.0203459070627487,0,0,0,0,0,0,0,0,0,-0.0527440246225579,0,-0.0324667027313019,0,0,0.218945333715113,0.139668586868698,0,0.186984700255951,0,0.00973837629119661,0,0,0,0,0,0,0,-0.0275177536352181,0,-0.00124069586917999,0,0,0,0,0,0,0,0.359705143112067
X601229.CH.EQUITY,0,0,0,0,0,-0.012462184414952,0,0,0.177846512789944,-3.46944695195361e-18,-0.0100464136357589,0.141591352527533,0,0,0,0,0,0,0,0,0,0,0,0,0.121096294170064,0,0,0,0,-0.0554470831715945,0,0,0,0,0,0,0,0,0,0.126522621128625,0,0,0,0,0,0,0.408471338983774,0.468830349571079,0,0
X000776.CH.EQUITY,0,0,-0.0385318046514381,0,0,0,0,-0.0149484358397046,0,0,0.0648630305572627,0,0,0,0,0,0,0.0884355466897603,0,0.436618653006076,0,0,0,0,-0.0152754892617565,0,0,0,0,0.21881153477163,0,0,0.0726302493473499,-0.0382615349267895,0,0,0,0,0,0,0,0,0.135333855598316,0,0,0,0,0,-0.0350679327161778,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0615031332416219,0,0,0,0.0923595893455658,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132355597241308,0,0,0,0.0461219654238451,0,0,0.0182427585789605,0,0.625504521367676,0,0,0,0,0,0,0,0.308938003020397,0.109956074346681,0,0,0,-0.153167109228316,0,0,0
X601169.CH.EQUITY,0,0.0847588776624518,0.13859221496203,0,0.289329102770447,0,0,0,0,0,0,0,0.0576482865505622,0,0,0,0,0,0,0,0,0.696741651549184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130441638196105,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0753343120734599,0,0,0,0,0.0729382692023388,0,0,0,0.162794197079227,0,0.0635538297078426,0,0,0,0,0,0.091351947464745,0,0,0,0,0.032456025584026,0,0,0,0.0889707793706331,0,0.0363073499188739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319346093904968,0,0,0.0994074173423799
X2886.TT.EQUITY,0,0.0808029451250726,0,0,0.0470502967459405,0,0.0325973641354511,-0.0210240213697498,0,0,-0.13148353222758,-0.0690979702444729,0,0,0,0,0,0,0,0,0.0941891664453179,0,0,0,0,0,0.0615571609273858,0,0,0.0773406471336977,0,0,0,0.154493658995343,0,0,0,0,0,0,0,0,0,0.408592307630616,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.0386746704626349,0,0,0,0,0,0,0.188089631970498,0,0,0,0,0,0,0,0,0,-0.00203534359235787,0.073684314972894,0,0,0,0,0.0902176750883561,0,0,0,0,0.538061979667203,0.137491365269741,0,0,0,-0.0542172923178801,0,0,0,0.0729106816114231,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0895085617484203,0,0,0,0,0,0,0,0,0,-0.0256630265835899,0,0.0305595238837418,0,0,0,0,0,0.0111009038298462,0,0,0,0,-0.0217623926176598,0,0,0.0552435075210894,0.141223989575638,0,0.0393429360375432,0,0,0,-0.0953598245771813,0.443949994191625,0,0.105893211952813,0.26197903727584,0,0,-0.248082786941162,0,0.0618005724551925,0,0,-0.172005281245913
X600926.CH.EQUITY,0,0,0,0,0,0.254450113982933,0,0,0,0,0.163313265798859,0,0.368388548369617,0.0607426299408408,0.012949911249858,0,0,0,0,0,0,0,0,-0.0553942509337022,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0237860032065394,0,0,0,0,-0.025685425547572,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0360020226744206,0
X600919.CH.EQUITY,0,0,0.202913089561905,0,0,0,0,0,0.118003645222555,0,0,0,0,0,0,0.046841419643169,0,0,0,0,0,-1.73472347597681e-18,0,0,0.169714343315094,0,0,0.584711455481086,0.305336607879024,0,0,-0.0187886452270238,0,0,0,0,0,0,0,0,0,0,-0.353437067066372,0.00770374324594583,0,0,0.190230187247036,0,0,0
X601009.CH.EQUITY,0,0.169491558102915,0,0.0698249039029615,0,0.0520384851432821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114437431024269,0.00171983141391612,0,0,0,0,0.204628616263593,0,0,0,-0.170674272248139,0,0,0,0,0,0,0.186943399973013,0,0,0,0.321092917685224,-2.16840434497101e-19,0,0.0772487751705895,0,0,0,0,0.028391617588356,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.143306077839003,0,0.0582502338115923,0,0,0,0.328804975206545,-0.0563290768659951,0,0,0.269288304137474,0,0,0,0,0,0.0325968431695146,0,0,0.221049362732741,0,0,0,0.0434468496280971,0,0,0,0,0,0.299268190860584,0,0,0,0,0,0,0,0,0,0,0,0,0.0787602729185874
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0218816422680648,0,0,0.212113280481142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255105647008652,0,0,0.132079122166666,0,0,0,0,0,0,0,0,0,0,0,0.498703438898137,0,0,0.074940470139169,0,0,-1.73472347597681e-18,0.0370172295098789,0,0,0,0
X601696.CH.Equity,0,0,0,0,0.103350813704734,0,0.0757155669082546,0,0,0,0,-0.0830345299085179,-0.0431683108497839,0,-0.144103188912534,0,0.103087837414799,0,0,0.182997690379658,0,0,0,0,0,-0.0612558683137929,0,0,0,0,0,0,0,-0.0696052416660499,0.216985987283683,0.572599265221808,0,-0.0470157797770577,0,0,0,0,-3.46944695195361e-18,0,0.165979268935223,0,0,0.0783997798098174,-0.00374071560375253,0
