,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.396793877854369,0.298196807840155,0,0.0535730054896229,0,0,-0.115067966402412,-0.0722613802889529,0,-0.00531775998670828,0,0.253670325473773,0,0,0,0,0,0,0,0,0,0.177019562325339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631887646387091,0,0,0.112304907668164,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.167207723472255,0,0,0.0877437296110709,0,0.124635764542614,0,0,0,0.178862633029905,0,0,0,0,0,0,0,0,0.183686702565662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601288.CH.EQUITY,0,0.404851244418927,0,0.130400103341111,0,0,0,0,0,0,-0.0233881720294761,0,0,0,0,0,0,0,0.187058185617489,0,0,0,0.0387705552183237,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0525066605400079,0,0,0,0,0,0,0,0.129849694819576,0,0,-0.0119506387790571,0,0.0379154890729532,0,0,0,-0.0800761398608391,0.0176386085043334
X601988.CH.EQUITY,0.091081011414856,0,0.387014448893688,0,0,0,0,0,0.068340449640535,0,0,0,0,0,0,0.087708142111053,-1.73472347597681e-18,0.0843107335107231,0,0,0,0,0.0637817172606676,0,0,0,0,0,0.0520236767560613,0,0,0,0,0,0.112962471674211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.135586512256888,0,0,0,0,0,-0.14363136082674,0,0,0.193438463168498,0,-0.0905913219390666,0,0,0,0.172300335857527,0,-0.0665345211994215,0,0.478467414942799,0,0,0,0,0.341902846031118,0,-0.0953327787029146,0,0,0.145996528245506,0,0,0,-0.179075887719045,0.257036077935477,0,0,0,0,0
X601658.CH.Equity,0.078385238602914,0,0.0154567708788811,0,0,0,0,0,0,0,0,0,0,0.00573744249048431,0,0,0,0,0,0.217762931295671,0,0.0243409094710671,0,0,0.24441410555275,0,0,0.105276070638403,0,0,-0.150047120793296,0,0,0,0,0.204003364353605,0,0.221320674365987,0,0,0,0,0.267451386306273,-0.153680574579336,0,0,0,0,0,0
X601328.CH.EQUITY,0.113253875158096,0,0,0.0103130145272027,0,0,0,0,0,0,0,0.107779923694719,0.121250618932116,0,0.283640841771334,0,0,0,0,0,0,0.0685844552783976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598640338277955,0.137759190605874,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153807902215012,0,0,0,0.0955335174175847,0,0.0479660331445827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298209810267251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197703975176141
X600036.CH.EQUITY,0,0,0,0,0,0.0342787620726107,0,0,0,0.0214787145588439,0,0,0,0,1.0842021724855e-19,0,0.514217883045145,0,0,0,0,0,0,0,0.11333034249368,-0.149867873234259,0,-0.153856422329478,0,-0.0404960370843686,0,0,-0.0838051865108988,0,0.107644735274409,0,0,0.0441117974381298,0,0,0,0,0.341261620451482,0,-0.0556250952991316,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.1561134157889,0,0,0,0.000473123983762004,0,0.164492152975393,0,0.0563703743552215,0,0,0,0.165511682653665,0,0,0,0,0.164188904978425,0,0,0,0,0,0,0,0,0,-0.26063929988157,0,0,0,0,0.121832747455105,0,0,0,0,0,0.0300981440115911,0
X267.HK.EQUITY,0,0,0,0,0.0605867715403175,0.0349651687660603,0,0,0,0.245117596449011,0,0,0.00714870570327415,0.121333821799936,6.93889390390723e-18,0,0,0,0,0.0859031266835575,0.146772935790733,0,0,0,0,0,0,0.0877784694434256,-0.0788898700920101,0,0,0,0,0.258565725513005,0,0,0,0,0,0,0,0,0,0,-0.0202410703510771,0,-0.41950368358365,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161670545385716,0,0,0.201428379971442,0,0,0,0.10452855815407,0,0,0,-0.0381054340411358,0.104158544638966,0,0.409664158207519,0.0914589003924419,0.0180102803735899,0,0,0,0,0,0,0,0,0,0.139455150336163,0,0,0,-3.46944695195361e-18
X601998.CH.EQUITY,0,0.0785120103726161,0,0.0999722390275599,0,0,0,0,0,0,0,0,0,0.0540684321200161,0.254994471092867,0,0,0,0.0760946324458554,0,0,0,0,0,0.00855206663664859,0,0.0150793381307038,0.0891619493224718,0,0,0,0.00830687188480103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0899494197741975,0,0,0,0.396117456941507,0,0,0.0314149670642727,0,0,-0.0342720991139049,0,0,0.0186744689453535,0,0,0.0580708539592692,0,0,0,0,0,0,0,0,0.285975091633896,0,0.0467793864743708,0,0,0,1.0842021724855e-19,0,0,0,0.224411343361109,-0.022478760399443,0,0,0
X601818.CH.EQUITY,0.0646402165309897,0,0,0,0,0,0,0,0,0,0.103501779068004,0,0.042811187942313,0.409207441344727,0,0,0,0,0,0,0.0784380402248855,0,0.0526867049783797,0.274704042967874,0,0,0,0,0,0,0,0,0.0262690453160391,0,0,0,0,0,0.0372856522266167,-0.0134407293484735,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0132399438020427,0,0,0,0,0,0,0,0.18670276213032,0,0.116010892746813,0,0,0.0607989112546595,0,0,0,0.0270893254267083,0,0,0,0.02435521412572,0,0.0188973115182627,0,0,0,0,0,0,0,0.0833818438389151,0.175561005525636,0,0,0,0,0,0,0,0,0,0,0,0,0.113028873714464,0
X000001.CH.EQUITY,0.182249303479478,0,0,-4.33680868994202e-19,0,0,0.0579438607374062,0,0.0950861834757251,0,0,0,0,0,0.0618320159649385,0.148125137952955,0,0,0.0602032095765403,0,0.00205613658052143,0,0,0,0,0,0.0322215971726245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
