,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.355370495723271,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0530583485962413,0,0,0.0592108187130842,0.096218012135025,0,0,0,0,0,0,0,0.0322857731371886,0,0.0804583598184253,0,0,0,0,0,0.0276628439815825,0,0,0,0,0,0,0,0,0,0,0,0.00683675823599709,0,0,0,0,0,0
X601939.CH.EQUITY,0.150292693573213,0,0.209966345192319,0,0,0.0952865373252281,0,0,0,0,0,0.11843515719622,0,0,0,0,0,0,0.188668455176435,0.158434689474427,0,0,0,0,0,0,0.0544614899833768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312906006374358,0,0,-0.00301338207209414,-0.0178727557492164,-8.67361737988404e-19,0
X601288.CH.EQUITY,0.802960089597564,0,0,0.110842651574783,0,0,0,0,0,0,0.0812398336817393,0,-0.0326605335627193,0,0,-0.210335789215063,0,0,0,0,0,0,0,0.0699353929830837,0,-0.117559482850932,0,0,0,0.0216473229896124,0,0,0,0,0,0,0,0,0,0,-0.0996057263104925,0,0,0,0,0,0.18323925071894,0,0,0
X601988.CH.EQUITY,0,0,0.376554057611199,0,0,0,0.108580730155929,0,0,-0.038419124703333,0.08877576235278,0,0,0,0,0,0,0,0,0,0,0,-0.0435460785701046,0,-0.134958776251775,0,0,0,0.151716589236366,0,0,0,0,0.283646810608459,0,0,0,0,0,0,0,0,0,0,-0.0158724484669711,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.26886309549791,0,0,-0.0684342171536804,0,0,0,0,-0.0595563118868967,0,0,0,0,0,0.115739939328429,0.174301142677397,0,0,0.081905140696925,0,0,0,0,0.143599498903354,0,0,0,-0.0323617517992801,0,0.0745154913517441,0,0,0,-0.0223675830645908,0,0,0,-0.225328270355897,0,0,0,0,0,0,0
X601658.CH.Equity,0.159187502278094,0,0,0,0.0607174003055128,0,0,-0.0367246546970872,0,0.210646875603571,0,0,0,0,0,0.0197794112547757,0,0,0,0,0,0.0362379030860041,-0.0524369355561033,0.0482107912570494,0,0,0,0.249104786929821,0,0,0,0,0,0,0.0189507861677658,0,0,0,0,0,0,0,0,0,-0.0699479716931915,0,0,0,0.318567561010691,0
X601328.CH.EQUITY,0,0,0.0570376429695775,0.279787222749538,0,0,0,0,0,0,0,0.215840259410647,0,0,0,0.0511912841806648,0,0,0,0,0,0.204951602962938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908214951240597,0,0,0,0,0,0,0,0,0.0361949334305075,0,0.0402146024877029,0,0
X601318.CH.EQUITY,0.0997483493832602,0.116498727353823,0.0363229915792227,0,0,0,0,0,0,0,0,0,0,0,-0.0059837729568494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156597832127625,0.0579685203783237,0,0,0,0,0,0.524792974807631,0,0,0,0,0,0,0,0,0,0,0,0,0.0230694637882756,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.118351386318146,0.00750236051053474,0,0,0,0.152238286666749,0.331803446203699,0,0.0353991445646539,0.0820094886335093,0,0,0,0,0,0,0,0.201947201683877,0,0,0,0,0.00841488186870744,0,0.0137732131891535,0,0,0,0,0,0,0,0,0,0.0296652792710775,0,0,0.0215510412628435,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0409520229230307,0.229769146992011,0,-0.0912684467793063,0.484513300388659,0,0.0259492835107584,0,0,0,0,0,0,0,0,0,0,0,-0.0215006442076082,0,0,0,0,0,0,-0.0188452554131336,0,0,0.438664164072192,0,0,0,0,0,0,0,-0.21477550358902,0,0,0,-0.0551500372030974,-0.0435100308377522,0,0,0,0
