,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.153572292240052,0,0,0,0.127121070380088,0,0,0,0,0.341251010046401,0,0.0932297769113211,0,0,0,0,0,-0.0314999085937068,0.100181293811292,0,0.0678099275280666,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00196403267257108,0.147710467845244,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.117770694560788,0.0356047737902675,0,-1.73472347597681e-18,0,0.166843779877212,0,0,0,0,0.152385694227267,0.0286654723337008,0.0307604059203202,0,0,0,0.0132574202470578,0.229081075918703,0,0.00885413585413676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313085244888993,0,0,0,0,0,0.00392156555473335,0,0.0868952827306569,0,0,0,0
X601288.CH.EQUITY,0.232048185389273,0,0,0.286358694576794,0,0,0,0,0,0,0,0,0,0.120657007121729,-2.16840434497101e-19,0,-0.0619525336366262,0,0.0478054369192573,0,0,-0.0107523811339818,0,0,0,0,0,0,0,0,0.0302253684769228,0.106675491651024,0,0.0580118034279609,0,0,0,0,0,0,0,0.0768845604816813,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,2.16840434497101e-19,0.177166561837668,0,0,0.0927225024084762,0.00776461759740819,0,0,0,0,0,0.217982044410745,0.26598918411569,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063349417128598,0,0,0,0,0.0273126493933474,0,0,0,0,0,0.0168058943256272,0,0,0.0307683325159922,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.119925168897804,0,0,0,0.0318649940583021,0,0,0,0,0,0,0,0,0.169876178592505,0,-0.0454161946891877,0,0.497947890769341,0,0,0,0,0,0,0,0,0,0,0.0395915193921624,0,0,-0.18258514663658,0,0.334476593610271,0,0,0.0283158019574561,0,0,-0.220330932137418,0,0,-0.0133205055856172,0
X601658.CH.Equity,0,0.300836615461696,0.014525247421185,0,0,0,0,0.199164254170978,0,0,0.183493578084965,0,0.113058127691327,0,0,0,0,0,0,0,0,0,0,0.0153147006577153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102779948047056,-0.00104631528107723,0,-0.0401301214198939,0.0986350942452268,0,0,0,0,0,-0.0331605282437462,0
X601328.CH.EQUITY,0.412157488527302,0,0.0827455468168376,0,0,0,0,0,0,0.14322055377993,0.244458826698047,0.181565170853043,0,0,0,0,0,0,0,0,0,0.00872406873604531,0,0,0,0,0,0,0,0,0,0,0,0.0155219735889816,0,0,0,0,0,0.0208900860016476,-0.164113976290209,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0285511053651546,0,-0.0889647133062984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668118372012249,0,-0.022102881242754,0,0.161251139615253,0,0,-0.0160040357273387,0.127458549573435,0,-0.0770998543936425,0,0,0,0,0,0,0,0,0,0,-0.023351935165333,0,0
X600036.CH.EQUITY,0.0303617975723249,0,0,0,0,0,0.0565025482636855,0,0,0,0,0,0,0.0336332009567358,0,0.0886637752513414,0.516229618984016,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.17302333513798,0,0,-0.0509436229582869,0.112869800002575,0,0,0,0,0,-0.0695462674812209,0,-0.0135652740293942,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.235392815561207,0.0832125095339094,0,0,0,0.31537872880336,0,0,0,0.0297500166879553,0,0,0,0,0,0.0464681061965533,0.211990002098244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136399827726774,0,0,0,0.088636697418253,0,0,0,0
X267.HK.EQUITY,0,0,0.468743343435767,0.223532689868572,-0.00882343730050783,0,0.285901979916018,-0.227714886473107,0,0,0,0,0,0,0,0,0.161643534475621,0,0,0,0,-0.00491385547508952,0,0,-0.163923994772393,0,0,0,0,-0.0566115148676759,-0.155163427002682,-0.231911613351286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0327174422197673,0,0,0,0,0,-0.443240401636505,0,0,0,0,0,0,0,0.516326788282043,0,0.63384003958087,0,0,0,0,0,-0.176117084209944,0,0,-0.0346151518220332,-0.0715236768326051,0,0,0,0,0,0.0887087509414293,0,0,0,-0.0649898941656401,0,0,0,0,0,0,0.152694811145078,-0.124426565300945,0,0,0,0,0.0879254884247373
X601998.CH.EQUITY,0,0.0610927648472808,0,0,0,0.20568205112181,0,0,0,0.00385136523408493,0,0.0183415597603606,0,0.249539945561226,0.215136127282222,0.101995125126992,0,0,0.0111169309743935,0.0662314595306633,0,0,0,0,0.06032727694065,0,0,0,0.0727702592467846,0,0,0,0.00811731458115613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0569986544818575,0,0.255911394776738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148095861474003,0.0422604906034327,0.206746402407247,0,0,0,0,0,0,0,-0.0415707086765614,0,0,0,0,0,0.360046236446341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.366847601212483,0,0,0,0,0.253502031329966,0,0,0,0,0.104158044438005,0,0,0,0,0.0036986919528467,0,0.173466414720861,0,0,0,0,0,0,0,0.0212888861223593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155794931444233,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0527079331799731,-0.133394151905604,0,0,0.0288491170032108,0,0,0.214471109045515,0,0,0,0,0,0,0,0,0.0498266684304066,0,0,0,0,0,0,0,0.0679596285703646,0,0,0,0,0,0,0.64682767229019,0,-0.0331530252617932,0,0.0502395116239581,0.0139163925717768,0.0579195593012701,0,0.0527136037013189,0,-0.0287956212478112,0,0,0,0
X000001.CH.EQUITY,0,0,-0.212074514800239,0,0,0,0,0,0.276955861007811,0.110550132768401,0,0,0,0,0.520011133647816,-0.107366779984449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710857572669499,0,-0.00119468917148734,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.0633658027470936,0,0,0,0,0,0,0.0297150493371099,0,0,0.162917350568149,-0.0679034567098254,0,0,0,0,0.0802970518277275,-0.0201560785873213,0,0,0.0448886912994777,0,0,0,0,0,0,0,0,0,0.524699148981165,0,0,0,0,0,0,0.0901715380240107,-0.0393664895771879,0,0,0.0208457963448945,0,0,0,0
X601169.CH.EQUITY,0.0155859691733206,0,0.182409599089068,0,0,0,0.0496720802802,0,0,0.0762490920865431,0.0154743636007703,0,0,0.08124244131732,0.187497130200137,0,0,0,0,0,0.0951974503821224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185612342805969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471016245475602
X2388.HK.EQUITY,0,0,0,0,0.229082389493019,0,0,0.0392558955486495,0.018176708486767,0,0,0,0.201121403449216,0,0,0,0.0657355224188745,0,0.222590945320382,0,0,0,0,0,0,0,0,0,0,0,0.281059929163692,-0.0994791181288007,0,0,0.0963303766482275,0,-0.108338306234,0,0,0,-0.10339362665254,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.147051555911037,0,0,0,0.0575739403070765,0,0,0,0,0,0,0.132766097333917,0.188004749485453,0,0,0,0,0.0594809840208042,0.0894538893640531,0,0,0,0,0,0,0,0,0.031740246602276,0,0,0,0,0,0,0,0,0.0713357264179271,0,0,0,0,0.349390585169744,0,0,0,0,0,0,0,0.0806886677507834
X1299.HK.EQUITY,0.154761466325471,0,0,0,0,0,0.0851855657312942,0,0.110158291102073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204490713683771,0,0.130406842065122,-0.0249699174418876,0.0762800343110371,0,0,0,0.272553692756993,0,-0.370438940774838,0,0.446134939139762,-0.140262632465476,0.438759567342326,0,0,-0.13261360427351,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0828096696023712,0,0.393960183616053,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.278958379362379,0,0,0,0,0,0,0,0,0.464214975706328,0,0
X002142.CH.EQUITY,0,0,0.242578792788445,0,0,0,0,0,0.289868007492097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579834667361709,0,0,0,0,0,0,0,0.151860775914503,0.0417017166315462,0.209811689457845,0,0,0,0,0,0,0,-0.15568273411913,0,0,0,0.0199723195265552,0,0,0,-0.0491333333836475,-0.0366897754420296,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.202907929529314,0,0,0,0,0.0789477978490458,0,0,0,0,0.242698778248439,0,0,0.70445551824243,0.0603854602195028,-0.203579309900656,0,0,0.268803594924077,0,-0.100740657036817,0,0,0,0,0,0,0,0,0,-0.015184031280401,0,0,0,0,0,0,0,0,-0.0650105113826208,0,0.0774716242925547,-0.0980071610316172
