,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0816799260238629,0,0,0,0.87005408476856,0,0,0,0,0.0440933860286103,0,0,0,0.0408886668591062,0,0,0,0,0,0,0,0.0166741281447483,0,0,0.35566560800537,-0.017464821616697,0,0,-0.0532471273827464,0,0,0,-0.168036733171679,0,0,-0.433915410320283,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0791437796111209,0,0,0.0151567571960018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866703997087399,-0.0390705860805014,-0.0473983434308765,0,0,-0.0906877153796339,0,0,0,0,0,0,0,-0.00378898940756103,0,0.00956804137393695,0,0,0.156667326556451,0,-0.110806341901532,0.131632979120336,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.186168809523653,0,0,0.253283951390302,-0.133971075862646,0.0404672699576761,-0.0329029266365065,0,0,-1.0842021724855e-19,0.0326173919270245,0,0,0,0,0,0,0,0.607144415418254,-0.0264292134977659,0,0,0,0,0,0,0,-0.112076171642104,0.0600961986274332,0,0,0,0,0,0,0,0,0,0.0562150058363413,0.0138619764007328,0,0,0,0,0,-0.030793785865974,0,0,0,0
X601988.CH.EQUITY,-0.0279306000710036,0,0.408421918652376,0,0,0,0,0,0,0,0.213702825453153,-0.0533779002952112,0.0602892065397977,0,0,0,0.00594324262863141,0,0.579061934118805,0.0143218000939058,0,0,0,0,0,0,0,0,0,0,0,-0.016195890951677,-0.016094862329965,-0.00611098141684738,-0.211513577427413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0390653209297694,0,0,0,0,0,0,0,0.196730060437438,0,0,0.0653973364247429,0,0,0,0,0,0,0.397389129134745,0.0721423332806584,0,0,0,0,0,0.0512814557013015,0.15800009693672,0,0,0,0,0,0,0.115398595596136,0,0,0,0,-0.0226905248716534
X601658.CH.Equity,0.201407593275426,0.0379114641209457,0,0,0,0,0.15986604997957,0,0.0591167160782794,-0.200662217355965,0.174751258711073,0,0,0,0,0,0.31448436089197,0,0,-0.016337774369884,0,0,0,0,0,-0.0286964073806142,0,0,0,0,0.11629741322417,0,0,0,0,0,0.0695725752871797,0,0.0510346112555293,0,0.070232467276411,-0.123100672789088,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.922177657924972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530505806373747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624080337005632,0.03304168294785,0,0,0,0.0117026142831012,0,0.0514529803132376,0,0,0,0.0069748170163447,0,0,0,0.0810504709064324,0.0387127934344898,0,0,0.194196526740262
X601318.CH.EQUITY,0,0,0.00521494087645259,0,0,0.0240994429508755,0,0,0,0,0.117109697072011,0,0,0,0,0.175026707850014,0.189855310103149,0,3.46944695195361e-18,0,0,0,0.0367284019190168,0,0.00513178023627806,0.0876722442254783,0,0,0.231669019472984,0.016286635279819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122362527320717,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.0752132732837096,0,0,0,0,0.215339901841473,0,0.0396502018897251,0,0,0,0.25364677959296,0,0.054689632880835,0,0.0191700394686554,0,0,0,0.0831776282234379,0,0,0.0868883545953651,0,0,0,0,0,0.0120828663430039,0,0,0.0623360559289097,0,0,0,0,0.0892050544607057,0,0,0,0,0,0.105668118782265,0,0
X267.HK.EQUITY,0,0,0,-0.100028427364621,0,0,-0.101632187614262,0,-0.110241490393407,0,0.996221778339088,0,-0.0217136304188878,0,0,0,0,0,0,0,0,-0.19724961471554,0,-0.170471981332487,0,0,8.67361737988404e-19,0,4.33680868994202e-19,0,0,0,0.263373256696875,0,0,0,0,0,0,0,0,0,0,-0.052913960538426,0,0,0,0,0,0.0765467999812915
