,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0,0,0.166315448501535,0,0,0,-0.0640200145480053,0,0,0.448739020331644,0,-0.0100006311212815,0,0,0,0.0749919304088704,0,0,0,0,0,0,0,0,0,0.0509908819774772,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.021283869075018,0,0,0,0,0,0,0,0,0,0.324745139312122,0,0,0,0
X388.HK.EQUITY,0,0,-0.102036231317945,-0.270166332421766,0,-0.0529016103576376,0.196743976998006,0,0,0,0,0,0.121718809514743,0,0,0,0,0.190571594745989,0,0.278491222675619,0,0,0,0,0,0,0.0226135411551529,0,0,0,0,0,0.00453453936315794,0,0.072462601255352,0.061587289914326,0,0,0,0,0,0,0,0,0,0,0,0.264064490479558,0,0
X000001.CH.EQUITY,-0.0421428159796232,0.0340531464792117,0,0.262575987854987,0,1.73472347597681e-18,0,0,0,0.147427153349283,0,0.16657652532236,0,0,0,0,0,0,0.0722068836995099,0,0,0,0.324930258545279,0.0777825831749703,0,0,0,0,0.128038003814639,0,-0.234188103940686,0,0,0,0,0,0,-0.141799714678802,-0.0318040749319862,0,0,0,0,0.327284608514628,0,0,-0.10592040040738,0.0690696458113915,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408530346827215,0,0,0,0,0,0,0,0,0,0.0292299142541425,0.0268791738746101,0.180182149595214,0,0.0502655757864472,0,0.309568833973211,0,0,0,0.0624337260001636,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.247468281863637,0.0945638599354667,0,0,0,0,0,0.099221244485211,0.0290220517721129,0,0,0,0,0,0,0.118156538284367,0,0.279299094786483,0,0,0.0440508240321474,0,0,0,0.030779467633205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160797621294495,0,0,0,0,0,0,-0.121559826720685,0,0
X601328.CH.EQUITY,0,0.0477961339096715,0,0,0,0,0,0,0,0,0.0314637490785351,0,0,0,0.0731559127604424,0,0.313569255284814,0,0,0,0,0,0,0,0.28812681895629,0,0,0,0,0.0608701049348978,0,0.0410835130818054,0,0,0,0,0,0,0,0,0,0,0.0350832577933813,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0403176103608692,0,0,0,0,0,0,0,0,0.063826226987973,0,0,0,0,0.343186229882978,0,0,0,0,0.272309850074657,0,0,0,0,0,0,0,0,0,0.0248133706311446,0,0,0,0,0.0662757458281936,0.0208907421287656,0,0,0,0.0945565234703392,0,0.0376168150395806,0,0,0,0,0,0,0.00446429145681521
X601066.CH.EQUITY,0,0,0.125682483040713,0,0,0,-0.00552616164666178,0,0,0,0,0,0,0.349644380996659,0,0,0,0,0,0,0,0,0,-0.138617948834492,0.0828014915785072,0,0.0618406044702524,0,0,0,0,0,0.147918634391531,0,-0.106601780023155,0,0,0,0,0,0,0.148365107520656,0,0,0,0,0.0700884579201588,0.0777406881025984,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0877414969702243,0,0,0,0.049240485872652,0,0,0,0,0,0,0,0,0,0,0,0.32934673573612,0.101544431217598,0,0,0,0,0,0,0.393007563337946,0,0,0,0,0,0,0.00544430775191751,0,0.0514876000529389,0.120800093939195,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0796010072538679,0,0,0,0,0,0.0026012071361802,0,0,0,0,0,0.0450504713238201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321612242730508,0,0.304039550926721,0,0,0,0.25978712982369,0,0,-0.0223475994754726,0,0,0.0452997346151046,0,-0.018362841125121
X601998.CH.EQUITY,0,0,0.0245145132679277,0,0.160656346975996,0,0,0,0,0,0,0,0,0,0,0.212680661270231,0.122186402443476,0,0,-0.0231166773647286,0,0,0,0,0.0781105242457231,0,0,0,0.0920670649310598,0,0,0,0,-3.46944695195361e-18,0,0,0.225014090546886,0,0,0,0,0,0,0,0,0,0,0.119652345890702,0,0
X2388.HK.EQUITY,0,-0.188532620425832,0,0,0,0,0,0,0.251244430231657,0,0.120521165826724,0.187474662593638,0,0,0.1675565380153,0,0,0,0,0,0,0,0,0,0.170676292254242,0.0642061504179387,0,0,-0.326493005542465,0,0.400790379737984,0,0,0,0,0,0,-0.230410929133962,0,0,0,-0.127486480755135,0,0.0428092418795937,0,0,0.00786374569166052,0,0,0
X002142.CH.EQUITY,0,0,0,0.429939026920383,0,0,0,6.47216993202675e-06,0,0.0739495650931079,0,-0.0348440446849683,0.0044706067393711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121431831755999,0,0,0,0,0,0,0,0,0,0,0,0.0479004076304615,0,0,0.13379932989606,-0.106394824821645,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.294799424767905,0.382777452626458,0,-0.104692874772286,0,0,0,0,0,0,0,0,0,0,0.160847754301165,-0.058924815555216,0,0,0,0,0,0,0,0.0780037488685865,0,0,0,0,0,0,0,0,0,0,0,0.259850793122115,0,0,0,0,0.117853166412677,0,0
X600016.CH.EQUITY,0,0,0.011086875569442,0,0,0,0,0,0,0,0,0,0,0,0,0.346896137332623,0,0.080793008159781,0.085680122761028,-0.0450164667836605,0,0,0,0,0,0.0530829678924124,0,0.679214248664048,0,0.164452551453841,0,0,0,-0.183036661847081,0.00901923040963699,0,0,0,0,0,0,-0.159790199138494,0,-0.0163945432459522,0,0.0673990970551181,0,0,-0.303537109016465,0
X601818.CH.EQUITY,0,0.184984382462169,0.0458217979684882,-0.17947068308099,0.0181658399458335,0,-0.0264841268789039,0,0,0.549997169195561,0.0437862110096921,0,0,0,0.0555823543591595,0,0,0,0,0,0,-0.0388093129240847,0,0,0,0,0,0,0,0,0,0,0.116201214606413,0,0,0,0,0,0,0,0,0,0,0,0,0.193567967611401,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0328493092589489,0,0,0,0,0.0295467571622487,0,0,0,0,0,0.00647198319940304,0,0,0,0,0,0,0,-0.0337862120836472,0,0,0,-0.0463423307987242,0,0,0,0,0,0.500835011581165,0,0,-0.0803990241688885,0,0,0.0348665919147342,0,0,0,0,0.289650872567769,0,0.164225180165463,0
X601688.CH.EQUITY,0,0,0,-0.111547260308113,0,0.047125001869598,0,0,0,0,0,0,0,0.320301401579699,0,0,0,0,0,0.019229118634562,0,0,0,0,0.252528971362845,0,0,0,0.0894108504424265,0.323511195061931,0,0,0,0,0,0,0,0,-0.0893589416874684,0,0,0,-0.153881106120437,0,0,0,8.67361737988404e-19,4.33680868994202e-19,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.510838944019028,0,0,0,0,0,0,0,0.32830066972408,-3.46944695195361e-18,0,0,0,0.0343082720342196,0,0,0,0,0,0,0,0,0,0,0,0.130570527429261,0,0,0.0208242135614731,0,0,0,0,0,0,0,0,-0.0373220524661247,0.0481806121460773,0,-0.169398079799006,0,0.151478462842747,0,0
X601211.CH.EQUITY,0,0,0,0.100390070317475,0,0,0.0727909231395152,0,0,0,0,0,0,0.248979775601499,0,0.126662517434298,0,0,0,0,0,0,0,0,0.0855684670862049,0,0,0.18036027274501,0,0,0,0,0,0.0675010536641082,0,0,0,0,0,0,0,0,0,0,0,0.0122949749417819,0,0.0678373488591199,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.13520606444472,0,0.10484193036686,0,-0.0437279983108009,0,0,0,-6.93889390390723e-18,0.293182455624924,0,0,0,0,0,0,0,0.182632906181125,0,0,-0.138632895664129,0,0.14553773498947,0,0,0,0,0,0,0,0,-0.0500548197217373,0.101837913043893,0,0,0,0,0,0.00215360736763744,0.0960083143374772,0,0,-0.075513433827429,0
X600837.CH.EQUITY,0,0.0994910541946795,0,0,-0.0833326338432042,0,0.113576466792254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277609490527364,0.0529456207279213,0,0,0,0,0,0,0.118349144104264,0,0.222005568550544,0,0.0329878657196714,0,0,0,0,0.123254463143949,0,0,0,0.137133839103882,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.361418805570794,0,0.0592048154120227,0.0494321103076777,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0517891546134385,0,0.0328566034213942,0,0.0127811379373533,0,0,0,0,0,0,0,0.302294235422767,0,0,0,0,0,0,0,0.157224408187882,0,0.423322054778836,0,0
X000166.CH.EQUITY,0,0,0,0,0,-0.0293858698366936,0.151290227586724,0,0,0,0,0,0,0,0,0,0,0,0,0.115589830245518,0,0,-1.73472347597681e-18,0,0,0,0,0.243356285248586,0,0.124857474400009,0,0.04276905349893,0.0753936913346509,0,0,0,0,0.0973904559542482,-0.0995833275590589,0.222267378368946,0,0,0,0,0,0,0,0.11095040816974,0.196168736065386,0
X2882.TT.EQUITY,0,0,0,0.179326833080343,0,0.0867283121392118,0.0567648840682429,0,0.0251826740819299,0.120348003943384,0,0.142462129277624,0,0,0,0,0,0,0,0,0,0.0222499553086464,0,0,0,0,0,-0.107844341824879,0,0.0557079602393914,0,0,-0.0659312616910948,0,0,0,0,0,0.282148477252539,0.091671140633123,-0.096921657573723,0,0.112108315151738,-0.0775658950695914,0.343174917458671,-0.0209484921854989,0,0,0,0.135853466592985
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0739307318053797,0,0,0,0,0,0.133926823975273,0,0.414703300382512,0,0,0,0,0,0,0.0768618644446354,0,0,0.270337256565756,0,0.0349733110725685,0,0,-0.0806862891729791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0446526105788572,0,0,0.113721631302186,0,0,-0.205455210017632,0,0.0241328345832467,0,0,0,0.0439720152591914,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0821159064283941,0,-0.0220250099994419,0,0,0,0,-0.0301815601570421,0,0,0,0,0.259021510260135,0,0,0,0.118758731033902,0,0.525403733370506,0.298611003645175,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114447535217801,0.060547220720379,0,0,0,0,0.0873228977344502,0,0,0,0,0,0,0.105613265989567,0,0,0.259284225376123,0,0,0.0357629715390613,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.221963493388662,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0541775489022196,0,-0.0141757986322612,0.0190647604904749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234568146676892,0,0,0,0,0,0,0,0.0601904929139128,0,0.426960329786022,0.0865948786997925,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0767064497770525,0,0,0,0,0.179995259080596,-6.93889390390723e-18,0,0,0,0.180655100637385,0,0,0,0,0,0.00211680617163958,0,0,0,0,0,0,0.0862014952395795,0,0,0.248634663360475,0,0,0,0.17322395622827,0,0,0,0,0,0.0125152454787749,0,0,0
X600015.CH.EQUITY,0,0.104714589308905,0,0.0361178994128259,0,0,0,0.102762982185096,0,0.151729770538648,0,0,0,0.228578389595489,0.0886669051410464,0,0,0,0,0,0,0,0.226318297209621,0,0,0,0,0,0,0,0.0126415018016746,0,0,0,0,0,0,0,0,0.0868944505432601,0,0.0414750960993977,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0691423665097298,3.46944695195361e-18,0.0625738540589,0.0455643077900543,0,0,0.0311124659032579,0,0.414954456607065,0,0,0,0.0465204280464285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357209283729943,0,0,0,0,0,0.0176281746929828,0,0,0,0.0945857439923541,0,0
X2886.TT.EQUITY,0,6.93889390390723e-18,0,0.0621225592698252,0,0,0.079403505248887,0,0,0,-0.133551596397158,-0.15302571410114,0,0,0,0,0,0.0331320160413099,0,-0.0229669146263497,0,0,0,0.106330223373344,0,0,0.128579658274108,0,0,0,0.0661468655261645,0,0.113859494046863,0,0.202829573269283,0,0,0,0,0,0,0,0,0,0.437907844472653,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.270965284947184,0,0.291139845336075,0,0,0,0,0,0,0,0,0.0244365286417419,0,0,-0.0215014350372657,0,-0.0433921857356564,0.114184782869007,0,0,0.21774881560298,0,0,0,0,-0.0507000601649428,0,0,0,0.00587261020962059,0,0,0,0.011545335857697,0,0,0,0,0,0,0,0,-0.00309558178149172,0,0
X2891.TT.EQUITY,0,0.108739915504288,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0466307699619889,0,0,-0.0587550936542222,0,0,0,0,0,-0.057891318694969,0,0,0,0,0.168850116661379,0.231295074556635,0,-0.0214912814069729,0.247541945467004,-0.12254245143981,0,0,0,0,0,0,0.361678998908757,-0.0762618951170261,0,0,0,0,-0.119008524671904,0.0211842337538454
X601009.CH.EQUITY,0,0.183548049041133,0,0.101730638659764,0.346257940442841,0,0,0,0,0,0,-0.238031236452693,0,0,0,0.135952867291913,0,0,0,0,0,0,0,0,0,0.0437621176476534,0,0,0,0,0.0846012704331241,0,0.0544978865249778,0,0,0,0,0,0.0412180207818611,0,0,0,0,0,0,0,0.257549026555489,-0.0960250822518537,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847205928325443,0,0,0.108072211680681,0,0,0,0,0,-0.0292382466184909,0,0,0.586447664105383,0,0,0,0,0,0,0,0,0,0.203911429998077,0,0,0.0714672352205968,0.0951281625087157,0.0767996220745672,0,-0.099468226227943,0,0,0,0,0.179027310903657,0
X601901.CH.EQUITY,0,0,-0.00549987714314034,-0.204184645105115,0,0,0,0,0,0,0,0,-0.0479443711273805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102726894135606,0.0457744010477933,0.169104568179459,0,0,0.258727430235694,0.217934077871345,0,0,0,0.05874602812673,0,0,0,0.120536337029593,0,0,0,0,0,0,0,0.0490906393566349
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.142717331681372,-0.0973339960796325,0,0,0,0,0,0,0,0,0,0.0389250261115636,0.103281445800366,0,0,0,0,0,0,0,0,0,0.35067327536462,0,0,0,0.0975190783961381,0,0.0451154732421934,0,0.0798054979778366,0,0,0,0,0,0,-0.144768671944898,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.101563597317702,0,0,-0.0946314315639413,0.0732355714119538,0,0,0,0,0,0,0,0,0,-0.0516065910363772,0,0,0,0,0.00305648710630816,0,0,0,0,0,0,0,0,0,0,0,0.530173450492854,0,0,0,0.209905267982774,0,0,0,0,0,0.244787321395362,0
