,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.355303658341997,0,0.0196354160234261,0,0,0,0,0,0,0,0.08382454913959,0,0,0,0.0325377488932101,0,0,0,0,0,0,0,0.0443310352859665,0,0.0840563114232642,0,0,0,0,0,0.00163446567676062,0,0,0,0,0,0,0,0,0,0,0,0.126827338620618,0,0,0,0,0,0
X601939.CH.EQUITY,0.239723279234193,0,0.284410807074505,0,0,0.12685326945882,0,0,0,0,0,0,0.0229772136323838,0,0,0,0,0,0.0915970795856302,0.16494459121549,0,0,0,0,0,0,0.179194657448698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482990330215824,0,-0.0222425745768597,0,-0.0124693364128453,0,0
X601288.CH.EQUITY,0.724062935621687,0,0,0.226962937663802,0,0,0,0,0,0,0,0,-0.0617465229458924,0,0,-0.105960250391146,0,0,0,0,-0.0148301979130194,0,0,0.0766544048857654,0,-0.130424677793451,0,0,0,0.0770274681179578,0,0,0,0,0,0,0,0,0,0,-0.141260326189908,0,8.67361737988404e-19,0,0,-0.020102926949434,0.177487298555254,0,0,0
X601988.CH.EQUITY,0.131712115203978,0,0.396806547492106,0,0,0,0,0,0,0,0.243550529893081,-0.0427133948029369,0,0,0,0,0,0,0,-0.143764330954005,0,0,0,0,-0.142085269281146,-0.023618219506403,0,-0.0223230531014466,0.233897983834613,0,0,0,-0.0142114052756671,0,0,0,0,0,0,0,0,0,0,0,-0.0320724311802075,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.218993147296618,0,0,0,0,0,0,0,-0.1177790122023,0,0.0730666749764606,0,0,0,0.144165570686368,0.184625086898709,0,0,0.0611426485853893,0,0,0,0,0.132019395428346,0,0,0,-0.0266492649819943,3.46944695195361e-18,0.0917342147745646,0,0,0,-0.0357961487193819,0,0,0,-0.249829642915017,0,0,0,0,0,0,0
X601658.CH.Equity,0.161884564357107,0,0,0,0.0789639485270445,0,0,-0.0314555195274756,0,0.144742159819652,0,0,0,0,0,0.0624805881684262,0.022072532710921,0,0,0,0,0,4.33680868994202e-19,0.0119944977204549,0,0,0,0.293020155667325,0,0,0,-0.0299291793310276,0,0,0.0121545879341508,0,0,0,0,0,0,0,0,0,-0.0656063915315506,-0.0138869706339385,0,0,0.36321047979486,0
X601328.CH.EQUITY,0,0,0.0783777129699542,0.283721247130936,0,0,0,0,0,0,0.0202043392930203,0.187091197416687,0,0,0,0.129423918367441,0,0,0,0,0,0.121800679857229,0,0,0.006298865342607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415310957634646,0
X601318.CH.EQUITY,0.0705419171134232,0.147742102344532,0,-1.0842021724855e-19,0,0.0476870456693686,0,0,0,0,0,0,0,0.0202023235268014,0,0,0,0,0,0,0,0,0,0,0,0,0.067390622085433,0,-0.19029118033378,0.0906499039000278,0,0,0,0,0,0.519290568597355,0,0,0,0,0,0,0,0,0.00181509365357978,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,-0.00662704954271961,0,0,0.155753541057349,0.0293380035691601,0,0,0,0.19588564393342,0.261093439415198,0,0,0,0,0,0,0,0,0,0,0.195933307997415,0.0145839739849367,0,0,0,0,0,0.0475221904734048,0,0,0,0.0255584735807352,0,0,0,0,0,0.020708082406146,0,0,0.038158020568362,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0683635136405971,0.243673594654756,0.0960293097555637,0,0.411784378670362,0,0,0,0,0,0,0.337943655653708,0.256034303504218,0,0,0,-0.227537759871609,0.151682414504786,0,0,0,0,0,0,0,-0.0477188648882865,-0.0312928484775914,0,0,0,-0.240877586160373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
