,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.0682423153016923,0,0,0,0.379553622759085,0,-0.139332228682763,0,0,0,0,-0.355601698342088,-0.336064811562233,0,0.0316902645705775,0,0,0.872738039787246,0,0,0,0,-0.252526009483027,0,0,0.114320302447236,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0311944027126606,0,0,0,0
X601939.CH.EQUITY,0.840063869879726,0,0,0,0,0.176251853587766,0,0,0,0,0,0.0897582079080639,0,-0.0228595565710774,0.15594691682409,0,0,0,-0.040184840490271,0,0,0,0,0,0,0.073412326001733,0,0,0,0,0,-0.0232189706883038,-0.0206174391860869,0.0112950772005522,0,0,0,0,0.102058341637155,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.178090710130141,0,0,0,0,0,0,0.165490291101947,0,0,0,0.311003199023344,0,0,0,0,0.105185597407687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.214705434293014,-0.0777273424878882,0,0,0,0,0,0,0,0,-0.165482303938246,0,0,0.238822490852716,0.293238423724087,-0.0329388048250062,0,0,0,0.133161123301408,0,-0.0503975702258324,0,0.200962156640465,-3.46944695195361e-18,0,0,-7.91125146306776e-05,0,0,-0.210910576418187,0,0,0,0,0,0,0,0,-0.205764535745193,0,0,0,0,0.0491253287944431,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.343155542910529,0,0,0.00881663056242338,0,0,0,0,0,0,0,0,0,0.152082347134078,0,0.127871794739687,0,0,0,0,0,0.457005148419807,0,0,-0.111775031409306,0,0,0,0,0,0.0221537537446737,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.105309006094923,0.0323801972988639,0,0,0,0.165763752836027,0,0,0,0,0.347789871244437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202771255942202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856589857169368,0,0,-0.020082532064082,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0303475129037562,0,0,0.0726071802585965,0,0,0.184078183658174,0.368308530050346,0,0,0.112611239577379,0,0.119913295187005,0,0,-0.0829822211659996,0,0,0.187425659183948,0,0,0,0,0,0,0.0521587074770286,0.0370418006667082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0502215582670965,0,0,0.055901052274434,0,0,0,0.296700244095869,0,0,0,0,0,0.19479093165925,0,0,0,0,0.00625196667937256,0.0354041648843033,0,0.165981600093734,0,0,0,0.265420408403398,0,-0.337428906045624,0.0635720673205901,0,0,0.157385638374526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846677569371945,0,0,0
X600036.CH.EQUITY,0.0648972673432639,0.208314218668512,0,0,0,0,0,0.0942476429153324,0,0,-0.0321162610614298,0,0,0,1.73472347597681e-18,0,0.17291836508969,0.00441359581916294,0,0,0,0,0,0.0947042021240794,0,0.162706149081793,0.0551582209136539,0,0,0,0,0.128083952360113,0,0,0,0.263889034664516,0,0,0,0,-0.0424843291395874,0,0.110473792564689,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0396244003307984,0,0,0,0.176862196918208,0,0,0.303001695216491,0.195795288040772,0,0,0,0.378156345410194,0,0,0.136014365680187,0,0.171805674621834,0.0116895118165203,0,0,0,0,0.00559805172335044,0,-0.0267700395410565,0,0,0,0,0,0,0,0,0,0,0,0,0.0499412826186966,0,0,0,0,0,-0.0647330411493734,0
