,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.268205164462277,0.433216512832075,0.225619066959224,-0.0289516803427395,0,0,0,0,0,0,0,0.149630936392203,0,0,0,0,0,0.0810930651917812,-0.0842498078745567,-0.081466978399517,0,0,0.198674428949899,0,0.173364376425269,0,0,0,0,0,0,0,0,-0.249057232539188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216229325616602
X601939.CH.EQUITY,0,0,0.10158812335814,0.21493581966667,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.305917601820891,0,0,0,0,0.142223503839236,-0.0601997044069817,0.217219950838405,-0.0080434372536458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.358612162380163,0.314457154750423,0,0,0,0,0,0,0,0,-0.0145480396270599,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0602192623758948,0,0,0,0.12477966236646,0,0,0,0,0,0.110027203458584,0,0,0.0219571936597002,0,0,0,0,3.46944695195361e-18,-0.00730678816891241,0,0,0,0,0,0,0,0,0.0835155985938472
X601988.CH.EQUITY,0.190198369786463,0.0854217127454171,0.158325439039885,0,0,0.124389399648994,0.0701037294768735,0,0,0.311833819247478,0,0,0,0,0,0,0,0,0,0,0.121525841416733,0,0,0,-0.185521395595098,0,0,0.0374934666117626,0,0.126387866722426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.142986236530797,0.10558107047869,0,0,0.0730860269853659,0,0.0308090828506099,0.138902145136058,0,0.370017284890329,0,0,0,0,0,0,0,0,0,-0.162699942503686,0,0,0,0,0.100674613121946,0,-0.143834760733344,0,0.329881486292444,0,0,0,0,0,0.204104365978218,0,0,0.0715658465107367,0,0,0,0,0,0,0,0,0,0.0203092232947151,0
X601658.CH.Equity,0,0,0.00611828051403334,0.115932033708454,0,0,0,0.0958993838456964,0.252285867424481,0,0,0,0,0.00172675588958748,0.0617162631813562,0,0,0,0,0,0,0,0,0.19561444144122,0,0,0,0.010674768578286,0,0,0,0,0.0268756115892235,0,0,0.00950164451008245,0,0,0,0.0861377531120929,-0.0282812933766689,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0813479864268639,0,0.0473823231297008,0,0,0,0,0,0,0,0.339229768210792,0.0664881667730589,0,0,0,0,0,0.365842583736685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196555934062687,0,0,0.0500584325296203,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.137277694035559,0,0,0,0,0.0847868178583923,0,0.336087954143727,0,0,0,0,0,0.117747966121876,0,0.0474605267136756,0.0770899721010231,0,0,0,0.0774735761534543,0,0,0,0,0,0,0,0,0,0,0.0348556101824632,-0.0449380984539461,0,0,0,0,0,0.16837822036168,0.10197675033968,0,0
X600036.CH.EQUITY,0,0.368018462311473,0,0,0,0,0,0,0,0.262619635706905,0,0,0,0,0,0.162637070356249,0,0,0,0,0,0,0,0,0,0,0.0509938070411372,0,0,0,0,0,0,0,0,0,0,0.202251272614869,0,0,0,0,0,0,0,0.137073630186807,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.12387273817504,0,0,0,0,0,0,0.262416641431845,0,0.0452160051369086,0,0,0,0.0894664585814783,0,0,0,0,0,0,0,0,0,0,0.233536900409835,0,-0.0128903306947016,0,0,0,0,0,0,0,0,0,0.294073873980526,-0.106957246707348,0,0,0,0,0,0,0,0,-0.0598299346913665
