,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0.0322622627785391,0,0.0668448132161172,0,0,0.355444871864252,0.467352840710959,0,0,0,0.023842170608829,0.0228154803902932,0,0,0,0,0,0,0,0,0,0,-0.144323344771605,0,0,0,0,0.026402297545543,0,-0.0489161104747446,0,0,0,0,0.160581815972656,0,0,-0.00611761341743217,0,0,0,0,0.159918690986205,0
X11.HK.EQUITY,0,0,0,0,0.425047482204417,0,0,0.0862608044018772,0,0,0,0,0,0,0.253531746360092,0,0,0,0,0,0,0,0,-0.448012522107767,0,0.134270723029592,0,0,0,0,0,0.490254237903568,0,0,0,0,0,0,0,0,0,0,0,0.111758972278737,0,0.0156427115750637,0.152760610896678,0
X601601.CH.EQUITY,0,0.0788248930995834,0,0,0,0,0,0.0802380491589275,0.242041292060193,0,0.0494959301477767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246799307263238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735025623797452,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0579802016721592,0.0289238078918658,0,0,0,0,0,0,0,0.0840849001868276,0.118335905625235,0,0.595430216852028,0.0372576308080838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260237305304346,0,0,0,0,0,0,0
X2388.HK.EQUITY,-0.108808092501835,0.357041952078509,0,-0.30554598790032,0.17840873283053,-0.461233077561057,0,0,0,0,0,0,0,0.0918261559328659,0,0.411589103214393,0,-0.117281281277336,0,0,0,0,0,-0.0866758453570029,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0781449714560707,0,0,0,0,0,0,0,0.119866822175298,0.512040168518874,0,-0.0324726556086408,0,0
X267.HK.EQUITY,0,0,0,0,-0.0504724805985036,0,-0.0546074184672941,0,0,0.0779101765262642,0,0,0,0,0,0.297906041397228,0,0,0,0,0,0,0,0,0,0,0,0.0781216697584148,0.167910081281254,-0.385653394812536,0,0,-0.0282763170786589,0,-0.414990192271251,0,-0.083529082223449,0.34645983219896,0,0,0,0,0.0944422076775034,0,0,0,0.0914270908049221,0
X601998.CH.EQUITY,0,0,0,0.238632350747532,0,0,0,0,0.079957583547245,0,0.123226447635054,0,0,0,0.0292004201363318,0,0,0.145790684700563,0,0,0,0.055555394535003,0,0,0,0,0,0,0,0,0,0.0709868498652987,0,0,0,0,0,0.00160747172543247,0,0,0,0,0,0,0,0,0,2.16840434497101e-19
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442738130165589,0,0,0,0.0263702067644508,0,0,0,0,0,0,0,0,0.00542687786118527,0,0.238284666787089,0.110305492197751,0,0.338888488277087,0,0.0547529083457972,0,0,0,0.00957913701723588,0,0,0.0304506919826933,0,0.189656974264745,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.271969066867607,0,0,0,0,0,0,0,0,0,0.0427977328092205,0,0.0186593739389798,0,0,0,0.0323889740847739,0.0554939637495849,0,0,0.261908532937059,0,0,0,0,0,-0.0273146034539498,0,0,0,0,0,0,0,0,0.090840050400935
X000001.CH.EQUITY,0,0,0,0,0,0.104869222447434,0,0.0561127844078172,0.158253327715794,0,0,0,0,0,0.0395504303642968,0.0170086310932212,0,0,0,0.0710048799191367,0,0,0.0394637578902385,0,0,0,0,0,0.0330100271914852,0.168898835875911,0,0,0.0762974778185904,0,0.0793769325105277,0.0127791819783537,0,0,0,0,0,0,0,0.00817019665425566,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.259753294938849,0,0,0,0.364953762278787,0,0,0,0,0,-0.00884302448841896,0,0,0,0,0,0,0,0,0,0,0,-0.0126305269855686,0,0.372299174528828,0,0,0,0,0,-0.0548145058193869,0,-0.284707136419204,-0.253235594916501,0,0,0,0,0.218774904202381,0,0.127645658933025,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,-0.0239790840116769,0,-0.0343143987440135,0,0,0,-0.0118836706042241,0,0,0,0,0,0.415912610457523,0,0,0,0,0,0,0,0,0,0,0.0577697856042818,-1.38777878078145e-17,0,0,0,0,0,0,0,0.29234897426674,0,0.20790803405171,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0224097349889664,0,0,0,-0.0485114348622096,0,0,0,0,0,0,0.355695546017881,0.0279487573676018,0,0,0,0,0,0.105692028405936,0,0,0,0,0.0204524214825947,0.00185279507051973,0.0116556254007856,0,0.13437372474106,0,0.227407126758952,0,0,0,0.114638685148838,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.203054431891217,0,0,0.417358918047652,0.151599342606057,0,0,0,0.0771299685460509,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0997935045285602,0,0,0,0,0,0,0,0.0745863596946152,0,0,0,0,0,0,0,-0.0503826963627299,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.164394918435144,0,0,0,0,0,0,0,0,0,0,0.178028781628229,0,0,0,0.431128423277133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663738566720086,0,0,0,0.0352488594776175,0,0,0,0,0.0374854071363216,0.056028604248655
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232302395675946,0,0,0,0,0,0,0,0,0.190386918852948,0,0,0,0,0,0,-0.164246432823818,0,0,0,0,0,0,-0.173315818139224,0,0,0.432617345024245,-0.0562015835468858,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.423733108431422,0,0,0,0,0,0,0,0,0,0,0,0.157880534257273,0,0.123125701759077,0,0,0,0,0,0,0,0.130852866489268,0,0,0,0,0.00571090549938003,0,0.173702491582832,0,-3.46944695195361e-18,0.0181140069320262,0,0,0.00645556007332564,0.112966242085938,0,-0.136767475763391,0,0,0.0343503397942591,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.320097558698305,0.204386656839369,0,0,0.00988257356950188,0.0233268916146779,0,0,0,0,0.10182831938159,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.175798402080841,0,0,0.0234849859916872,-1.38777878078145e-17,0.113081242792172,0,0,0,0,0,0.214509004827692,-0.010601950412801,0,0
X601169.CH.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0.0374003745769917,0,0,0,0,0,0,0,-0.0433282044529349,-8.67361737988404e-19,0,0,0.296746027887314,0,0,0,0.0495563217784407,0,0,0,0,0.224349569373797,0,0,0,0,0.52233328762238,0.0294746705536308,0,0,0,0,0.04239845986655,0,0.171088953449334,0,0,0,0,-0.254665845445886,0.107491882651407,0
X000166.CH.EQUITY,-0.0497729634698514,-0.0120791338514103,0.0173763158611158,0.0728830282192084,0,0,-0.0125078514959192,0,0,0,0,0.0864680215343792,0,0.143072868220259,0,0,0,0,0,0,0,0,-0.0762406981094201,0,0.0616966760697609,0,0,0.0335650115557998,0,0,0,0,0,0,0.113024357021793,0,0,0.346723670020788,0,0.395171300193207,0,0.0159531271717602,0,0,0,0,0,0
X600015.CH.EQUITY,0.053612024389043,0,0,0,-0.233080507128204,0,0,0.421917758939927,-0.0200577958778071,0,0,0,-0.200847203625661,0,0,0,0,0,0.606434867385202,0,0,0.0846814486745674,-3.46944695195361e-18,0,0,0,0,0,0,0,0.260042491369106,0,0,0,0,0,0,0,0,0,-0.172565814724673,0,0,0,0,-0.0608557902563316,-0.0354706111864525,0
X2882.TT.EQUITY,0.0442282533238899,0,0,0,0,0,0,0,-0.148599962073357,0,0,0.0442434759129149,0,0,0,0,-0.0940771587552983,0,0,0,0,-0.210102025863585,0,0,0,0,0,0,0,0,0.301988615861922,0,0,0,0.175365267251471,0,1.15669855115741,0,0,0,0,0,-0.214016052103605,0,0,0,0,-0.0334101693215871
X002736.CH.EQUITY,0,0,0.00647532380743753,0,0,0.0140449991865316,0.0538759971292168,0,0,0,0,0.0366999883739718,0.0289704925552048,0,0,0,0,0,0,0.312547615199254,0,0,0.0163350515500676,0,0,0,0,0,0,0.0778649483685574,0,0.0845189923419447,0,0.0733163352181126,0,0,0,0,0,0.245050461608488,0,0,0,0.0105054184070262,0.17036816457992,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218615233267013,0,0,0,0,0,0,0,0.422220056244904,0,0.128544739140505,0.0247400023272447,0,0,0,0,0,0,0.210808422712453,0,0,0.16075567838668,0,0.00109839359410759,0,0,0,8.67361737988404e-19,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.155244171390712,-0.161527483761217,-0.246920764538074,0.310935068526552,0,-0.129182242775299,-0.0279867102019419,0,0,0,0,0,0,0,0,0,0,0.656327069680345,0.469798674794802,0,0,-0.136810852535924,0.638070297895836,0,0,0,0,0,0,0,0,0,-0.118483083120011,0,0,0,-0.507683460969626
X000776.CH.EQUITY,0,0,0,0,-0.111376659551446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215816696044495,1.73472347597681e-18,0.199371895578131,0,0,0,0,0.411448602005865,0,0,0,0,0,0,-0.0103969266794128,0,0,0,0,0.257823996341429,0.0147125446647407,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.147028247552043,0,-0.274776817151281,0,0,0.136485658399852,0.398342055498521,0.230585739344973,0,0,-0.0802672855474277,0,0,0,0,0,-0.201220779245788,0,0,0,0.0744935164994447,0,0,0,0,-0.0230624318432488,0,0,-0.113759840290446,0,0,0,-0.0880256414091923,0,0,0,0.0403212646249451,0,0,0.364266907244893,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.130500913151153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12231782714121,0,-0.0653805058042873,0,0.393820651800922,0.0361154477185205,0,0.0827847660286778,0,0.0471378308040205,0,0,0,-0.0556825674699227,0.306256653431053,0,0,-8.67361737988404e-19,0,-0.0164565807736123,0
X2891.TT.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0279379297782686,0.238103747099701,0,0.150388323472818,0,0,0,0,0,0,0,0,0,0,0.172708163267853,0,0.233022985737564,0,0,0.0516949070251975,0,0,0.102140698952059,0,0,-0.810339731509792,0,-0.120863013511737,0,0,0,-0.0689672783216369,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.187181734394202,0,0,0,0,0,0,0.114365063891111,0,0,0,0,-0.0781265778863297,0,0.101789825146433,0,0.0924081878133101,0,0,0,0.517367350102861,0.0305981315232603,0,0,-0.0788287773641315,0.249969126198199,0,0,-0.0196193127146389,0,-0.0678281591847411,0,0.0389318776021483,0,0,0,-0.0624147834846216,0,0.277736023030202,-0.0458584388253836,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,-0.147763067645451,0.764900806037577,-0.0383346817834596,0,0,-0.241533527209946,0,0,0,0,0.17518978325671,0.152491354909451,0,0,0,-0.168316498168711,0,0,0,0,0,0.126695454083424,0,-0.167953816975997,0,0,0,0,0,0.209842999825753,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18
X601009.CH.EQUITY,0.155056753329761,0,0,0,-0.0273852116605868,0,0,0.0168100830595837,0,0,0.171259271017329,0,0,0,0,0,0.189536105121028,0.0248114345003572,-0.136939481176307,0,0,0.44268371134007,2.16840434497101e-19,0,0,0,0,-0.00459923347850372,0,0,-0.0515786444587569,0,0,0,0,0,-0.148241144350543,0,0,0,-0.11527726344548,0,0.233335664480462,0,0,-0.191008043947329,0,0.0693259528776012
X600958.CH.EQUITY,0,0,0.116913668759116,0,0,0,0,0,0.0687735241621896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366370765226121,0,0,0,0.21379536252354,0,0,0.0193529638636837,0,0,0,0.0555294040871518,0.140877736960274,0,0,0,0,0.377054542697533,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.0128726340443941,0,0.147006149257151,0,0,0.0230732306991545,0.0119937955427134,0,0,0,0.0833183542846776,0,0,-0.111266238293059,0.0308125986209011,0,0.0523948576469928,0,0,0,0,0,0,0,0.271855117539854,0,0,0,0,0,0,0.300587294141334,0,0,0,0.282083574766566,-0.154781686705606,3.46944695195361e-18,-0.389833535618207,0,0,0,0,0.328267881996888,0
X2892.TT.EQUITY,0,0,0,0,0,0.226734941116012,0,0,0,0,0,0,0.0885459200361078,-0.0970225315599016,0,-0.0622736492178773,-0.139128566911137,0,0,0,0,0.0126819665425585,0,0,0.0383366149969022,0,0,0,0.0551213255825443,0,0.107476548686361,0,0,0,0,0,0,0,0.380822991437134,0,0,0,0,-0.054272785351324,0,0.471129249443938,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.168068564946406,0,0,0.0570295106634853,0,0.340055684510788,0,0,0.00676785783103569,0,0,0,0,0,0,0,0,0,0,0,0,0.478836642591445,-0.287409658125467,0,0,0,0,0,-0.144459946555672,0,0,0,0,-0.160602932401093,0,0,0,0,0.0936566544283501,0,0,0,0
