,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY
X601166.CH.EQUITY,0,-3.46944695195361e-18,0.128306928272144,0,0,0,0,0,0,-0.231979928191108,0,0,0.447293550033461,0,0,0,0,0,0,0,0,-0.0418061159556984,0,0,0,0.292292197189266,0,-0.115152835517607,0,0,0.0127576292888638,0,0,0,0,0,0,0.0623981579497913,0,0,0,0,0.0485581043150078,6.93889390390723e-18,0,0,0,0,0.0785124026211461,0
X601658.CH.Equity,0,0,-0.0796720402611889,0,0,-0.0427734405173718,1.38777878078145e-17,0.425030070373593,0.10934787563974,0,0,0,-0.0132258545160739,0.26285260033751,0,0,0,-0.0355359341130462,0,-0.0656357698720572,0,0,0,0,0,0,-0.379182631462304,0,0,0,0,0,0.105934602695697,0,0.181892938015107,0,0,0,0,0,0.101756921591748,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0891689803873408,0,0,0,0.0678357777586086,0.00222886966418512,0,0,0,0.0718882860361237,0,0,0.0146523837775385,0,0.190810768801439,0,0,0,0.314067873721961,0,0,0,0,0,0,0,-0.181877271464268,0,0,0,0,0,-0.0722591500716291,0,0,0,0,0,0,0,0,0.34523642928053,0,0,0,-0.0196986174233428,0,0,0
X601601.CH.EQUITY,0,0.425556684926335,0,0.0406499839063489,0,0.240343343816285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122370586368234,-0.118087068794456,0,0,0,0,0.0674103693037731,0,-0.0311691017438996,0.2749277174114,0,0,0.0595285304930521,0,0,0,0.0149634413839104,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13347805669729,0,0.0307492572539845,0,0,0.192208996168749,0,0,0,0,0,0,0,0,0,0.212121478760905,0.0888801046604595,0,0.00548525665020176,0,0.113582919770914,0,0,0.0818159983018909,0,0,0,0,0,0,0,0.188812586647395,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,-0.124687404813747,0.0710032773579928,-0.037013713891315,0,0,0,0.0204119724505428,0,0,0.0560165035393046,0,0.333405232445418,0,0,0,0.0676798629401687,0,0,-0.0414847206169474,0,0,0,0,0.221624185656294,0,0,0,0,0,0,0,0,0,0,0,0,0.245283058586211,0,0,0,0,0,0,0,0,0,0.175745804887776
X601328.CH.EQUITY,0,0,0,0.0206331314188186,0,0,0.0990986063756327,0.0883236500229225,0,0,0,0.12884247206183,0,3.46944695195361e-18,0,0,0,0.251660507751002,0,0,0,0,0.016347585958824,0.0908363006163875,0,0,0,0.0428154216838903,0,0.0318269263021146,0,0,0,0,0.09709869142479,0,0,0,0,0,0,0,0,0,0,0,0.0971060798457649,0,0.128073443123551,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.141800738748138,0,0,0,0,0,0.0522978829733003,0,0,0.238373482860667,0,0,0,0,0.0641493090198188,-8.67361737988404e-19,0,0.00687345755738377,0,0,0.0323415930911398,0,0,0,0,0,0.0350373128026493,0,0,0,0,0.204772387925181,0,0.123504418196818,0.0119316895604348,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130107828744645,0,0,0,0,0.025032781138754,0,0,0,0,-0.0334569493183043,0,0,-0.0874290277818681,0,0.0750937796316581,0,0,0,0,0,0.153727427438842,0,1.73472347597681e-18,0,0.0623381266701295,0.0849899845259751,0,0,0,0,0.0503518231621783,0.041128611812259,0.233066848004608,-0.0264164425182607,0
X002142.CH.EQUITY,0,0,0,-0.0209155808868747,0,-0.119843125578481,0.0759109411427202,0,-0.112355743311511,0,0.16206820184,-0.0216974400483284,0.23728762974154,0,0.0229612331311656,0,0,0,3.46944695195361e-18,0,0.115392684475856,0,0.128458004108459,0,0,0,0,0,0,0,0.256942994782893,0,0,0,0,0,0,0,0,0,0,0,0.232556189935443,-0.0360220714354711,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.161984550703325,0,-6.93889390390723e-18,0,0,0,0.00741427500337389,0,0,0,0,-0.0122142852547282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130682545429443,0.0975569956415498,0,0,0,0,1.38777878078145e-17,0,0.0783154658177867,0,0.151681867211202,0,0,0,0,0.0735139486963898,0,0,0,0.0725892001391379
X11.HK.EQUITY,0,0,0,0,0,0.0436174090923795,0.0617244628637614,0,0.535421806592124,0,0,0,-0.0779981024111838,0,0,0,0,0,0.000118969634822188,0,0,0,0,0,0.139491170699663,0,0,0.279395287245519,0,0,0,0,0,0,0,0.0740838639428234,-1.73472347597681e-18,0,0,0.0260433032654647,-0.197656166677431,0.051868643187321,-0.00452700408973139,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.164257607722017,0,0.0161121911391509,0,0.346612969061589,0.0673756255741483,0,0.190958156835071,0,0.0213158701986088,0,0,0,0,0,0,0,0.0938937742356343,0,0,0,0,0,0,0,0.123952466802507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444151196569552,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0399335394677549,0.104904652465163,0,0,0,0,0.0252331436684437,0,0,0,0,0,0,0,0.0839317247119949,0.0977381650387335,0,0,0,0,0,0,0.13151825874115,0.0553510547851134,0,0,0.175559404526221,0,0,0,0,0,0,0,0,0,0.336250946094293,0,0,0,0,0,-0.0773936308544084,0.465468578191343,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.177722734047792,0.0570217762354589,0,0.0383913881019838,0,0,0,0,0,-0.12975441910936,-0.122070411732615,0,0,0.441476265117057,0,0,0,0,0,0,0.152642418161954,0,0,-0.0333677192229886,0.00836027005837728,0,0.0253196785368784,0,0,0,0.153239634969428,-0.117852239623249,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.00194322371518722,0.151710103829439,0,0,0,0,0,0,0,0,0.184403620112067,0.0382392390234842,0,0.170515353973011,0,0,0,0,0,0.122246424934794,0,0,0.266469024415868,0,-0.0348001215666377,0,0,0,0,0,0,0,0,0,0,-0.0429317944769133,0,0,0,0,0,0,0,0,0,0,0.0721287535913047,0,0.311376904455536,0
X600999.CH.EQUITY,0,0.000864955113621549,0,0.0325707358241613,0,0,0,0,0,0,0,-0.274198540798244,0,0,0.10351087855261,0.128151903470976,0,0,0.113705545509265,0,0,0,0,0,0,0,0,0.0409264818165838,0,0,0,0,0,0.126616000712064,0,0,0,0,0,0.137952338717105,0,0,0,0,0,0,0,0,0,0.308587723436324
X267.HK.EQUITY,0.145262096716321,0,0,0,0.0433371519218536,0.128536546154495,0.0751754486449131,0,0,0,0,0,0,0,0,0,0,0,0,0.187052296389412,-0.161167560535724,0.132100404778686,0,0,0,0,0.253841212664341,0,0,0,0.0905214125591842,0,0,0,0,0,0,0,0,0,-0.0212265361763331,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,-0.0545054469840918,0.0622538381725681,0,0,0.0686168007357742,0,-0.0356275950230223,0,0,0.491224896429086,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0977030656535363,0.0321860222911264,0,0.0190756985576622,0,0,0.209550625744563,0,0.100535023328292,0,0,0,0,0,0,0,0,0,-0.0123759481007231,-0.109603199198417,0,0,0.150996679204741,0,0,0,0
X601211.CH.EQUITY,0,0.0635648735524128,0,0,0,0.000762747224171636,0,0,0,0,0,0,0,0,0,0,0.178640304590856,0,0,0,0,0,0,0.058834677678041,0,0,0,0,0.353568980954418,0,0,0,0,0.184785787517171,0,0,0,0,0,0,0,0,0,0,0.0668391438721605,0,0,0,0,0.0321718665938728
X600837.CH.EQUITY,0,0,0,0,-0.332791072728341,0.0391415740512346,0,0,0,0,0.203139921022886,0,0,0,0.312491022822442,0,0,0,0,0.0894768826415719,0,0,0,0,0,0,0,0.0977241062555886,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.170520170486716,0,-0.399109286627411,0.121861952207046,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0492378717769912,0.0625095221979689,0.533025351682087,0,0,0.17675839863074,0,0,0,0.156615090401145,0,0,0,0,0,0.00910597689695166,0.171530336470901,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446202082210532,0,0,0,0,0,0.065101254080413,0.0674345731124066,0,0.141858366333478,0,0,0.040029562252297,0,0.0602774165979714,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0468221800911226,0,0,0,0,-0.00427939737984966,0.0933340864772123,0,0,0,0,0.128525397315339,0,0,0,0,0,0.00455785624272793,0,0,0,0,0,0,0,0,0,0.379075585500168,0,0,-0.00359668846705088,0.235542662163706,0,0.00465497378321536,0,0.0465897659455375,-0.0796025564892612,0,0.165543391783311,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0882994060295478,0,0,0,0,0,0,0,0,0.279529073714536,0,0.0308770115512351,-0.395907296946474,0,0,0,0,0.0284424999175896,-0.0862559335100592,0,0.369525105959175,0,0,-0.119339972202899,0,0,0,0.092913085528637,0,0,0.0717789327868008,0,0,0,0,0,0,0,0.193125381654528,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.0445064615574895,0,0,0,0,0,0.150629973859461,0,0.148485672110047,0,0,0,0.0361571472336317,0,0,0,0,0,0,0.0240303349097891,0.0718680544294378,0,0,0,0,0,0,0,0,0,0,0.0993325963981635,0,0.126547685231342,0.184003176455132,0.143866989209961,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0552029688659959,0,0,0,0,0,0.198830903948902,0,0,0.170188035651262,0,0,0,0,0,0,0,0,0,0,0.0132253481047656,0,0,0,0.0384530977224509,0,0,0.15541253947502,-0.00622376877347457,0,0,0,0,0,-0.103512318169952,0.202493935057644,0,0,0.0401239295437025,0,0.0299955680086049
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.233755102743748,0,0,0,0,0.0597975553103538,0,0,0,0,0,0.106508259996195,2.22602077955877e-05,0,0,0,0,0,0,0.0192200751603049,0.12415834456908,0,0,0,0,0,0,0,0,0,0.286911484129,0,0,0,-0.0897739205592103,0.250160536516702,0,0,0,0,0.255499732475339
X2881.TT.EQUITY,0,0,0,0.202151286374105,0.0711281193389132,0,1.0842021724855e-19,0,0.2083831124167,0.0248277699271763,0,0,0,0,0,0,0,0,0,-0.0140075982783565,0,0,0,0,0,0,0,0.116078167994232,0,0,0,0,0.355718721210076,0,0,0,0,0,0,0,0,0.312127750596225,0,0,0,-0.0249308541253019,-0.0702416404759069,0,0,0
X601169.CH.EQUITY,0,0.12162903431291,0.0729634333881487,0.185049515973295,0,0,0,0,0,0.0308830732796475,0,-0.0194068229252751,0,1.73472347597681e-18,0,0,0,0.180195208288503,-0.104958083485175,0,0,0,-0.0318549853804744,0.698231584975982,0.100348177553957,0,0,-0.0173070386733924,0,0,0,0,0,0,0,0,0,-0.198883689907577,0,0,0,0,-0.0371765460515248,0,0,0,0,0,0,0
X600918.CH.Equity,0.0690853592660859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162657048159887,0,0,0,0.0441982976462554,0,0,0,0,0,0,0,0,0,0,0.0777990183938654,0,0,0,0.0438644163700503,0.0194563012119552,0.0856873990681327,0.106439078012363,0,0,0,0,0,0,0,0.0231302323241364,0,0.164857129147913,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.00336323971169792,0,0,0.269792806025089,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0766817683917119,0,0,0,0,0,0,0,0,0.0589522949375434,0,0,0,0,0,0.00795210167478366,0,0.103270957992986,0,0,0,0,0,0,0.380636350221745,0.304824520109745,0,0,0
X2886.TT.EQUITY,0,0,0,0.0317091755201359,0,0,0,-0.0264854132460467,0,-0.121100948375285,-0.140597200754016,-0.00502299276808491,0,0,0,0,0,0,0,0,0,0,0,-0.140267701281674,0,0,0,0.087035485564967,0,0,0,0,0.46936118408465,0,0,0,0,0.183441120180717,0,0,0.0125535511456608,0,0,0.224063049303074,0,0,0.248248701613794,0,0,0
X600926.CH.EQUITY,0,0,0.0763728048261492,0,0,0,0,0,0,0,0.613880832153472,0,0,0,0,0,0,0,0,0.0662998029775982,0,-0.04473938265768,0,-0.151279697417149,0,0,0,0,0,0,0,0.0280929288457773,0,0.264287863168145,0,0,0,0,0,0,0,-0.03822784835214,0,0,0,0,0,-0.0278632751791595,0,0
X2891.TT.EQUITY,0,0,0.0754685632975689,0,0,0.0116461704460074,0,0,0,0,0,0,0,0,-0.112085048914302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822190207897518,0,0.304016464473199,0,0,-0.0636619039509496,-0.00291960126974753,0.402498966742302,0,0,0,0.0843360082389354,-0.125831278307382,0,0,0,0,0,0.0891964592028159,0
X601881.CH.EQUITY,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.197385593281296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394088957197829,0,0,0,0.0273628056869275,0,0.0990728957443171,0.149449333516222,0.0139327049213871,-0.105237321704755,0.223537785133361,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.154293451885595,0,0,0,0,0,0,0,0,0,0,0,0,0.202274599806525,0,0,0,0.42395910792709,0,0,0.207176763605448,0.0655452577584959,0,0,0,0.252589437970619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864993884133067,-0.853862290778118,0,0.093206418073166,0,0,0.310451058887468
X601009.CH.EQUITY,0.119719439363887,0,0,0.202181856958989,0.0279327613016824,0,0,0,0,0,0,0,0,0,0,0.158704046581166,0,0,0,0,0.0908863158373595,0,0,0,0,0.00856199810282388,0,0,0,0,0,0,-0.0267309985000404,0,0,0,0,0,0,0,0.152768027746832,0,0,0,0,0.129442940928939,0,0,0,0
X601901.CH.EQUITY,0.398923475133908,0,0,0,0,0.0753697424615722,0,0,0,0,0,0,0,0,0,0,0,-0.353685006602369,0,-0.0321143126679232,0,0,0,0,-0.0908987952995089,0,0,-0.0376855111638311,0,0,0,0,0,0,0,0,0.314455292587969,0,0,0.459176054838985,-0.147443034302053,0,0.0844997056863616,0,0,0,0.0489216810622441,0,0,-0.247198808479878
X2884.TT.EQUITY,0,0,0,0.0478735392401867,0,0,-0.0987925901973485,0.02048987821404,0,0.0340543844660587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134403471858528,0,0,0.0402871428170118,0,0,0,-0.213483236631938,0,0,0,0.11712404135568,0.116305023898902,0.389220187289078,0,0,0,0.134856092208735,0,0,0,0,0.225827882816237,0,0,-0.10369629796115
X601788.CH.EQUITY,0,0,-0.0416860026098848,0,0,0.06928986815475,-0.0488263324295917,0,-0.0476374101439796,0,0,0,0,0,0,0.303550197182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.240249437129786,0,0.127186369479589,0,0,0.250588172862357,0,0,0.0146390954145794,0,0
