,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY
X388.HK.EQUITY,0,0,0,0.0238348036259738,0.0878764017248923,4.33680868994202e-19,0.117362552242211,0.0227908378900183,0,0,0,0,0,0.0455509602318742,0,0,0,0,0,0,0,0,0.139674884303986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264759843168112,-0.0417807287591473,0,0,0,0,0.138431431886578,0,0
X600030.CH.EQUITY,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0260900716067946,0,0,0,0,0,0,0,0.0409299621267613,0,0.0253067274707818,0,0.0236063113701151,0.32906272833973,0,0,0,0,0,0,0,0.272269127226705,0,0,0.0448332429491627,0.120530012250411,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.114524517868862,0,0,0,0,0,0,0,0,0,0,0.00693729151622143,0.578518407689442,0,0,0,0,0,0.108152131216731,0,0,0,0,0,0,0,0,0.160502922109624,0,0,0
X601601.CH.EQUITY,0,0.197992757531249,0,0.156640431190892,0,0,0,0.0971869694992449,0.0203352393040373,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0108198779034177,0,0,0,0.0875069257486675,0,0,0,0,0,0,0.373880107387484,0,0,0,0,0,0,0,0,0,0.0487575707039098,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.079510883257871,0.0530948731943845,0,0,0,0,0,0,0.370068494804058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267711883060696,0,0,0,0,0,0,0,0,0.0870773249038712,0,0.148035618083768,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0981256042559961,0,0,0.261203086746027,0,0.0687890884104561,0,0,0,0,0,0,0,0,0.0546546019786339,0,0,0,0,0,0,0,0,0,0,0,0.0219392944009475,0,0,0,0,0,0,0,0.390362362340773,0,0,0,0.127398318859967,0.264891275392118,0.176635855315869,-0.0616652488535922,0,0,0.0858754076631935,0,0
X11.HK.EQUITY,0,0,0,0,0,0.179966323634171,0.0711996328555805,0.360438842635636,0,0.141925404899643,0,0,0,0,-0.101335472009914,0,0,0.0117520587639879,0,0.0718751729524785,0,0,1.01305226121866,0,0,0,0,0,0,0,0,0,-0.360525209723927,0,0,0,-0.101498852592949,0,0,0,-0.100024662108249,-0.546312187002266,0,0,0,0,0,0,0,0.260953416804842
X601998.CH.EQUITY,0,0,0.0622920211953658,0,0.0561811945526433,0,0.033964139043963,0,0,0,0.111902956181808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22426459074305,0,0,0.0470114034197243,0,0,0,0.107252228595928,0,0,0,0,0.196858178374596,0,0,0,0,0,0,0,0.224221354384225,0,0,-0.0682289800662165,0,0
X2388.HK.EQUITY,0,-6.93889390390723e-18,0,0,0,0.0476452452733427,0,0,0,0,0.171709915674716,0,0,-6.93889390390723e-18,0,0,0,0,1.38777878078145e-17,0,0.475508126199255,0,0,0.153119453118725,0,0,0,0,0,0,0,0,0.0592785494016925,0,0.0204763934118483,0,0,0,0,0,0,0.0873245485072725,0,0,0,-1.73472347597681e-18,0,0.0233014443254979,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0210806065715789,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.066804231466841,0,0,0.294437804450924,0,0.148425556514691,0.10762692792406,0,0,0,0,0,0,0.155568941855191,0,0,6.93889390390723e-18,2.77555756156289e-17,0,0,6.93889390390723e-18,0.0498444081812413,0.0397929078701278,0.0342738913879339,0.109185376944787,0,0,0,0,0,0
X601818.CH.EQUITY,0.0513089132928363,0,0,0,0,0,0,0,0,0,0,0.355203812740405,0,0.0315868800399517,0,0,0,0,0,0,0,0.429737077139535,0,0,0,0,0,0,0,0,0,0,0.0483298774690101,0,0,0,0,0,0,0,0.0419630758017504,0,0,0,0,0,0,-0.0289618994471865,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109059773175427,0.106900369842616,0,0,0,0,0,0.16430559633937,0,0,0,0,0,0,0,0,0,0,0.0268063151673489,0.0906120304473929,0,0,0.194592817776532,0.116715789321374,0,0,0,0,0,0,0,0,0,0,0.0359372325857162,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366266522095187,0,0,0.137324166070284,0,0,0,0,0,0,0,0,0,0.135175188660028,0,0,0,0,0.208088033331578,0,0.301809362977272,0,0,0,0,0,0,0,0,0.0409484161535534,0,0,0,0.120256016628705,0
X002142.CH.EQUITY,0.0836715746001348,0,0,0,0,0,0,0,0.323166635909371,0,0,0,0,0.236551426678814,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,1.38777878078145e-17,-0.138825215105972,0,0,0,0,0,0.298217956662222,0,-0.0537402870348989,0,0,0,0,0,0,-0.0406910055556444,0,0,0,0,-0.00500994470992937,0,-0.00805327029220967,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143595189796755,0.22898545689226,0,0,0.0612978041631316,0,0,0.114393493121914,0,0.118716889285412,0,0,0.172757230452125,0.0795910751652372,0,0,0,0,0,0,0,0,0,0.0543156768507271,0
X300059.CH.EQUITY,0,0,0,0,-0.22806214592565,0.232000079539158,0,0,0,0,0,0,0,0,0,0.0476242831274705,0,0,0,0.0796620381962571,0,0,0,0,0,0.108400015574592,0,0,0,0,0,0,0,0,0.670935385157187,0,0,0,0,0,0,0,0.0567053735709795,0.0438808429697132,-0.0147793970167232,0.0585331977483632,0,0.00468846756785359,0,0
X601229.CH.EQUITY,0,0.273911213852407,0,0,0,0,0,0,0,0.0696591649595849,0.240774035618908,0,0.0241923623973245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102768785080643,0,0,0,0,0,0.0488434021814587,0,0,0,0,0,0,0,0,0,0,0,0,0.031861681442124,0,0,0.207154311979569
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00563146863063601,0,0.249753065948234,0.0472838447328069,0,0,0.0404947155782729,0.0968418312999949,0.0793927275746433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919247520338007,0,0,0,0.142145249321837,0,0,0,0,0,0,0,0.146797736890418,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.188721957239408,0,0,0,0,0.237143777446392,0,0,0,0,0,0,0,0,-0.0255340620086921,0,0,0,0.0131794460083808,0,0,0,-0.130600178179494,0,0,0,0,0,-0.0201257586761651,0,0,0,0,0,0.454866442434089,0.0143871797192016,0,0,0,0,0.287521595208308,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131501556930847,0,0,0,0,0,0,0,0.0427703596541884,0,0.280629629041521,0,0,0,0,0,0.0475905839524703,0,0,0.24775754830159,0.147938101052151,0,0,0,0,0,0,0,0,0,0.00804654774348449,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.306426892160929,0,0,0,0,0,0,0.0346247900201218,0,0,0,0.331915136485196,0,0,0.0423089124518721,0,0,0,0,0,0.0566532371286007,0,0,0,0,0,0,0.0488926251976805,0,0,0,0,0.0304158575385854,0.174097681853432,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.221070472437992,0,0.00871614426869841,0,0,0,0,0,0.00557405879577369,0,0,0.0544942179367386,0,0,0,0,0,0,0.0682189257501868,0,0.323748307527879,0,0,0,0,0,0.286950549723235,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0648804321310185,0,0.0566548128574174,0,0,0,0.262048409968358,0,0,0,0.109941410240626,0,0,0,0,0.0185832311940914,0,0,0.0111923587623991,0,0,0.020705685647911,0,0,0,0,0,0,0,0.289096663280417,0,0,0,0,0,0,0,0.00784202535117666,0,0,0.152353990447612,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.033086918826507,0,0,0,0.0182752465253707,0,0,0,0,0,0.149094612452618,0,0,0,0.0752866011249785,0,0,0,0,0,0,0,0,0.0296130130661407,0,0,0,0,0.181020069937542,0.0545168956330362,0,0,0,0,0,0,0,0.0790188860323922,0,0,0,0.241926450291422,0.0139677800102297,0.198968766163165,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.101081749136299,0,0,1.38777878078145e-17,0.0269639781916718,0,0.0296368741734912,0,0,0.0927853929267095,0,0,0,0,0,0.467991891830865,0,0,-2.71050543121376e-20,0,0.0948331141183387,0,0,0,0.121790306347737,0,0,0,0,0,0,0,0.0125574022575156,0,0.0135173394203226,0,0,0,0.057278553859876,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.308788700682273,0,-0.0216702840185236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267134411726862,0,0,0,0,0,0,0,0,0.212460927305322,0,0,0,0.204655202698239,0,0,0,0
X2886.TT.EQUITY,0.219599366854034,-0.26361799221611,0,0,0,0,0,0,0,0,0,0,0,0,0.0798913651518122,0,0,0,0,0.0634948014907157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146110990101868,0,0,0,0,0,0,0,0.321896380082341,0,0,0,0.662387810896823,-0.212464534752165,0,0,0
X2891.TT.EQUITY,0,0.547042516844621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327688435544346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406960024769593,0.442315098554414,0,0,0,0,0.232583855147476,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614491142964598,0,0.00353303869213429,0,0,0,-0.245638611673208,0,-0.0953920246978746,0.0512925298862264,0,0,0,0,0,0.723825131231816,0,0,0,0,0.373524576723451,0,0,0,0,0,0,0,0,0.149402648786216,0,0,0,-0.251505892329618,0,0
X601881.CH.EQUITY,0,0,0.177386779369499,0,0,0,0,0,0,0,-0.0988759793496079,0,0,0,-0.360929104123861,0.166722899240529,0,-0.00495974219521463,0,0.097813027248493,0,0,0,0.202166693572269,0,0.0488982168099989,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,2.16840434497101e-19,0,0,-0.129072801896059,0,0,0,0,0,0,0,0.0718403737702481,0.590117785850302,0
X601916.CH.Equity,0,0,0,0,0.3864331442279,0,0,0,0,0.0992758165409754,0,0,0,0,0,0,0,0,0,0,0,0.430758631241319,0,0,0,0,0,0.121837973819059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513033688406196,-0.0133854053198324,0,-0.111522878060944,0,0,0,0
X2884.TT.EQUITY,0,0,0,-6.93889390390723e-18,0,0.0528342294931539,0,0.0768928205174579,0,0.0363079709643088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909990657954684,0,0,0,0,0.180583211952892,0,0,0,0,0,0,0.108351161264598,0.535177967044567,0.1270593029275,0,0,0,0,0.0022952853924152,0,0,0
X600919.CH.EQUITY,0,0.384322149696717,0,0,0,0,0,0,0,0.0812414874782497,0.257701512274354,0,0.188675850675909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.305297585992563,0,0.0958512260801669,-0.0663121509453398,0,0,0,-0.170446318537362,0.257759526465192,0.534724043954755,0,0,0,0.179797239546914,0,0,0,0,0,0,0,-0.0829002787910194,0,0,0,0,0,0,0,0,0,0.408842323378165,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0777555979353676,0
X600958.CH.EQUITY,0,-0.0930831570809069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665754797149163,0,0,0.0103294881902788,0,0,0,0.187921599308666,0.203846773100207,0,0.137506055882222,0.0379587683257684,0,0,0,0,0.0875228184625139,0.238679730547016,0,0,0,0.0898421508488748,0,0
X601009.CH.EQUITY,0,0.075297768915512,0,0,0,0,0,0,0,0,0,0.218745068042973,0.190524879080208,0,0,0,0,0.109020660515251,0.128196926348392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206185549696786,0,0,0,0,0
