,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601077.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY
X601328.CH.EQUITY,0,0,0.00777866912189639,0,0.0595386165262654,0.291921675127005,0,0,0,0,0,0.151115913807622,0,0,0.0254785814717441,0,0.0245315763509428,0.174619703164859,0,0,0.167349064271293,0.106449323599611,0,0,0,0,0,0,0,0.00516241297126772,0.0848185430509805,0,0,0,0,0,0,0,0,0.00235116400043735,0,0,0,0,0.0336856462600907,0,0,0
X600000.CH.EQUITY,0,0.19986291445808,0,0,0,0.104813492544155,0.271087390019415,0,-0.0923689339494159,0,0.264532304873086,0,0,0,0,0,-0.0474033947723736,0,0,0,0.180504479223159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106009691761322,0.0578132734649035,0,0,0,0,0,0.0214556762858526,0,0,0.0320228745323739,0,0
X601319.CH.EQUITY,0,0,-0.0511507202347234,0,0,0,0,0,0.188723457270278,0,0,0,0,0,0,0,0,0,0,0,0.0474689996950651,0,0,0,0.0503866166809559,0,0,0,0,0,0,0,0,0,0.188535627056074,0,0,0.157799011817391,0.26371185458008,0,0.0183529197382015,0.0672396791277371,0.138604535041545,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107828712050551,0,0,0,0.240310123850849,0,-0.354023058962968,0,0.270257486824181,0.200468226474767,0,0,0,0,0,-0.0193584330600536,0,0,0.120351559962246,0,0.225490276422221,0,0,0,0.101558653206728,0,0,0,0
X601601.CH.EQUITY,-0.0430573088358976,0.0149341255808258,0,0,0,0,0,0,0.141776579439099,0,0,0,0.122942098623595,0.453883346908531,0,0,0,0,0,0,0,0,0,0.0131898973195225,8.67361737988404e-19,0,0,0,0.0301474033716406,0,0,-0.13026906513061,0,0,-0.0992914658478246,0,0,0,0,0.265200314539592,0,0,0,-0.0734169665488918,0,0,0,0
X11.HK.EQUITY,0.308379721038022,0,0,0,0.0633987529729382,0,0,0.254850939224721,0,0,0,0,0,0,0,0,-0.0374671046688779,0,0,0.430106472627413,0,0,-0.256982853265651,0,0,0.062351203551221,0,0,-0.0726513089561642,0,0,-0.0791464636426607,0,0,-0.0593174942788455,0,0,0,0,-0.017047613333968,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,-0.0202978830692666,0,0,0,0,0.167146512580126,0.579208196828486,0,0,0.0371604742828894,0,0,0,0.0402346143766742,0,0,0,-0.0701897297715726,0,0,0,0,0,0,0,0,-0.442281739229941,0,0,0,-0.219607706030125,0.00823861913324038,0,0,0,0.267714352667547,0.488007136970094,0,0,0.0965611524142838,0,0,0,0,-1.38777878078145e-17,0,0
X601998.CH.EQUITY,0,0,0,0,0.0922916646621533,0,0,0,0,0,0.0604336376983991,0,0,0,0,0.0645017439369665,0,0,0,0.0580612650098757,0.203937682196438,0,0.20852024636577,0,-0.0347197293182945,0,0,0,0,0,0,0,0.0996879713031712,0,0,0,0,-0.144751786393166,0,0,0,0,0,0,0.0810628685501765,0.0302192033849067,0,0.0105732915329428
X267.HK.EQUITY,0,0,0,0.0077116677265768,0,0,0.245394395849561,0.0130759862665111,0.0590653011921623,0,0,0,0,0,-0.0448723304315113,0.215631193656528,0.1845973347651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0324880586425366,0,0,0,-0.0601977284140115,0,0.0889600196933764,0.160778478307217
X2388.HK.EQUITY,0,0,0,0,-4.33680868994202e-19,0,0,0.215911875845237,0.0143259026664559,0,0,-0.0297852948687471,0,0,0,0.468841112386513,0,0,-0.00527421375890231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23296620198968,0,0,0,0.176944594955638,0,0.271617800370767,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,-0.0225018296927151,0.210780485042156,0,0,0,0,0.122542745867865,0.0144895835488804,0.113312747155714,0,0,0,-0.0322568876887189,0,0,0,0,0,0,0.0182660805192154,0,0,0,0,0.126766587924789,0.0999744100439335,0,-0.0283170686803425,0.307910207037942,0,0,0,0,0,0,0.0648702612530977,0,0,0,0,0,0,0.156202901511557,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0847353775543435,0,0.0127237488490949,0,0,0,0.119576747067129,0,0,0,0,0,0,0,0,0,0.254530419032389,0,0,0,0,0,0,0.0743336562624133,0.102417193864954,0,0,0.0415949858323358,0,0,0,0.341007648524511,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0225016575055736,0,0,0,0,0,0,0,-0.0950457418026677,0.254215968355036,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0159320071654906,0.357324226927983,0,0.124395044726676,0,-0.0998172304284453,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.20408654202138,0,0,-0.0881068205690911,0.0729552419168582,0,0,-0.0219195397290055,0.102893255601964,0,0,0,0.218838762244734,0,0,0,0,0,0,0,0,-0.000637012425843821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273682902854589,0,0,0.0553812971948136,0.027533061536824,0,3.46944695195361e-18,0.0210672221534816,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695461934630304,0,0,0,0,0,-0.0196642613388359,0,0,0,0,0,0,0,0,0.0950609983736884,0,0,-0.159453804452952,0,0,0,0.0929129217111169,0.166333220375376,0,0,0,0,0.224480351965118,0,0,-0.0282837272031405,0,0,0.0766745091867549
X601688.CH.EQUITY,0,0,0,0,0.278308299298818,0,0.228897034324253,-0.0850221596723276,-0.0266742372120318,0.0166239002535188,0,0,0,0,0,0,0,-0.608774649312224,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260287543820388,0,0,0,-0.0319639229727068,0,0,0,0.615387539913443,-0.0658940638987311,0,0.402770032943387,0,0,0,0.150526020732095,0,0
X601211.CH.EQUITY,-0.0600428617284623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652313566479374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088550518834979,0,0,0,0,0,0,0,0.158718452823953,0,0.443367950512069,0,-0.0428942794658709,0.0296815091103755,0.212272264089075,0,0,0,0,0.110305890688673,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366150546765445,0.0280504047298418,0,0.332327633871175,0.0883850856798216,0.0430485162041467,0,-0.149011704395779,-0.0370013258896384,0.254933938337435,0,0,0,0,0.196936555543621,0
X601229.CH.EQUITY,0,0,0.339519990957624,0,0,0,-0.0350719326177766,-0.0708259753422604,-0.109900085042122,0,0,0,0,0.158042392216381,0,0,0,0,-0.0457645144673693,0,0.239511051515006,0,0,0.0485611180864236,0.0257697565659824,0,0,0,0,0,0,-0.038299647537348,0,0,0,0.00607080059697695,0,0,0,0,0,0,0,-0.247355631109364,0.0806215812879644,0,0,0
X601336.CH.EQUITY,-0.0008976411373417,0,0,0,0,0,0,0,0,0.190739091189082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678266627497545,0,0,0,0,0,0,0.224127487020652,0,0.530094757541668,0.223614354956262,0,0,0,0,0,0.00367389013771406,0,0,0,0,0,0.0274004942686884,0
X601169.CH.EQUITY,-0.117243773481579,0,0,0,0.133418026855757,0.245910772197389,0,0,0,0,0.0755706654014127,0.0914020207893677,0,0,0,0,0,0,0,0,0,0,0.111612886555555,0,-0.0250624887589282,0.00828365007524324,0,0,0,0,0,0,0.596056570731047,0,0,0,0,0,0,0.0407642503358652,0.116974486902303,0,0,0,0,0,0,0.0354665791880259
X2882.TT.EQUITY,-0.218084395716349,0,0,-0.00823388021722302,0,0,0,0,0,0,0,0,0.0627834509850547,0,0,0,0,0.193515259618496,0,0,0,0,0,0,0,0,0,0,0.0948157592336549,0,0,0,0,0,0.338543152552944,0,0,0.0610750848547557,0.00027865044352928,0.00146384529140908,0,0,0,0,0,0.0505635759492542,0.0282960994541826,0
X600015.CH.EQUITY,0,0,0,0,0.21016911497348,0,0,0,0,0,0,0,0,0.0204770870704273,0,0.0391101756408972,0,0.000315879325155023,0,0,0,0,0.397278340457086,0,0,0,0,0,0.00809716899869331,0.126973281600401,0.278957687382731,0,0,0,0.0258306419332387,0.0383233627462926,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340079597856519,0,0,0,0,0,0,0,0,0,0,0,0,0.052439220486486,0,0,0,0,0,0,0.269806352491313,0.0883046396688697,0.279107874329641,0,-0.0105431896048427,0,0,0,0,0,0.271069168638123,0
X2881.TT.EQUITY,0.128605133543981,0,0,0,0,0,0,0.0177707075321331,-0.069715769626082,0,0,0,6.93889390390723e-18,-0.15720328948887,0,0.233189342557392,0,0,0,0,0,0,0.0564428259607115,0,0,0,0,0,-0.161109580542818,0.198389498362119,0,0.611869136565076,0,0,0,0,0,-0.0669467379848459,0,0,0,0,0,0.103721531692526,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0305475188895641,0,0,0,0,0,0.0545546116523706,0,0,0.306818280755677,0,0,0.125097750417467,0,0,0.0541103284960574,0,0,0,0.0326394568133719,0,0,0,0,0,0.198490940815988,0,0,0,0.157529679160076,0,-0.077498620375398,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.238938832102082,0,0.115208031235465,0,0,0,0,0,0,0.0676756066170229,0,0.092180343976001,0,0,0.0304470862223745,0,0.0562064465935925,0,0,0,-0.158832297412746,0.0692984583568109,0,0,0.063629630170874,0,0,0,0.183557246391351,0,0,0,0,0.02059881431562,0,-0.104257628824718,0.0455507659054119,0.210970761446637,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.110847610214683,0,0.0712608720393647,0,0,0.232586859072681,0,0,0,0,0,0.0165942635677359,0,0,-0.101897756484722,0,0,0.485832647224253,0.0630998156407544,0.1089072992561,0,0,0,0.0983049528689556,0,0,0,0,0,0,0.0494580386795978,0,0,-0.064763328917864,0,0,0,0,0
X000776.CH.EQUITY,0,0.00715153602435355,0,0,0,0.0338221740545563,0.00713718481438487,0,0,0,0,0,0.0966474310714899,0,0,0,0.0643945564893228,0,0,0,0,0,0,0,0,0.367871945393424,0,0.0415066377321976,0,0,0,0,0,0.159019999354794,0,0.218560307824703,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.0270149730474199,0,0,0,0,0,0,0,0,0,0,0.0774466572079303,0,0,0.0732190390344895,0,0,0,0,0,0,0.0303581023891864,-0.0373742468516971,0,0,0,0.226581729363983,0,0.135635463463846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219629210365358,0.126937310509538,0,0.388163045114411
X2886.TT.EQUITY,-0.0926837372043541,0,0,0,0,0,0,0,0,0,0,0,0,-0.201069849983203,0,0,0,0,0.151007003604644,0,0,0,-0.0889741026020232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192392640261984,0,0.79900592411418
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.138096403022515,0,0,0,0,0,0,0.00605308285595633,0,0,0.0253957152097773,0,0,0.4103037036954,0,0,0.143610461118128,0.0720990545085288,0,0.155593498222525,-0.0292896074595413,0,0,0,0,0,0,0,0,0,0.0369535469562806,0,0,0,0,0,-0.00750712325688945,0,0,0
X600919.CH.EQUITY,0.173217101343469,0,0,0,0,0.328043438975746,0,0,0,0,0,0,0,-0.02660098568596,0,-0.0273143087340862,-0.0902911337339138,0.105099956935701,0,0,0.0505601631373203,0,0,0,0,-0.0678933576332428,0,0,0.0852678454511233,-0.0970900971807993,0.182531472844421,0,0,0,0,0,0.147228651949781,0,0,0,0.0346120866867559,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.364222580170058,-0.0443819346059504,0,0,0,0.146331667930619,0,0,0,0,0.119705259038651,0,0,0,-0.129656438870678,0,0,0,0,0,0,0,0,0.268864537362785,0,0,0,0,0.104702159594282,0.10166004619977,0,0.0960215572235645,0,0,-0.142898839692602,0,0,-0.254354294109774,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.217617936221785,0,0,0,0,0,0.557281734045498,0,0,0,0,0,0,0,0,0.340956532275112,0,0,0,0,0,0,0,0,0,0,0,0.0266167072586721,0,0,0,0,0.111610347750391,0,0,0.0139456113916656,-0.121361818338344,0,-0.0984746781230745,-0.0828501498616547,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0368919847642341,0,0,-0.00698156548312037,-0.0877009212563346,0,0,0,0,0,0,0,0.217365122967384,0,0.025202568117649,0,0,0,-0.146735934929757,0,0,0,0,0,0,0.19070800265859,0,0.295597282655658,0,0.089629032651094,0,0,0,-0.0481022046324657,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0.118606653884879,0,0,0,0,0.0749160028463515,0,0.106156902413413,0,0,0.0693810027562378,0,0,0,-0.0742639481954653,0.0184795058644258,0.182115453112867,0.016020661191291,0.0345004432379395,0.13276527994511,0,0,0,0,0,0.217850867830327,0,0.23552943652242,0,0,0,0,0,0.169690819825546,0,0,0,0,0,-0.00792441665251416
X2892.TT.EQUITY,0,0,0,-0.110899388641044,0,0,0,0,0,0,0,0,0.288524949321122,0,0,0.0561639521180684,0,0,0.0672586538110826,0.253926197890305,0,0,0,0,0,0,0,0,0,0,0,0.0222177725475283,0,0,0,0,0,0,0,0,0.563269477263393,-0.154538566635326,0,0,0,0.191261372155232,0,0
