,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X601788.CH.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY,X601009.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0.182837188542264,0,0,0,0.0243027357079631,0,0,0,0.145380814428727,0.011096596953468,0,0,0,0,0,0,0.0224290317840854,0,0,0,0,0.391204415907059,0,-0.0667895693171367,0,0,0,0,0,0.0328619179162469,0.115345204363619,0.0327022121324718,0,0,0,0,0.170732019354297,0,0,-0.0116780323640546,0,0,-0.000647506621173465,0,0
X601166.CH.EQUITY,0,0,0,0,0.571465361693801,0,0.00822632732297442,0,0,0.0107262249502167,0.0369655661963296,0,0,0,0,0.0519270753901068,0,0.151411059089457,0,0.0626826557688715,0,0,0,0,0.0698002752247231,0,0,0,0,0,0,0,0,0,-0.0341289030345683,0,0,0,0,0,0,0.0610281801639005,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.251377572904346,0,0,0,0,0,0,0,0,0,0.207400171880084,0,0,0,-0.0396448264331511,0,0,0,0,0,0.0711244085281816,0.322642421408609,0.0425887431636497,0.0441200747795342,0,0.00576044511602811,0.0653396686217306,0,0,0,0,0,0,0,0.0536995630276132,0,0,0.0511896722507617,0
X601328.CH.EQUITY,0.0613569066051836,0,0,0.132632953399702,0.00936895823075017,0,0,0,0,0,0,0,0,0,0,0.0204890002030436,0,0,0,0.363417374976045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221078946805812,0.0528433619957428,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.128751408479538,0,0,0,0,0,0,0,0.0660517387232411,0,0,0,0,0,0.451311319353574,0,0,0,0,0,0,0,0,0,0.08038771788291,0,0,0,0,0,0.0188118109146238,0,0.1964410812521,0,0.0432930822613796,0,0,0.146758681525118,0,0,0,0.00162087950309375,0,0
X601319.CH.EQUITY,0,0,0,0.108077492930525,0,0,0,0,0,-0.0365220946595232,0,0,0,0.0167219105967138,0,0,0,0,0.245649607040105,0,0.0472881381948772,0,-0.0460863281615351,0,0,0,0.000469329471572438,0,0,0,0,0.204040446335338,0,0,0,0,0,0.382445745800098,0,0,0,0,0,0,0,-0.0838434092109055,0,0,0,0
X000001.CH.EQUITY,0,0.0743333658395759,0,0,0,0,0,0,0.0131743818041652,0,0,0,0.119716729447973,0,0,0.136578162106554,0,0,0.113025776248189,0,0,0,0.0924782631522033,0,0,0.133270968389881,0,0.104624843569946,0,0,0.155026340283057,0,0,4.33680868994202e-19,0,0,0,0,0.022850988821655,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.577172138576575,0,0,0,0,0,0,0,0.205829025174046,0,0,0,0,0,0,0,0,0,0,0,0,0.216662360267635,0,0,0,0,0,0,0,0.289398647566154,0,0,0.194380192308865,-0.145133850962687,0,0,0,-0.0150113714744101,0,0,0,0,0,0,0,0,0,-0.0746412944796515,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0811690079481712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386489656195101,0,0.253459391431818,0.120182027527461,0,0,0,0,-0.253221373810755,0,0,-0.0923613796718231,0.0338939164085728,0,0,0,0,0,0,0.667691011530097,0.0108091591267146,0,-0.146294982139544,0,0
X601998.CH.EQUITY,0.225102759241783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10448276775389,0,0,0,0,0,0,0,-0.0227864302404797,0,0,0,0,0,0,0,0,0,0.210054470495263,0,0.536018352029828,0,-0.0152774973192335,-0.0419969186005061,0.2143529583375,-0.0543812939740798,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0433594809983676,0,0.0736182015203073,0,0.324108907184181,0,0,0,-0.16383077093057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876332500488461,0,0,0.212971986660677,0.292182827691547,0.0142564920845453,0,0,0,0,0,0.101708963176617,0,0,0,0
X11.HK.EQUITY,-0.120695281880985,0,0,0,0,0,0,0.206219237225893,0.321132811150461,-0.166304388849946,0,0,0,0,0,-0.095515871869676,0,0,0,0,0,0,0,0.259572425842358,0,0,0,0.153721522870215,0,0,0.0397213859802636,0,0.0640979978656655,0,-0.0203540105947386,0,0,0,0.0249609977816112,0,0,0,0,0,0,0.079900886304434,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.102232492443275,0,0.483690201077287,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40234218749698,0,0.111358156387162,0,0,0.0798488994251101,0,0,0,1.38777878078145e-17,0.102412742117268,0,0,0.0964547675883233,0,0,0,0,0,0.0751220493635194,-0.167552888218365,0,-0.0190895518182972,0,0.0532356852390955,0,0.147302694577204,-0.2041333168518
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.353665245615976,0.0835875921414514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110186777299491,0,0,0,0,0,0,0,0,0,0,0,0,0.198155745558815,0,0,0,0,0,0,0.0759065985021146,0,0.0149408205871603,0,0
X601818.CH.EQUITY,0,0,0,0.199935229048792,0.00411329642280247,0,0,0,0,0,0,0,0,0,0.0180374459645154,0.0564945188225932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20128703906201,0,0.144778862439728,0
X601688.CH.EQUITY,0.0382748783090668,0,0,0,0,0,0,0.00401891184803031,0,0,0,0.107916373443453,0,0,0,0,0,0,0,0,-0.0265876526189769,0,0,-0.0724468922990003,0,0,0,0,0,0.297511639557401,0,0,0.293336014969541,0,0.0149703866752696,0.0611075233127445,0,0.179635668600466,0.028132503451365,0,0,0,0,0,0,0,-0.056239517459095,0,0.171904690380543,0
X002142.CH.EQUITY,0,0,0,0,0,-0.029513610262346,0.488901406386575,-3.46944695195361e-18,0,0.0765757648855924,0,0,0,0,0,0,0,0.125448890243478,0,0.226697637860255,0,0,0,0,-0.115084199971179,0,0,0,0,0,0,-0.256528835816345,0,0,0,0,0,0,0.190525025691782,0,0,0,0.295038449643251,0,0,0,0,0,0,0.0867995962673907
X600999.CH.EQUITY,0,0,0,0,0,-0.0922085806776476,0,0,0,0,0,0,0,0.189098252306444,0,0,0,0,-0.230703696231366,0,0,0,0,0,0.029375777061351,0,0,0.0475487565512192,0,0,0,0.088850979815175,0,-0.161782252559603,0,0,0,0,0,0,0,0.100717354719339,0.0546786528532269,0,0,0.0945446692714445,0,0.537475974295478,0.0883724270036908,0
X601211.CH.EQUITY,0,0,0,0,0.00808798166469356,0,0,0.0563732040519858,0,0,0,0,0,0,0,0.0238050037033277,0,0,0,0,0.0715930770094449,0,0,0,0,0,0.539619197104312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050130572215145,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0249970971167559,0,0,0,0,0,0,0,0,0,0,0.0581164655021163,0,0.540618437791448,0,0.0010746484756074,0,0.0407055889970532,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164550061443658,0,0,0.120666454260793,0,0,-8.67361737988404e-19,0.0936329106140217
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101037111194939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332855107518549,0,0.0526417664600119,0,0,0.00118836191139425,0,0,0,0,0.0442514835179409,0,0,0,0.177491788076553,0,0.236047406730705,0
X600837.CH.EQUITY,0,0,0,0,0,0.0635107054587633,0,1.73472347597681e-18,0,-0.0251164555458541,0,0.0729940864427864,0,0.00392436920669856,0,0,0,0,0,0,0,0,0.0865029367365791,0,0,0,0.454165996618153,0,0,0,0,0,0,0,0,0,0,0.0354112661283315,0,0,0,0.223391790654258,0,0,0,0,0,0,0.110803543958853,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0874765376149584,0.259523517509766,0,0,0,0,0.14080843065151,0,0,0,0.120725698092005,0.0875510515707756,0,0,0,0,0,0,-0.13949696166212,0,0,0,0,-0.0401581125880287,0.151554607837695,0,0,0,-0.282966804964277,0,-0.107607414813871,0,0,0.722344421329655,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.0409356307362638,0,0,0,0,0,0,0,0,0,0,0,-0.0129397076112993,0,0,0,0,0.0390231010307579,0.339624535432701,-0.190092638962149,0,0,0.187163543644298,0,0,0,0,0.0396479674356822,0,0,0.07948825573551,0,0,0,0.0301138930332025,0,0,0.0983881938372016,0,-0.0986454392123957,0,0
X601229.CH.EQUITY,0.561134815136219,0,0.496032230384794,0,0,0,0,0,0,-0.0562694372041622,0,0,0,0,0.0296036697026272,0.137832123147443,0,0,0,0,0,0,0,0,-0.159179223741386,0,0.0642156578605252,0,0,0,0.0556276549449966,0,0,0,0.092006685222891,0,0,0,0,0,0,0,0.0933725572590153,0,0,0,-0.624507898587106,-0.0524925516027659,0,0
X002736.CH.EQUITY,0,0,0,0,0.073344045692667,0.0648298739529842,0,0,0.00598801814210019,0,0,0.114189090322547,0,0,0.225920592070137,0,0,0,0,-0.167751696092989,0,0,0,0.000490670250873014,0,-0.0231368841677617,0,0,0,0.175272164639002,0,0,0,0,0,0.0383933049242865,0,0,0,0,-0.0637263485998589,0,0.193435547826177,0,0,0.0591385521902196,0,-0.0293137715842169,0.280067157573583,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.00970204932443844,0,0,0,0,0,0,0,0,0,0.376197250522584,0,0,0.263335590044306,0.083820075440409,0.0128553100670982,0,0,0,0,0.452592514176787,-0.11848818244749,0.020387898991727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157137562513332,0,0,0,0,0.0019445107342296,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0358923441997465,0,0,0,0,0,0,0,0,0,0,-0.0691004009739022,0.00367036147377335,0.0582899115676437,0,0,0,0,0.239278162587795,0,0,0,-0.232739341761424,0,0.2588957472918,0.136806110967915,0,0,0,0,0,0.10646245490162,0,0.0784699163050861,0,0.257904059781929,0,0,0,0,0.227249411992172
X601169.CH.EQUITY,0,0,0,0,0.827848795637265,0,0,0,0,0.0116411865925625,0,0,0,0,0,0,0,0,0,0,0.0132119290987224,0,0,0,0,0,0.00991564824991262,-0.0486611929313054,-0.0501276353518236,0,-0.0236832068417198,0,0,0,0,0,0,0.119478595677517,-0.0393080208583644,0,0,0,-6.7762635780344e-21,0,-0.0395499284317082,0,0,0,0.0114894087364946,0
X2881.TT.EQUITY,0.130972319309741,0,0,0,0,0,0,0.0580969378715047,0,0.0247505009236832,0,0,0,-0.14905460878159,0,0.107945316463365,0,0,0.0012930968362923,0,0,0,0,-0.096783730553345,0.046267714334896,0,0,0,0,0,0,0,0,0.949188656943912,-0.119467036952273,0,0,0,0,0,0,0,0.213896163837309,0,0.0682412212413505,0,0,0,-0.0868464698235034,-0.105267143144854
X601881.CH.EQUITY,0,0,0,0,0.0658629420605405,0,0,0,0,0.00877783100478994,0,0.0664453102194571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307301748012243,0,0,0,0,0.393188109821621,0,0,0,0,8.67361737988404e-19,0,0.0208227403712739,0,0,0,0,0,0,0,0.194168947355921,0,0.246718752849648,0
X601788.CH.EQUITY,0,-0.18143991768698,0,0,0,-0.0698429945451044,0,0,-8.67361737988404e-19,0.0971829358240158,0,0,0,-0.12548325197183,0,-0.00930447370681815,0,0,0,0,0,0,0,0,-0.1181074778693,0,0,-0.129589024154204,0.10240592096017,0,0,0,0,0,0.103031173380433,0,0,0.684200343236298,0.167194833546829,0,0,0,0,0,0,0.266361855291362,0.228134911462758,-0.080342834363426,0,0
X600015.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0176513440658176,0,0,0,-0.202694434496961,0.0295890539969135,0,0.37939617625694,0,0,0,0,0,0,0,0.0597936942055726,-0.0275352730075326,0,0.0236154383466742,0,0,0,0.0178018235107455,0,0,0.0630290845979448,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0171980898788439,0,0,0.033593012854826,0,0.619851178732231
X2891.TT.EQUITY,0,0,0,-0.224678348824013,0,0,0,0,0,0,-0.0506596900321624,0,-0.126752677597282,0,0,0,0,0,0,0.571517010076466,0,0,0.316247042111353,0,0.215207286970481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581202363401205,0,0,0,0,0,0,0,0,0,-0.254125989155976,-0.0537734826408439
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0725425678499929,0,0,0,0,0,0,0,0,0,0.190344645908254,0,0.139853505720583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461513428836269,0,0.040603195995803,0,0,0.181779684485987,0,0,0,0,0.0911170677307699,0.312593840297302,0
X601916.CH.Equity,0,0,0,0.633896733072588,0,0,0,0,-0.0022427234476848,0,0.330069280075631,0,0,0,0,0,0,0,0,0,0,0,0,0.0213608132675822,-0.186496143790782,0,0,0,0,0,0,0.107153013078827,0,-0.0769548839475643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123070946589452,0,0,0,0,-0.0345806441631897,0,-0.0269214498359172,0,-0.0163269244250537,0,0.476430588633621,0,0,0,1.00877060775724,-0.216230017895702,0,-0.0600524894055475,0,0,0,0,0,0,0,0,0,0,-0.323901491759048,0,0,0.0486126776004209,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133820018062704,0,0,0,0,0,0,0,0.271647936084596,0,0.103172987807733,0.0115417222748835,0.106641333672343,0.233409712977889,0,0,0,0,0.0319532846755776,0,0,0,0,0,0,0,0.0616244789397974,0,0,0,0,0,0.114441805684033,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.0216974112770792,0,-0.102244512683632,0.0379635819130184,0,0,0,0,0,0,0,0,0,0,0,0.0748459038219938,0,-0.120577368444021,0,0,0,-0.0528468308320597,0,0.0499665572076806,-0.0152637808219093,0,0,0,0.00952044744418748,0,0,0.00073069453462925,0,0,0,0,0.958338565489865,0,0,0,0,0,0
