,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.166344347090332,0.0951601375330181,0.00722733824803376,0,0,0,0,0,0,-0.091597587027592,0.0496970999576711,0.0805663807104633,0.0434127240581575,0,0.0516366929518736,0,0,0,0,0,0.324704410132596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538511872365343,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.218794855382316,0,0,0.116601303189813,0,0.108171972898556,0,0,0.0167633623837101,0,0.0738409792157887,0.0972806701180295,0,0,0,0,0,0,0.158761134105834,0.0505325523127119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049616879056799,0,-0.0110906275134334,0,0.0684782884634156,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.174598653234394,0.283630172058489,0,0.0627098431335501,0,0,0,0,0,0,0.0554049965841572,0,0,0,0,0,-0.0634250503904922,0,0,0,0,0,0,0,-0.0486570127553004,0,0,0,0,0.169449568386594,0,0,0,0.21421109138023,0,0,-0.117803603512174,0,0,0.0504060660948794,0,0.0597908783564288,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.228385921971608,0,0,0.264447766912714,0.0688534657952926,0,0,0,0,0,0,0.176311336394981,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0214029596819096,0,0.0813589460432793,0,0,0,0,0.0120992367755752,-0.0316120282563799,0,0,0,0.250683617554456,0,0,0.0534845522158275,0,0,0,0
X5.HK.EQUITY,0,-0.0657491994887851,0,0,0,0,0,0,0,0.135838582644002,0,0,0,0,0,0,0,0,0.20063438276081,0,0,0,0,0.0554651811253683,0,0,0.155665535739189,0,0,0.088616977243739,0,0,0,0,0,0.0210808114168482,-0.0748990059986712,0,0,0,0,0,-1.38777878078145e-17,0.153821339862055,-0.297194355577812,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0.00307371786736488,0,0.169856941430857,8.67361737988404e-19,0,0,0,0,0,0,0.040931711317044,0,0.370852557964872,0,-0.265552072011829,0,0,0.051381960790572,0.0160270584884562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154793154702373
X601328.CH.EQUITY,0.163960689338751,0.0857179859519362,0,0,0,0,0,0,0.0428496056526001,0,0.110020826046838,0,0,0.276723236828364,0,0.119625514517727,0.17214571620007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0169460391346148,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.168643822295506,0.0324716400718364,0,0,0,0.00536232736816808,-0.114270458164745,0,0,0,0,0.0919404598050905,0,0,0,0,0,0,0,0,0,0,0.499435578598452,0,0,0,0,0,0,0,0,0.0475577620396334,-0.0279387367233567,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.00265845776595635,0,0,0.00599580553770138,0,0,0,0,0,0,0,0,0.210997183441556,0.223586935976606,0,0,0,0,0,0,0,0.0361510034973141,0,0,0.442962649327687,0,-0.0322208873571324,0,0,0,0,0,0,0,-0.104158342328287,0,-0.02028403501103,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0071745706702725,0.0325889617601216,0,0,0.209314769062875,0,0,0.0292717452559536,0,0.125036077299622,0,0,0,0,0,0.0848864560099132,0,0.13089619171086,0,0,0,0,0.0475933065075941,0,0,0,0,0,0.180646071293433,0,0,0,0,0,0,0,0,0,0,0,0,0.0710001445906252,0,0,0,0
