,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0.290297312982637,0.0430016700013848,0,0,0.175671631208914,0,0,0.0272584268643264,0,-0.0374795055166159,0,0.17805532051726,0,0,0,0,0,0,0,0.0237977138122888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16101432886244,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.248434416446999,0,0,0,0,0,0,0,0,0,0,0,0,0.273236014025035,0,0,0.580955615197107,0,0,0,0,0,0,0,0,0,-0.196813724120223,0,0,0,0,0,0,0,0.0206419167406472,0.063645501152277,0.215034831641332,0,0,0.153480168068758,0
X11.HK.EQUITY,0,0,0,0,0.0714729056399313,0,0,0,0,0,0,-0.0841018511987663,0,0,-3.46944695195361e-18,0.133314177293576,0.0207284459643032,0.735521629634477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237963340916885,0,0.105606218941192,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.034605917562044,0,0.188581307339713,0.0559768515076165,0,0,0.210415717173772,0,0,0,0,0.0496381940945512,0.0109721650916027,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.135981857983859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122568412624699,0
X601601.CH.EQUITY,0,0.110601031371776,0,0,0,0,0.228121809734712,0,0,0,0,0,0,0,0,0,0.00800622504529161,0,0,0,0,0,0,-0.0144389531482348,0.177141640926749,0,0,0,0,0.102281344762279,6.93889390390723e-18,0,0,0,0,0.0628694060046705,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X2388.HK.EQUITY,0,0.0344876549473556,0,0,0.346442446510558,-0.295416129025154,0,0,0,0,0,-0.0555714284379316,0.103035417612114,0,0,0,0.266382037633263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365614794899274,0,0,0,0,0,0,0,0.404872933971357,0,0,-0.156870856645655,-0.425767786578527
X388.HK.EQUITY,0,0,0,0,0.095951570560415,0,0,0.291305831329311,0.104733485671845,0,0,-0.152744136263091,0,0.179495223054296,0.210466715435453,0.1751101540757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219347045110766,0,0.0246304935711091,0,0.0570596150258263,0.020229646658431,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.495103302963373,-0.241884136960467,-0.226179665884825,-0.128138353644513,0,0,0,0,0,0,0,0,0.0473246325416357,0,0,0,0,0,0,0.0740090639234269,0,0,0,0,0,0,0,0,0,-0.362126833004834,0,0,0,0,0,0.0689766312487466,0,0,0,0.323254563769781,0,0.38609285268124,0,0
X600016.CH.EQUITY,0,0,0,0.0299181489168393,0,0,0,0,3.46944695195361e-18,0.109773242267451,0.138340096173385,0,0,0.175988220938253,0.108270690258708,0,0,0,0,0,0,0.0257456962988472,0.026048656121631,0,0,0,0,0.0574540548969538,0.117813577459213,0,0.0180571207370937,0.209574197574485,0,0,0,0,0,0,1.38777878078145e-17,0.0243373532599657,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.504477532803164,0.0770553338810869,0,0.0997280750487469,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.080540399169179,0,0,0,0,0,0,0.124959200413623,0,0,0,0,0,0,0,0,0,0,0,0,0.0151567031012328,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00326492561878039,0,0,0,0,0.00764322874021559,0,0,0,0,0.0459031537444878,0,0,0,0,0,0.0621078469871825,0,0.442167963775695,0.127590428175362,0,0,0,0,0,0.12729601333656,0,0,0,0.0278364714026893,0,0,0,0.137965055576318,0,0,0,0,0.0290563560894393,0,0
X000001.CH.EQUITY,0,0.10911528789603,0,0,0,0.116494014359816,0,0,0.148402197028912,0,0,0,0,0,0,0,0.00691209255918461,0,0,0,0,0,0,0,0.0300322474957181,0,0,0,0,0,0.231566928059836,0.0883161305003001,0,0,0,0.0661000977004688,0,0,0,0,0,0,0,0.0674675838620828,0,0,0,0
X601818.CH.EQUITY,0,0,0.0241703982637833,-6.93889390390723e-18,0,0,0.236251493848863,0,0,0.309296209677078,0,0,-0.00307692793684489,0,0,0,0,0,0.299860124671888,0,0,0,0,-0.0380619068554484,0,0,0,0,0,0,0.0296246778626912,0,0,0,0,0,0,0,0,0,0,0,0.123293394001974,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.253242134050019,0,0,0,0,0.0467343162955239,0,0,0,0.490219418701219,0,0,0,0,0,0.145214728147831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265441040706468,0,0,0,0,0.119488841073867,-0.146266482835723,0,-0.0234444852721366,0.0305344596448321,-0.0229865242410363,0,-0.00109935061129741,0,-0.178971770047521,0.113607513870561,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.00394845604404846,0.097551022566431,0.125155698276615,0,0,0,0,0,0,0,0.10441278343034,0,0,0,0,0.409661617013693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17968996738571,0,0.110118527977165,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0166761488979002,-0.0109445098686806,0,0,0,0,0,0,-0.0108749957963092,0,0,0.0353717218642427,0,0,0,0,0,0.295070799654505,0,0,0,0.103076203477977,0,0,0,0,0,0,0,0.153752770613811,0.0126200073076168,0,0.125381309844844,0,0,0.0135376508717019,0,0,0,0.0418356352406053,0,0.179398116259793,0,0.00780104995113683,0.0720620764719192
X601211.CH.EQUITY,0,0,0,0.0111984569953307,0,0,0,0,0,0,0,0,-0.0105180514501877,0,0.110425737419349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183521288761464,0,0.034789343511427,0.182471448442521,0,0.110285805946884,0.277981974058015,0,0,0.0300134744231754,-0.0289577844817781,0,0.0397986142510664,0,0,0,0,0.0754079224653909,0.105311579474819
X601229.CH.EQUITY,0.154112470436115,0.00598673872773348,0,0,0,0.0691616093309896,0,0,0,0.0917577837622526,0,0,0,0.332159584533084,0.0203123058841649,0,0,0,0,0,0,0,0,0,0,0,0.0376138648613361,0,0,0,0,0.163202944275979,0,0,0,0.123833282818339,0,0,0,0.0135340908938346,0,0,0,0,0,0,0,8.67361737988404e-19
X601169.CH.EQUITY,0,0,0,0.187665649955037,0,0.00567327168565337,0.175236218110817,0,0.0573884820530605,0.0810385302482117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269939454139699,0,0,0,0.178285100698377,0,0.0044806417830204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235128968416296,0,0,0,0,0,0,0,0,0,0.0740500243049863,0,0.117504711714745,0,0.115399033797158,0.246056585507329,0,0,0.032843988141037,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.00337459402949245,0.0711727002541085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104003533311994,0,0,0.120862199991969,0,0,0,0,0,0,0.092825652909912,0,0,0,0.24425467604445,0,0,0,0,0,0,0,0.429235439516377,0,0.00962566925553991,0,0
X600015.CH.EQUITY,0.0168883047048239,0,0,0,0,0.120771347087349,0.213754552380406,0,0,0.03637246591311,0,0,0,0,0,0,0,0,0,0.33787438667677,0.0608335048266662,0,0,0.338222998533002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551887025247865,0,-0.0141449097962143,0,0,0,0,0,0,-0.0886630894635954,0
X000166.CH.EQUITY,0,0,0,0,0,0,-0.00288393622681766,0,-0.0886833149984793,0,-0.00789068617394491,0,0.0345761678302204,0,0,0,-0.007283156705247,-0.00865472885623581,0,0,0,0,0,0.0545118260719335,0,0,0.130093922823966,0,0,0,0,0,0,0,0.0682118689637775,0,0,0,0.488573006470387,-0.0275071240946026,0,0,0,-0.0577283395029212,0.205611860638958,0,0,0.210854196465406
X2882.TT.EQUITY,0,0,0,0,0,0.152434716109168,0,-0.136984717412542,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.260836492252179,0,0,0,0,0,0,0,0,0,0,0.0212985387730544,0,0,0,0,0,0,0,0.793037178304838,0.00805043458111396,0,-0.0521155607171859,0,0,0,0,0,0,0.332935968810829,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0995825143439926,0,0,0,0,0,0,0,0,0.0911335331195253,0,0,-0.120853849827424,0,0,0.0192351966091029,0,0,0.219209287032862,0,0,0,0,0,0,0,0,0,0,0.087923514233104,0,0.111536493685093,0.0445383015466265,0.353577945161607,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499467971850886,0,0,0,0.362256085846504,0,0,0,0,0,0.225019551869426,0,0,0.0920419609610459,0,0,0.102834141658319,0,0.0127200520752797,0,0,0,0.184906707708371,0,0,0,0,0,0,0,0.0008643965831208,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0552635829510222,0,0,0,0,0,0,-0.00660880144942565,0,0,0,0,-0.0272952005538545,0,0,0,0,0,0.0402841771688094,0,0,0,0,0,0,0,0,0,0.761913354461721,0,0,0,0,0,0.0636514404067618,0,0,0,0,0,0.131611269895649,0,0
X2886.TT.EQUITY,0,0,0,-0.245552795835828,0,0,0,-0.0085000052514528,0,0,0,0,0.324765725677748,0,0,0.0344150878447665,0,0,0,0,0,0,0,0,-0.0933208060474964,0,0,0,0,0.0744565992393388,0,0,0,0.385858033350293,0,0,0,0,0,0,-0.169134737694234,0.159378646148148,0,0.00186482896776384,0,0,0.322036053904852,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0653775493918608,0,0.0549179694380523,0,0,0,0,0,0,0,0,0,0,0,0.0488044316928557,0,0,0.0724789967211785,0,0.200487677776276,0.0216451229081025,0,0,0.0988509325318124,0,0,0.0198693531704985,0.0419387484055597,0,0.484511313278711,0,0,0,0.0392560344492828,0,0,0,0.105788745371166,0,0,0,0
X2891.TT.EQUITY,0,-0.214404361631925,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.276998989049678,-0.114752692262754,-0.192589983087423,0,0.467223977383293,0,0,0,0,0.068629365135224,0,6.93889390390723e-18,0,0,0,0.160309808129155,0,0,0,0,0.0395788197267273,0,-0.262470268056031,0.1871053926255,0.0882485041898586,0,0,0,0,0.1076228915553,-0.0524597667252518,0,0.0889455100790457,0,0
X300059.CH.EQUITY,0,-0.0687302854535683,0,0,-0.078093103424115,0,0,0,0,0,0,0.00465087891657111,0.111479139492033,0,0,0,0.171082129524181,0,0,0,0.492904377848578,0,0,0,0.081264186960456,0,0,0,0,-0.0588267484780899,0,0,0,0,0,0,0,0,0,-0.205838061315151,0,0,0.293597632496032,0,0,0,-0.0206227045499288,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.244209847485255,0,0,0,0,0,0.0081270498179107,0.0232916922536857,0,0,0,0,0,0,0,0,0,0.259681537386164,0,0,0,0,0,0,0,0,0.142231467838084,0,4.33680868994202e-19,0,0,0,0,0,0.340589427605058,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0190601676785654,0,0,0,0,0,0,0,0,0,0,0,0,0.0616946226530621,0,0,0,0,0,0,0,0,0.145432940492584,0,0,0,0,0.0393890630166652,0,0,0,0,0,0.191251426527445,0,0,0,0.164494966389319,0,0,0.305647990174014
X601009.CH.EQUITY,0,0,0,0,0,0,0.144896671087017,-0.0623026920643403,0,0,0.260883706526562,0,0,0,0,0.189916821992912,0,0.160628046977856,0,0,0,0.115925048756794,0,-0.0149399780519599,0,0,0,0,0,0,0.0937646529818227,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.043493117401058,-0.0322167258446968,0.344041133088028,-0.066027161741669,0,0,-0.0289848323545336,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295025216551268,0,0,0,0,0,0,0,0.142899681847163,0,0,0,0,0.284627223648413,0.093313744002374,0,0,0,0,0,0.389300378475186,0,0.0612400946678672,0,0.0133828149243392,0.0307179518465598,0,0,0,0,0.00268671991107118,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0717163385936863,-0.0113002076181623,0,0,0,-0.0349639236266441,0,0,0,0,0,0,0,0,0.124281789613688,1.73472347597681e-18,0.122594930199159,0,0,0,0,0.0561591906515594,0,0,0.0696241503340081,0,0,0,0,0,0,0,0,0,0,0,0,0.310659398471836,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0.0648785718280115,0,0,0,0.0657568532553995,0.00897906498920321,0,0,-0.268738680921694,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.277123053845024,0,0,0,0,0,0,0.261809400541205,0,0,0,0,0,0,0,0.434500505799391,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0907809739476531,0,0,-0.028678231696428,0,0,0,0,0,0,0,0,0,0,0,0.0871614369843605,0,0,0,0,0.0288850914136432,0,0.141974367010504,0.0138399792947851,0,0,0.0747787954317705,-0.0735258172448228,0.0612085607816445,0,0.0152505748540642,0,0.554622413401777,0,-0.113256381447108,0
