,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601696.CH.Equity,X601009.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0,0,0,0.218947099346876,0,0,0,0,0,0,0,0,0,0,0,0,0.198767048078845,0.216840423505426,0.00194281408767527,0,0,0,0,0,0,0.0171830091792346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346166766076286,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.104609038418265,0,0,0,-0.101210037344371,0.0443534202369023,0,0,0.264538787231577,0,0,0,0,0,0,0,0,0,0,0.0756706089261969,0,0,0,0,0,0.170284733741441,0,0,0.174573415641236,0.0785967111506342,0.0904797815186301,0,0.0348392610199732,0,0,0,0.0676516073122646,0,0,0.000203459191260564,0,0,0,0,0.076317335553938,0
X601066.CH.EQUITY,0,0,0,0,-0.067090986032474,0,0,0,0,0,0,0.471223787002863,0,0,0,0,0,0,0,0.0221883752657705,0,0,0,0.246734417739196,0,0,0,0,0,0.171408306748724,0,0,0,0,0.0752475910114099,0,0.0288033697599714,0,0,0,0,0,0,0.0675226723902176,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.190035240503777,0.206820678080153,0,0,0,0.0543956305423668,0,0,0,0,0.0263235465942152,0,0,0,0.0691480462399724,0,0,0,0,0,0.00746889094949741,0.0415769823537481,0,0.00494201921876664,0,0,0,0,0,0,0,-0.0130156753660507,0,0.402259906282463,0.0404258146510695,0,0,0,0,0.0297746382672398,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0462826793367684,0,0.11332363274998,0.02048808230728,0,0,0,0,0,0,0,0,0.0289949561474063,0,0,0,0.373213047312954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2452000797184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0762018206143819,0,0,0,0,0,0,0,0,0.0757222961439344,0,0,0,0,0,0.453982302479718,0,0,0,0.0202978988557783,0,0.0738888694352956,0,0,0,0.203645354008656,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.129641001194593,0,0,0.136923844626833,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.126832181882744,0,0.0490603293283787,0,0,0,0,0,-0.0290513309252838,0,0,1.73472347597681e-18,0,0,0,0,0,0.312427151319539,0,0.0689453080785812,0,-0.00862595986114015,0.0757099389483307,0,0,0,0.0634752666528721,0,0,0,0,0,0.153356551394894,0,0,0,0.17209092251243,0,0,0,0,0,0,-0.117359298058668,0,0,0,0,0
X000001.CH.EQUITY,0,0.164425549549781,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.137993293417881,0,0.148557102797572,0,0,0.0795451482024155,0,0,0,0.0788359362182827,0,0.142291870892731,0,0,0,0,0,0,0,0,0,0.000525127630155858,0,-0.00511495038859738,0,0,0,0.093311358387955,0,0,0,0,0.0996482491715159,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.11743084124864,0.0713778154871444,0,0,0,0,0,0,0,0,0,0,0.132916291561673,0.478350697142849,0,0,0,0,0,0,0,0,0,0,0,0,0.0191128577603751,0,0,0,0.240009486779456,0,-0.0887756529537966,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.100947274648413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260697586667492,0,0.0594732309580325,0,0.0879195576077164,0,0,0,0,0,-0.231982868878055,0,0,0,0,0,0,0,-0.000820787231860679,-0.0860188075547473,0,0,0.658976606900659,0,0,-0.115187494309459
X601998.CH.EQUITY,0.236368446071683,0,0,0,0,-0.062004869748712,0,0,0,0,0,0,0,0,0,0,0.154989826834768,0,0,0,0,0,0,0,-0.0265017835770425,0,0,0,0,0,0,0,0,0,0,0,0,0.157364747640563,0.552026650737757,-0.0346344313564034,0,0,-0.0647905563869487,0.0316705618461615,0,0.0732793299157446,-0.0116220868298864,0,0.0479742880941768,0.0226212214756235
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.403699450606016,0,0,0,-0.22352872243206,0,0,0,0,0,0,0,0.0250476642479546,0,0,0.448609206161749,0,0,0.17737431491541,0,0,0,0,0,0,0,0.297847390531183,0,0,0,0,0,0,0,0,-0.209265622410062,0,5.42101086242752e-20,0,-0.0648140480517904,0,0.135605597424655,0
X11.HK.EQUITY,-0.0804935635829939,0,0,0,0,0,0,0.0823003296137671,0.355546117686003,-0.142328485142522,0,0,0,0,0,-0.0406138299996702,0,0,6.93889390390723e-18,0,0,0.359792087962234,0,0,0.0689636145800242,0,-0.0593561238687484,0,0,0.14585704908106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743070803078745,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,3.46944695195361e-18,-0.0212584282850778,0,0,0,0.266819851594603,0,0,0,0,0,0,0.102390244098061,-0.113637947516227,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.128728433582207,0,0.19692515016551,0,0,0.0215110005292157,0,0.0498812710614596,0,0.07068565325891,0.17516766064356,0,0,0,0,0.12468601220915,0,0.0726229864043578,0,-0.0660408042603495,0,0.0121148378342307,0
X002142.CH.EQUITY,0,0.029614829297596,0,0,0,0.265832020618692,0,0,0,0.0871195839275289,0,0,0,0,0,0,0,0.128186418384603,0,0.187412876044857,0,0,0,0,0,-0.213232828500231,0,0,0.022120361433048,0,0.0726385535977716,0,0,-0.105953773657413,0,0,0,0,0,0,0,0,0.100859546216629,0.429091987127457,0.0708232010033987,0,-1.38777878078145e-17,0,0,0
X267.HK.EQUITY,0,0.0391712033339996,0,0,0,0,0,0,0,0.222221847336604,0,0,0,0,0,0,0,0,0,0,0,0.251507523783787,0,0,0.11106903517518,0,0.0575479620338025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340010561998185,0,0.26611200026843,0.195184818440455
X601818.CH.EQUITY,0,0.0500977466392825,0,0.198271692332453,0,0,0.0157741637246334,0,0,0,0,0,0,0,0.0231239109197613,0.077942695547347,0,0,0,0,0,0,0,0,0,0.0386114375582831,0,0,0,0,0,0,0,0.074504082735694,0,0,0,0,0,0.0138239615736861,0,0,0,0,0,0,0.00753908873058431,0.113993018537829,0.110173620687473,0
X601688.CH.EQUITY,0.0653711064791716,0,0,0,0,0,0,0.0170913942474671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186848395960606,0,0,0,0,0,0.289832383796921,0,0.348560027476563,0,0,0,0.0197851988868266,0.0585095502948856,0.12815097343783,0,0,0,0,0,0.0528615898559976,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.107469304200736,0,0,-0.14537892336022,0,0,0,-0.118773238398677,0,0,0,0,0,0,0,0,0,0,0.0853656544177287,0,0,0,0.0268116716274141,0,0,0,0,0,0,0,0,0,0,0,0.22223474335403,-0.030534582321715,-4.33680868994202e-19,0,0.0596463307746186,0,0,0.186276061309374,0,0.0429535467008427,0,0,0,0.029177222575098,0.544813539879376
X600837.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0233574078381355,0,0.199439601284631,0,0,0,0,0,0,0,0,0,0,0.132502702091396,0.0769444051328017,0,0,0,0.41538269183875,0,0,1.73472347597681e-18,0,0,0,0,0,0.00199004332312703,-3.46944695195361e-18,0,0.161136616549802,0,0,0,0,0.00758837414327254,0,0,0,0.0436982525736759,0.0066848144308462
X601336.CH.EQUITY,0,0.0972903604230604,0,0,0.141686140825067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450145446606031,0,0,0,0,0,0,0.054703243574638,0,0.0428643617129297,0,0,0,0,0,0,0,0,0.053878340548084,0.18703056793926,0,8.67361737988404e-19,0,0,0.0855188906632841,0,0.0424987037780209,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328275565586788,0,0,0,0,0,-0.169117969034025,0.215321252830679,0,0.0300593575832035,0,0,0.0578502141385414,0,0,0,0.00393434931937731,0,0,0,0,0,0,0.162773529235204,0,0,0,0,0,0,0,0,0.188362932573513,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0406153647455063,-0.0257064310546858,0,0,0.267514177989413,0,0,0.182667310609064,0,0,0,0,0,0,0,0,0.178164730870779,0,0,0,0,0,0,0,0.0840839203536336,0,0,0,0,0,0,0.100142251929157,0.115877174396137,0,0,0,0,0.013291471522585,0,0.000967228995064449,0,0.0227102161885214,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281066148431141,0,0,0,0,0,0,0,0,0,0,0.21972944374954,0,0.306136757898131,0.00326700971520364,0.0160565585714555,0,0,0,0,0.0600495282855026,0,0,0,0,0,0.0634670375597769,0,0,0,0,0.125208243851878,0.0887114194605164,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0179114998551754,0,0,0.254134074434378,0,0,0,0,0,0.194694959924724,0,0,0,0,0,0,-0.0819106487356661,0,0,0,0,0,0,0,0,0,-0.20897097644589,0,0,0,0,0.837510588518892,0,0,0,0,0,0.0139964131819056,-0.125139306745916,0,0
X601229.CH.EQUITY,0.410537491324519,0,0.326571901646743,0,0,0,0,0,0.231381392025005,0,0,0,0,0,0,0.151989372409516,0,0,0,0,0,0,0,0,0,-0.167194520513745,0,0.0208817612149852,0,0,0.150011402626248,0,0,0,0,0,0.0414383387602238,0,0,0,0,0,0.00997370960031541,0,0,0,0,-0.443099086891024,0,-0.0459074197436808
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108789849080172,0,0,-0.161831206369771,0,0.04843314497231,0.328993268090384,0,0.0947034338413853,0.148265164366043,0,0,0,0,0,0,0.0349292952622243,0,0,0.02485318146486,0,0.0580727851512364,0,0.0824305082595521,0.0294587666143166,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0406820878628783,0,0,0,0,0,0,0,0,0,0,0.428205640953629,0,0,0.167288634938007,0.0187743605968821,0,0,0,0,0,0,0.158166855414936,0.00487406209091995,0.128077407887001,0,0.0707822763329146,0,0.0425052645649696,0,0.110295642096956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.75978896721968,0.106035401801298,0,-0.00900856835249525,0,0,0,0,0,0,0,0,0,0,0.0968604093134847,0,0,0.0246445038762176,-0.021951486257274,0.00728915859665175,0,8.67361737988404e-19,-0.0496820661759605,0,0,0,0.0516080191281664,0,0,0,0,0,0,0,0,0,0,-0.0798365088406475,0,0,-0.0316665365051146,0,0.0438676740375053,0
X601881.CH.EQUITY,0.0314666648768111,0,0,0,0,0,0.0909087877093042,0,-0.0235904936732029,0,0,0.0669963599230792,0,0,0,0,0,0,0,0,0.0483426618236261,0,0,0.0351457618829765,0,0,0,0.0598969829654141,0,0,0.0992148450435474,0,0,0.521634901642173,0.00452158990846284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143054926858648,0
X2881.TT.EQUITY,0.106077465393459,-0.0734851006956929,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105487821166245,-0.160666219247713,0,0,0,-8.67361737988404e-19,0,0,0,0.733557880568884,0,0,0,0,0,0,0,0.0859395547577023,0,0.159880163382461,0,0.0770957440074891,0,0,-0.0373894275071078
X600015.CH.EQUITY,0,0,0,0,-0.0472377690082733,0,0,0,0.115337964324002,8.67361737988404e-19,0,0,-0.0159797740657412,0,0.0567425176889556,-0.023518105730137,0.0798843807261065,0,0,0,0,0,-0.107680201027424,0,0,0,0,0,0,0,0,0,0,0,0.0140807394516486,0,0.0480213962478955,0.113823816067277,0,-0.0271623310545617,0,0,0,0.235863840074573,0,0.618250414726881,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.152765120775334,0,0,0,-0.142113025312384,0,0,0,0,0,0,0,0,0,0,0.124003362331811,-0.115066688240055,-0.189194009640287,0,0,0.227899371028242,0,0,0,0,0,0,0.0124641465996339,0.116195710181195,0.529923856708603,0,0,0.0683831150767505,0,0,0,0.175388619414743,0,0,0.0964864702574829,0,-0.121452697743546
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0813273709133838,0.105084277662422,0,0.365242906240305,0.178622939643345,0,0,0,0,0,0,0,0,0,0,0,0.215809779029895,0,0,0,0,0,0,-0.37321900902777,0,0,0,0,0.233900646643763,0,0,-0.229660843119449,0,0.147419258229171,0,0,0,0,0.125604933399104,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,-0.0466867677280872,0,-0.0440385207745523,0,0,0,0,0,0,0,0,0,0.102910413542695,0,0,0,0.136727501851594,0,0,0,0,0.0839860724743548,0,0,0,0,0,0,0,0.183976716571539,0.0883068312057867,0.12760169716986,0,0,0,0.0748573152211053,0,0,0,0,0,0.151091023021909,0.0650920991461401
X601009.CH.EQUITY,0,0.0759300832373114,0,0,0,0,0,0.0467986439263917,0,-0.147774132788573,0.0191058039771451,0,0,0,0,0,0,0.0213108741125732,0,0,0,0,0.022713106595706,0,0,-0.0977769383031715,0,0,0,0,0.0212753342809177,0,0,-0.0285111372798512,0,0,0,0,0,-0.000344935087180785,0,0.872776737418146,5.42101086242752e-20,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203669848467298,0,-0.235914461186621,0,0,0,0.89359095422649,0,0,0.13292782475191,-0.115585593510636,0,0.0986339473952266,0,0,0,0,0,0,0,0,0.0233396553534913,-0.28529699476403,0,0,0,0,0.522639148836637,0,0,0.0818164692483491,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0.585035861809697,0,0,0,0,-0.182760082242177,0,0.214333305828022,0,0,0,0,0,0.0915775732208114,0.102794416508335,0,0,0,0,0,0,0,-0.0427441924315402,0,0,0,0,0,0,0,0.0761761330592732,0,0,0.0539474257388943,0,0,0,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.121886860066499,0,0,0,0,0,0,0,0,0.0829834425973324,0,0.299168645339068,0,0,0.105353854836098,0.0665952081862816,-0.0794425766196003,0.208123059550919,0,0,0,0.0948559996395116,0,0,0,0,0.0777583645445976,0,0,0,-0.0740360445474466,0,0.112427771145566,0,0,0,0,0
X2884.TT.EQUITY,0.0174114319208442,0,0,0,0,0,0,0.000247009176638376,0,0,0,0,0,0,0,0,-0.147330010577634,0,0,0,0,0,-0.0321567243174078,0,0,0.567028190139973,0,0,1.08975620777205,0,0,0,-0.376097137911638,-0.215805573928915,0,0,0,0,0,0,0,0,-0.131263178550185,0,0.0609782076178992,0,-0.0614971727299706,0,0,0
