,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.166000894481706,0,0,0,0,0,-0.279336046378358,0,0.00891212433510153,0,0,-0.523773063210381,-0.0607266647544433,0,0.14397959885975,0,0.0817225606210558,0.931102957309596,0,0,0,0,0,0,0,0,0,0.00757676851788857,0,0,0,0,0,0,0,0,0,-0.0932414463107698,0.145867878476826,0,0.0529983982610699,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.102435244581992,-0.266513506808149,0,0,0,0,0,0.0177441748798755,0,0,0.00754936057357892,0.415019874848748,0,0.0229229144018367,0,0,0,0,0,0.0261805199404718,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.375405930351765,0,0.0234512205474073,0,0,-0.289742715704434,0,0,0.141621044663672,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0871954859592404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276558780379192,0,0,0,0.183905882741478,0,0,0.214778048003113,0,0.0103106325542365,0,0,0,0,0,0,0,-0.0740163175964077,0,0,0.0831660790719683,0,0,0,0.171935073436831,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0213707498925443,0,0,0,0,0,0,0,0,0,-0.0115467482348156,0,0,0,0.19097371760993,0,0,0,0,0.0847696936159402,0,0,0,0,0,0,0,0,0,0,-0.150205687786795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0205154429081795,0,0,0,0,0,0,-0.0807211778993825,0.18919458538383,0.265664802132729,0,0.180466595663582,0,0,0,0.020079560974264,0,-1.0842021724855e-19,0.548548820091152,0,-0.0364293148124372,0,0.0596947345196364,0,0,0.138825125260829,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12754282551959,0.362833421286356,0,0,0,-0.274121050981748,0,0,0.0977524027147678,0,0,-0.0639428286060487,0,0,0,0.0233190824436586,0,0,0,0,0,0,0,0,0,0,-0.20889523920023,0.00533466730333234,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.115966354259108,0,0,0,0.0881219962070694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256714172332298,0.0233445779940913,0,0.0122239737490072,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0162581786662898,-0.0377994437571598,0,0,0.348376089740796,0.18843611707422,0.0829089463546209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895023821764927,0,0,0,0,0,0.0585790668491732,0,0,0.185998214696766,0,0,0,0,0,0,0.16463137575605,0,0,0,0.0881408412498773,0,0,0
X600036.CH.EQUITY,0,0.228846404372191,0,0,0,0,0.0832550345982849,0.252927054326588,0,3.46944695195361e-18,-0.0204956593805712,0,-0.231076791201446,0,0,0.252380590701205,0,0,0.109851194087141,0,0.0454013973321356,0,0,0.0947945603359636,0,0.402963660468527,0,0,0,0,0,0,0,0,0.00162709139453688,0,0.0247579276141895,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0860705051077853,0,0.197836040263191,0.219395767301124,0,0,0,0,0,0,0,0,0,0,0.08995928726124,0,0.16948357328776,0,0,-0.0306060365711665,0.131781494164275,0,0,-1.38777878078145e-17,0,0,0,0,0.00840264187304558,0,0,0.0875819762895317,-0.0226681566961444,0,0,0,0,0,0,0,0,0.0978531540077094,0,0,0
