,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY,X601997.CH.EQUITY
X600000.CH.EQUITY,0.104155234310038,0,0,0.118351272264608,0,0,0,0,0,0.049039768594218,0,0,0,0,0,0,0,0,0,0,0.111511940790088,0.11795119968101,0,0,0,0.0558935402191786,0,0,0,0,0.223748396861375,0,0.0580006671933754,0.27489067216241,0,0,0,0,0,0,0,0,-0.09983347154566,0,0,0.0514236549799959,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,-0.179281458874693,0.430209448054931,0,0,0,0.109314965302459,0,0,0,0,0,0,0,0,-0.263761528843439,0,0.0374822206917741,0,0,0,0,0,0,0,0,-0.0296561665092054,0,-0.198491030928101,0,0,0.090264880249264,0,0,0,-0.177446851459435,0,0,0,0,0,0,0.187849988906733,0.252346840233657,0,-0.0159457920444153,0
X600016.CH.EQUITY,0,0.262791557415089,0,0,0.125815192124401,0.131950545152885,0,0,0,0.180306371465478,0,0,0,0,0,0,0,0,-0.123650344256182,0,0,0,0,0.464459569464811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694330632897639,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.405651620961708,0,0,0.184610632919915,0,0,0,0,0.00223283546134215,0.194682158423823,0,0.0991429577291948,0.175077140829185,0.0600557437721482,0,0,0,0,0,0,0.198288182017951,-0.0266360841547933,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.221520184377675,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0.104284599134729,0,0,0,-3.46944695195361e-18,0,0,0.160518511905995,0,0,0,0,-0.0931294502116493,0,0,0,-0.0104836183771014,0,0,0.262895113963924,0,0,0,0,0.0967611724691486,0,-6.93889390390723e-18,0.10415890768853,0,0,0,0,-0.0840451860345356,0,-0.0555486697683844,0,0,0.0680853141310825,0,0,0.189571727138595,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.361303176878342,0.0341644543192412,0,0,0,0.104887384742955,0,0,0,0,0,0.0763096307880939,0.0955315139460502,0,0,0,0,0,0,0,0,0,0,0,0,-0.000578716793259066,0.153339216398738,0,0,0,0,0,0.131095604951604,0.080152191844968,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.032574177473514,0,0,0,0,0,0.0359526191241603,0.0658094092703513,0.480936054270134,0,0,0,0.132818471762113,0,0,0,0.118107608662158,0,0,0,0,0,0,0,0,0,0,0,0,0.144184152560316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.131609947018575,0,0,0,0,0,0,0,0,0,0.10293080572567,0,0,0,0,0.166544154982224,0,0,0,0,0.0665555467703806,0,0,0,0,0,0,0,0,0,0,0.00374760330469619,0,0.144859662827784,0,0,0,0,0,0,0.0481963678327284,0,0,0,0,0,0,0,0.237339979473414
X2388.HK.EQUITY,-0.0678031545843709,0,0,0,0,0,0,0,0,0.0563041269597205,0,0,-0.0318421103477155,0,0,0,0,0,0,0,0.258594966561275,0,0,0,0.0433662541598869,0,0,0,0.79814355172288,0,-0.275092136793805,0.0705735475838181,0,0.145533818526637,0,-0.0595557419411835,0,0,0.112967154568712,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.357220213853846,0,0.121728382505835,0,0,0,-4.33680868994202e-19,0,0,1.38777878078145e-17,0,0,0.0213264487140967,0,0,0,0,0.021417427448006,0,0.384468731881676,0,0,0,0,0,0,0.186011284859808,0.0342413830572558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888518167258577,0
X1299.HK.EQUITY,-0.070779827583454,0,0,-0.0237689968274974,0,0,0,0,0,0,0.116479520550768,0,0,0,0,0.120971706308774,0,0,0.0654115177231603,0,0,0,0.230725472876987,0,0.0771878554322248,0,0,0,0,0,0.100010530424324,-0.0183238219629845,0,0.304470551423908,0,0,0,0,0,0.0642959483077988,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.097198475989271,0,-0.0236981486332161,0,0,0,0.229237699453086,0,0.277883276574807,0,0,0,0,-0.0489099644876383,0,0,0.25646858313161,0,0,0,0,0,0,0,-0.0494867526887771,-5.42101086242752e-20,0,-0.031241499946741,0,-0.175436193898663,0,0.0131804287666955,0,0,0,0,0,0,-0.0371640048868581,0,0.431008669760677
X002142.CH.EQUITY,0.373030072553867,0,0,0,0.284544594715522,0,0,0.17389055898673,0,0.0307087882827567,0,0,0,0,0,0.0899673561580304,0,0,0,0,0.184787139748752,0,0,0,0,0,0,0,-0.229448625305727,0,-0.0327752242253609,0,0,-0.0413706845500024,0,0,0,0,0,0,0,0,0.0513455558896595,0,0,0,0,0,0,0
X601916.CH.Equity,-0.117425557029975,0,0,0,0,-0.0739176818231158,0,0,0.0683817552803278,-0.0591021659664626,0,0,0.222714724634225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576404024874699,0.343179889504128,0.184988799105321,0,0,0,0.180482890019241,0,0,0,0,0,0,0,0,0.219104856781374,0.111006113584838,0,0.0418383459939729,0
X2882.TT.EQUITY,1.38777878078145e-17,0,0.219071033275309,0,0,-0.0767861046631541,0,0,0,0,0,-0.0474486323369978,0,0,0,0,-0.0346766923874772,0,0,0,0.021771536010325,0,0,-2.71050543121376e-20,0,0,0,0,0,0.785710881716565,0.00915751740976722,-0.0979045585881708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120947995313566,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.449242896135124,0,0.0987389404807637,0.0970017573771096,0,-0.0562683011713823,0,0.066451567644756,0.0596369628168103,0.0911122616135022,0,0,0,0,0,0.163294821097296,0.047247455769304,0,0,0,0,0,0,0,0.025574034021656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.202623787613307,0,0,0,0,0.258857752652818,0,0,0,-0.194084592526087,0,-0.033347996387288,0,0,0,0,0.304923742172355,0,0,0,0,0.217424854050309,0,0,-0.0346787823805411,0,0,0.330784223621537,0,0,0,0,0,0,-0.204109334720173,0,0.105484386942866,-0.18089174441626,0,0,0,0,0,0,0,0.108784635092236,0
X2891.TT.EQUITY,0,0,0,0.0116317467618518,0,0,0,0,0,0,0,0.12341207264593,0,0,0,0,0,0,0,0,0.0628771186262264,0,0,-0.0878482756288746,0.0654903673968458,0,-0.124981214844274,0,0,0.0229879456833942,0,0,0,0,0,0,0,0.488073157063299,0,0.219259186022713,0,0,0,8.67361737988404e-19,0,0,0,0,0.00164742061676481,0
X11.HK.EQUITY,0.183316013585476,0,0,0.269707381436941,-0.0756110187089413,0,0.281006244548793,0,-0.240877003369758,-0.279385267738111,0,0,0,0,0,-0.0402442818483701,0,0,0.422346005365885,0,0,0,-0.0132514459348886,0,0,0,0,0,0,0,-0.13918672558963,0,0,0,0.542537338484399,0,0,0,0,0.25050016434339,0,0,-0.100971800727342,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,-0.0347685057350116,0,0,0.0505493528627389,0,0,0,-0.0501815189143623,0,0,0,0,0,0,0,0.0354590487572656,0,0.165936220923097,0.186787464131813,0.039391228958211,0,0.0190938535183485,0.0427415337270637,0.709096953191111,0,0,0,0,0,0,-0.209225000880963,0,0,0,0,0,0,0,0,0.139802248951443,0,0,0,0,0,0,0,0,0.0358536110957545
X600926.CH.EQUITY,0,0,0.0432789046749229,0,0.304750230404942,0,0,0,0,0,0.0478090798336441,0,0,0,0,0,0,0,-0.0578920125911329,0,0,0,0,0,0,0.0766271298657286,0.18225639531984,0,0,0,0,0,0,0.204973684922404,0,0,0,0,0.111811465111333,-0.0127131237334957,0,0,0,0,0,0,0,0.131970177841165,0,0
X601319.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00992353939091377,0,0.129979566231728,0,0,0,0,0,0,0,0,0,0,0.123967157153142,0,0,0,0,0.0133760842470635,0,0,0,0,0,0,0.0255947080726004,0,0,0,0.308639747735978,0,0,0,0.100975152247854,0.148195577993981,0.213312461895928,-0.13438178452704,0
X601077.CH.Equity,0,0,0,0,0,0.0156797226149702,0,0.0458070049471962,0.0543059013421795,0,0,0,0,0,0,0,0.143717655756257,0.174973039978421,0,0,0,0.0682920273314231,0,0.0313679933902868,0,0,0,0,0,0,0,0,0,0,0.046096002605223,0.0342791001674964,0,0,0,0,0,0.306079060703764,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0.00348675320864628,0,0,0,0,0,0,0,0.170633596774515,0,0,0,0.173061048874477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751368477602566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468114071705748,0.11475125906674,0,0,0.0751949973653545,0
X601336.CH.EQUITY,0,0.146060194414419,0,0,0,0,0,0,0,0.226330872606376,0,0.0942936782696515,0,0,0,0.0210847118326463,0,0.0437280748721971,-0.00632355410055367,0,0,0.0530624798006141,0,-0.265814172644946,0,0,0.0278089230102742,0,0.240427880443779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629343951290664,0.144124421703564,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613300499106265,0,0,0,0,0,0,0.145329935866541,0,-0.0478497146968578,0,0,0,0,0,0,0,3.46944695195361e-18,0.304141122783434,0,0.0614151997050352,0.166580008416357,0,0,-0.0195213060457587,0.0497263823593406,0.139157559741309,0
X2886.TT.EQUITY,0,0,-0.158523203535825,0,0,0,0,0,-0.0862589729650489,0,-0.0773114421720693,0,0.0918566012252572,0,0,0,0,0,0.0117123910709837,0,0,0,0,0,0,0,0,0.130159222341764,0.0442106075775825,0.047350818431978,0,-0.0834201069903794,0,0,0,0,0,0.578886094077878,-0.048729360380972,0.0099354560584323,0,0,0.272525567676272,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0.0498521457661445,0,0,0,0,-0.0565736817154265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175775977314419,0,-0.0172397934610037,0.148239714217241,-0.0996919166719225,0,0.0581328670979918,0.0473743231365252,0,0,0,0.446885808779706,0.0702057011143159,0,0,0,0.0792187977613895,0,0.083082467250965,0,0,0,0,0.20835066747535,0,0
X601838.CH.EQUITY,0,0,0.0251135181988116,0,-3.46944695195361e-18,0,0,0,0,-0.142903678535416,0,0,0.0646820961541568,0,0,0,0,0,-0.186100870573999,0.338295989857225,-0.0238635843136172,0,0,0,0,0,0,0,0,0,0.356185790306234,0,0,0,0,0,0,0,0,0.131859131259301,-0.0278389735569673,0,-0.0911135209817081,0,0,0,0,0,0,0.018175915324996
X2888.TT.EQUITY,0,0.060097184965277,0,-0.167048534448234,0,0,0,0,0,0,0,0.127748646902529,0,0,0.0335985075595167,0,0,0,0,0,0,0,0.0846873670463768,0,0,0,0,0,0.139500820860073,0,0,0,0,0,0,0,0.0469581081742715,0,0.218980808096542,0,0,0,0,0.395195370872938,0,0,0,0,0.215592681776426,0
X2880.TT.EQUITY,-0.0436994110532085,0,0,0,0.127097635277587,0,-0.182924338606793,0,0,0,0,-0.000618047378591351,0,0,0,0,0,0,0,0,0,0.0390991824034492,0,0,0,0,0,0.0583515641915703,0,0,0,0,0,0,0,0.460917393774365,0,0.304669910726348,0,0,0,0,0.0488293222384231,0.0232974157965845,0,0,0,0,0.139640581640489,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110761849186936,0,-1.38777878078145e-17,0,0,0,0,0,0.0521614113270431,0.0294439997838818,0,0,0,0,0,0,0,0,0,0,0.0980369562681592,0,0,0,0,0,0.737023061135952
X2884.TT.EQUITY,0.132231722912058,0,0,0,0,0,0,0,0.0921007859478067,0,0,0.0471358223622756,0.0148356592143095,0,0,0,0,0,0,0.0253904744355231,0,0,0.15527997583616,0,0,0,0.0284021136549147,0,0,-0.0414160931458397,-0.142464224930347,0,-0.104666748530492,0,0,0,0.591145536977624,0.198925459199871,0,0,0,0,0,0,0,0,-0.176514407675851,0,0,0
X2883.TT.EQUITY,0,0,0,0,-0.00636207404115135,0,0,0,0,0,0.0578915232821788,0,0,0,0,0,0,0,0,0,0.00973549201353428,0,0,0,0,0,-0.07819745028699,0.243863735431196,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.322712343196992,0,0,0,0,0,0,0,0.188412119734333,0,0
X601688.CH.EQUITY,-0.0188470576717971,0,0,0,0,0,0,0,0,0,0,0,0,0.0295234545033632,0,0.00981968906480267,0,0,0,0,0,0,0,0,0,0,9.87544618573783e-05,0,0,0,0,4.33680868994202e-19,0,0.291210667785894,0.0972196743225687,0,0,0,0,0,0,0,0,0,0,0.0939967748605403,0.519736335765864,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.124706177503567,0,0,0,0,0,0.0407803809159317,-0.057547681603408,0,0,0,0,0,0.102280781792753,0,0,0.0302042091441865,0,0,0.105959870520714,0,0,0,0,0,0,-0.039805333614191,0,0,0,0,0,0.772292884774409,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.072822778260285,0.0445998303607793,0.0577618277032156,0,0,0,0,0,0,0,0,0,0,0,0.00639183918198695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5859451260579,0.0080040997388622,0,0,0.0273420331153027,0.0830658837278755
X2885.TT.EQUITY,-0.139075204145442,0,0,0,0,0,0,0,0,0,0,0.0615293930358903,0,0,0,0.0718497231445154,0,0,-0.0173322256793295,0,0,0,0,0,0.258185001136476,0,0,0.04845146013617,0,0,0,0.368389814464865,0,0,0,0,0.115733155249563,0.108219587813334,0,0,0,0,0,0.373691961229814,0,0,0,0,0,0
X2801.TT.EQUITY,0,0.0412132653678648,0.0289310578028436,0,0,0,0.105547048739925,0,0,0,-0.099971120602841,0,0,0,0,0,0,0,0,0,0.0581702259808155,0,-0.215471861031632,0.396859746846153,-0.270272139420526,0,0.286124751311928,0.21879333092132,0,0,0,0,0,0,0,0,0,0,0,0,0.738582406794308,0,-0.0482821231198218,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.217187278028303,0,0,0,0,0,0,0,0.231593894254753,0,0,0,0,0.244363804724678,0,0,0,0.0028594264378119,0.0776594134586013,0,-0.0337739626547513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153355434861911,0,0,0,0.141034153423024,0.0893703261258682,0,0,0
