,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.779732171111,0,-0.0475379488822109,0,-6.93889390390723e-18,0,0,0,-0.0190430132906191,0,0,0,0,0,0,0,0,0,0,0,-0.170127641399295,0,0,0,0,-0.0898332480602172,0,0,0.133287571235739,0.286604672334898,0,0,0,0,-0.173783058300062,-0.0216880256902463,0.199547852151265,0,-0.0956453336887531,0,0,0,0,-0.0853948903480871,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.409128537119055,0,0,0,0,0,0.149819511181331,0,0,0,0,0.00548645120168666,0.0438588041120352,0.0756032760993612,0,0,0,0,0,0,0,0,0,0,0.0982604348173358,0,0,0,0,0,0,0,0,0,0.096381713331446,0.0298465651087308,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.354456251204518,0,0,0,0,0.0274144709910306,0.185192956267726,0,0,0.0428305613837758,0,0,0.0156531787585367,-0.0257331020565912,0,0,0.160618897791087,0,0,0,0,0.153396297467602,0,0,0,0,0,0.0773075213219655,0,0,0,0,0.0404979720895346,0,0.043150391721025,0,0,0,0,0,0.0879895522180576,-0.070784735311102,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0688941331302412,0,0,0,0,0.12952305592882,0.194392234319058,0,0.0321349695844625,0,0,0.0718237777484462,0,0,0.0539588027495257,0,0,0,0,0,0,0.158672924980554,0,0,0,0,0,0,0,0,0.0194544786413578,0,0,0,0,0.0114777178717491,0,0,0,0,0,0,0,0,0,0,0.0994040955732069,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0397848022801961,0,0,0.296350905200699,0,0,0,0,0,0.340268103551104,-0.322391422148102,0,0,0,0,0,0,0,0,0.0492414359544225,0,0,0,0.54857592314718,0,0,0,0,0,0,0,0,0,0,0,-0.137497467378826,-3.46944695195361e-18,0,0,0,0.128378917368557,0,0,0,0
X601658.CH.Equity,0,-0.0222247202293911,0,0,0,0,0,0,0,0.659393881220735,0,0,0,-0.116309905239703,0,0,0.305284196202144,0,0,0,0,0,-0.0657080428854372,0.000679082822891551,0.0429353537171951,0,0,0,0,0,0,0,0,-0.291167537602849,0,0,0,0.0867493680490256,0.20387783229426,0.21394791918602,0.148024081983244,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.20945206437253,0,0.13012979788854,0.230299018728564,0,-0.0246456054129723,0,0,0.190346234013342,0,0,0,0,0,0,0,0,0,0,0,0.0739644640684298,0,0,0,0,0,0,0,-0.0616529606012274,0,0,0.137033375148446,0,0,0,0,0,0,0,0,0,-0.00337257190852792,0,0,0,0,0.130193335481569,0,-0.0708619590827688,-0.0487530437336653
X601318.CH.EQUITY,-0.0443567985392485,0,0,0,0,0,0,0,0,0,0,0,0,0.180864964587013,0,0.0634274213423013,0.174490033451987,0,0,0,0,0,0.19876157932787,0,0.0333147995297891,0.356235377513786,0.0787975971117791,0,0,0.220862488898459,0,0,0,0,0.0166375454307728,0,0,0,0,0,0,0,0,0,-0.226598019889658,0,0,0,0,0
X267.HK.EQUITY,-3.46944695195361e-18,0,0,0,0.514176672306735,0,0.0318196768949117,0,0,0,0,0,0,0.335228603437365,0.142373987850024,0,0,0,0,-0.268241253596446,0,0,0,0.0204540466958165,0,0,0,0,0,0,0,0,0,0,0,0,0.0389306867014873,0.0421649401162417,0,0,0,0,0,0,0,0,0,-0.0678761856358347,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.404262499172749,0.0582300415594516,0,0.209964865466333,0,0,-0.000479790183325189,0,0,0,0,0.274998984041717,0,0,0.0632297455530433,0,0,0,0.18718416744874,-0.00909247475311596,-0.0632963587117668,0.0709912049769209,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.069862346727821,0,0,0,0,0,0,0.0356211202261756,0,0,0,0,0,0,-0.0275490129351948
X601166.CH.EQUITY,0,0,0,0,0,0,0.0739399433229197,0,0,0,0,0,0.00102516445732839,0.215412659380562,0,0,0.283151384448654,0,0,0,0,0,0.134480622721767,0,0,0.113022921282713,0,0,0,0,0,0.041144188091609,0,-0.0400241469730764,0,0,0,0.135370510122693,0,0,0,0,0,0,0,0,0,0,0,0.210327115773717
X601998.CH.EQUITY,0,0,0,0.399696696087877,0,0,0,0,-0.0253433245765838,0,0,0,0,0,0.0550085091368782,0,0,0,0,0,0,0,0,0,0,0,-0.0384629800832831,0,0.0576449211953062,0,-0.183755316963318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050378902917069,0,0.357661480467773,0,0,0,0.0220524103687017,0,0,0,0,0,0,0,0,0.180073670363266,0,0,0,0,0,0,0,0.166156458734876,0.0797161977582451,0,-0.0708954682649851,-0.00502520314570478,0,0,0,0.0858468045968007,0,0
X600016.CH.EQUITY,0.193112104502596,0,0,0,0.0939685800337433,0,0,0.161863352327904,0.118995730217607,0,0.0600148409730722,0,0,0,0,0,0,0,0,-0.125883107314405,0,0,0,0,0.409196827903738,0.11274576713411,0,-0.349569339539189,0,0,0,0,0,0,0,0,0,0,0.0444088989145467,0,0,0,0,0,0,0,0.0978646675013282,0.03159480918167,0,0
X601818.CH.EQUITY,0,0.141914360315082,0,0,0.098209336227581,0,0,0,0,0,0,0,0,0,0,0,0.139499971225604,0.408899883979529,0,0,0,0.0722321127707188,0,0.0886437309598189,0,0,0,0,0,0,0,0,0.10893134254035,0,0.0324580789961803,0,0,0,0.106568193236753,0,0,0,0,0,-0.0142232618280829,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.427814407024246,0,0,0,0,0,0,0,0,-0.0404111862501391,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0921665892188986,0.396892791525069,0,0,0,0,-0.0933212619631355,0,0,0.077632321746128,0,0,0,-0.100079750034265,0.135086457795246,0.323130447555867,0,0,0,0.034108220901481,0.210571585020804,0,0,0,0,0
