,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.0806063649176825,-0.217371447783877,0,0,0,0,0,-0.227150330359371,-0.0932220396780908,0,0,0,-0.214262161319133,-0.229976698709229,0,0.219729065892935,0,0.140660870451915,0.984750771263509,0,0,0,0,0,0,0,0,0,0.0337136162706218,0,0,0,0,0,0,0,0,0,0,0.0939327891927509,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0716274689437081,0,0.0738916662179873,0,0,0,0.557220010045771,0,0,0,0,0.245730836920201,1.73472347597681e-18,0,0.157742023100953,-0.102661656067327,0,0,0,0,0,0,0,-0.0672621467688274,0,0,-0.668787736212411,0,0.041689899750247,0,0,0,0,0,0.00199681872456329,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.152267855651485,0,0,-0.050208520723203,0,0,0,0,-0.0530884829616263,0,-2.16840434497101e-19,0.177483056934815,0,0,0.226823358741697,0,0,0.174100426724782,0,0,0,0,0,0,0,0,0,0,-0.0378259300982951,0,0,0,0,0,0.166926497818311,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180456720224473,0,0,0,0,0.0329325162181508,0,0,0,0,0,0.07211764626867,0,0,0,0,-0.130911157851453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0630366429983914,0,0,0,0,-0.198533559571111,0.241215585613454,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.165743135351722,0,0.177789459166504,0.0261886829757966,0,0,0,0,0,0.424513730230584,0,-0.188664622515764,0,0.0183580836609505,0,0,0,0,0,0.0495064238806113,0.0744293331406836,0,0,0,0.0234160145133022,0,-0.0379589631324414,0,0,0
X601658.CH.Equity,0,0,0.123870380496139,0,0,0,0,0,0,0,0,0.0507306432140823,0,-0.0905397325907435,0,0,0,0,0,0,0,0.145061623392695,-0.174904582836559,0.149311618710541,0,0,-0.299002572182401,0.575901811566037,0,0,0.180491282583775,0,-0.0532296223879923,-0.0675936684356309,0,0,0,0,0,0,0,-0.284944481585974,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00111432349843585,0,0,0,-0.123984496481922,0,0,0,0.211712336267992,0,0,0.0996442242404094,-8.67361737988404e-19,0.19386323188408,0,0,0,0,0,0,0,0,-0.0444388402608169,0,0,0,0,0.0344358901017395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714141075155478,0,0,0,0,0.0508468418670303,0,1.38777878078145e-17
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.074472307684943,0,0,0,0.121405005260097,0,0,0,0,0,0,0,0,0,0.190620277245856,0,0,0,0.514191050988253,0.0547739556425298,0.0519427282664038,-0.293168117207678,0,0,0.267346712932195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.110181995744073,0.0335365401594351,0,0.204571566462948,-0.0250367685111819,0,0.0261234464742141,0,0,0,0.0728007157831588,0,0,0,0,0,0,0.148480124316839,0,0.306533750252711,0.025579694411002,0,0,0.107415808201958,0,0.103287264385331,0,0,0,0.155658453144997,0,0,0,0,-0.0597519925268161,0,0.0118166755953111,0,0.183106519610829,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.114710621103405,0,-0.0234467212570559,0.0485896874582587,0.396570365302809,0,0,0,0.0881497990241187,0,0,0,-0.0936110529157738,0.220446224805379,0,0,-0.0511611943875804,0.217922585695989,0,0,0,0,0,0,0,0,0,0,0.0409558037006835,0,0,0,0,0,0,0,0,0,0.249439424352184,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.451460058898786,0,0,0,0,-0.0505480129394711,0,0.101648304452609,0,0.023031251407135,0,0,0,0,0,0,0.107001770399388,0,0,0.10868592667965,0,0.278000993478605,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,-0.166680928195649,0,0,0,-0.056257136086034,0.319983046097289,0,0,0,0,0,0,0,0,0.569220160550993,0,-0.0999728640932107,0,0,-3.46944695195361e-18,0,0.229127644251843,0,0,0,-0.0690365685916524,0,0.173987657047893,0,0,0,0.0276712972957978,0,0,0,0,-0.0302452220228721,0,0,0,0,0,0,0,0,0,0,0.288112693173083,0,0
X601998.CH.EQUITY,0,0.126378884576302,0,0,-0.100338947247207,0.0242451320814657,0,0.169515769756625,0.0317887421968807,0,0,0.391240032121802,0,0,0,0,0,0,0.221212242169927,0,0,0,0.116670893309821,-0.160467589726284,0,0,0,0,0,0,0,0,0,0,0,0,0.110036685402659,-0.0958784471523214,0,0,-0.105072320232912,0,0.0266504833792637,0,0,0.0980884238274903,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-0.112131741889522,0,0.205444855487495,0,0,0,0,0,0,0,0,0,0.135297221900659,0.266185563270587,0,0,0,0,0,0,0,0,0.0719695095774757,-0.140146941059879,0,0,0,0,0,0,0,0,0,0,0,0,0.357574986043078,0.13150353787926,0,0.158148034013077,0,0.195170650514237,0,-0.48106311762647,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.24376359466077,0,-0.140599430984133,0,0,-0.0812743756655735,6.93889390390723e-18,0,0,0,-0.0629792401449371,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00890621349282444,0,0,0,0,-0.254732963249935,0,0
X601628.CH.EQUITY,0,0.0923943215791009,0,0.0278474435652575,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.172103246553255,0,0,0,0,0,0,0,0,0,0.0909420146235304,-0.094638300207846,0,0,0,0.0234860604743133,0,0,0,0.121324287264561,0,0,0,0,0,0,0,0,0,0,-0.058525997749024,0.195421246896346,0.00921045293989741,0.284798818913821
X000001.CH.EQUITY,0,0,0,0,-0.0863185455190164,0,0,0,0.225281703425822,0,0.138322871816472,0,0,0,0,0.0386873952902103,0,0,0,0.0451254005867482,0,0,0,0,0,0.424944594841084,0,0.0378217422774363,0,0,0,0,0,0,0.160746674798205,0.0162267136603557,0,0,0,0,-0.00657941529294459,0,0,0,0,0,0,0,0,0
