,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X601788.CH.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY
X601658.CH.Equity,0,0,0,0.231846236244503,0,0,0,0,0,0,0,0,0,0,0,0,0.120349398649199,0.202876104089967,0.00291252308286361,0,0,0,0,0,0.0790763892265245,0,0,0,0,0,0.116288961442193,0,0,0,-0.0289323772316116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0362224054624507,0,0,0,0,0.0841955539427469,0,0,0,0.0495002781619344,0.192574325543414,0,0,0,0,0,0,0,0,0,0,0,0,0.538344870148707,-0.0667626117271441,0,0,0,0,0,0.0376439551002663,0,0.0328001738706856,0,0,0,0.0214304665221447,0,0,0,0,0,0.0993985792475339,0,0,0.00474844251332424
X601166.CH.EQUITY,0,0.0105215592265237,0,0,0,5.42101086242752e-20,0.560045485629092,0,0,0.018854463478185,0.0398055588787418,0,0,0,0,0.0482325052760454,0,0.168719332847628,0,0.071702746846433,0.027654011599228,0,0,0,0.0691892189219562,0,0,0,0,0.0280274524387192,0,0,0,0,-0.0422736376142856,0,0,0,0,0,0.030608164378003,0,0,0,0,-8.67361737988404e-19,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0531885395783395,0,0.093717820959905,0.0182234274787855,0,0,0,0,0,0,0,0,0.0409107975997262,0,0,0,0.389601603560974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228196267502755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.489747813264921,0,0,0,0,0,0,0,0,0,0.197667865804515,0,0,0.00030450752371934,0,0,0.0698764563090775,0.111369418550734,0,0,0.0314162246748763,0.0504776816511894,0.038567241303685,0.0222967239151445,0,0,0,0,0,0,0,0,0,0.0148133378076735,0,0,0,0,0.0922358242251369
X600000.CH.EQUITY,0,0,0,0,0,0.131931421124266,0,0,0,0,0,0,0,0.0846895942940974,0,0,0,3.46944695195361e-18,0,0,0.463584687659741,0,0,0,0,0,0,0,0,0,0.0879352457438055,0,0,0,0,0,0.085327469631082,0,0,0.20037560416787,0,0.0282995155911046,0,0,0,0,0,0,0.00857677076411214,0
X601319.CH.EQUITY,0,0,0,0.148015875080504,0,0,0,0,0,-0.0495221119148784,0,0,0,0,0,0,0,0,0.309937768533311,0,0.0127480700616853,0,0,-0.0347980958746799,0,0,0,0.187778627056076,0,0,0,0,0,0,0,0,0,0.323407200390805,0,0,0,0,0,0,0,0,-0.086006728038666,6.93889390390723e-18,0,0
X000001.CH.EQUITY,0,0.142227266637651,0,0,0,0,0,0,0,0,0,0,0.162153204423289,0,0,0.166539156876672,0,0,0.0799583849017427,0,0,0,1.73472347597681e-18,0.0933979874061143,0,0,0.139725501817503,0,0,0,0.0920700923078009,0,0,0.000239879215860926,0,0,0,0,0,0,-3.46944695195361e-18,0.0749415212742215,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.664983203957385,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812625447680141,-0.0383084945348803,0,0,0,0,0,0.0944707909910193,0,0,0.229005850737226,-0.181077095498481,0,0,0,0,0,0,0.200510102375753,0.00809612848825621,0,0.0791435980515039,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0983068257184516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245394499553126,0,0.0583982675736733,0,0,0,0,-0.260225195256649,0,0,-0.0113257526479593,0,0,-0.0140196804858003,0.0659304712053682,0,0,0,0.715360524692263,0,0,0,-0.0978154879005089,0
X601998.CH.EQUITY,0.249402202744243,0,0,0,0,-0.0104915440775833,0,0,0,0,0,0,0,0,0,0,0.126011584672169,0,0,0,0,0,0,0,0,0,-0.0469543055079129,0,0,0,0,0,0,0,0,0,0,0.1683312224592,0.571997657741589,0,0,0,-0.042764506751304,0.0836729118124625,-0.0219029172662356,-0.0756079051194464,-0.011896782838004,0,0.0188625634189959,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.146750207290007,0,0.0920631497032033,0,0,0.163551596400835,0,0,0,0,0,0,0,0,0,0,0,0,0.221130247128308,0,0,0,0,0,0,0,0,0,0,0,0.154293658216603,0,0,0,0,0,0,0.0616608653071461,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.07821307045846,0,0,0.466883421201073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416455821636393,0.125561922528333,0,0.0873258585079195,0,0.0381166907092188,0,0,0,0.0501202223400452,0,0.0282445779630278,0.0874579119806378,0,0,0,0,0.0640807072915663,0,-0.174549846780018,0,-0.0446872708272978,0.0601709537015143,0,-0.204482915480541,0,0.126964026147028
X11.HK.EQUITY,-0.0277026877422297,0,0,0,0,0,0,0.171886532128623,0.292764108519664,-0.147586800302312,0,0,0,0,0.0847216909026147,-0.134352510140817,0,0,1.73472347597681e-18,0,0,0,0.279894484337324,0,0,0,0.0935971735883822,0,0,0,0,0,0,0,0,0,0,0,0,0.0895473398238054,0,0,0,0,-0.0338734141409801,0,0.143956096388833,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0543508699101289,0.153222482813093,0.147083250752897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114902555082528,0,0,0,0,0,0,0,0,0.0671240503463301,0,0,0,0,0.291875486762491,0,0,0,0,0,0,0.0394429352472922,0,0.0235725985821013,0.073827159861473
X601818.CH.EQUITY,0,0.0291984822720161,0,0.216250886364953,0,0,0.00633633582900238,0,0,0,0,0,0,0.0233586219852198,0,0.0630043758488811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.171923782100244,0,0,0,0.151208866283307
X002142.CH.EQUITY,0,0,0,0,-0.0447384258809256,0.402601340918923,0,0,0,0.0978113687568787,0,0,0,0,0,0,0,0.153493844497804,0,0.219247675048414,0,0,0,0,-0.166290603583052,0,0,0,0,0,0.118956639631254,0,-0.27225655734916,0,0.0404931966011223,0,0,0,0,0.152487183583595,0,0,0.271673411286827,0,-3.46944695195361e-18,0,0,0.0953918423621961,0,0
X601688.CH.EQUITY,0.0342432600375748,0,0,0,0,0,0,0.00511286706233896,0,0,0,0.17481603598057,0,0,0,0,0,0,0,0,0,0,0,-0.0053326202675775,0,0,0,0,0,0.12366504553278,0,0.423631619965713,0,0,0.00293326922576471,0.0696709601896571,0,0.180427858590249,0,0.056585316739649,0,0,0,0,-0.0590578094774549,-0.0546769671953443,0,0,0,0.100313359240435
X600999.CH.EQUITY,0,0,0,0,-0.0741522399636166,0,0,0,-0.110053950027856,0,0,0,0,0,0.158563975571743,0,0,0,-0.240378943423061,0.0969634133714798,0,0,0,0,0,0,0.0224134361522466,0,0,0,0,0,0,-0.0873216064713584,0,0.0520330928811454,0,0,0,0,0,0,0.130381100511513,0,0,0,3.46944695195361e-18,0,0.547290766194287,0.289777139101109
X601211.CH.EQUITY,0,0,0,0,0.0104149925740388,0,0,0.0604540907910914,0,0,0,0,0.0371184735302239,0,0,0.0156909798627057,0.0377608526657924,0,0,0,0.0584551515526842,0,0,0,0,0,0,0.515323955927058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487097937604002,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544724223491588,0,0.522850768531744,0,0,0,0,0.0406143978081821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156666477111359,0,0,0,0.111830454344603,0.0861492499499559,0,0.00635384962567053
X600837.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00401625657589633,0,0.228193303396885,0,0,0.00544501581442019,0,0,0,0,0,0,0,0,0.126802834594569,0,0,0,0.310145960587076,0,0,0,0,0,0,0.0155417060423909,0,0,0.0887651438774031,0,0,0.180828296798556,0,0,0,0,0,0.0182642510209367,0,0,0.0783683950573308
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139460926218939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284209936978222,0,0,0.0584740895654905,0,0,0,0,0,0.0340409210935965,0,0.0538147694704602,0,0,0.144749498024413,0,0,0,0.216579090204179
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0964589017549579,0.286578563967874,0,0,0,0,0,0.150570681444309,0,0,0.129553950441494,0.0940780659211091,0,0,0,0,0,0,-0.149646927738036,0,0,0,0,-0.0453749416293518,0,0.162432848471908,0,0,-0.305703796339318,0,-0.116198053214243,0,0,0,0.732680816052788,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101611725496022,-0.194589682163237,0.375589937340975,0,0,0.0970033882673949,0,0,0,0,0,0,0,0,0.0606966619465619,0,0,0.0928716126626957,0,0,0,0.0794227440875813,0,0,0
X601229.CH.EQUITY,0.560461474499432,0,0.487267642956368,0,0,0,0,0,-2.77555756156289e-17,-0.0582751320569629,0,0,0,0.0283474716456826,0,0.142432288637236,0,0,0,0,0,0,0,0,-0.160429740407139,0,0,0.0598969419667789,0,0,0.0592588449455159,0,0,0,0.0917480471548777,0,0,0,0,0,0,0,0.0938755035858455,0,0,-0.622231376435313,0,0,-0.0508451686008403,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0911770886764996,-0.053293690895102,0,0.0264631422406016,0,0.239334428361772,0,0.176328110546243,0,0,0,0,0,0,0,0,0,0,0,0,0.013604897822118,1.73472347597681e-18,0,0.329218000269617,0,0,0,0,-0.0272364175899915,0,0,0,0,0,0,0.0117760780107568,0.0582958795521092,0,0,0,0.0833919753915727,0,0,0.103790368869286
X000776.CH.EQUITY,0,0,0,0,0,-0.00953998945175166,0,0,0,0,0,0,0,0,0,0,0.374159166511924,0,0,0.260127576965573,0.0841655378899328,0.0124885621525309,0,0,0,0,-0.118588856068358,0.450168234398511,0.0202565527625002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159375915002631
X601169.CH.EQUITY,0,0,0,0,0,0,0.836762918901709,0,0,0.0134070427657455,0,0,0,0,0,0,0,0,0,0,0.0118510387402623,0,0,0,0,0,-0.0446213404969839,-1.73472347597681e-18,-0.0532274924453066,0,-0.0235356424507505,0,0,0,0,0,0,0.127316712207027,0,-0.0430411497604864,0,0,0,0,-0.0418617185275153,0,0,0,0,0.019572335838144
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0170599002697547,0,0,0,0,0,0,0,0,0,0,0,-0.0916947507557485,0.010727095320976,0,0.0212436696679363,0,0,0.326230074321886,0,0,0,0,0,-0.190021737378992,0.25393726816536,0.130756373985529,0,0,0,0,0,0,0.209336472718802,0,0,0.18864347885914,0,0,0.178686532126525,0,0
X601881.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0.0852666292680697,0,-0.0477572952096854,0.00878566513681163,0,0.132387652500534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147159514949796,0,0,0,0,0.358021721753817,0,0,0,0,0,0,0.00739361039366335,0,0.0268556166909724,-4.33680868994202e-19,0,0,0.195304183228252,0,0,0,0.221829804268107
X2881.TT.EQUITY,0.0887457125712058,0,0,0,-0.00958354040979251,0,0,0.212265376629696,0,0.0407197521219019,0,0,0,0,0,0.128625393315604,-0.0431028294724179,0,0,0,0,0,-0.266490837905592,0,0.0954155605463589,0,0,0,0,0,-0.175839751877812,0,0,0.816146923358992,-0.0247918212892055,0,0,0,0,0,0,0,0.1670797235256,0,0.0154471159339769,0,0,0,0,0
X601788.CH.EQUITY,0,-0.171443986192818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537854854610247,0,0,0,0,0,0,0,0,0,-0.0372926353455372,0,-0.150644434694186,0,0,0,0,0,0,0,0.0822583681257216,0,0,0.788761674183565,0,0.215119223401174,0,0,0,0,0,0.0473037462239092,0.162314743213594,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0896415835996419,0,0,0,0.0161279614664336,0,0,0,0.0742066916783878,-0.100772351335363,-0.0218500272605991,0.122879497893577,0,0,0,0,0,0,0,0.0386583329820994,0,0,0,0,0,0,0.069435329356316,0,0,0.0982854995352573,0,0,0,0,0.0121047189045525,0,0,0,0,0,0,0,0.680205848491337,0,0
X2891.TT.EQUITY,0,0,0,-0.21912296806553,0,0,0,0,0,0,-0.0588258583014291,0,-0.0892847060629714,0,0,0,0,0,0,0.557584148882301,0,-0.13512656169632,0,0.304031398442363,0.288366096771236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525356456601075,0,0,0,0,0,0,0,-0.0598449938812142,0,-0.219823478144314
X601916.CH.Equity,0,0,0,0.598205228234008,0,0,0,0,-0.0906572984519001,0,0.185362227084213,0,0,0,0,0,0.138843348965851,0.108019083680265,0,0,0,0,0,0,-0.148328760563812,0,0,0,0,0,0,0,0.0735630260721877,-0.0306070404332191,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0948888645840507,0,-0.00240743197190759,0,-0.0770035390364186,0,0,0,0,0,0,0,0,0,0.160795750678095,0,0.151933481596404,0,0,0,0,0,0,0.00943531084502391,0,0,0,0,-0.0531235411904305,0.0263161328070827,0,0,0.0859893709992431,0.0643389046289293,0,0,0,0.112464406144778,0,0,0,0,0,0.0758259647189136,0.32371465699165
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.0677541569677314,0,-0.0582782887571467,0.0459280908280842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938591608633316,0,0,0,-0.08602004112079,0,0.0411738073656784,0,5.42101086242752e-20,-0.0235440008159675,0,0.0342482273140849,0,0,0,0,0,0,-0.0219454216606397,0.877580267548962,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124907852959936,0,0,0,-0.0352665551490404,0,-0.0274146438586425,0,0,-0.0168348592962381,0.489802486095944,0,0,0,1.02638682616564,-0.221238219483281,0,0,-0.0610920356838489,0,0,0,0,0,0,0,0,0,-0.329926943994303,0,0,0,0.0498590269502075,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179138170194622,0,0,0,0,0,0,0.224563088065288,0.0847369829629318,0,0,0.0909216768552899,0,0.275093908087069,-0.074941174748482,0,0,0,0.0931462619133951,0,0,0,0,0,0.0669814451241353,0,0,0,-0.0289603805990808,0,0,0,0.128489782207412,0,0,0
