,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X000627.CH.EQUITY,X388.HK.EQUITY
X601166.CH.EQUITY,0,0.0171980719908483,0.0412540090634629,0.00659072726142557,0,0,0.153679513271201,0,0.0785469816437801,0,0,0.258299170456056,0,0,0,0,0,0,0,0,0,0,0,0.220367005375407,0,0,0.177974251939066,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0449560714532333,0,0,0
X601998.CH.EQUITY,0.182841615505337,0,0,0,0,0,0,0,0,0,0.0752078696500495,0,0,0,0,0,0,-0.0552267532660831,0,0.0866918551328486,0,0,0.00968698064745114,-8.67361737988404e-19,0.236605998643508,0,0,0.0736677971473545,0.0289050468099288,0.0661472938166906,0,0,0,0.279364273956768,0.0477495691668698,0,0,0,0,0,0,0,0,0,0,0,0.0127593379522899,0,0,0
X600000.CH.EQUITY,0,0.0394893493951802,0,0,0.0679625353140496,0,0.0314926560590254,0,0.0307980681736256,0,0,0,0,0.0662223389077363,0.182544444234377,0,0,0.137401095645668,0,0,0,0.264023336417972,0,0,0,0,0,0,0,0,0.0407814651525591,0,0,0,0,0.0158399877156948,0.0950301161939513,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0590717204183125,0,0,0,0,0,0.0922990511690732,0,0,0,0,0,0,0,0,0.152336837445659,0,0,0,0,-0.0613242053064575,0,0.319043716264021,0,-0.0700743336300551,0.0501788775384898,0,0,0,0.017569787471094,0,0.233042640458829,0.0428738281454472,0,0,0,0,0.0142186323304965,0.143350945799005,0,0,0,0,0,0,0.0806505995306452,0,0
X601818.CH.EQUITY,0,0.0222449927601654,0,0,0,0,0.102136768401813,0,0,0,0.0270911879152199,0,0.158964554691587,0.488734429930855,0,0,0,0,0,-0.0429228340255278,0,0,0,0,0,0,0,0,0,0,0.00515565727597268,0,0,0,0.105760701487797,0,0,0,0,0,0,0,0,0,0.0588833963420279,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053347652138793,0,0,0,0,0,0.361873113660878,0,0,0,0.198228591687812,0,0.218795419269566,0,0,0.113643097976146,0,0,0,0,0,0,0,0,0,0,0,-0.261359205985416,0,0.2080780433444,0.172580610752635
X000001.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0.234451028470384,0,0,0.252488597332938,0,0.0379040745103395,0,0,0,0,0,0,0,0,0,0,0,0.0465491188806005,0,0,0,0,0,0,0,0,0.361135326956785,0,0,0,0,-0.00153682534600938,0,0,0,0,0,0,0,0,-0.0295837576491895,0,0,0,0
X600015.CH.EQUITY,0,0,0.065249681325589,0,0,0,0,0,0,-0.0384109270757025,0,0,0.262632405526101,0.0464200347262324,0,0.0775465474019937,0,0,0.316398197475291,0.0295917005981694,0,0,0,0,-0.0397273710216667,0,0.000751374110276744,0,0,0,0.349557147665561,0,0,0,0,0,0,0,0,0,-0.0758604955565953,0,0,0,0,0,0,0,-0.0723142861930203,-0.109515345383133
X601169.CH.EQUITY,0.108041997911157,0,0,0.021465027146392,0,0,0.0221745020681417,0,0,-0.0150522895369538,0,0,0,0.0722351485555171,0.167792467617842,0,0,0,0,0,0,0.173561358970278,0,0,0,0,0,0,0,0,0.41589660735415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066080323151913,0,-0.0607283312262738,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0712501517363734,0,0,0,0.161270279645197,0,0,0.195541123984437,0.0930202208937128,0.165318588070891,0,-0.0571154649860657,0,0,0,0,0,0,0,0,0,-0.0513959689528232,0,0.539782431382319,-0.0247698323143005,-0.0943392548235538,0,0,-0.180835658485088,0,0.059364148238164,0,0,0,0,0,-0.786310138854852,0,0,0,0,0,0.0634584757309436,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.169465981450096,0.0068860469972982,0,0,3.46944695195361e-18,0.038080195912557,0,0,0,0,0.0781806823870818,0,0.160331981255775,0,0,0,0,0.183155178308935,0,0,0.196125259258803,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0207053244170715,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0174741437065106,0.138852368833717,0,0,0,0,0,0.337082517342581,0,0,0,0,0,0.245706968100941,0.0534567934583124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834406874082202,0,0,0.0968014721049146,0,0,0,0.00812201965673667,0,0.0807780865158474,0.0467679523243626,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0838859198924864,0,0,0,0,0,0,0,0,0,0,0.180096826193014,0,0,0,-0.328561367942349,0,0,0,0.168694991236756,0,0.24561283770459,0,0.440727543959032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652966614662547,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.017586857550588,0,0,0,0,0,0,0.107713374886296,0,0,0,0,0,0.0717598709102111,0,0,0,0.294130880070524,0,0,0,0,0.0206025547724938,0,0,0,0,0,0,0,0.0718737427375878,0.033484073191282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796579737056156,0
X601916.CH.Equity,0.0174177371006845,0,0,0,-0.36430427179499,0,0,0,0,0,0,0.433168297418631,0,0,0,-0.133687920976005,0,0,0,0.173268525517556,0,0,-0.0220079239116703,0,0,0,0,0,0.11780385094644,0,0,0,0,0,0,0.0229916924166331,0,0,0,0.0217480426610731,0,0,0,0.198852738090539,0.271728756113906,0,0,0,0,0
X601601.CH.EQUITY,0,0.0474433395158688,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0274838840553235,0,0,0,-0.0699980146897779,0,-0.0832872781828122,0.0273313354531066,0.064744117475787,0,0,0,0,0,0,0,0.662905921654611,0,0.0842408039184174,0,0.120342321780084,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.138431360963319,0,0,0,0,0,0,0.166368736784437,0,0,0,0,0,0,0.161176665986454,0,0,0.0062808997408193,0,0,0,0,0,0,-0.114883659407811,0.618246045451617,0,0,0,0,0,0,0,0,0,0,-0.0397495231717874,0,-0.0331193724862325,0,0,0,0,0,0,-0.0244226271995942,0
X11.HK.EQUITY,0.0334825221356533,0,0,0.222666997654473,0,0,0,0,0,0.418853682246538,0,0,0,0.151801933807355,0,0,0,0,0,0.255360938029712,0,0,0.109544322221542,-0.221517586158547,0,0,0.00398297285880861,0,0,0,0,0,0,0,0,0,0,0,0,0.0208359564585825,0,0,-0.104069717216956,0,0,0,0,0,0,0.182649496830594
X600926.CH.EQUITY,0,0,0,0,0,0,0.290449683801418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242189084814747,0,0,0.0471059140124685,0,0,0,0.337948662262872,0.0325101048186353,0,0,0,0,0,0.130795666927636,-0.035908986906431,0,0,0,0,0,0,0,0,0,0,0.039039076336802,0,0,0,0
X601319.CH.EQUITY,0,0.324701039844985,0,0,0,0.0215074142667955,0,0,0,0,0.291497708973123,0,0,-0.0345082819432452,-0.117121306762168,0,0,0,0,-0.0485713953449118,0,0,0,0,0,0.0389456712954585,0,0,0,0,0,0.0554406594272343,0,0,0,0,0.0227304084514525,0,0,0,0,0,0,0,0,0,0,0,0.202331546854854,0
X601077.CH.Equity,0,0,0.258449867105659,0,-0.0271446376717692,-0.121322198657287,0,0,0,0,0,0,0,0,0,0,0,0.00383890684006721,0.215645625389903,0,0,0.149767748006838,0.041394262038612,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204276453975761,0.142962312699668,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0454574361394858,0,0,0,0,0,0.342026286000297,0,0,0,-0.063812239554103,0,0,0,0,0,0.13865750604313,0.0266912362172203,-0.0414889574821091,0,0.197793653207636,0,0,0,0,0.0805097127962904,0,0,0,0,0,0,0,0.189982354814115,0,0,0,0,0,0,0.0439881252990185
X600030.CH.EQUITY,0,0,0.00415926501911596,0.0767232926853413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421004196109884,0,0,0,0,0,0.0261519228782871,0,0.0563341629782431,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.259478958404694,0,0,0,0,0.105140735995328,0.127889092560785,0,0,0.287041937425331,0.129589725502298,0,0
X601838.CH.EQUITY,0,0,0.160527244523101,0,-0.0755862301152629,0,0,0,0,0,0,0,0,0.116403030296335,0,0,0.0512656319864668,0,0,0,0,0,0,0.186509470653009,0.0157048759722482,0.16854358003217,0,0,0.211402175052414,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0927793189251672,0
X601577.CH.EQUITY,0,0,0.143928007016867,0.01936559475844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541059854885466,0,0,0,0,0,0.27046462168021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325133637335384,0,0,0.0177404677215473,0.2241784311376,0
X601688.CH.EQUITY,0.17682076610879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722550242419954,0.0391573953807604,-0.370748098319186,0,0,0,0,0,0,0,0,0.055883890055301,0,0,-0.13051751459167,0,0,0,0,0.196414196411294,0.00624393210090786,0,0.142027731267923,0.323571710876901,0,0.0727240438207287,0,0.221021604794103,0,-3.46944695195361e-18,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0338813673132493,0,0,0,0.012267980183495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029143997380899,0,0,0,0,0,0,0,0.0421718466604846,0.00738514266072096,0,0,0,0,0.0514890076872597,0,0.434565175081538,0,0,0,0,0.103941991815089,0,0,0,0.348508446642679,0,0.0146201908386784,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914027908538443,0,0.0534159447828759,0.0733527493905686,0.432942400716454,0,0,0.00607062899637243,0.175179736691276,0,0,0.0243278279415555,0.121635069691289,0.0275754455749297,0.0403840740854134,0,0,0
X601997.CH.EQUITY,0,0,-0.0447855862169383,0.265402647719689,0,0,0,0,0,0,0,0,0,0.102450512465356,0,0,0,0.0647095937046924,0.104265495645321,0,0,0,-0.0112013442137981,0,0.131186410934879,0,0,0,0,0.120923503667954,0,0,0,0,0.176019832011292,0,0,0,0,0,0,0,0,0,0,0.131390775797741,0,0,0,0
X601881.CH.EQUITY,0.0147614327561956,0,0,0,0,0,0,0,0,0,0,0.0895840004942054,0,0,0,0,0,0,0,0,0,0,0,0,0.238358129665628,0,0,0.121810519185994,0,0,0,0,0,0,0,0.0594523524166794,0,0,0,0,0.153742048156562,0.0359973498549501,0,0.204399765793401,0,0.197715446919266,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0.0664855997161648,0,0,0,0,0,0,0,0,0.0210970254949188,0,0,0,0,0,-0.0807087161167434,0,0,0,0,0,0,0.0852790348843506,0,0,0.110894039609211,0,0.0588107586121793,0,0,0.0594764814811293,0,0,0.0179823223619141,0,0.0278721313166529,0,0.0405996481516859,0.116412918836879,0,0,0.518136023231997,0,0.0149159379252425,0,-0.0101450835598239
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764068688024427,0,0,-0.293099074577445,0,0,0,0,0,0,0,0,0,0.153454084535875,0.00306435161746661,0,0,0.335233339113332,0.110081452618977,0,0,0.20545932172892,0,0.168293592789197,0,0,0,0.0428243611513426
X600999.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186563975397672,0,0,0,0,-0.0588620440678283,0,0,0,0.176188470387279,0,0,0,0,0.0911207140250945,0.0316365560496168,0.0838834370967202,0,0.124226945955821,0,0,0.13083158658314,0.129085196367924,0,0.258660110495983,0.0416946773212821,0,0.0332303037672104
X601066.CH.EQUITY,0,-0.00815314436547074,0,-0.0518492476567508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164471817992197,0,0,0,0,0,0,0,0,0,0.417744112045737,0,0,0,0.475626395563422,0,0,0,0.0578184941347362,0,0,0,0.054600183842011
X002958.CH.EQUITY,0,0,0,0,-0.01360886554604,0,0,0,0,-0.115644033143606,0,0,0,0,0.00294356539017448,0,0,0,0,0,0,0,0,0,0.188699495021793,0.195147993852653,0,0,0,0,0,0,0,0,0.214899928823703,0,0,0.0930914774289342,0,0,0,0,0,0,0,0,0,0.292380933064912,0,0
X002736.CH.EQUITY,0,0,0,0.0512874751251187,-0.0655838507964527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499857827799252,0,0,0,0,0.0586721522226871,0,0,0,0,0.0324430852606735,0,0.0628322289219748,0,0,0.0889793993527949,0,0.220950918862062,0.405519312931838,0.0268748899993339,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,-0.0916725466215101,0,0,0,0,0,0,0,-0.0290245872659334,-0.102951789793119,-0.121096140554761,0,0,0,0,0.164782739151062,0,0,0,0,0,0,0,0,0,0,0,0,0.418018712143887,0,0,0,0,0.0382218955730356,0,0,0,0.225752512793101,0.172764658677906,0,0,0.0402950119510271,0,0,0,0.0847032528329304
X600928.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00622797872940623,0,0,0,0,0.0158300620568515,0,0,0.115300816735929,0.070824508747943,0.0724691775644981,0,0,-0.0817193988049737,0,0,0.0375342908193472,0,0,0,0,0.438282797056924,0,0,0,0,0.00272278827520265,0,0,0.0450156357918307,0,0.071041318753222,0,0,0,0.181975096134698,0,0,0,-0.0676363844471399,0
X000627.CH.EQUITY,0,0,0,0,0,0,0.0398027231609982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204027129818258,0,0,0,0,0,0.255808279595502,0.0286385990339,5.42101086242752e-20,0,0,0,0,0.0190609667382098,0,-1.73472347597681e-18,0,0,0,0,0,0.071011618230352,0,0,0.0958006655484135,0,0
X388.HK.EQUITY,0,0,0,0,0,0,-0.176849083289554,0.00737758880436617,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560117248370452,0.0536264522522533,0,0,0,0,0,0,0,0,0,0,0.0585887069656346,0,0,0,0.457687856456817,0,0.172133480149358,0
