,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity
X601166.CH.EQUITY,0,0,0.0704129008500375,0.074504027204577,0,0,0,0,0,-0.210629233778408,0,0,0.367391468353369,0,0,0,0,0,0,0,-0.0916337569088888,0,0,0,0,-0.079871243607357,0.290641492017889,0,0,0,0,0,0,0,0,0,0,0.113855121234512,0.0159192418948053,0,0,0,0,0.06836640264977,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,-0.279422526939004,0.0409598685322422,0.422573932530228,0,0,0,0,0,0,0.000102831741987661,0,0,-0.0568596264675372,0,0,0,-0.12498665003023,0,0,0.183630450916656,0,0,0,0,0,0,0,0,0.17007411595561,0,0,0,0,0,0,0.226321498065736,-0.103940785404663,-0.0338590873812028,0,0,0,0,0,-0.0228350971686126,0
X000001.CH.EQUITY,0,0.0872784738060944,0,0,0,0.0646614165763124,0,0,0,0,0.0691690703266306,0,0,0,0.0193757591389401,0.182710749619138,0,0,0,0,0,0.313582453688774,0,0,0,0,0,0,-0.168711469244533,0,0.00261635019729733,0,-0.0701767737278493,0,0,0,0,0,0,0,0,0,0,0.353407663237922,0,-0.0283209837878068,0,0,0,0
X600030.CH.EQUITY,0,0.0108217251213689,0.0431495135660195,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.297030143617595,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.197587360916332,0.19439634677697,0.0102114646905337,0.000556243679597147,0,0,0.0629245480993831,-8.67361737988404e-19,0.0597604241993943,0,0,0,0.0709688896417293,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.463743189298739,0,0.128576194804242,0,0.208716807160953,0,0,0,0,0,0,0,0,0,0,0,0,0.0758496383912078,0,0,0,0,0,0,-0.151008683808224,0.0310907558046806,0,0,0,0,0.0994732696083382,0,0,0,0,0.0929671251478122,0,0,0,0,0,0.177857216714677,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0603903143075496,0,0,-0.0131384205448459,0,0,0,0.08129357930397,0.153466265688552,0,0,0,0,0.24648106577075,0,0,0,0,0,0,0.21245947889627,0,0,0,0.092735132749728,0,-0.133126162380803,0,0,-4.33680868994202e-19,0.0800876057012576,0,0.137542920635208,0,0,0,0,0,0,0,0,0,0.152142618619513,0,0
X601328.CH.EQUITY,0,0,0,0.0376712956128488,0,0,0.100673792599489,0.147821946217076,0,0,0,0.136549722620474,0,0,0,0,0,0.423283427278473,0,0,0,0,0,0.0779505580067121,-0.0281665246589245,0,0,0,0.0503351492883923,0.0173583082422649,0,0,0,0,0,0,0,0,0,0,0.0066897820094055,0,0,0,0.115184539422191,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0973649572448029,0,0,0,0,0,0,0.0105784072622449,0,0.365955733330642,0,0,0,0.0359460535981745,0,0,0,0,0,0,0,0,0,0,0,0.0387361216037033,0,0,0,0,0,0.00321683933469594,0.225502180676152,0.0899220445580511,0,0,0,0.0130446201016292,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146928020910154,0,0,0,0,0,0,0,0,0,0,-0.00577937864389619,0,0,0.217826590927925,0,0,0,0,0,0,0,0.156330745138981,0.00477836980503554,0.0181113407283488,0,0,0,0,0,0,0,0.0359414066914038,0,0.195220393704787,0.214400614277043,0.0291762041991899
X601319.CH.EQUITY,0,0.0744900079593472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196188475203523,0,0,0,0,0,0,0,0,0,0.0933550855057566,0,0,0,0.228633711216258,0,0,0,0.0772967111602301,0,0,0,0,0,0.0492361749411607,0.127939373340046,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0822482625087225,0.0611078753703702,0,0.55446800507757,0,0,0,-0.0322114081327208,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.10473694878455,0,0,0,0.235070012388097,0,0,0,0,0,0,0,0,0,0,0,-0.180475388218202,0,0.0467041677361014,-0.0549729903774046,0,0,0,0,0,0.0257249707160027
X002142.CH.EQUITY,0,0,0,-0.0656302053219349,0,0,0,0,-0.0553914530832216,0,0.0898995334099905,0,0.239306841826131,0,0,0,-0.00758731997505767,0,0,0.116711959525539,0,0,0,0,0,0,0,0,0,0,0,0,0.051407302351103,-0.00753616651583279,0,0,0,0,0,0,0,0,0,0.291605912846208,0,0,0,0,0,0.0847414094344965
X601998.CH.EQUITY,0.260678502950637,0,0.00600368205579917,-0.0376705919920519,0.323551915243605,0.039800656025936,0,0.173987362109971,0,0.00157278566955455,0,0,0,0,0,0,0,0.0727084607837295,0.00781864670868109,0,0,0,0,0,0,0,0.133395577278152,0,0,0,0,0,0,0,0,0,0.0534412580196561,0,0,0,0,0,0.0266747360496063,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0345785761070484,0.0949980276510384,0,0,0.0400958959335985,0,0.0510840130237784,0,0,0,0,0,0,0,0.058388485733492,0.0935319901709042,0,0,0,0,0,0,0.110118321048857,0,0.0527171457924636,0.189163922842236,0,0,0,0,0,0,0,0,0,0,0,0.354225482184161,0,-0.0655107411957015,0,0,0,0,0.471802172320399,0,0,-0.046147455158124
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.288141879148815,0,0,0.0332969262888421,0,0,0,0,0,-0.120696372865284,-0.158344143589228,0,0.365676221198245,0,0,0,0,0,0,0.11043023000686,0,0,0,-0.0783388475033711,0,0,0,0,0.047739972992749,-0.00818390609573284,0,0.118822500567862,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0401495139914375,0,0,0,0,0,-0.116385207651735,0,0.362139746918394,0,0.198751322700919,0,0,0.200960613724002,-0.15360919435686,0,0,0,0,0,0,0,0,0.0242439758087595,0,0,0,0.203631284310453,-0.0402463244749457,0,0,0,0,0,0,0,0,-0.079846327550999,0,0,0,0,0.163748533962639,0,0
X601818.CH.EQUITY,0,0.293716984126832,0,0,0,0,0,0,0.0209652206674397,0,0.214951109546938,0,0,0,0.00457659808693699,0,0,0,0,0,0,0.230435053658456,0.245732773345788,0,0,0,0,0,0,0,0,0,0,0.0885763846281118,0,0,0,0,0,0,0,0,0.0410425686943215,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0977530071547475,0,0,0,0,-0.0790314879662845,0,0,0,0.172898230003409,0,0,0.119188604399785,0,0,0,0,0,0.00541415743249425,0,0,0,0,0.3494784905732,0,0.103997622152633,0,0,0,0,0,0,0,0,0,0,-0.0035914641455954,0,0,0,0.265256271288509,0,0,0
X267.HK.EQUITY,0.224103037591503,0,0,0,0.0294347109740254,0.00857298107916819,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294094981381312,0.14200999564693,0.194435127055741,0,0,0,0.293184771717603,0,0,0,0,0.0688612577093131,0,0,0,0,0,0,0.30612906496397,0,0,-0.0939408364917441,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.00683001375911622,0.0316555041739549,0,0,0,0,0,0,0,0,0,0.101476244762934,0.0991231505042785,0,0,0,0,0,0,0,0,0.000223910688080097,0.496032713148508,0,0,0,0,0.0531410497754477,0.0450211996016489,0,0,0,0.042369023006233,0,0,0,0.181842288836041,0,0,0,0,0,0,0,0.0289709270807587
X600837.CH.EQUITY,0,0,0.0951546846925505,0,-0.406616490981991,0.00568845855073146,0,0,0,0,0.211147152302941,0,0,0.298650856560106,0,0,0,0,6.93889390390723e-18,0,0,0.0446375543997537,0,0,0,0,0,0,0.0930766242863012,0,0,0,0,0,0,0,0,0,0,0,0.177475824716064,0,0,-0.446693649855064,0.157504931391805,0,0,0.0666939919890574,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0461967017208902,0.0477652661403888,0.498753789242934,0,0,0.192101414198771,0,0,0,0,0.108863344887308,0,0,0,0,0.213940706914395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252798435915798,0,0,0,0,0,0,0,0.00825376243278824,0,0,0.172882798968318,0,0,0.0735420916661892,0,-8.67361737988404e-19,0.140059438540928
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0880670092249281,0,0,0,0,0,0,0,0,0,0,-0.27093368385907,0,0.138300704120014,0,-0.021817374675147,0,0,0,0,0.0613675125009176,0,0,0,-0.2087114997374,0,0.200498919778884,0,0.470744976953665,0,0,0,0,0,0,0,0,0,0,0.194030581064106,-1.73472347597681e-18
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0685248709507663,0,-6.93889390390723e-18,0,0.0181617509218696,-0.0375252613055584,0.0799852650733962,0,0,0,0.108277302878989,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450412588656414,0.447007670104465,0,0,0,0.294794450635081,0,0.04346643916107,0,0,0,0.0138829758792634,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.083130713577142,0,0,0,0,0,0.230001912751439,0,0,0.160463232498422,0,0,0,0,0,-0.0422345392667707,0,0,0,0,0.0595355716342289,0.0234697598623089,0,0,0,0,0.317261164774879,0,0,0,0,0,0.0979537292586876,-0.00690203486277575,0,-0.0887834183624841,0,0,0,0.000124205943229724,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095243244583281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144955844650715,0,0,0.122340763769411,0,0.102554347134401,0,-0.0116548973539139,0.300002084785518,0,0,0.0525155205648414,0.183207776725531,0,0,0,0,0,0.0696988256143785,0,0.0279540666618185
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.117812923753362,0,0,0.08330455532904,0.0183439605056731,0,0,0,0,0,0,0,0,0.112541541087935,0,0,0,0,0,0,0,-0.0184017992916566,0,0,0,0,0,0,0,0,0,0.0514352331434658,0.0618123042054614,0,0,0,0,0.472431438102936,0.178773585326944,0.368714115514456,-0.0485393137132823,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241614872674667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019189657792881,0,0.114800677584959,0,0,0.012792910191373,0,0,0.0963292888273501,0,0,0,0,0,0,-0.0160196604016034,0.0774287016034013,0,0,0,0,-0.0154609643940643,0.145975691670493
X2881.TT.EQUITY,0,0,0,0.189398074424826,0.0294232919204387,0,0,0,0.299430896710607,0.091813310383676,0,0.127021297506794,0,0,0,0,0,0,0,0,0,-3.75434936810696e-06,0,0,0,0,0,0,0,0,0,0,0,0.347556052899718,0,0,0,0,0,0,0,0,0.339492164406051,0,0,-0.0261024775617728,-0.174083128310666,0,0,0
X601169.CH.EQUITY,-0.0320514861983726,0.0418344306526663,0.00803460112445901,0.153838624246802,0,0.013242695816167,0,0,0,0.0571846965768616,0,-0.0302318418838613,0,0,0,0,0,0.0483876479362361,-0.018765404131427,0.0633217154235885,0,0,0,0.69561008240706,0.206128200817561,0,0.134482530073366,0,0,0,0,0,0,0,0,0,0,0,-0.265968018844065,0,0,0,0,0,0,0,0,0,0,-0.00990958082244968
X600015.CH.EQUITY,0,0,0,0,0,-0.063848756810486,0,0.209333815557729,0,0,0,0.0611261536901795,0,0,0,0,0,0,0,0,0.0810599275324951,0,0,0,0,0,0,0,0.0185141838826441,0,0,0,0,0,0,0.138817341713016,0,0,0,0.0993720213507271,0,0,0,0,0,0.273057070256926,0.403599387100681,0,0,-6.93889390390723e-18
X601881.CH.EQUITY,0,0,0,0,-0.0244300219989465,-0.00468689757429013,0,0,0,0,0,0,0,0,0,0.247130178643689,0,0,0,0,0,0.105722125140277,0,-0.079689453732092,0,0,0,0.0203861264467994,0,0.24093772879644,0,0.0743262641074052,0.119955324176249,0,0,0.152797554279216,0,0.213008667073753,0.0600066822368205,0,0,0,0,0,0,0,0,0.0204578460599279,0,0
X2886.TT.EQUITY,0,0,0,0.0822286681394038,0,0,-0.0998794957301968,-0.157592928363045,0,-0.0922867498641286,0,0,0,0,0,0,0,0,0,0,0,0,0.0430303983590859,0,0,0,0,0,0.050066838726435,0,0,0,0,0.371063166349652,0,0.19258294242057,0,0,0.0718479974709014,0,0,0,0,0,0.387138486123179,0.0474053629971684,0,0,0.0222969909886843,0
X600926.CH.EQUITY,0,0,0.0303394292774803,-0.0837909285141974,0,0,0,0,0,0,0.641026022025107,0,0,0,0,0,-0.0652251863294143,0,0,0,-0.102959558267992,0,0,0,0,0,0,0,0,0,0,0.0897425794081537,0.170727337170599,0,0,0,0,0,0,0,0,0.0582648794528716,-0.0769274848695803,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,-3.46944695195361e-18,-0.0362779100900974,0,0.0329671427034372,0,0,0,0,-0.207005106422635,-0.0150379022427796,0,0,0,0,0,0,0,0.107141688409137,0,0,0,0,0,0,0,0.191447752484396,0,0,0.193165836123127,-0.0341571686802684,0,0,0,0.506587126217286,0,0,0,0.0352211946127107,-0.0283754247200649,0,0,0,0,0,-0.0796594369697869
X601009.CH.EQUITY,0.0949211367891935,0,0,0,0.0892585529075796,0,0,0,0.012902466048462,0,0,0,0,0,0,0.194092178138784,0,0,0,0.0311109044820062,0.0477284523499962,0,0,0,0,0,0.11512799589684,0,0,-0.128631609780611,0,0,0,0,0,0,0.200139519843899,0,0,0,0.18337625785676,0,0,0,0,0,0.0596976770070592,0.0945991602205868,0,0
X600919.CH.EQUITY,0,0,0,0.0962136720235622,0,0,0,0,0,0,0,0,0,0,0,0,0.307449756650465,0,0,0.392594664004305,0,0,0,0.0920651496855042,0.0392629311140397,0,0,0.229457155261192,0,0.157575796139832,0,0,0,0,0,0,0,0,0,0,0,-0.901789094578306,0,0,0.0508807347816062,0.164813869089342,0,0.263920874077828,0,0
X601788.CH.EQUITY,0,0,0,-0.0480040474287026,0,0.147668295407125,0,0,0,0,0,0,0,0.0298030880892527,0,0,0,0,0,0,0,0,0,0,0.056869094217672,0,0,0,0,0,0,0,0,0,0,0.0341323550934202,0.173476311599283,0,0,0.145940822705815,0,0.316614852963879,0,0,0,0.263155802870751,0,0,0,0.402988085482719
X601901.CH.EQUITY,0.0641302130795593,0,0,0,0,0.220475732743241,-0.100223182010048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278665990725027,0,0,-0.187799879612881,0,0,0,0,0,0,0,0.0921340322224557,0,0,0.0894090419039617,0,0.058632257083108,0,-0.0388536923462326,0,0,0,0,0,0.184267762016094,0,-0.488247248544479,0,0.526214577399064
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0248182150788465,0,0,0,0,0,0.193039472443554,0,0.00755213912010473,0,0,0.0722139026335636,0,0,0,0,0,0,0,0.0189333402648071,0,0,0.0266456850723173,0,-0.208848640422913,0,0.214077588768756,0,0.500930340017468,0,0,0,0,0,0,0,0,0,0.0377876886930419,0.0187892768439726,0
