,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.387628222968905,0,0,0,0.259702827930889,0,0,0,0,0,0.0395207827964293,0,0,0,0,0,0,0,0,0,0.0266816835952318,0,0,0,0.13671043500559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296412966003148,0.0301994863116296
X388.HK.EQUITY,0,0,0,0,0.115117059821356,0,0,0.0224121928608744,0,0,0,0,0,0,0.200650426951778,0,0,0,0,0,0.187779932117099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24570122986693,-0.0430151579336186,0,0,0.00564147325555124,0,0,0,0
X000001.CH.EQUITY,0,0.153865466930476,0.018011126890079,0,0.138014490964429,0,0.149640231588286,0,0.00984603704223522,0,0,0.0934207015444564,0.0681865903040516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578657722105485,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.273542148165154,0,0,0
X600030.CH.EQUITY,0,0.0576383506526431,0,0,0,0,0,0,0,0,0,0,0,0,0.0516512652311676,0,0,0,0,0,0,0,0,0,0,0.17806266014626,0.188877215398806,0,0,0.0247536638735949,0,0.0220976697604981,0,0,0.19678614612083,0,0,0.181824369868485,0,0,0,0,0,0.0262905255618911,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0273648583327276,0,0,0,0,0,0,0,0,0,0,0.0263522496526624,0,0.150865651200262,0,0,0,0,0.116087031494295,0,0,1.38777878078145e-17,0.443979678493094,0,0,0.0153763700590063,0,0,0.187007240161449,0,0,0,0.000184108097560861,0,0,0,0,0.130668286630768,0,0,0
X601601.CH.EQUITY,0,0,0.181123580988763,0.141077396748594,0,0,0,0,0,0,0,0,0,-0.075906248590395,0,0,0,0,0.0875110858111052,0,0,0,0,0,0.0924602680606563,0,0,0,0,0,0,0.441650571678613,0,0,0,0,0,0,0,0,0,0.16476269890744,0,0.0580020288053038,0,-0.0580402045931957,0,0,-0.0282089494877374,0
X11.HK.EQUITY,0,0,0,0,0,0,0.103101640480897,0.0228240238169955,0,0.128282784994881,0,0,0,0,0.0544443238416717,0,0,0.156048882969824,0,0,1.17926295650207,0,0,0,0,0,0,-0.347544500854762,0,0,0,0,0,0,0,0,0,0,0,0,-0.254919050105421,-0.321894645989399,-0.0980535539498463,0,0,0,0,0,-0.298775035734677,0.106849238025342
X600016.CH.EQUITY,0,0.16794905781516,3.46944695195361e-18,0,0,0,0,0,0,0,0.371107782408937,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108766812470417,0,0,0,0,0,0.00911059573173025,0,0,0.162928894262322,0.0307897172826283,0,0,0,0,0,0,0,0,0,0.247860951383859,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.0480960419082705,0,0,0,0,0.152826029594641,0,0,0,0,0,0,0,0.463183615243577,-6.93889390390723e-18,0,0,0,0.228367200170691,0,0,0,0,0,0,0,0,0.0430303863641084,0,0.0110266698833981,0,0,0,0,0,0,0.0816740898264051,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0979431651494111,0,0,0,0,0,0,0.0224421236671482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23219252833824,0,0,0.0996082127266657,0,0,0,0.0635189009996191,0,0,0,0,0.282604277283591,0,0,3.46944695195361e-18,0,0,0.0477722846545828,0,0.182634710312682,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0.121258495496183,0,0,0.143933626273211,-0.048531057613369,0,0,0,-8.67361737988404e-19,0,0,0,0.110056750864356,0,0,0,0,0,0,0,0,0,0,0,0.0391124498446654,0,0,0,0.123239588727132,0,0,0,0.343527814554306,0,0,0,0.0321926321564104,0.280344664370488,0.227961923534525,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.103965403619765,0.0268191871597554,0,0.0650320711545285,0,0,0,0,0,0,0,0,0,-0.0546101357493775,0.0389734938263415,0,0.204395099193574,0,0,0,0.146755640200101,0.178857340754613,0,0,0,-0.0335672276103428,0,0,0.0945705634360808,0,0,0,0,0,0.0870214585280061,0,0.0715749107372028,0,0,0.10913234994907,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0466374719211609,0,0,0.0584444486869441,0,0,0,0,0.304688670029214,0,0,0.0342074760642812,4.33680868994202e-19,0,0,0,0,0,0.452262577264574,-0.00261125308906576,0,0,0,0,0,0,0,0,0,0,-0.0530611951556483,0,0,0,0,0,0,0.0420857256142463,0,0.069615686424062,0,0,0,-8.67361737988404e-19,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0840351493029944,0.0698390910559326,0,0,0.1206234962077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714408386485485,0.191472605403622,0,0.00463585007550025,0.151809505124375,0,0,0,0.0674588598952724,0,0,0,0,0,0,0,0,0,0.0652084775565024,-3.46944695195361e-18,0.0713160905155644
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0101433137800133,0,0,0,0,0,0,0.284552509446572,0,0,0,0,0,0,0,0,0.0331194936869424,0,0,0,0,0.229010097920547,0,0.181473686848896,0,0,0,0.0224361242757361,0,0,0,0,0.0114358535160569,0,0,0.175921998202315,0,0.0345877557053226
X002142.CH.EQUITY,0,0.222078676982097,0,0,0,0,0.555561162024808,0,0.0360790863080802,0.038868136051714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165463130126298,0,0,0,0,0,0.26664120216752,0,0,0,0,0,0,0,0,0,0,0,-0.0627691504198416,0,0,0,0,-0.320769699819544,0.102886997463655
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147622396492391,0.336176788119679,0,0,0,0,0,0.0949758488660213,0,0.00384568846671454,1.38777878078145e-17,0,0.069183894900569,0,0.153079242360701,0,0,0,0.104813425140678,0,0,6.93889390390723e-18,0.0565347319170561,0.021334498494378,0
X300059.CH.EQUITY,0,0,0,-0.0830214900083312,-0.0922017024173236,0.14342420181419,0,0,0,0.0371718859217197,0,0,0,0,0,0,0,0,0,0,0,0,0.218901775556454,0,0,0,0,0,0,0,0,0,0,0,0.597879511845941,0,0,0,0,0,0,0,0.111879400875998,0,0,0.0485162818254588,0,1.73472347597681e-18,0,0
X601229.CH.EQUITY,0,0,0.327774189323336,0.225031336058858,0,0,0,0,0,0.0438567621549802,0.0279450431950334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796335317981116,0,0,0,0,0,0,0.0937092696824858,0,0,0,0,0,-0.128262305344849,0,0,0,0,0,2.77555756156289e-17,0,0,0.31640283121246
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.223461736744547,0,0.0654856095168596,0,-3.46944695195361e-18,0,0,0.0781269805456687,0,0,0,0,0,0,0.0578874776089657,0,0,0,0,0,0,0,0.142944723752275,0.0786860245575065,0.00398408656869362,0,0,0.0499481493069032,0,0,0,0,0,0,0.178261161587802,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.185577647301531,0,0,-0.0319350937192581,0,0,0.215456254479646,0,0,0,0,0,0,0,0,0,-0.110208382357442,-0.0506738927142966,0,0,0,0,0.00782095091288485,0,0,0,0,0,0,0,0,0,0,0.424243488026268,0,0,-0.00395106872127806,0.0384283286617902,0,0,0.331149608272122,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308176564404887,0,0.375489642624883,0,0,0,0,0,0,0.101619383464215,0,0.226261279178192,0,0.150766672152392,0,0,0,0,0.0205255487418695,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0136263208053507,0,0,0.280598333642328,0,0.013779281322775,0,0,0.0628114889476538,0,0,0,0,0.0108972742495522,0.341819545555586,0,0,0.0329914928546585,0,0,0,0,0,0.0229507097039674,0,0,0,0,0,0,0.0674922241944261,0.0694269698376683,0,0,0,0.109229216118916,0,0
X601169.CH.EQUITY,0.00128968716915233,0,0,0,0,0.0328485622050538,0,0,0,0,0.155225121876667,4.33680868994202e-19,0,0,0,0,0,0.0706726107822576,0,0,0,0,0,0,0.0442484207574112,0,0,0,0,0,0,0.194677056418299,0,0,0,0,0.371275805101762,0.0911883330862282,0,0,0,0,0,0,0.033323564597599,0,0,0,0,0.0231995119022799
X600015.CH.EQUITY,0,0,0,0,0.0636173590417259,0,0,0,0.0771877924862012,0,0,0,0.264117045800779,0,0,0,0,0,0,0,0,0.246763534810351,0,-0.0496053004340755,0,0,0,0,0,0,0,0,0,0,0,0.323804120663796,0,0,0,0,-0.0175254421024967,-0.0773374958736571,0,0.0217792515510122,0,0,0.0503397521680392,0.0377221063876748,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0722062174479087,0,0,0,0,0,0,0,0,0,0.148423967220821,0,0,0,0,0,0,0.0751649126360565,0,0,0.01605047466988,0,0,0.0951271507994494,0,0,0,0,0.193997250367835,0,0.0657002627195831,0,0,-0.0356110527002148,0,0,0,0.0321901613445649,0.0298516243002985,0,0,0.221617449738103,0.218463079629384,0,0
X2881.TT.EQUITY,0,0,0.179834197268289,0,0,0,0,0,0,-0.0514321352992868,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.0891046063228119,0,0,0,0,0.0391571759799241,0,0,0,0,0.36629870267901,0,0,0,0,0,0,0,0,0.143774641382406,0,0,0.102670713742984,0.0882893096437762,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137793442824316,0,0,0,0,0,0.0212772092099542,0,0,0.0581572752001539,0,0,0,0.221282527066926,0.294755964738574,0,0,0.0295822304315756,0.143866189583826,0,0,0.0333345631521394,0,0,0,0,0,0,0,0,0,0,0.0355561955482037,0
X2886.TT.EQUITY,0,0,0,0,0,0.195194084211394,0,0,0,0,0,0,0,0.0545388442928502,0,0,0,0,0,0,0,0,0,0.0651127964797414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246890602604521,0,0,0,0.334821327153183,0,0,0,0
X2891.TT.EQUITY,0,0,0.550044616978262,0,0,0,0,-0.0239221653143154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317578794082004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613037258838987,0,0.231592536436225,0,-0.013863338297524,-0.00612813045693208,0,0.291204979101118,0,0,0.167380312185352,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.296216614963104,0,0.130160816855465,0,-0.163211277459957,0,0,0.229227888103677,0,-0.208467350021723,0,0,0,0,0,0,0,0,0,0,0.618979355453225,0,0,0.0401029866295395,0,0,0,0,0,0,0,0.0737162230909356,0,0,0.313256093935395,0,0,0,0,-0.0644191896030925,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35746501294855,0,0.342930647739111,0,0,0.0727333613656144,0,0,0,0.146946735513166,0.077617105264112,0.0282276898937026,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0.0635667362810038,0,0,0,0,0.426749888266997,0,0
X601916.CH.Equity,-0.21888231977346,0,0,0,0,0,-0.309225128765267,0,0,0,0,0,0,0,0.172758771466657,0,0,0,0,0,0,0.755871198318244,0.0826251582650446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305113600106925,0,0.183039689365702,0,0,-0.0142450219219056,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316243604805383,0,0,0,0,0,0,0,0.465394496210789,0.159444685193816,0,0,0,0,0,0,0.0406535558873965,0
X600919.CH.EQUITY,0,0,0.345566691702328,0,0,0,0,-0.0796066111633368,0,0.141675032219815,0.350578004317506,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00231035922961209,0,0,0,0,0,0.191352471218118,0,0,0,0,0,0,0,0.0109617234721525,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05578362007461,0.171915605566699,0,0,0,0,0.181899837712178,0.292860318087541,0,0.0475178518618666,0,0,0,0,0,0.0265763519459342,0.235845315698976,0,-0.0606762895961799,0,0,0.0883761975961284,0
X2892.TT.EQUITY,0,0,0,0,0,0.184077968163449,0,0,0,0,0,0,0,0.101309508087512,0,0,0,0,0,0,0,0,0.093199108643711,0,0,0,0,0,0,0,0,0,0.120557546415671,0,0,0,0,0,0.0671390784815393,6.93889390390723e-18,0,0.0254805751900919,0,0,0,0.314217787128032,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.3923919334739,0.0686405542897099,0,0.143084940744877,0,0,0.0762376719742477,0.0218811533102747,0.130256328867078,0,0,0,0,0,0,0,0,0,0,0.0967432277821995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194791424485243,0,0,0,0,0
