,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2884.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601696.CH.Equity
X601658.CH.Equity,0,0.0686257896746426,0.270920394671685,0.0266532126399195,0,0,0,0,-0.0137308140550628,0,0,0,0,0,0,0.0607698829332488,0.0152014863678182,0.150647444734754,0,0,0,0,-0.0618554896968748,0,0,0,0,0,0,0,0,0,0,0,0,0.0865579412419515,0.0763888560857821,0.00952589846677183,0,0,0,0,0,0,0.16538095842051,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.119158286373861,0,-0.0652829063545381,0,-0.0174458485827522,0.0605350396455949,0,0,0.295944178300167,0,0.0166177295873939,0,0,0,0,0,0,0,0,0,0,0,0.0820591410928382,0,0,0,0,0,0.150626883948329,0,0.145937478857808,0,0,0,0,0.21337489599255,0,0.0790557015204108,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.040682008887625,0,0.452370659542224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321587609611994,0.250528009190469,0,0,0.112428855230209,0,0.0249364577476072,0,0,0,0,0,0,0,0.0480825448409668,0,0,0,0,-0.0272334832643457,0,0
X601166.CH.EQUITY,0,0,0.016475007730938,0,0,0,0,0.338629263258467,0,0,0,0,0,0,0,0.145267948744047,0.0180640323660534,0.0895635875509997,0,0.0638016978391412,0.110943327081769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668672326887316,0,0.20407604753301,0,0,0,0,0,0,0,0,0,0.000770828391825434,0
X601328.CH.EQUITY,0.0663143370623688,0,0,0.189539061402244,0,0,0,0.00351047570260167,0,0,0,0.0486927410161761,0,0,0,0,0.0737289950325704,0,0,0.393763659360404,0,0,0,0,0,0,0,0,0,0,0,0,0.0379744015783429,0,0,0.0792027393020611,0,0,0.000972393004404626,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.623267317532205,-0.057571380108494,0,0,0.0581193060389808,0,0.0753274941143642,0,-4.33680868994202e-19,0,0,-1.73472347597681e-18,0,0.0813415685293545,0,0,0,0,0,0.00767407644106008,0,0,0,0,0,0,0,0.36376675663562,0,0,0,0,-0.0690346555523205,0,0,0.0201391978430739,0,0,0,-6.93889390390723e-18,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.106231561033981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434593351418864,0,0,0.0750716338321179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149011425360886,0,0,0.108567015368955,0,0,0,0,0,0.113606956644023,0,0.311011333309832,0
X601601.CH.EQUITY,0,0.220060044037161,0,0,0.293561577510411,0,-0.0373003502503507,0,0,0,0,0,0,0,0,0,0,0,0.113149114485584,0,0.194867733610834,0.166843468916936,0,0,0.0691387085981876,0,0,0,0,0,0.125792985048438,0,0,0,0,0.0233164463921365,0,0,0,-0.0789570688184343,0,0,0,0,0,0,0,0.0526866926347949,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0185266706437648,-0.00180140229313163,0,0,0,0,0,0.130769653441861,0,0.251003097475345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233658525928819,0,0,0,0,0,0,0,0,-0.10898514557571,-0.0213402297603595,0.0335903563582086,0.302906043957759,-0.137164890241247
X600016.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0.0363485938475273,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134561846521219,0.340290846346269,0.000753710602303469,0,0,0.0304183685077071,0,0,0.0852595223375486,0,0,0,0,0,-0.0536553678849763,0,0,0,0,0,0,0,0.567397085206212,-0.238996657984708,0,0,0
X601998.CH.EQUITY,0.218971728471871,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.000907004203597822,0,0.0646958955397766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242710513659854,0,0.478654015819757,-0.0755519764056282,0.0761217315988627,0,0,0,0.0548606295747841,-0.0607864828251871,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.244431753787655,0,0,0,0,0,0,0,0,0,0,0.00197405052371995,0,0,0,0,0,0.22232009867156,0,0,0.181321893602096,0.00532130002939179,0,0.00193979538926086,0,0,0,0.160946818493744,0,0,0.169513878075026,0,0.0149190799866088,0,0,0,-0.156593888952277,0,0,0.0217292802326979,0.0284486411266851
X11.HK.EQUITY,0,0,0,0,0,0,0.112678565880214,0,0.61837076424332,0,0,0.000369261045329032,-0.0814923673923656,0,0,0,0,0,0,0,-0.203948908721167,0,0,0.251834284340375,0.00863651668376572,0,0.228626858649604,0,0,0,0,0,-0.0161724023873937,0,0,0,0,0.0130184850462974,0,0.0486726108879146,0,0,0,0.00302121981779205,0,0,-0.116184931370075,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.182386753193865,0,0,-0.115733918817618,0,0,0,0,0.0841391458742048,0,0,0.239865056498469,0,-0.0455133892410262,0,0,0,0,0,0.377263799388227,0,0,-0.525683956504677,0,0,0.438766678210266,0,0,0,0,0,0,0,0,0,0,0,-0.0998546177851195,0.0368427970727282,0.339741235822896,0,-0.200515790798449
X002142.CH.EQUITY,0,0,0,0,0,0.52534058783327,-0.22809625756647,0,0,0.120385351361537,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0246868756106158,0,0,0,-0.0199693786621818,0,0,0.261475916525332,0,0,-0.144963844805808,0,0,0,-0.0907795441489959,0,0,0,0,0.202526799517567,0.129630856453142,0,0.154323829766257,0.0587569311534474,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.065931432096495,0.070178789328456,0,0,0,0,0,0,0,0.0216502817196149,0,0,0,0,0,0.0566783963975014,0,0,0,0.0958806253590363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672279205180571,0.122226320421737
X601688.CH.EQUITY,0.0528697296789695,0,0,0,0.0376716142047077,0,0.0630040256535123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185545482826484,0,0,0,0,0,0,0,0.22343270440556,0,0.494866891192638,0,0,0,0.00445134856079929,0.027915714326794,0,0,0.00896874298531835,0,0,0.0487461551366556,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.0577692203338402,0.301907110201766,0,0,0.155315721556719,-0.0853547226370466,0,0,0,0.0647737206024439,0,0,0,0,0,0,0.0681354008205608,0.127106495570867,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09959600365461e-07,0,0,0,0,0.359214826933917,-0.0553300523955291,0,-0.0616586102790995,0,0.164872629125029
X600999.CH.EQUITY,0,-0.184810122552357,0,0,0,0,0,0,-0.0113796427895982,-0.0264025914193177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782986756704259,0,0,0,0,0.295997899737151,-0.06534507170134,0,0,0,0,0,0,0,0,0,0,0,-0.0147255183606509,0.268792144658356,0,0,0,0.395215005207253,0,0
X600837.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00441465558580165,0,0.205473042053307,0,0,0,0,0,0,0,0,0,0.0803193289126238,0.0481464412349761,0,0,0,0.462069149485667,0,0,0,0.0226326501303951,0,-0.0277083485924277,0,0,0,0,0,0,0.043237280202785,0,0.108717988195848,0,0,0,0,0,0.0290488104991674,0,0
X601336.CH.EQUITY,0,0,0,0,0.0415606641458152,0,0,0,0,-0.0861008035408795,0,0,0,0,0,0,0,0.679616817154906,0,0,0,0.224816206296177,0,0,0,0,0,0,0,0,0,0,0,0.117358082546192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0351693210263469,0,0,0,0,0,0,0,0,0,0,0.215041850027025,0,0,0.0737313001528207,-0.103642741468972,0,0,0,0.289464389036059,0,0.0713081164478682,0,0,0,0.0855073958391497,0,0,0,0,0,0,0,0,0.0261820270847477,0,0,0,0,0,0,0,0.0309729237774218
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.155735188378995,0.128712961928672,0,0.0589219566548974,0.0310851781409876,0,0,0,0,0,0,0,0,0.0258774528420261,0,0,0,0.109697992562098,0,0,0.0745762608571718,0,0.152841141439295,0,0,0,-4.33680868994202e-19,0.113329918970323,0,0,0,0,0,0,-1.38777878078145e-17,0.0835917387654352,0,0,0
X000166.CH.EQUITY,0,0,0.0447021282111809,0,0,0,0.0363441927799464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214624982388345,0,0,0,0.0332003311789566,0,0,0.0203167491595198,0,0.258567663632867,0.0433691019243883,0,0,0,0.165756113133673,0,0,0.139622182047073,0,0.0932029772117205,0,0,0,0,0,0.094058161825534,0,0
X2882.TT.EQUITY,0.0597619830180199,0,0,0,0,0,0,0.02557480282431,0,0.145681413075065,0,0,0.4002647122346,0,0,0,0,0,0,0,0,0,0.11523065375404,0,-0.0470244090226461,-0.198896926260423,0,-0.00362559415654477,0,0,0,0,0,0,0,0,0,0.781653096443027,0,0.0668194055820732,0,0,0,-0.0695580870896803,0,0,0,-0.144213364645234,0,0
X601229.CH.EQUITY,0.341645352768728,0,1.73472347597681e-18,0,0,0.496920172467184,0,0,0.456020176895987,-0.0526224791321043,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.118673021834388,0,0,0,0.0371425293055754,0,0,0,0,0.237440802106748,0,0,0,0,0,-0.0194418623487241,0,0,0,-0.201782170566032,0,0,0,0,-0.0589756294021601,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423766668113373,0.165490155253914,0.0651923001852646,0,0,0,0,0,0.136797643874898,0,0.00649331900142651,0.173410342066832,0,0.0952208782156958,0,0.035570479931756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0703106220643749,0,-0.0708864348187988,0,0,0,6.93889390390723e-18,-0.0878646363642551,0,0,0,0,-0.200484049332365,0,0,0,0,0,0,-0.133179591917352,0,0,1.38777878078145e-17,0,0,0,0.218913109459977,0.111913675530317,0.542474584549978,0,0,0,0,0,0,0,0,0,0,0.254367453952032,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0835831140015362,0.741280067517449,0,0,0,0,0,0.0567817708710706,0,0,-0.0089340238736664,0,0,0,0.0814023224744934,0.0537105894229971,0,0,-0.0543670285245088,0,-3.46944695195361e-18,0,-0.00455599033179422,0,0,0,0.0376751746134254,0,0,0,-6.93889390390723e-18,0,0,-0.00787553594308664,0,0,-0.0400409185954874,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0.0821967680463834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173591664306624,0,0,0,0,0.377256899341981,0.160254064553401,0,0,0.125450235427196,0,0,0,0,0,0,0.0283699935932076,0,0,0.0157418260524267,0.0242180237836159,0,0,0,6.93889390390723e-18,0.423992259832197
X600015.CH.EQUITY,0,0,-1.0842021724855e-19,0,-0.0441421402528054,0,0,0,0,0.0422305373118702,0,0,-0.109799219826969,0,0.0575152515348485,0,0,0,0,0,0.249561888363926,0,-0.00857054692235761,-0.0713008453598398,0,0,0,0,0,0,0,0,0,0,0,0,0.072272872029919,-0.00936562370207376,0,0,0,0,0.170685442647045,-0.0268835869163196,0.526998407496108,0,0.0593732243683025,0,0,0
X601881.CH.EQUITY,0,0,-5.42101086242752e-20,0.0268748033652678,0,0,-0.0730407174702748,0.0101296831196112,0,0,0,0.0366116328595581,0,0,0,0,0,0,0,0,0.0623152401754299,0.0426727474739466,0,0,0,0,0.163981420780459,0,0,0,0.0616774753968193,0,0,0.452996242737869,0,0,0,0,0.0802059291972672,0,0,0,0,0,0,0,0,0.0490074161331173,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0.356453196855753,0,0,0,0,0,0.120348152740518,0,0,0,0,0,0,0,0,0,0,0,0.544386287341983,0,0,0,0,0,0,-0.00836592733259598,0,0,0,0,0,0,0,0.0098769473045779,0.310291897033451,0,0,0,0,0,0,-0.651371800574312,-0.122138962267975,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.110341133237744,0,0.0968807347055425,0,-0.102884680080711,0,0.099483516380574,0,0,0,0.00970925456657872,0,0,0,0,0,0,0,0,-0.15534887597526,0.166228571963509,0,0,0,0,0.12916639804005,0,0,0,0,0,0.555246622894621,0,0,0,0,0,0,0,-0.0221506270929569,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0710945786353282,0,0.0462124714553694,-0.0492426689618379,-0.310454044028343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.385944949288461,0,0,0.111231558151046,0,0,0,0,0,0,0,0,-0.062403322006163,0.442543583463299,-0.0100457123355164,0.387622958472539,0,0,0,0,0,0,0
X2891.TT.EQUITY,-0.0574229745910982,0,0,0,0,0,0.0479306425490515,-0.228373222306381,0,0,0,0,0,0,-0.246697161975186,0,0,0,0,0.910232645363357,0,0,0,0,0,0,-0.127348379335963,0,0,0,0,0,0,0,0,0,0,0.425116447071457,0,0,0,0,0,-0.00644480875641327,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0449446338788316,0,0.140854789601603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194325135531064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716953807780682,0,0,0,0,0,0.722422635599924,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,-0.0414224545245379,0,-0.195370462983799,0,0,0.0491961295324601,0,0,0.0223001528871084,0,0,0,0,0,0,0,0,0,0,0.272745250813064,0.22382062721758,0,0,0,0,0.302779446433481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236118817737502,-0.031993636390123,0,0,0,0,0.29389252287315,0
X600919.CH.EQUITY,-0.131587852974326,-0.247405465749656,0,0.0128741753435601,0,0,0,0,0,0,0,0,0.192490385444826,0,0.0414997848444013,0,0,0,0,0,0,0,0,-0.0223488476452323,0,0.517824901101392,0,0.153979146262201,-0.131416771247478,0,0,0,0,0,0.068636374525275,0.0533648184530144,0,0,0,0,0,0,0,0.0802048736179777,0.39941330378157,0,-0.0684120384281149,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,-0.0148326851318061,0,0,0,0,0,0,0.194037638029298,0,0,0,0,0,0,0,0.237756832817465,0,0,0,0,0,0,0,0,0.00736116171494375,0,0,0,0,0,0.120545017101552,0,0.0869652569414161,0.248385429455399,0,0,0,0,0,0,-0.0710251135359667,0,0,0
