,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X5880.TT.EQUITY,X2880.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.701534108451935,0,0,0,0,0,0,0,0.182886119985905,0,0,0,0,0,0,0,0,0,0.0521801726988743,0,0,0,0,0,0,0,0,0,0.0124636773232645,0,0,0,0,0,0,0,0.0155432866122339,0
X601166.CH.EQUITY,0,0,0.0260960904877514,0,0,0,0.42104243460694,0,0,0,0,0,0,0,0.00763770863552785,0,0,0,0,0,0,0,0,0,0.153240919099784,0,0,0,0,0,0,0,0.0271414645099813,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0109430735118269,0,0,0,0.349744355499212,0,0
X600000.CH.EQUITY,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0340607374967284,0.506003413452901,0,0,0,0,0,0.262120670041677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696295084676551,0,0,0.0561319692104566,0,0,0.0772467404285136,0,0,0,0,0,0.0382886472937262,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.032961189746768,0,0,0,0.0800817296643615,0,0.0631767148844146,0,0,0,0,0,0,0,0,0.681078934268073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393585299653174,0.0775242097291258,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0.339122251912961,0,0,0.026479896849794,0,0.0476190914219588,0,0,0,0,0,0,0,0,0.264776006982681,0,0,0,0,0,0,0,0,0.104805004640093,0,0,0,0,0,0,0,0,0,0,0,0.110735217097581,0,0,0.0439081042914697,0,0,0
X11.HK.EQUITY,0,0.0869564073302678,0.00543300729635976,0,0.15511878253812,0,0,0.136006155712288,-0.110319317796856,0,0,0,0,0.0496863342168472,0,0,0,0,0.598426541309871,0,0,0,0.00669465434435061,0,-0.0439844681992693,0,0,0,0,0,0,0,-0.00590323923665371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0,0.274203632098294,0,-0.157695803068065,0,0,0,0.0780162816987287,0.00597459296669053,0,0,0,0.118532270963728,0,0,0,4.33680868994202e-19,0,0,0.269371797846324,0,0.240498349603598,0,0,0,0,0,0,0,0,0.159928377445406,0,0,0,0,0,0.0234923975122158,0.0689015047594185,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.187590134566088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14199932720989,0,0,0,0,0,0,0.137854529425831,0,0,-0.145256777382672,0,0,0,0,0.201545649370724,0,0,0,0,0,0,0.0148481510672968,0,0,0.308535946511787,0,0,0,0.0537726346760926,0,0,-0.0735768097659733,0
X2388.HK.EQUITY,0,0,0.0817473520817571,0,0,0,0,0,0,0,0,0,0,0,0,0.529931119649793,0,0,0,0,0,0,0.0405548522751576,0,0,0,0,0,0.0349053095228879,0.0580185543435016,0,0,0,0,0,0,0.0823260155273778,0,0.0297480634912273,0,0,0,0,0,0,0,0,0,0,0.144244043242252
X600030.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713996170492542,0,0,0,0,0.0723858096287348,0,0.592757469859098,0,0,0,0,0,0,0,0,0.0941792324847759,0,0,0.0324406863212185,0,0,0,0.00508694191493599,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.183251171593491,0,0,0,0,0,0,0,0.422785459953912,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0817742886632847,0,0,0,0,0.127214030913344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105496976523767,0,0,0.0990380556236177,0,0,0,0
X601998.CH.EQUITY,0,0,0.436395901825347,0,0.0261111458987266,0,0,0,0,-0.036080708765433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135915419032263,0,0,0,0,0,-0.0883931718142826,0.0267205368127966,0,0.26030523776306,0,0,0,-0.0425133650060387,0,0,-0.0137434531590369,0,0.269356163594309,0,0,0,0,0,0,0.0819994453093142
X267.HK.EQUITY,0,0,0,0,0.320718629713545,0,0,0.0689381288802986,0,0,0.0491661303222818,0,0,0,0,-3.46944695195361e-18,0,0,0.163461541053223,0,0.11213015873943,0,0,0,0,0,0,0,0,0.038184999335506,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.136796615632322,0,0,0,0,0,0.0118804455970032,0.111928012818126
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0509835506428121,-0.0217493323914422,0,0,0,0,0,-0.0900703638670207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188901021776115,0,0.702890394065155,0.372597415428294,0,0,0.140533436522171,0,0,0,-0.288218252920525,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105383063161012,0,1.73472347597681e-18,0.256629948685192,0,0,0,0,0,0,0.0071610889590428,0,0,0,0,0,0,0,0.106060906956539,0,0,0.0014335296737209,0,0,0,-0.263023055566255,0,0,0,0,0,0,0,0,0.710958344234665,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.165880609124347,0.198999658365332,0,0,0,0,0,0,0.0499250183040969,0,0,0,0,0,0,0,0.146424950507025,0.0331119118371047,0,0,0.128276362679789,0,0,0,0,0,0,0,0.191073709651917,0,0
X002142.CH.EQUITY,0,0.27902746848659,0,0,0,0,0.391488060534862,0,0,0,0,0,0,0.212533768185578,0,0,0,0,0,0,0,-0.0748499578658399,0,0,0,0,0,0,0,0,0,0.218719036209074,0,0,0,-0.0872978983759189,0,0,0,0,0.1534710423743,0,0,-0.144881569710126,-0.0279624818478896,0,-0.259528392669651,0.066240364376283,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0183090052216772,0,0.0339599376868716,0,0,0,0,0.0207431870814194,0,0,0,0.0567027728760548,0,0.189804779488553,0,0.011343519839775,0,0,0.128396694970988,0,0,0.174580866125968,0,0,0,0,0,0,0.180300657012671,0,0,0,0,0.0727681654682444,0.162454434716742,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.177668358966504,0,0,0.0772758908212395,0,0,0,0,0,0,0,0,0,0,0.000905644834565008,0,0,0,0,0,0,0,0,0.0885789569518356,0,0.216516589188733,0,0,0,0,0,0,0,0,0,0,0,0.337528071503389,0,0.0380168723362265,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0948778453830558,0,0,0,0,0,0,0,0,0,0,0,0.265088145242144,0,0,0,0,0,0,0,0,0,0,0,0,0.0845593628244928,0,0,0.262319241488088,0,0,0.129532700706855,0,0,0,0,0,0,0.00867393831788559,0,0,0,0,0.0489930389437231
X601229.CH.EQUITY,0,0,0,0.186375709271282,0.233745923719671,0,0,0,0,0.0945151478599161,0,0,0,0,0.0219504644342061,0,-0.0902542121902029,0,0,0,0,0,0,0.0860350716730062,0,0,0,0,0,0,0,0,0,0,0,0.0696775970920813,0,-0.156469008093942,0,0,0.244744507244779,0,0,0,0,0.00496677590847855,0,0.283343098643108,0.0545580636350218,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14443650015124,0,0,0.0765612308815231,0,0.0569512133180535,0,0,0,0,0.0249324493171318,0,0,0,0,0,0,0,0,0.439346141749318,0.190398666370655,0,0,0,0,0,0.176685744814185,0,0,0,-0.120224931014996,0,0,0,0,0
X601169.CH.EQUITY,0,0.096097789155642,0,0,0.0160433567461021,0.244266598597917,0,0.092618865956538,0,0,0,0.117503556173887,0.0545461714738063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172254466894989,0,0.178357626624364,0,0,-1.73472347597681e-18,0,0.028113851297919,0.0316039490796355,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0821604618876538,0,0,0,0,0,0.104194628745304,0,0.00729694071660692,0.0684110185186258,0,0,0,0,0,0.0619527076052204,0,0,0,0.2719919608536,0.0243938275375279,0,0.0795866690882203,0,0,0,0,0,0,0,0.0209710081979442,0,0,0,0,0.255363701594445,0,0
X2881.TT.EQUITY,0.370430140686006,0,0,0,0,0,0,0,0,-0.0379730406571937,0,0,0,0,0,-0.0256506167570602,0,0,0,0,0,0,0,-0.0756571395073264,0.0267184002188081,0,0,0,0,0.373945380884253,-0.0145037957838787,0.432622137309199,0,0,0,0,0,0,0,0,0,0,0,-0.329619950238937,0.018791202235781,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0663177825519492,0,-0.0218135198477772,0,0,0,0,0,0,0,0,0,0,0,0.0432760032916159,0,0,-0.109813697718887,0.69108517842015,0,0.0557678024372278,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.217968732290803,0.0305421189291088,0,-0.0441212732203586,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0347117086705497,0,0.0529557153817757,0,0,0,0,0.0868780046104327,0.0100590481039223,0,0,0,0,0,0,0.371339652052465,0,0,0,0,0.192253705778672,0,0,0.107582024913684,0,0,0,0.040831768884122,0,0.100278069591124,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.190486368418534,0,0,0,0.185401218810462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037255370875751,0,0,0,0.237957210391359,0,-0.00476747765434265,0,-0.418354304054237,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.387369759869652,0,0,0.141514103637187,0,0,0,0.118755003562994,0,0.220740996772258,1.73472347597681e-18,0,0,0,0.151200812252915
X2891.TT.EQUITY,0,0,0.156294249998093,0,0,0,0,0,0,0,0,0,0,0,0.0841074852811062,0,0,0,0.064709651536888,0,0,0,0,0,0,0,0.160291372214945,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0304711586213145,0,0,0,0,0,-0.14442742734601,0.107878269773665,8.67361737988404e-19,0,0,0.342968808491764,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0509574386013022,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304838039742196,0.115389168325263,0,0,0,0,0.136826514641475,0,0,0,0,0,0,0.121376895764921,0.330605196952072,-0.0285675487028684,0,0,0,0,0,0.0437003070309749,0,0.314740645489678,0,0,0,0.0619671080562117
X300059.CH.EQUITY,-0.0844669214138791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288368472182553,0,0,0,0,0,0,0.177661781419099,0,0,0.0476174046054885,0,0.617640556013475,-0.164562392425329,0.0874939729297037,0.109061951023998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664094371938887,0.147590082282629,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0484698513456236,0,0,0,0,0,0,0,0,0,0,0.0122114737163821,0,0,0,0,0,0.0484332288260898,0,0.152255699969645,0.0964016444126204,0.00638348399380133,0,0,1.73472347597681e-18,0,0,0,0,0.146691741335964,0.405164378345565,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0652724265304462,0,0,0
X601916.CH.Equity,-0.103276339618881,0,0,0,0,0,-0.453055360574363,0,0,0.0345339907944754,0,0,0,0.158084076235325,0,0,0.20463089922172,0,0,0,0,0.841117486118334,0,0.128197167623829,0,0,0,0,0,0,0,0,0,0,0.119292759762856,0.0598899669080325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.0418890286023141,0,-0.0706496943035404,0,0.469181433704054,0,-0.310283634562609,0,0.160018432614332,0,0,0,0.256852238410668,0,0,0.137143054565065,0.234363128926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089991770080482,0,0,0,0,0,0,0,0,0,0,0,-0.0532984321158301
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.167699778180615,0,0,0,0.148486768564524,0,-0.121799331006606,0,0,0,0,0,0,0,-0.239943823668333,0,0.261669955409668,0,0,0,0,-0.00611352528026719,0,0,0,0,0,0,0,0.295064358122154,0.196158618459041,0,0,0,-0.140255185258175,0,0,0,0.256494331534261,0,0.217869829249236,0
X600919.CH.EQUITY,0,0,0.281061905514475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431860146082028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146865346576145,0
X2892.TT.EQUITY,0,0,0,0,0,0,0.1446364658309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811091138316716,6.93889390390723e-18,0,0,0.256870755177047,0,0,0,0,0,0.189763155118956,0,0,0,0,0,0,0,0,0,0.365613055255999,0,0,0,0.117819129356522,0
X601009.CH.EQUITY,0,0,0.154305302137513,0.173908786057432,0,0,0,0,0,0,0,0.104061065420519,0,0,0,0.0416873608207715,1.73472347597681e-18,0,0.0136290963011517,0,0,0,0,0,0.177850973672519,0,0,0,0,0,0.00023467134160284,0,0.00751378761653795,0.199067721377015,0,0,0,0,0,0.105706697961911,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315044335396891,0,0,0,0,0,-0.00839817710658716,0,0,0,-0.010507672457063,0,0,0,0,0,0,0,0,0,0,-0.108852128721172,0,0,0.107623751339525,0,0,0,0,0,0,0.411155563038761,0.109529101748117,0,0,0,0.143929998354594
X2880.TT.EQUITY,0,0.0273414974211102,0,0,0,0,0.143216015481342,0,0,0,0,0,0,0,0,0,0,0,0.136621969098248,0,-6.93889390390723e-18,0,-4.33680868994202e-19,0,0.092915257030937,0,0,0,0,0.066035537888811,0,0,0,0.140209938008958,0,0,0,0,0,0,0,0,0,0,0,0.148281826956599,0,0,0.0575997872772153,0
