,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.530752258098727,0.01891023967308,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0300394495567916,0,0.0688846582414933,0,0,0,0.0983994929684909,0.0573527832507413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557967618892439,0.0491403495003287,0,0,0,0,0,0
X601939.CH.EQUITY,0.698904016519972,0,0,0,0,0.265084625394435,0,0,0,0,0,0.0590090647229951,0,-0.0545359518318636,0.0635708338331601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231619198315979,-0.0924675138363988,-0.00310024796804554,0.0399651561942189,0,0,0,0,0.0333888344581117,0,0,0,0,-0.0183679312208951,0,0,0,0,0,0
X601288.CH.EQUITY,0.0157805797165478,0.187330481012695,0,0,0,0,0,0,0,0,0,0,0.0565639599795334,0,0,0,0,0,0,0.0848324121154282,0,0,0,0.22264629621405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934244243439342,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0061183424058632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20627922818807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.322133589940077,0,0,0,0,0,0,0,0,0,0,0,0,0.114108982920153,0,0.110669203611046,0,0,0,0,0,0.476109801833581,0,0,-0.110045296926639,0,0,0,0,0,0.0284230949386284,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.31173199828494,0.000724118899876723,0,0,0,0,0,0,0.0681200621223363,0,0.218762537095003,0,0,0,0,0,0,0,0,0,0.335393475996396,0,0,0,0,0,0,0,-0.0252409094792277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172307178010524,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0366685463318973,0.145180468032723,0,0.0183646464786753,0,0.279138963662225,0,0,0,0,0.0724928945542557,0,0,-0.0342049145367748,0.259117702306095,0,0,-0.0439708120249596,0.00513533627773366,0,0.0404008514886345,0,0,0.0117928081945309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504991054103509,0
X601318.CH.EQUITY,0,0,0,0,0.107054457188593,0,-8.67361737988404e-19,0,0.190331873322099,0,0,0,0,0,0.33964985591879,0,0,0.0734672405845352,0,0.0699588950716482,0.109346820265837,0,0.207829004922473,0,0,0,0.168577977888603,0,-0.397049617004637,0,0,0,0.0896449111045697,0,0,0,0,0.0899404398570747,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.118684530795523,0,0,0,0,0,0.124159977444414,0,0.0153150493510106,-0.06443942202664,0,0,0,0,0.149345807541161,0,0.0141681121864618,0,0,0.0457123825238323,0,0,0.115067910683084,0,0,0,0,0.0146757024551457,0,0,0,0.217058837167565,0,0,0,0,0,0,0,0,0,0,0.0750367827393325,0,0,0.0777945257731142,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.27351018531353,0,0,0.125707365742968,0.213343319481843,0,0.0655260839719413,0,0.192078719864915,0,0,0.154437291558049,0,0.207269877567201,0,0,0,0,0,0,0,-0.0543322416967656,0,0,0,0,0,0.0755781229295403,0,0,0,0,0,0,0.00939784009041352,0,0,-0.0777495147622151,0,0,0,0
X267.HK.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.243651162933019,0,0,0,0,0,0,0,0,0.0275489980977487,0,0,0.27339143101435,-0.0339630027875329,0,0.019213320595284,0,-0.217315032326579,0,0,0,8.67361737988404e-19,0.022247310664959,0,0,0,0,0,0.109300476520542,0,0,0.148493092427896,-0.0729225770023652,0.447267595514478,0,0,0,0,0,0,0.0295081179563667,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.230128010927384,-0.199289793649516,0.00521272498048075,0,0,0,0,0,0,0.154655505349092,0,0,0,0,0,0.137699928507433,0.163160431414169,-0.0149463008782184,0,0,0,0,0.293976032371317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17195860229901,0,0
X601998.CH.EQUITY,0,0.0558002612329098,0,0,-0.0323727255822468,0.0782711897184453,0.160767692194477,0.249960778117234,0,0,0,0,0,0,0.0972429884916001,0,0,0,0.00557247751161419,0.177906577138862,0,0.0321660406892006,0,0,0,0,0,0.0510376215123598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,-0.589496204001711,0,0,-0.0977867040293143,0,0,0,0,0.061714923757706,0,0,0.25098741608513,0,0,0.101696819561684,-0.0762548352985659,0,0.0654303788599381,0.382215816325324,0,0,0,0,0.252344051181889,0,0,0,0.188964532518356,0,0,0,-0.700907336026285,0,0,0,0.110782833247633,0,0,0,0,0,0,0.138848667554513,0,0,0,0,0,-0.368579776235505,0
X601818.CH.EQUITY,0.128136787983139,0,0,0,0,0,0,0,0,0.00864776792364422,0,0.275622601447732,0.035741440494212,0,0,0,0,0.0307847358424205,0,0,0,0.224232609800659,0,0,0,0,0,0,0,0,0,0.0898159475967278,0,0,0,0,0,0,0,0,0,0,0,0,0.0340927812324936,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0.0141518767723116,0,0.0393522423228588,0,0,0,0,0,0.137873798842389,0,0,0.02455249941852,0,0.0358388145195758,0,0,0,0,0.253243530613603,0,0,0,0,0,0.163487913176025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757818096757874,0.016362785262677,0.284036083081341
X000001.CH.EQUITY,0,0,0,0,0,-0.0264633082411839,0,0,0,0,0.173483908364281,0,0.106426400213178,0,0,0.0475376452951113,0,0,0,0,0,0,0,0,0.119097426667823,0,0,0.129131852320344,0,0,0,0,0,0.0295137403796637,0,0,0,0.0267519016607333,0,-0.034050440034176,0,0,0,0.268048341290733,0,0,-0.270558382155555,0,0,0.301566472130479
X600015.CH.EQUITY,0,0,0,0,0,-0.0634860363687572,0.259176770338525,0,0,0,-0.0832188055676339,0,0,0,0,0,0,0,0.0158452499179575,0.516843325588656,-0.0286171036716246,0,0,0,0.0279778669941404,0,0,0.0662822596677967,0,0,0,0.0760452577580309,0,0.0768343959373022,0,0,0,0,0,0,0,-0.0288981006673655,0,0,0,0,0,0,0,0.224396334751031
X2388.HK.EQUITY,-0.148715055268972,-0.0467056147021946,-0.0406206623614122,0,0,0,0,0,0,0,0.126835868613851,0,0,0.53468288610286,0,0,0,0,0,0,0.0947194992072537,0,0,0,0,0,0,0,0.254529903125824,0,0.175204680148811,0,0,0,0,0,0,0,0,0,0,0,0,0.12070771928626,0,0,0,0,0.000831970156569392,0
X601169.CH.EQUITY,0.227689706706052,0,0,0,0,-0.0306738783956698,0.18524221664311,0.0661233976996501,0.0223047366026457,0,0,0,0.125270593799192,0,0.0675490145142253,0,0,0,0,0,0,0,0.35119287416338,0,0.0405559048131058,0,0.425219968628865,0,-0.0423628552230346,0.0940669422160714,0,0,0,0,0,0,0,0,0,0,0.140544427029687,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0446662037076385,-0.116664228949481,0,0.0446937577451989,0.186467245176034,0,0.177584386842698,0,0,0.0788357924011429,0,0,0,0,0,0,0,0.0830103468148591,0,0,0,-0.219242410931701,0,0,0,0.0126604297326334,0.0799681562867514,0.143612282893919,0,0,0,-0.119166638556816,0,0,0,0,0.037182114209322,0,0,0,0,0,0,0,0.0189713945485422,0,0,0.0397590165145693,0
X601229.CH.EQUITY,0,0.0324725959078236,0,0,-0.0501419683920155,0.255095458041296,0.0347803473290427,0,0,0.196986331746961,0,0,0,0,0,0,0.0358209610622417,0,0,0,0,0,0,0,0,0,0,0.27013550273011,0,0,0,0,0,0,0.0403725712588631,0,0,0,0,0,0,0,0,0,0,0,0,0.241520422380638,0,0
X600919.CH.EQUITY,0,0.128653263228376,0,0,0.230650005400812,0,0,0.0931148140946263,0,0.386559379897559,0,0,0,0,-0.160625278868677,0,0,0,0,0.0131626576678229,0,-2.16840434497101e-19,0,0,0,0,0,0.169701427962894,0,0,-0.0931032457213364,0,0,0.163213516059175,0,0,0,0,0,0,0,0,0,0.0311423732429376,-0.133540816521249,0,0,0,0,0
X601916.CH.Equity,0.0764477305440796,0,0,0,0,0.0863999783054547,0,0,0,0,0,0.0600459287382279,0,0.306720648446393,0,0,0,0.0439459955788089,-1.73472347597681e-18,0.241843394037608,0,0.117769436240598,0.0698979924344877,0,0,0,0.0713050216046066,0.0149113373340157,0,0,0,0,0.0133142536762172,0,0,0,0,0,0.204146000829637,0,0,0,0,0.15658858461256,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.0209268812663485,0,0,0,0,0,0.23770260576196,0,0.151666065069855,0,0,0,0,0,0,0,0,0.281906999223546,-0.0278487182406276,0,-0.0673948532482547,0,0,-0.013137997652246,-0.0321429014028959,0.343619333327048,0,0,0,0,0,-0.0771100352597619,0,0,0,0,-0.0745360658850859,0,0,0,0,0,0,-0.007599349454924,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0666560863338905,0,0,0,0,0,0,0,0,-0.0230648259171752,0,0,0,0,0,0,0,0,0.0553706100765812,0.416926860766095,0.0424141321806809,-0.0651352248525303,0,0,0,0.0392971986538402,0.045743912985333,0.0996738244970783,0,0.220484019054947,0,0,0,0,0,0.103446136162893,0,0,0,0
X601601.CH.EQUITY,0,0,0.066197909126866,0,0.0763930119784795,0.184379045674441,-0.437465771417296,0.113877912731081,0,-0.204598223106019,0.0978985469121339,0,0,0,0,0.775522321675773,0,0,0,0.322542086212715,0,0,0,0,0,0,0,3.46944695195361e-18,0.0394979560915271,0,0,0,-0.15621452238639,0,0,0,0,0,0,0,0,0,0.130243526605622,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0248751502815345,-0.0812469116509946,0,0,0,0,0,0,0.160308823564211,0.138638344070346,0,0,0,0,0,0,0,0.176839848808621,0.420548125435466,0,0,0.118979056031811,0,0,0,0,0,0,0,-0.0185051211415315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.0365726765402425,0,0.0694907586711882,0,0.63648680058531,0.0571552044660907,0,0,0,0,0.010450862920994,0,0.0126772115581234,0,0,-0.147235565029273,0,0,0,0,0.108643347099674,0,0,0,0,0,0,0,0,0,0,-0.0589050040815637,0,0,0,0,0,0.131458084755948,0,0,0,0,0.0643671315809509,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0204318395218354,-0.0144662143317639,0,0,0,0,0,0,0,-0.0168311441601158,0,0,0,0,0,0,0.32657862243598,0,0,0,0,0,0,0,0,0,0,0.180246151287576,0.0831458537648324,0,0,0.218412555842314,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063388905862343,0,0,0.0684070992766995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158174868687867,0,0,0,0,0.146647754349837,0,0.24873536649078,0.348817640300362,0,0,0,0,0,0.195716669997337,0,-0.0863943769288568,0,0
X600926.CH.EQUITY,0,0,0,-0.170501107185295,0,0,0,0,0,0,0,0,-0.0722078736941794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181563076269226,0,0,1.73472347597681e-18,0,0,0.563022755698953,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.0676460397252435,0.234635513639923,0.0409882720697316,0,0,0,0,0,0.155319941897423,0.11525681035987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199947461460026,0.0912062605818923,0,0,0,0.16030274622813,0,0,0,0,0.0263670899900498,0,0.0221414388079757,0,0.142377963615777,0,0,0.0848856753871361,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146094035492505,0,0,0,0.172902043164602,0.160751765443839,0,0,0,0,0,0,0,0,0,0,0,-0.0920558000887018,0,0,0,0.0175245877693721,0,0,0,0,0,0,0,0,0,0,0,0.131537928982003,0,0,0
X600030.CH.EQUITY,-0.0434366857588298,0,-0.0271359092486751,-0.092233952131263,0.0109523558753058,0,0,0.0365812976889444,0,0,0,0,-0.0600495109404728,0,0,0,0,-0.0623482879258373,0,0,0,0,0.00253478377614757,0,0,0,0,0,0,0,0,0,0.101153406335997,0,0,0.107333063366612,-0.13085722709632,0,0,0,0,0,0,0,0.196785787504547,0,0,0.0505369305930772,0,0.545975846866684
X601336.CH.EQUITY,0,0,0,0,0.0132095425323632,0,0,0.0101718239650985,0,0,0.0189200546631436,0,0.0221363822582455,0.00699153995060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31291466786975,0,0,0,0,0.0360137825578251,0,0,0,0,0,0,0,0,0,0,0,0.471532252121731
X5880.TT.EQUITY,0,0,0,0,0.0561208838699926,0,0,0,0,0.0621185568164683,0,0,0,-0.104842260357247,0,0,0,0,0,0.098360402667899,0,0,0,0,0,0,0,0,0,0.0167136418469093,0.0895949789169968,-0.0932424435353181,0,0,0,0.0864218496990445,0,0.0921012349442194,0.00108733148328109,0,0.0136905458401096,0.335158178325673,0,0,0,0.153932485597585,0,0,0.208407628417216,0
X2886.TT.EQUITY,0,-0.0734353846698229,0,-0.0943607962081915,0,0,0,0,0,0.0638602313381454,0.108920917347711,0,0,0,0,0,0,0,0,0,0.0128465997328497,0,0,0,0,0.172494303071523,0,0,-0.0134460415174822,0,0,0,0,0,0,0.109977036528339,0,0,0.25655344607612,-0.0763753989291678,0,0.396146770740782,0,0.105019131510484,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0240898047922249,0,0,0,0,0,0,-0.0686895440952124,-0.0594293741690433,0,0,0,0,0,0.0686242493585399,0,0,0,0,0,0,0.237531571448477,0,0,0,0,0,0.170022050443987,0.073009156007207,0,0,0,0,0,0,0,0.417998087106876,0,0,0.0970406041625496,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0265877229524254,-0.0186850578660221,0,0,0.0286775761773493,0,0,0,0,0,0,0,0,-0.00836006847849259,0,0.110104066590855,0,0,0,0.319346642546114,0,-0.00618184063289716,0.0440027026850632,0,0.0870978146441568,0,0,0,0,0,0,0,0,0,0.232287560449853,0.1713792888888,0,0,0,0.0315124304718097,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,-0.0215634338343048,0,0,0,-0.000879718013430016,-0.0421843132754182,0,0,0,0,0,-0.0729094673635687,0,0,-0.0885951730227363,0,0,0,0,0.404517919968712,0,0,0,0.0546260748140374,0,0,0,0,0,0,0.167649669372646,0,0,0.105723040540253,0,0,0.0889963221131039,0,0,0.0436070934003752,0,0,0.15907573595505,0
X2880.TT.EQUITY,0,0,0,0,-0.118583207646679,0,0,0,0,0,0,0,-0.0420522321778673,0,0,-0.167973460619598,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.104606732125602,0.169822451887236,0.3705848461856,0,0.103652024237343,0,0,-0.0193902125002591,0.296865894827883,0.0178458767954921,0,0,0.174832347464742,0
X601577.CH.EQUITY,0,0,0,0,-0.186940538287774,0.312543374271331,0,0,0,0.222175264656873,0,0,0.343600423926524,0,0,-0.021196465846915,0,0,0,-0.062814639686983,0,-0.443333867933808,0,0,0,0,0,0,0,0,0,0.139764099046603,0,0,0,-0.177826402204896,0,-0.0175209047356256,0,0,0,0,0,0,0.785097946038404,0,0,-0.120369085180633,0,0
X601838.CH.EQUITY,0.131049562244771,0.115625789580568,0,-0.121661403402576,0,0,0,0,0,0,0,-0.00866743837133487,0,-0.206009032603637,0,0,0,0,0.00314306055165807,0,0.103754416769077,0,0.337742251928487,0.278075526510527,0.300161439048003,0,0.0531842250587622,0,0,0,0,0.0480831259939597,0,0,0.0316910107408956,6.93889390390723e-18,0,0,0,0,0,-0.0346416872566075,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,-0.0799226637193098,-0.046453821212457,-0.0908650767225604,0,0.163476787931158,0,0,0,0,0,0,0.12581025068639,0.107031771311061,0,0,0,-0.063666078223841,0,0,0,0,0,-0.00426498060682162,0,-0.0397032727544572,-0.0718111541359409,0,0,0,0,0.354137928187256,0,0.373256189641342,0,0,0,0,0,0,0.166559685996611,0.217783134508647,0,0,0,0,0.164857679213301,0.0352663728306629,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141732405144324,0,0,0,0,0,0,0,0,0.0254240755863873,0,0,0,0.032908994792364,0,0,0,0,0,0,0,0.0247306502332022,0,0.523910467518484,0.14847354178953,0.0784120934785928,0,0,0,0,0,0,0,0.133867244329898,0
X600837.CH.EQUITY,0,0.0833343385861847,0.155358276961948,0,0,0.00797426376803043,0,0,0,0,0,0,0,0,0,0,-0.0783365851242805,0,-0.0720356544243676,0.0514617846133684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181861941332525,0,0,0,0,0,0,0,0.00894554033982745,0,0,0,0,0.238453070249047,0,0.386873682230234
X601211.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,-0.107985519655955,0,0,6.93889390390723e-18,0,0,0.0180490635483003,0.236441566300594,0,0,0,0,0,0.0987141349923152,0,0,0,0,0,0.169226283404098,0,0,0,0,0,0,0.218473710759249,0,0,0,0,0,0.0584490537192359,0,0,0,0.152498958871921,0,0.0999952474211977,0,0.0955949301906753,0
