,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.301791048386528,0.163050557041105,0.290420868706248,0,0,0,0,0.0249132932966983,0,0,0.0463837409588627,0.0585276341589007,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0342450752093719,0,0,0,0,0,0,0,0,0,0,0,0.0154334845395171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.577359876452458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725195049706192,0.0763986245011018,0,0,0,-0.00225950328784326,0,-0.0568668542082087,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0437296479261143,0,0,0,0.161934113290019,0,0,0,-0.0509982105102922,0,0,0.148367765807036,0,0,0
X601288.CH.EQUITY,0.154773556176679,0.154480332111149,0,0.471886506994752,0,0,0,0,0,0,0.0157574588408421,0,0,0.0367374254596511,0,0,0.047306451674776,0,8.67361737988404e-19,0,0,0.0118015627104405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923240779951454,0,0,0.026480034721739,0
X601988.CH.EQUITY,0,0,0.221856688612163,0,0,0,0,0.346439747559994,0,-0.179092958278298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516084660318209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067939251237936,0.00726263267103188,0,0,0,0,0
X5.HK.EQUITY,0,0.147897347084879,0,0,0,0.108271157849852,0.125083953665518,0,0,0.0324509536569533,0,0,0,0,0,0,0,0,0,0,0.317044231929027,0,0,0,0,0,0,0.149891081664104,0,0.0538880843597631,0,0,0,0,-0.111778752118334,-0.084236044905946,0,0,0.0817233523599629,0,0,-0.0362037321019022,0,0,0,0,0,0,0,-0.0734309955973766
X601658.CH.Equity,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0855763981268982,0,0,0,0.226745534804963,0,0,0.0309224791396712,0.0805294795976595,0,-0.0534239125816259,0,0.245255667200768,0,-3.46944695195361e-18,0,0,0.453548908131067,0,0,-0.128071009056861,0,0,0,0.0031685311320772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314249259706175,0
X601318.CH.EQUITY,0,0.187797208382495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182494805280505,0,-0.00362182069260901,0,0.0818528035660101,0,0,0,0,0,0,0,0.00439226531469406,0,0,0.0622649843540402,0.220332843100367,0,0,0,0.0476246057482126,0,0,0,0.178400860671026,0.115643357353216,0,0,0.0695776862584826,0,0
X601328.CH.EQUITY,0,0.133710732133622,0,0.320112774640555,0,0,0,0,0,0,0.0867383441805764,0,0,0.0841615114257385,0,0.0768010996168943,0,0,1.73472347597681e-18,0,0,0.149376240626285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548890307818656,0.00186053015240869,0,0,0.0595669125568103,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.297517953721634,0,0,0.161165644669834,0.0507712240922796,8.67361737988404e-19,0,0,0,0.278054374854558,0.215100535315836,0,0,0,0,0,0,0.0157472351798735,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590274398353994,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.188438794247564,0.0219314756546706,0,0,0.233395069650473,0,0,0,0,0,0,0,0.395598206749934,0,0,0,-0.0104486930557067,-0.141194946199229,0,0,0,0.0573667910273424,0,0,-0.0605667516235936,0.0250503045248233,0,0,0.253808366234762,0,0,0,0,0,0,0.10611373362384,0,0,0,0.063962559193504,0,-0.0869147849229392,0,0,0.199208065350579,0
