,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.596379078727568,0.221062608486953,0,0.0914096387343668,0,0,-0.102290541572654,0,0,0,-0.0122855658457227,0,0,0,0,0,0,0,0,0,0.21962298660972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299626804125942,0,0,0,-0.0345042346049379,0,0,0,0,0,0
X601939.CH.EQUITY,0.0248114421234869,0,0,0,0,0,0.082477261800141,0,0,0.175043608976262,0,0,0,0.272921952204034,0,0,0,0,0.216856695078349,0,0,0,0,0,0,0,0,0.00832490064268676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0784980581851216,0.225994738260979,0,0.0884286627135171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314306974016606,0,0,0,0,0,0,0,0.0323607578917227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408708096711139,0,0.0438146021740976,0,0,0,0,0.0231918020652301
X601988.CH.EQUITY,0,0,0.451288437146007,0,0,0,0.183711789283513,0,0,0,0,0,0,0,0,0.0695781943523627,0,0.0153754954760418,0,0,0,0,0.0175779610237059,0.0208271511429234,0,0,0,0.115450090756953,0.139648779199324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302463089066539,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.308043964243348,0,0,0,0,-0.200968636696473,0,0,0,0,0,0,0,0,0,0,-0.110238936841921,0,0.684703734511506,3.46944695195361e-18,0,0,0,0.222061984229574,0,-0.0656622844921557,0,0,0,0,-0.067958952606211,0.197696237296475,-0.0580911554553488,0.263462937176681,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.174815829365088,0,0,0,0,0,0,0,0,0,0,0,0.0547120148954303,0,0,0,0.455620704316203,0,0,0,0.0865914794859503,0,0,-0.28557439577828,0,0,0,0,0.0163931305881525,0,0.195545198251493,0,0.152453103562592,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0812459078126417,0.032182881172039,0,0.157746575297391,0,0,0,0,0,0,0.200346397076781,0,0,0,0.217343000863914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673730699512547,0,0.176117073650601,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853526704060504,0,0,0,0,0,0,0.178987193018319,0.191033110318598,0,0,0,0,0,0,0.139570553885954,0,0,0.137970694435406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257905804556475
X600036.CH.EQUITY,0,0,0,0,0,0.0107012110999528,0,0.295562708764289,0,0,0,0,0,0,0,0,0.190333552855125,0,0,0,0,0,0,0.129624606134702,0,0,-0.112451798623452,0,0,-0.000363845092796177,0,0,0,0,0,0,0.0259192832927826,0,0,0.315077354453242,0,0,0,0.0545296113266112,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.18768899489453,0,0,0.134774950035118,0,0.289228205384031,0,0,-0.0394594718592169,0,0,0,0,0,0,0,0.210022366579224,0,0,0,0,0,0,0,0,0,-0.302583409462751,0,0.154567292081221,0,0,0,0,0,0,0,0,0.0447922551658405,0
