,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.464942486093859,0,1.38777878078145e-17,0,0,0,0,0,0,0.149707165949896,0,0,0,0,0,0.00197631133475746,0,0,0,0,0,0,0.145656016168685,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122963831332521,0,0,0,-0.162689668462249
X002142.CH.EQUITY,0.202288305652631,0,0,0,0,0,0,0,0,0,0,-0.0262170985947281,0,0,0,0.279990350366087,0.0319708746181846,0,0,0,0,-0.090721953715064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507253891300901,0,0.105843815613647,0,0,0,0,-0.0659581290771558,0,0
X600000.CH.EQUITY,0,0,0,-1.73472347597681e-18,0.0206415199370407,0.383470607147823,0.115968337770306,0,0,0.106067597980045,0,0,0,0,0,0,0,0.131761917802922,0,0,0,0.312919833443893,0,0,0.0674011652497662,0,0,-0.140978868559584,0,0,0,0,0,0,0,-0.0839806850248088,0,-0.0841912876031053,0,0,0,0,0.243214659155624,0,0,0,-0.0304739812448577,0,0
X600015.CH.EQUITY,0,0,0.226338586504102,0,0,0,0,0.0562843655540352,0,0.477601251650918,0.0232591323174497,0,0,0,0,0,0,0.0821770590975795,0,0.019043532258695,0,0,0,0,0,0,0,0,0,0.0387398734689369,0.156111231083912,0,0,0.0999552130276608,0,0,0,0,0.0659571363234917,0,0,0,0,0,0,0,0,0,-0.0842065351202263
X600016.CH.EQUITY,0,0,0.106832030200357,0.501217213007655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.488589435845104,0,0,0,0.205568555675845,0,1.73472347597681e-18,-0.0681335392065119,0,0,0,0,0.190465840722379,0,0,0,0,0,-0.00456787239983879,0.0455671010946432,-0.000548101644844603,0,0,0.0913250989439226,0.0690427235897165,0,0,0,0,0,0,0,0,0,0,-0.196562203055815,0.209362819445157,0.224763916434768,0,0.0130736876060468,0,0,0,0,0,0,0
X600919.CH.EQUITY,-0.16417644945617,0,0,0,0,0.788291750736893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00883546396907791,0,-0.024688080306232,0,0,0,0,0,0,0,0,0.0325503115224336,0,0.132818909259957,0,0.105437703918072,0,0,0,0,0,0,-0.902370633979327,0,-0.12139800692864,0.585088052379198,0,0.147951571635401
X601009.CH.EQUITY,0.324633259648827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444214413361459,0,0,0,0,0,0,-0.340474354817246,0,0.0697906263790588,0,0.131749837190098,0,0,0,0,0,0,0,0,0.037382383551212,0,0,0.135908636206303,0,0.0919932343794762,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X601166.CH.EQUITY,0,0.122523551017575,0,0,0,0.0260716596863833,0,0,0,0,0,0.262912926108663,0,0,0,0,0.0163310939226188,0,0,-0.0526387243272764,0,0,0,0,0,0.0901117141172632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331280967777795,0.179639249445862,0,0,0,0,-0.00977910693525545
X601169.CH.EQUITY,0,0,-0.0204119958089132,1.17602689729325,0,-0.0117197684983406,0,-0.165437353214617,0,0,0,0,0,0,0,0,-0.054168375763018,0,0.156618716680953,0,0,-0.253670185089391,0.103484043032935,0,0.114263031810258,0,0,0,-0.118700817507811,0,0,0,0,0,0.149369654446932,0,0,0,0,0,0,0,-0.193409961338061,-0.329145821117652,0.113764395216511,0,0,0,0
