,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0870793387973347,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.136912439135526,0.143966009912075,0,0,0,0,0.014336148130902,0,0,0.0485701916477304,0.0101447234323059,0,0,0,0,0,0,0,0,-0.0414261796930507,-0.0329916549112318,0,0,0,0,0,0.503650317578674,0,0,0.0994143461425718,0,0,0,0,0,0
X002142.CH.EQUITY,0.108963050992496,0,0,0,0,0.895896690891328,-0.116384340961823,0,0,0.118396241104997,0,-0.355407218383949,0,0,0,0,0.073823772673945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218952900763695,0,0,0,0,0,0,-0.0342025685415387,0.19066288455454,6.93889390390723e-18,0,0,0,0,0,-0.0109910468314185,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0495658093431897,0.213051323195598,0,0.0718634415581262,0.0591488725248865,0,0.249978986820202,0.118889497758218,0,0.10482640293216,0,1.73472347597681e-18,0,0,0,0,0,0.056358135153157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440036186267946
X600015.CH.EQUITY,0,0,0,0,0,0,0.324552513113518,0,0.114093968847006,0,0.147214438509346,0,0,0,0.0429183591318185,0,0,0,0,0,0,0.140596399000668,0.0662391158705917,0.188403176254018,0,0,0,0,-0.0401513926968635,0,0,0,0,-0.140659836260892,0,0,0,-0.467601367376059,0,0,0.0129404328624682,0,0,0.144744380454425,0,0,0,0,0,0.0846430411361639,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.196519675190218,0.0439165474712291,0.556082612205261,0,0,0,0,0.119419968344114,0.0791121587641967,0,0,0.0331052769511032,0,0,0,0,0,0,0.0800040094451528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820652897580496,0,0,0,0,0,0,0,0,0,0.0695816658362532
X600036.CH.EQUITY,0.0513249051317606,0.256601344498914,0,0,0,0,0,0.230029669688474,0,0,0,0,0,0,0.110633912386016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143989335216298,0,0,0,0,0.0560457757490407,0.237821560717514,0.0881674639064565,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.737678623158734,0,0,0,0,0,0.129197575922555,0,0,0,0,0,0,-0.0106315922516918,0.0690562261464557,0,0,0,0,0,0,0,0,-0.0304236755213706,0,0,0,0,0,0,-0.0191140750819746,0,0,0,0,0,0,-0.0304941191470072,0,0,0,0,0,0,0,0,-0.0922350182141222,-0.0207193128457484
X601166.CH.EQUITY,0.123438950858837,0.0124725594769267,0.45420320316875,0,0,0,0,0,0,0,0,0,0,0,0.177062282821973,0.0195424342775546,0,0.0211863512513132,0,-0.00158115636106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108860860067756,0,0,0,0.00150306106966278,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.188125537082733,0.156773139800987,0.610047307855948,0.0901104993112568,0,0,0,0,-0.13177907264234,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0680943325890148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258323521914886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.182721787413375,0.0952303440859362,0,0,0.0462537234736607,0,0,0.622168061202751,0,0,0,-0.378056211526908,0,0,0,0,0.183482334097208,0,0,0,0,-0.0185634945789432,-0.117151845620389,0,0,0.193487278401067,0,0,0,0,0,0,0,0,0,0,0.0360020549991904,-0.0758190489024744,0,0,-0.162998493718919,0,0.134646973461306,0,0,0.0491623711481982,0,0,0,-0.17793708712413,0
