,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.242595815615164,0,0,0,0,0,0.069043880170481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332359483982902,0,0.227968670200029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491075763482922,0,0,0.0147100328868496,0,0,0,-3.46944695195361e-18,0,0
X002142.CH.EQUITY,0.132563846516949,0,0,0,0,0.58275096850801,0,0,0,0,0.294945358281456,0,-0.12448075623837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11350981584592,0,0,0.219324094007511,0,0,0,0,0,0,0,0,0,3.46944695195361e-18
X600000.CH.EQUITY,0.0142749816912171,0,0,0,0,0,0,0.0990949815957726,0,0,0,0.360874259790824,0,0,0,0,0,0.0980714686334175,0,0,0,0,0,0.0507578082591889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218777431485198,1.73472347597681e-18,0.0396748245335669,0,0,0
X600015.CH.EQUITY,0,0.154193180763162,0,0,0,0,0,0,0,0.332601373740669,0,0,0,0,0.0629320475994388,0.0956054458678719,0,0,0,0,0,0,0,0,0,0.119852851638686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389416583415405,0,0,0,0,0,0,0,0,0,0.212269575090068
X600016.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0.0518248999504887,0,-3.46944695195361e-18,0,0.120396544437413,0.0722183000239654,0.272175923705081,0.124804474434731,0.175294753730697,0,0,0.156469058619743,0,0,0,0.00524914153847622,0,0,0,0,0,0,0.0167835641232721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.220583816178999,0.335391364289251,0,0,0,0,0,0,0.188683981086151,0,0,0,0,0,0,0.149103605660782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590872874118731,0,0,0,0,0.101024323723583,0,-0.0156561197955486,0,0,0,0.0225240021785851,0.156396206259039,0,0.0306897825017377,0,0,-0.046832868333355
X600919.CH.EQUITY,0,0,0,0.16230194001275,0,0,0,0.194114557034029,0,0,0,3.46944695195361e-18,0,0,0,0.0230843253917953,0.0447612818869258,0,0,0.142678978814466,0,0,0,0,0,-0.0139067285456343,0,0.124304759095966,0,0,0,0,0,0,0,0,0.121443198415903,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.022820563977247,0,0,0,0
X601009.CH.EQUITY,0.117592120299538,0.0531762351457187,0.0542702076681079,0,0.165725260109555,0,0,0,0.110525313099943,0.071509346278771,0.155955122687653,0,0,0,0,0,0.0798701744351089,0,0.0745343927235857,0.0950780034524141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580073480838343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0099694369732666,0,0.0344431708576793,0.106728606385446,0,0.491467134336192,0,0.00916637700332559,0,0,0,0,0,0,0.223975741374963,0,0,0,0.0318484588912729,0,0,0,0,0,0.0454787001297113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032161584835683,0,0,0
X601169.CH.EQUITY,0,0.0340935199908842,0.184106238396505,0.297744972827909,0,0,0.341090022401324,0,-1.73472347597681e-18,0,-0.0563057359424911,0,0,0,0,0,0,-1.73472347597681e-18,-8.67361737988404e-19,0,0,0,0,0,0.0919883332064662,0,0,0,0,0,0,0,0,0,0,0.107975059234224,0.0681698942958382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.171852279126832,0,0,3.46944695195361e-18,0,0.0807351570480671,0.125213957376595,0,0,0,0,-0.0460756613467489,0,0,0,0,0,0,0.0403363180636086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105802508568775,0,0,0,0,0.241057720327748,0,0,0,0,0,0,0.145862227481168,0.0868113354735238
X601288.CH.EQUITY,0,0,0.0811234569283376,0,0,0,0.109006405436565,0,0,0.0367656149917506,0,0,0.193303624120239,0,0,0.210325384926309,0.326829532495923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832157324911968,0,0,0,-0.0598334525992277,0,0.0379513706632019,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0431304623081207,0.0724390492785888,0,0,0,0,0,0,0.196083114289255,0,0.364073247002866,0.136114558686869,0,0,0,0,0,0,0,0,0.0516324952229513,0,0,0,0,0,0,0,0.113368271262079,0,0,0,0.0407089265036007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356170385278989
X601398.CH.EQUITY,0,0,-0.104184209505164,0.0742801569833669,0,0,0,0,0,0,-0.118493735631061,0.0992082862651417,0.132122982767716,0,0.313915288536121,0.0705838652334081,0,0,0,0.178076816113029,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0545447463359994,-0.117245832901018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703314401092015,0.220680191907185,0,0,0,0,0
X601818.CH.EQUITY,0.0304027255636531,0,0,0,0,0,0.0919372647751993,0,0.282756800311461,0,0,0.0357276554392429,0,0.132988416644951,0,0.250228373589057,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0194751523824851,0,0,0.080429512017499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754254556661836
X601939.CH.EQUITY,0,0,0,0.0265121076947366,0.0854668893626084,0,0.0151969920845653,0,0,0,-0.0891541896645282,0.393170731428279,0,0.108909197109123,0,0,0,0.241564497602588,0,0,0,0,0,0,0.0384671213537415,0,0,0,0,-0.0234687122190345,0,0,0,0,-0.0270206718011336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159108195233602
X601988.CH.EQUITY,0,0,0,0,0,0,0.0532943879833065,0.118251986908935,0,0,0,0.232379944450537,0,0,0,0.199806550356535,0,0,0.412198631700781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194277767076319,0,0,0,0,0.153976541792488,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.271125932984433,0,0,0,0,0,0,0.167886010583349,0,0,0.137651780350907,0.169007885629086,0,0.222010084917152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072186137582558,0,0,0,0,0,0,0,0,0,-0.0249717327663512,0,0,0,0
X601658.CH.Equity,0,0,0.176172556688816,0,0,0,0,0.225970686375936,0,0.0196775212393274,-0.128763718365537,0.073142630498656,0,0,0,0.0154285740353269,0,0,0,0.0875047368133524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598232566948958,0,0,0.309913825208481,0,1.38777878078145e-17,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.028615203593069,0.334619977412132,0,0.220459877637405,0,0,0,0,0.057187925358314,0,0,0,0,0,0,-0.0404445850938173,0,0.457540979001688,0,0.0114396339937541,0,0,0,0,0,0,0,0,0,0,0.0192297051956111,0,0,0,0,0,0,0,0,-0.23517684367321,-0.149310782541055
X11.HK.EQUITY,0,0,-0.021765291502188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304791517363902,0.354904399009822,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0860963427878701,0,0,0,0,0,-0.0978010422147587,0,0,0.091357135857765,0,0.126155786625536,0.0384313955423147,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0752175474797094,0,0,0,0,0,0,0,0,-0.04549713800176,0,0,0,0,0,0,0,0.32927594710048,0,0,-0.0187972997978073,0,0,0,0,0,0,0,0,0.211789039061384,0,0,0,0,0,0,0,0.15507445140902,0,0,0,0,0.136876019724176,0.288663723366865,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314234097655833,0,-0.150941079195642,0.608560230567807,-0.373743226513232,0,0,0.243519048962298,0,0,0,0,0,0,0,0,-0.127092535162514,0,0,0.0418174755690401,0,0,0,0,0,0,0,0,0,0,0,0,0.658086922655386,0
X2884.TT.EQUITY,0.310450813191416,0.030851594462558,0,0,0,0,-0.0114860682492729,0,0,0,0.00813247629963351,-0.17543446802413,0,0,0,0,0,0.053276018726707,0,0,0,0,-0.0376607799562485,0,0.0540247744377762,0,0.584712677562555,0,0,0,0,0,0,0.219311917222592,0.0050605318270094,0,0,0,0,0,0,0,0,0,0,0.0364699033836506,0,0,0,0,0.0390458735422382
X2886.TT.EQUITY,0,0.0517499180825645,0.141924936925692,0,0,0,0.00962020737010655,0,0,0.0560141366455974,0,-0.102076049796204,-0.0581086345652036,0,0,0,0,0,0,0,0,0.0748752204044567,0.0460693355045561,0.359698222048324,0,0,0.178929428037356,0,0,0,0,-0.0728336869610567,0,0,0,0,0,0,0,0.0723118472512951,1.73472347597681e-18,0,0,0,0,0,0,0.275357915230767,0,0,0
