,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.203598564917981,0,0,0,0.0294639153208335,0,0,0.0952836170657609,0.0960799449673407,0,-0.19863567276415,0,0,0,0.217100726089744,0,0,0,0,0.172448317441791,0,0,0,-0.0319035010913242,0,0,0,0,0,0,0,0,0,0,0.21929998851688,0.131135305778444,0,-0.258483032118931,0,0,0,0,0,0.121482740201362,0,0,0,0,0.053951384972054,-0.143734027610724
X002142.CH.EQUITY,0.190705100754393,0,0,0,0,0.196567794595489,0,0.0515757645091402,0,0,-0.121182940560982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455333253784116,-0.205991653395465,0,0,0,0,0,0,0,0,0,0,0,-0.0724417468177601,0.0576151598294061,0.0669877483532697,0,0.300145391848566,0,0,0,0,0,0,-0.187386984268085
X600000.CH.EQUITY,0.0756304855811384,0,0,0,0.00566025786766237,0.169639745876098,0,0,0,0,0,0,0.371181993539882,0,0.144655863629405,0,0.0920868441554301,0,0,0,0,0,0,0,0,0,0.16965064949125,0,0,0,0,0,0,0,0,0.04384076352312,0,0,0,0,0,0,0,0,-0.0154992469955505,0,-0.0497713924234166,0,0,0,0.0641630509265693
X600015.CH.EQUITY,0.00113806070806359,0,0,0,0.014918254710541,0,0,0,0,0.121923535052002,0.0358578573952969,0,0,0,0.0186241334599795,0.175875573800729,0,0.0207381618116643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585014622678647,0,0,0,0,0,0,0.309838147664928,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0370331774250043,0.0556481038274235,0,0,0.171901894555629,0,0,0.00634802139633239,0.0444269874324862,0,0.285875387424667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329836730737277,0,0,0,0,0,0,0.151060995296844,0,0,0,0,0,0,0,0.209621353177758,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.19722129976441,0.0726768365152797,0.192071973547604,0,0,0,0,0,0.0560940963215346,0,0,0,0.0416612638609018,0,0,0,0,0,0,0,0,0.00197114274935318,0,0.0567319542620959,-0.111226378850102,0,0,-0.0653225207586252,0,0,0,0,0.120529160278828,-1.73472347597681e-18,0,0.010605968017011,0,0,0,0,0,0.0727582463522285,0,0,0,0,0.268268891101003,0,0.037364345465804,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.154882419285907,0.187728268506422,0.106632979127279,0,0,0,0,0.0393766081123159,0,0.100077656748016,0,0,0,0,0,0,0,0,0.0496741988445595,0,0,0,0.104007935521217,0,0,0,0,0.00525506903723681,0,0,0,0,0,0,0.0389070990724825,0.00818473776464702,0,0.108114367599354,0,0,0,0,0
X601009.CH.EQUITY,0.160685803727456,0,0,0.317974721400766,0,0,0.0821366381280554,0,0,0,0.118983173126517,0.0747746212443012,0,0,0,0,0,0,0,0,0,0,0.0994320500421691,0,0,0,0,0,0,0.0660406068413448,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812842860384109,0,0,-0.148538408053816
X601166.CH.EQUITY,0,0,0,0.157065265279477,0,0.43504277331001,0,0.0284693065069846,0,0,0,0,0,0,0.048361225199504,0.0635146262808601,0,0.0310397971092735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701167815528161,0,0,0,0,0.235072925587315,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.234989298338993,0.444097345510277,0,0,0,0,0.0474740250850589,0,0,0,0.229640704561122,0,0,0,0.0279150062183506,0,0,0,0,0,0,0,0,0,0.0300512666023084,-0.118428348131211,-0.00538076756011302,0,0,0,0,0,0,0,0,0,0,0,0,0.0227334022708879,0,0,0.10425941433189,0,0,0,0,0.0729345044850287,0
