,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.195020129605741,0.0140598822398925,0.124909696449619,0,-1.73472347597681e-18,0.161712553668961,0,0,0,0.120877939858514,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00338587600080864,0,0,0,0,0.0191030343300802,0,0,0,0,0,0,0,0,0.0555815557946529,0,0.0991633812061665,0,0,0.0785085074934546,0.0493598790966788,0
X002142.CH.EQUITY,0,0,0,0.196431401893709,0,0,0,0.2281941820555,0,0,0.218819192805308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01853305209799,0.161254142423913,0,0,0,0,0,0,0,0,0,0,0,0.0677480828977925,0,0,0,0,0,0
X600000.CH.EQUITY,0.0353359626485304,0,0,0,0.139133992925633,0.218775976117221,0,0,0,0,0,0,0.15702454648824,0,0,0,0,0,0,0,0.0216028777906442,0,0,0,0,0.00726545439568838,0,0,0,0,0,0,0,0,0,0,0,0,0.0222427614105299,0,0.0768299558466357,0,0,0.115788265248617,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.60762317298472,0.0660658469604448,0,0,0.100457878811218,0,0,0,0.0507659990730489,0.0516306133875586,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0527791025744679,0,0,0,0.00183448605952895,0,0,0,0,0,0,0.0212864040209266,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.112736907220517,0.258324005901357,0,0,0,0,0.328861926546175,0,-1.38777878078145e-17,0,0.00623472100811599,0,0,0,0.105259270331885,0.0606459984704164,0,0,0,0,0,0.104242554474679,0,0,0,0,0,-0.0282218105639198,0,0,0,0,0,0,0,0,0,0,0.0362551582114377,0,0,0,0,0,0,0,0.00811006302201334
X600036.CH.EQUITY,0.422152766406174,0,0.259272295110754,0,0,0,0,0,0,0,0,0,0,0,0.101938573908632,0,0,0,0,-0.0448515802851818,0,0,0,0.0624894216433305,0,0,0,0,0,-0.00767648504483692,0,0,-0.0221321566716552,0,0,0,0,0,0,0,0.0316962823488635,0.123424567053161,0,0,0,0.018498918678121,0,0,0.0541472632712191
X600919.CH.EQUITY,0,0,0,0.264101288721454,0,0,0,0,0,0,0,0,0,0,0,0,0.27404416155891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875486607371807,0,0.20225443501781,0,0,0.0340764576291713,0,0,0.0515798555888413,0,0,0.014316996857599,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.230553585943154,0,0.215895024321889,0,0,0,0,0.369413292880922,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619268067243026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335105901939597,0,0.261134422078952,0
X601166.CH.EQUITY,0,0.0106064420079292,0,0,0.0472429136271516,0.170516506401781,0,0.0620280380484308,0,0,0,0,0.125959857308525,0,0,0.143252680064825,0.0705043093575385,0,0,0,0,-0.0527918925438898,0,0,0,0,-0.00071916456693292,0,0,0,0,0,0,0,0,0,0,0,0.0574929122306883,0,0,-4.33680868994202e-19,0.155497342481237,0,0,0,0.0972585552437597,0,0
X601169.CH.EQUITY,0,0,0,0.0357090164302709,0,0.0544160219406462,0,0,0,0,0,0,0.012475738317607,0,0,0,0.200266351554871,0.153439156497518,0,0,0,0,0,0,0,0.0996031081303272,0,0,0.0512249364794305,0,0.0976399542081363,0,0,0,0,0,0,0.0746039696352193,0,0,0.0672251947824126,0,1.73472347597681e-18,0.0674970065280986,0,0,0,0,0
