,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.0767857297727149,0.115483460237577,0,0,0.150845862873531,0,0,0,0.201351302025797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124097763584522,0,0,0.0407022138235713,0.0380872799581923,0
X002142.CH.EQUITY,0.0453439865998554,0,0,0,0,0.160529099307456,0,0.493219019155079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112972702139566,0,0,0,0,0,0.0720841913072931,0.082674649780135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0970625397813512,0,0,0,0.0992157904459112,0.180895987110268,0,0.0817825061402063,0.00576467396027871,0,0,0,0.129476812552977,0,0,0,0,0,0,0,0,0,0,0,0.159977666910838,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0.105420044951175,0,0,0.0498209355652063,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.257405494267178,0,0,0.297334753327397,0,0,0.0707462018553656,0,0,0,0.289482292890425,0,0,0,0,0,0,0.052817114451298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311512118789474,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0884361484491368,0,0,0,0,0.310041083267846,0,0,0,0.21601630812764,0,0,0,0.0748175860671509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299990237954786,0,0,0,0.0411218932527933,0,0
X600036.CH.EQUITY,0.413054477116877,0,0.256441104995162,0,0,0,0,0,0.0485530526413373,0,0,0,0,0,0,0,0,0,0,-0.056399277131638,-0.0591213382693933,0,0,0,0,-0.0894889111682625,0,0,0,0.0602765924626394,0,0,0,0,0.0431652197204275,0,0,0.0955788363411739,0.0780289827629533,0,0,0.044080725513805,0,0.0536227173043687,0,0.0796170564476129,0,0.0150198873213391,0.00701352209725841
X600919.CH.EQUITY,0,0,0,0.418102626854914,0,0,0,0.0626732401275678,0,0,0,0,0,0,0.0432682017982972,0,0.14478337804235,0,-0.0126870172583668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217384001468576,0,0,0,0,0,0.0722102593194154,0,0,0.0326577327251531,0,0,0,0,0,-0.0207934587190508
X601009.CH.EQUITY,0,0,0,0,0,0,0.0169363491998013,0,0.292266852776001,0.307554934453553,0,0,0,0,0,0.0310129886179425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685873900241097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334584422812156,0
X601166.CH.EQUITY,0,0.0745574432861952,0,0,0.269868168726733,0.146687622310475,0,0,0,0,0,0,0,0,0,0.15556484445284,0,0,0,0,0,-0.00131826036478305,0,0,0,-0.00890709441021572,0,0,0,0,0,0,0,0,0,0,0,0,0.0722865428988939,0,0,0,0.116311582236536,0.00756410152152864,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0406114823054004,0,0.179741988186607,0.00892689548504018,0.00338581130771882,0,0,0.0992977346971601,0,2.77555756156289e-17,0,0,0,0.149767126979089,0.0175587486300986,0,0,0,0,0,0,0.235796364971192,0,0.0900002765545937,0,0,0,0,0,0,0,0,0.0401341750020903,0,0.060652591940745,0,0,0.0086028794949386,0,0.0105103261828411,0,0,0,0,0,0
