,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.207173807402442,0,0,0,0,0,0,0.175092954791697,0,0,-0.0247444935993061,0,0,0,0.0754486474150168,0,0,0,0,0.1704391865251,0,0,0,-0.0903642315280459,0,0,0,0,0,0,0,0,0,0,0.0838917473457649,0.298974319965195,0,-0.253322127595487,0,0,0,0,0,0.131664976359152,0,0,0,0,0,-0.192848951226207
X002142.CH.EQUITY,0.0858312903118077,0,0,0,0,0.199963144829483,0,0.109823948310295,0.0530763035087434,0,-0.121837078182781,0,0,0,0,0,0.076875153771531,0,0,0,0,0,0,0,0,0,0,-0.170594865867823,0,0,0,0,0,0,0,0,0,0,0,-0.0135866224460638,0,0.0576049481443575,0,0.231362976012347,0,0,0,0,0,0,-0.193411324434632
X600000.CH.EQUITY,0.0749685862299084,0,0,0,0,0.169689445672513,0,0,0,0,0,0,0.374380241391247,0,0.148887719842922,0,0.0939755625337602,0,0,0,0,0,0,0,0,0,0.172253887247846,0,0,0,0,0,0,0,0,0.0484780265730296,0,0,0,0,0,0,0,0,-0.0155254292944427,0,-0.0502480097527059,0.0010706573549268,0,0,0.0632247914043071
X600015.CH.EQUITY,0,0,0,0,0,0,0.0287793803915334,0,0,0.118143131315951,0,0,0,0,0.0856336630989609,0.151966371637424,0,0.0297628017683628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224599950872388,0,0,0,0,0.05063952784534,0.0181584095995199,0,0,0,0,0,0.296294749523144,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0216746032947431,0,0,0,0.112473647160032,0,0,0.233361525115039,0.0253646344806633,3.46944695195361e-18,0.185418354862614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526967113291098,0,0,0,0,0,0,0.162364809847729,0,0,0,0,0,0,0,0.160901823501555,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.170017946098862,0.0322887382771884,0.196322028754471,0,0,0,0,0,0.0672027227545103,0,0,0,0.104625203782163,0,0,0,0,0,0,0,0,0,0,0,-0.111656794967928,0,0,-0.0888075687368643,0,0,0,0,0.0722505711400227,0,0,0.0361042475006676,0,0,0,0,0,0.0408925701031023,0,0,0.000700988984132838,0,0.258540230487142,0,0.104158198516694,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.154623343529446,0.187366453276854,0.105991560452805,0,0,0,0,0.0393417184363589,0,0.10024776596235,0,0,0,0,0,0,0,0,0.0499450686329834,0,0,0,0.103810793121987,0,0,0,0,0.00523776244612038,0,0,0,0,0,0,0.0388885206959063,0.00830138806406617,0,0.107960197775764,0,0,0,0,0
X601009.CH.EQUITY,0.199263704607303,0,0,0.228218247608133,0,0,0.0214815498991193,0,0,0,0.0673915042292652,0.195069503641186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882742008998708,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132442924557701,0,0,-0.0719338119621933
X601166.CH.EQUITY,0,0,0,0,0,0.240432769729517,0,0.275922638790457,0,0.102647004929165,0,0,0,0,0,0.0585237225990573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817204821055556,0,0,0,0,0.206226269608855,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.293650325146419,0.469609147547639,0,0,0,0,0.00542805233055771,0,0,0,0.219513833337111,-0.0350193191907979,0,0,0.0273173834921371,0,0,0,0,0,0,0,0,0,0,-0.110015357272117,-0.00246126121467164,0,-0.000952378708752334,0,0,0,0,0,0,0,0,0,0,0,0,0.0687110889530704,0.0737914683247452,0,0,0,0,0,0
