,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.200656960910618,0,0,0,0,0,0,0,0,0.223756897795016,0,0,0,0,0,0,0,0.0609229777584538,0,-0.121016043223513,0,0,0,0.272580870353927,0,0,0,0,0,0,0,0.110228353489997,0.303352962692635,0,0,-0.257744337543639,0,0,0,0,0,0,0,0,0,0,0,-0.0319316767458895
X002142.CH.EQUITY,0.151436432854793,0,0,0,0,0,0,0.104900785014446,0.0842650597258828,0,0,0,0,0,0,0,0.145810143595514,0,0.0523373667078708,0,-0.0179634270984737,0,-0.025137277073988,0,0.0628786599826873,0,0.00471009372038324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104074237703704,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.193310606694711,0.00402693841287085,0,0,0.0885499382409422,0.170644035577314,0,0,0,0,0,0.00769648443931311,0.255071373606151,0,0.221945225693042,0,0.0370321857636486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031391907996908,0.094260615145405,0,0,0,0,0,0.0682880688510841,0,0,0
X600015.CH.EQUITY,0.0173645035454218,0,0,0,0,0,0,0,0,0.263586343113767,0.00195098143503612,0,0,0,0.404030835765545,-1.73472347597681e-18,0,0,0,0,0,0.0106030606441686,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0442391809497041,0.129441260993063,0,0,0,0.0485060269583765,0,0,0,0.0618958193485284,0,0,0,0.0822186226105426,0,0,0
X600016.CH.EQUITY,0,0,0.181199995711291,0.248513196556075,0,0,0,0,0,0,0.0320741288408875,0,0.199864759141143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597120062572202,0,0,0,0,0.00763926732247909,0,0,0,0,0.126163987338246,0,0,0,0.08282892140796,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.237788327352144,0.0564610806627353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841391975827266,0,0.215709776097556,0,-0.0350489855870763,0,0.050057235870544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630857980320241,0.417402875125045,0,0.0143261975676994,0.0089580653659385,0,0,0,0.058620746705039,0,0
X600919.CH.EQUITY,0,0.009598261025684,0,0,0,0,0,0.0300879489059201,0,0.223603523825016,0,0,0.193690061940067,0.13922829306326,0,0,0.0663680116151616,0,-0.0374750487395044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417740444462634,0,0,0,0,0,0,-0.0331900303258621,0,0
X601009.CH.EQUITY,0.0550336487907714,0,0,0,0,0,0.345373191746863,0,0,0,0,0,0,0.210705529028644,0.148979594698701,0.0832436947615028,0,0,-0.0522888610655608,0,0.134036577671272,0,0,-0.0714885834837652,0.0345641604845445,0,0,0,0,0,0,0,0,-0.0565856582189612,0,0,-0.0666023372841447,0,0,0,0,0,0,0,0,0.0470980754718448,0,0,-0.17429808644504
X601166.CH.EQUITY,0,0.376806117118358,0,0,0,0,0,0.0102888109585115,0,0,0,0,0,0,0,1.38777878078145e-17,0.151156150967976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11684973410579,0.377251855381246,1.38777878078145e-17,0,0,0,0,0
X601169.CH.EQUITY,0,0.0380426819204473,0.0837786857069078,0.542493712609152,0,0,0,0,0,0,0,0,0.25400266543157,-0.0834830944402404,0.0229178836407177,0,0,0,0,0,0,0,0,0.125149058864763,0,0,-0.00674465401261554,0,0,0,0,0,0.0688183163751873,0,-0.0357679398415755,0,0,0,0,0.118714106318724,0,0,0,0,0.0153976256096811,0,0,0.145089089989036,0.0365151147965636
