,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.226834006894619,0,0.0461808911999981,0,0,0,0.0439234163032907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196832801260244,0.0976631660626106,0.154527775440314,0,0,0,0.0575458331135273,0,0
X002142.CH.EQUITY,0.0522496613776519,0,0,0.0468017506630679,0,0,0,0.340985608625494,0,0,0,0,0,0,0,0.11081210493409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094105204730358,0,0.203586686278192,0,0,0,0,0,0,0,0.117672638127262,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.079311137453359,0,0,0.0290454723881125,0.230362553304876,-1.73472347597681e-18,0.042005289297869,0.169661993488578,0,0.0711575042760412,0,0,0,0,0,0,0,0.0171138540935574,0.114561617761244,0.080335436278164,0,0,0.0391591833247348,0.00412130532415474,0,0,0,0,0,0,0,0,0,0,0,0,0.0425745318638882,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0447010971567013,0.195987471964959,0,0,0,0,0,0,0,0,0.0856846419119572,0,0.0425973693492719,0.287635307479983,0,0.122899622571307,0,0,0,-0.0455084701583369,-0.0262411565649457,0,0,0,0,0,0,0,0,0.326598752691414,0.0672759475875542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857971691404467
X600016.CH.EQUITY,0,0.0523915808571498,0,0.268138692248901,0,0,0.0198369169516695,0,0.185617282702611,0,0,0.113884028245157,0.0887554542221466,0,0.101268100269567,0,0.0563850388301074,0,0,0,0,0,0,0.0749462312693218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.682412580604444,0,0,0.177934165213687,0,0,0,0,0,0,0,0,0,0,0.102944708765905,0,0,0,0,-0.0539550088686747,-0.053956290187696,0,0,0,0.052331967104176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321962027413579,0,-2.16840434497101e-19,0,0,0,0,0.0665262910789452,0,0,0.0653843984696531
X600919.CH.EQUITY,0,0,0,0.123839324336153,0,0,0,0.0651944035643033,0,0,0,0,0,0,0.250003539032807,0,0.0404475714658091,0,0,0,0,0,0.00686235014281058,0,0,0,0,0,0,0,0,0.0326060716326551,0.227702978142698,0,0.107097032358945,0,0,0.130319756013118,0,0.0861042703072078,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0446937361406951,0,0.164082124888605,0,0,0.477197453020017,0,0,0,0,0,0,0,0,0,-0.00474802675395183,0,0,0,0,0,0,0,0,0,0,0,0,0.118652289714297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122989378515559,0,0.18976743519216,0
X601166.CH.EQUITY,0.0495782989483808,0,0.162320075457633,0,0,0.148443120448412,-3.46944695195361e-18,0,0,0,0,0,0.0910867619160828,0.031909162406734,0,0.224202007887018,0,0,0,0.0198221446298316,0,-0.0379348757107966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137600850435762,0,0,0,0.0463580506167562,0,0,0,0.139799026367792,0,0.00168719950601362
X601169.CH.EQUITY,0,0,0,0.0213074137924019,0,0,0,0,0,0,0.11062155660617,0.165391353883336,0,0,0,0,0,0.148346910674298,0,0,0,0,0,0,0,0,0.0976448424737935,0,0.103858614139241,0,0,0.0772913082517001,0,0,0,0,0,0,0,0,0.044910880026954,0,0.0510953322050079,0.00935469117158638,0,0.100494444440169,0,0,0
