,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,6.93889390390723e-18,0.623370920414296,0,0.00630760252955532,0,0,0,0,0,0,0,0.0971379765918007,0,0,0,0,0.073296574701182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795881453717886,0,0,0,0.038977583395968,0.0358485049672365,0,0,-0.0304466556193372,0,0,0,-0.011330259559538
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857221,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0,0,0
X601939.CH.EQUITY,0.0184759786798594,0,0,0.414967485301603,0,0.243027845013882,0,0,0,0,0.00955835133924037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15907367429255,0,0,-6.93889390390723e-18,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.118648146107593,0,0.257072498650628,0,0,0,0,0,0,0.132234216099382,0,0,0,0,0,0,0,0.14228125863672,-0.00810215450069934,0,0,0,0,0,0.14265494097143,0.0489686572758868,0,0,0,0.107240257280298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.166421118496532,0,0.396230573051739,0,0,0,0,0,0,0,0.13394070455161,0.119425360967594,0,0.0786273264586782,0,-0.224666673962142,0,0,0,0,0.349653128525709,0,0,0,0.133089069200971,0,0,0,0,-0.0993054812115506,0,-0.132230760926538,0,0,0,0,0.0724817162312488,0,0,0,-0.46518478389374,0,0,0,0,-0.167075136726795
X601988.CH.EQUITY,0.0706172937412063,0,0.0512026826201687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580561001270493,0.0089360127926473,0,0,0,0,0,0.14385430708501,0,0,0,0,0,0,0,0,0.0645427671348756,0,0,0,0,0,0.0286819145901978,0,0,0,0,0.0882923712957517,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878311,0,0,-0.0195773910958342,0,0,0,0,0,0.060023383007935,0,0,0,0,0,0,0.683598171258237,-0.00584452269627659,0.0443139891922052,0,0,0.102694146099689,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850435,0.0487698376426306,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263255727979128,0,0,0,0,0,0,0,0.224199935338809,0.0212668145044053,0,0,0,0,0,0.0544861703115595,0.0481134870987043,0,0,0,0,0,0,0.0824457799881778,0,-0.0483146374735437,0,0.322619312631846,0.199191143121443,0,0,0,0,0,0,0,0,0,0,-0.0755251695482061,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611806,0,0,0,0,0.0308198581985367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533725,0,0,0,0,0,0,0,0,0,0,0,0,0.404381077121482,0,0.232085800015961,0,0,0.0295635704792854,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,-1.73472347597681e-18,0.0131026070515251,0,0,0,0.158915738519373,0,0,0,0,0,0,0.171910297536574,0,0,0,0,0,0,0,0.288692729337659,0,0,0,0,0.0791863188176855,0,0,0,0,0,-0.00504890261009322,0.0686909918579116,0,0,0,0,0.257343294165605,0,0,0,0,0.0653800838789655,0,0,0,0,0.0213710347809255,0,-0.00940574951383304
