,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.211096015925183,0,0.0177796225940155,0,0,0.386776652666483,0,0,0,0.0205360047907359,0,0,0,0,0,0,0,0,0,0,0,0,0.237412453728575,0,0,0,0.026206983714377,0,0,0,0.101010666369039,0,0.0668993705706958,0,0,0,0,0,0,0,0.0299867632669161,0,0,0,0,0,-0.101454495844109,0,0,0
X601318.CH.EQUITY,0,0,0.128877551228074,0,0,0,0,0,0.168399401246951,0,0,0,0.205252070677542,0,0.09148064204417,0,0.0336483142319293,0,0.0465016368542471,0.00949859376569395,0,0.0584046415516027,0,0,0,0,0,0,0.179073839436815,0,0,0.0480055577224788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152161250590824,0.152087682546518,0,0,0,0,0
X601939.CH.EQUITY,0.540905070059053,0.0948600148905991,0,0,0,0,0,0,0.133728900850756,0,0.13093930831605,0,0,0,0,-4.33680868994202e-19,0,0.0542866503018398,0.148646139422737,0,0,0,0,0,0,0,0,0,0,0.187749827352578,0,0,0.0375069357614518,0,0,0,0,0,0.076715328912908,0,0,-0.0863532757246074,0,0,0,0,0,0,0,0,0.0137878342273777,0
X600036.CH.EQUITY,-0.0232515001633194,0,0,0,0,0.212102052799856,0,0,0,-0.127436304481149,0,-0.0356451843762003,0.108747504847806,0,0,0.137319344633841,0,0,0.153034166305511,0,0,0,0,0,0,0.425579687000815,0,0,0,0.0434031712464474,0,0,0,0,0,0,0,0,-0.0679173012022192,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.046162279739439,0,0,0,0,0.552004401357516,0,-0.0805448827610613,0,0,0,0,0,0,0,0,0.0358998274045156,0,0,0,0,0.0881564938895465,0.104508428796491,0,0,0,0,0.1129604258304,0,0,0.0796468855621729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200852874084613,0.00122629288556526,0.00579371821126428,0.0388040732563485,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0624507475668774,0,0.12778493160564,0,0,-0.0216789624174414,0,0,0,0,0,0,0,0,0,0,0.212305210971174,0,0,0,0,0,0,0,0,0.0774822142417763,0,0,0,0,0,0.0566551967143542,0,0,0.106967626973615,0,0,0.14171363583148,0,0,0,0.210346079462178,0,-0.170518499775989,0
X601628.CH.EQUITY,0,0,0,-0.0204713539439947,0,0.0213006683776841,0,0,0,0,0,0,-0.00783079714648583,0,0,-0.0302958947143392,0.123602648153268,0,0,0.00132809431747165,0,0,-0.140247894523225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464273833876387,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0346504142005416
X601988.CH.EQUITY,0.141107932216875,0,0,0,0.450973212093378,0,0,0,-0.0384671875024602,0,0,0.0564099643050969,-0.0968175291048165,0,-0.00358171832071782,0,0,0.12495923757759,0,0,0,0,0,0,0.0120498257058151,0,0,0,0,0,0,0,-0.114550050191323,0,0,0,0,0,0,0,0,0.134887853584276,0,0.176607482948858,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.155123367179877,0,0,0,0,0,0,0,-0.201281915960551,0.0540570042000775,0.0914653022501051,0,0,0,0,0,0,0,0,0,0,0,0.258520550453215,0,0,0.149714578317768,0,0,0,0,0,0.151176318288506,0,0,0,0,0,0.230378022425205,0.0349932687688914,0,0,0,0,0.228364586534033,0,0,0,0,0,0.032287623161901,0
X388.HK.EQUITY,0,0,0,-0.0696048319688543,0,0,-0.110828473454015,0,-0.210755755730149,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0835404556327003,0,0,0,0,0,0,0,-0.179208452378205,0,0,0,0,0.216763164369331,0,0,0,0,0.199325553537019,0.219921089216096,0,0,0,-6.93889390390723e-18,0.114799781523202,0,0.118891540377666,0
