,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,-0.212960618924275,0,0,-0.00665074271724801,0,0,0,0,0.566723677565744,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.127354045854109,0,0,0,0,0,0,0,0,0,0,-0.285259440803873,0,0,0,0,0.681479801548435,0,-0.139643493574927,0,0,0,-0.0535688956652863,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00594293322517051,0,0,0.163607213149346,0,0,0.0250007508051865,0,0,0,0,0,0,0.0615340200669324,0.122892491896409,0,0,0,0,0,0,0.038462652673629,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803162,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.0482955959177519,0,0,0
X601939.CH.EQUITY,0.2822011185017,0,0,0,0,0,0,0,0.0521421558774846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039562405652748,0,0,0,0,0.116483568765702,0,0.0206631471312353,0,0,0,-0.0833996290314033,0,0,0.383854341106857,0,0,-0.0206886191409663,0,0.110912193632693,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.277573483888582,0,0,0.0614466572759323,0.0243690905859355,0,0.0659437630080639,0,0,0,0,0,0,0.179489675436698,0,0,0,0,0,-0.0624694938523219,0,0,0.0923464388790317,0,0,0,0,0,0,-0.116332504027956,0,0,0,0.121273297025217,0,0,0,0.212830416765188,0,0,0,0,0.131634408101413,0,-0.00532077523692249,0
X5.HK.EQUITY,-0.10826095137691,-0.057767854710982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268842251124039,0,0,0.102134258953009,0.308372659185291,0,0,0.316843044139964,0,0,0,0,0,-0.131187947597832,0,0,0,0,0,0,-0.0965352882128812,0,0,0,0.19269001461736,-0.209011244464263,0,0,0,-0.0791451704064387,0,0,0,0,0
X601988.CH.EQUITY,0.233410811547759,0,0,0.576338812188283,0,0,0,0,0,0,0.106518577884128,0.113383790628155,0,0,0,0.0314113541771043,-0.0606095196688059,0,0,0,0,0,0.0106721725373299,0.0546515781385118,0,0,0.0247981166941563,0,0,0,0,0,0,0,0,0,0,0.016763495323443,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.411240170043082,0,0,0,0,0,0,-0.0385475824976843,0.358799293973358,0,0,0.323511867852362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035120317887905,0,0.205899707309964,0,0,0,0,-0.17928054918142,0,0,-0.296670071951666,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.186483355191647,0,0,0,0,0,0,0,0,-0.0926781461919589,0,0,0,0,0.262818971872128,0,-0.157794910611032,0.0723442138457801,0.0626354812039052,0,0,-0.0273993824785521,-0.00991499503647127,0.561979669711753,0,-0.0986581838183642,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883115936214721,0,0,0,0,-0.139756036219013,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.109618205313019,0,0,0,0,0,0,0,0,0,0,0,0.287124481207181,0,0,0,0.0542832785400652,0.0621075941859376,0,0,0,0,0,0.0940430441417144,0,0,0,0,-0.0471138606011287,0,0,0,0,0,0,0.0930089415113244,0,0.158090058637402,0,0,0,0,0,0,0,0,0,0.0865335576841835,-0.0100551398331737,0
X601328.CH.EQUITY,0,0.28681327589544,0.113933702113921,0.381327886045852,0,0,0.194156839189068,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0634951400090334,0.035090988893279,0,0,0,0,0,0,0.249696598057657,0,0,0,-0.00926420338579681,0,-0.323555009263997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330296658561149,0,0
