,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.16699364563427,0,0,0,0,0,-0.192223269505379,0,0,0,0,0,0,0,0,0,0,-0.0220959043897532,0,0,0.384560900965408,-0.031355430773622,0,0,0,0.430699657262644,0,-4.33680868994202e-19,0,0,-0.0693894633407272,0,0,0,-0.0344555195881541,0,0,0,0,0,0.0233517980229903,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0363556879137925,0,0,0,0,0,0.170665595729439,0,0,0,0.217654657328524,0,0,0,0,0.0380605214050711,0,0,0,0,0,0.115482907072182,0,0,0.0587031364036459,0.309582660960915,0,0,0.15538137577727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.764709070593556,0,0,0,0,0,0,0.116852767690254,0,0,0,0,0.101691625989296,0,0,0,0,0,0.00592015554790038,0,0,0.0111577141215357,0,0,0.0681678802268686,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.90517131409554,0,0,0.0747944894832794,0,-0.0638509419541625,0,0.00936157955518109,0,0,0,-0.0119271182687957,0,0,0.0370260232430887,0,0,0,0.0258274547004533,0,0,0,0,0,0,0,0,0,0,0.0633402806342279,0,0,0,0,0,0,-0.0567275249271879,0.00233923698446356,0,-0.130978385086762,0,0,0,0.0220540929550702,0,0,0,0,-0.0920813393268949,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.347454325595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175623666365445,0,0,0,0,0,0,0,0.199537795229714,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0,0,0,0.0833028311098796,0,0,0,0,0.0118123125756982,0,0
X601988.CH.EQUITY,0,0,0,0.0587887932994738,0,0.0230399652707397,0,0,-0.0624440935847148,-0.00901900234966598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706294244176723,0,0,0,0,0,-0.0272385948769061,0,0,0,0,0,0,0,0,0,0,0,0,-0.128452351595851,0,1.00102319592666,0,0,0
X1299.HK.EQUITY,0,0.0325535026549804,0,0,0,0,0,0,0,0.20161647086033,0,0,0,0.182957473447335,0,0,0,0,0,0,0,0,0.313373626557493,0,0,0,0,0,-0.0562891748347458,0,0.0459320039630474,0,0,0,0,0,0.0649705312989345,0.0717770647499568,0,0,0,0,0.163132425441847,-6.93889390390723e-18,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.142608912334717,0,-0.0250741618803804,0,0,0,0,0,0,-0.272413433335262,0,0,0,0,0,0,0,0,0.0311348874891747,0,0.447205143988987,-0.140373998747403,0,0,0,0,0,0,1.38777878078145e-17,0,0.335767780490784,0,0,0,0.176390059385282,0.377631351695037,0.0553609636336981,0,0,0,0.363847814320165,0,0.0258506296864063
X388.HK.EQUITY,0,0.261787959883774,0,0,0.303601493279413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582583213348535,0,0,0.020752426731908,0,0,0,0.110534259278302,0,0,0,0,0,0,0,0,0,0,0,0,0.274428660997932,0,0,-0.0815506891758789,0,0,0,-0.189056936152587,0.250263230135289,0,0,0,-0.0746679393916206,0,0
