,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601328.CH.EQUITY,0.0616644195766059,0,0,0.60032452859158,0,0,0,0,0,-0.0702668628921678,0,0,0.00417172282890283,0,0.0581615593476691,0.0172110963652182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151619814137236,0,0,0,0,0.116017496983842,0,0,0,0,0,0,0,0,0,0,0,0,0.0226511889526583,0,0.112761897598598,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.438640106924504,0,0,0,0,0.00899779349380793,0,0,0.0292881209297351,0,0,0.0328128314185381,0,0,0,0,0,0,0,0,0,0,0,0,0.241775291544298,0.0248596458314672,0,0,0,0,0,0,0,0,0.00462755822225139,0,0,0,0.0324481845536483,0,0,0,0.0516365640370488,0.108063501762052,0,0,0
X388.HK.EQUITY,0,0,0.288181484712445,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0517583391004848,0,0,0,0.0416354379015557,0.132556934203299,0,0,0,0,0,0.0455950426360186,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0590873256237111,0,0,0.0211798903255213,0,0,0,0
X600000.CH.EQUITY,0.296003588368688,0.0503488783264845,0,6.93889390390723e-18,0.124893941085702,0,0,0,0.108134588616572,0,0,0,0,0,0,0,0.0299880260715961,0,0,0.0524072883916995,0.0783996842040202,0,0,0,0,0,0,0,0.0275580517784171,0,0,0,0.0257647317833725,0,0,0,0,0,0,0.0546414231064144,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0214207155394404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114186784092016,-3.46944695195361e-18,0,0,0.426821426862607,0.07703252317707,0,0.119520018913959,0,0,0.223313983109504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.041008565518376,0,0,0,0,0.024545580033869,0,0,0,0,0,0,0,0,0,0,0,0.031011141511701,0.277744912622284,0,0,0,0,0,0,0.170639608140649,0,0.0879886872294557,0,0,0,0.0839521823098161,0,0,0,0.0109672974649544,0,0.0758707481791434,0,0.217595977815051,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.180000821233184,0,0,0,0,0,0,0,0,0.276704324369308,0,0,0.099530121012571,0,0,0,0,0,0,0,0,0,0,0.138674872212687,0,0,0,0,6.93889390390723e-18,0.0653675037563768,0,0,0,0,0,0.00954334639767082,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957,0,0
X16.HK.EQUITY,0,0,-0.0359009125623276,0,0,0,0.171224375961873,0,0,0,0,0,0.117305453830365,0,0,0,0,0,0,0.141809187971302,0,0,0,0,0,0,0,0,0,0,-0.0256135866975645,0,0,0.139843132170673,0,0,0.140549264563561,0,0,0.0906105313811411,-0.14294745922389,0.0267662543184481,0.329142268940089,0,0.0147376989070695,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.260313199097064,0,0.0139134662597646,0,0,0,0,0,0.0487805756425322,0,0,0,0,0.0545276625913766,0,0,0,0,0,0,0,0,0,0,0,0.0499987364590192,0.180798659887005,0,0,0.126751039044469,0,0,0,0,0,0.304681957997093,0,0,0,-0.0818345901934101,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.053892234148817,0,0.105698065475893,0.144091691476698,0,0,0,0,0.0801152679704358,0.062319085727849,0.160243813001559,1.73472347597681e-18,0.192267370286832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624511420149867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861371887411404,0,0,0.0181239631510317,0,-0.00259877065317179,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.189180485593562,0,0,0,0,0,0,0,0,0,0,0.121256687816347,0,0,0,0,0,0.106275543643113,0,0,0,0,0,0,0.230124682566247,0,0,0.0672430670988811,0,0.120867539257501,0,0,0,0,0,0,0,0,0,0,0,-0.0413789505912049
X601601.CH.EQUITY,0,0,0.593857609947571,0,0,0,0,0,0,-0.126857304492668,0,-6.93889390390723e-18,0,0,0,0,0,0.0696330004705618,0,0,0,0,0,0,0,0,0.0490378129668858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151760993508618,0,-3.46944695195361e-18,0.108501707686701,0,0,-0.155876132959195,0,0,0.127932902940012,0,0
X601998.CH.EQUITY,0,0.134756446798669,0,0,0.107609996587472,0,0,0.0153739250960509,0.0587205769422527,0,0.0925105188505682,0,0,0.109656772408295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178993974404058,0,0,0,0,0,0,0,0,-0.0408943887228395,0.0551809120621033,0,0,-0.0411049546106732,0,0,0.424486297422209,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.00712391725307949,0,0,0.320975351026373,0.0330084534209436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525784416342417,0,0,0,0,0,0,0,0,0,0,-0.119829152235213,0,0,0,0,0.117901569613912,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.184697960690852,0,0,0,0,0,0.127024729427225,0,0,0,0,0,0,0,0,0,0,0.476613422777889,0,0,0,-0.0664208232582062,0,0,-0.0345700613597354,0.000760397339497593,0,0,0,-0.0121899173259926,0.138979851063051,0,0,0,0,0,0.0856797303552162,0,0,0,0.123444845155333,0.0108988695699426,0,0,0.0658978747613879,0
X601066.CH.EQUITY,0,0,-0.0708439872784487,-0.0223326289544464,0,0,0,0,0,0.131162011408001,0,0,0,0,0,0.441224694320873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318101861789665,0,0.164353989518444,-0.116797349517469,0,0.0601118631226244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448727162613866,0,0,0,0.144312572070787,0,0.0343311051081031,0,0,0,0,0,0,0.278814157401456,0,0,0,0,0,0,0,0.265341945683861,0.131052174792469,0,0,0,0,0,0,0,0,0,0,0,0.151649332871379,0,0,0.115080021645831
X267.HK.EQUITY,0,0,0,0,0,0,0,0.220659645408088,0,0,0,-0.149775400313591,0,0,0,0,0,0,0.0152043363324601,0,0,0,0,0.0265309630423955,0,0,0.501392431028395,0,0,0,0,0,0,0,0.00205982433477302,0.139123066646711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266152095946001,0.0695404887701419,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0842610603961212,0.0507931904121505,0,0,0,0,0,0,0,0.0558008791800092,0,0,0,0,0,0.0100927432179553,0.0757443105452466,0,0.449126342285787,0,0,0,0,0,0,0.0394591454383139,0,0,0,0,0.0291752718666807,0,-6.93889390390723e-18,0,0,0,0,0,0,0.122911421157949,0,0,0,0
X601818.CH.EQUITY,0.210351537242049,0.0147544357787655,0,0.176903704837423,0.013124302752522,0,0,0,0,0,0.0867432435624922,0.283692652223547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102688147351953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997165458126736,0
X600048.CH.EQUITY,0,0,0,0,0,0.131864118920491,0,0,0,0,0,0,0,0,0.257263290780892,0,0.259866264096327,0,0,0,0,0,0,0,0,0,0,0,0,0.0697568469947337,0,0,0,0,0,0.120265957785006,0,0,-0.0682997364449734,0,0.0163287967451002,0,0,0,0.0384385661685861,0,0,0,0,0,-0.115961366786752,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265975991773606,0.0700472433743828,0,0,0,0,0,0,0,0,0,0,0.0894562741308309,0,0,0,0,0,0,0.0349556891189456,0,0,0,0.407339463406899,0.0772071635472663,0,0,0,0,0,0.00340859204998397,0,-3.46944695195361e-18,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0528287245621026,0,0,0,0,0,0,0,0,0.200265252381083,0,0,0,0.00859323534132275,0.0450003623183109,0.119748772165037,0,0,0,0,0,0,0,0,0,0,0,0,0.0559579970177485,0,0,0,0.0357672226869497,0.0960923662571338,0,0.377254885834147,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0354397304553796
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0757478645929017,0,-0.028042161629694,0,0,0,0,0,0.0524664317968052,0,0,0,0,0,0.119188783429543,0.0496846403969289,0,-0.105114692322005,0.355901680515864,0,0,0,0,0,0,-0.0407741984817124,0.285701513514951,0,0,0,0,0,0,0,0.0274413334525732,0,0,0,0.103957145933913,0.0440399659039697,-0.0712579697398165,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.251234349335578,0,0,0,0.0512219792735522,0.128113135392305,0,0,0,0,0.144676400446083,0,0,0,0,0.00449315829086093,0.030553172472386,0.0311592099361939,0,0,0,0,0.374941706527825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766829503617589,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.226587528687468,3.46944695195361e-18,0,0,0,-0.104029640554152,0.358107474592264,0,0,0,0,0,0,0,0,0,0.215284028931991,0,0,0,0.0277624741331737,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00848022074426907,0,-0.00706978657095016,0.0734684868653135,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.151939295399723,-0.0419089905245565,0,0,0,0,0,0,0,0,0,0,0,0,0.348479794791073,0,0,0.526440640735826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432934193874221,0,0.109389263955608,0.0247985103652595,0,0,0,0.0318714065505724,0,0.0629409047736547,0,-0.141471087955249,0,0.150152951186703,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0835306916896694,0,0,0,0,0.0600764333766005,0,-0.0696931550279207,0,0,0,0.051087761450956,0.0661872373877645,0,0,0,0,-0.0995073508363829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548020573694275,0,0,0,0.208549189168859,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179177320461679,0.880840670576991,0,0,0,0,0,0,0,0,0,-0.207559446733939,0,0,0.105680312746432,0,0,0,0,0,0,-3.49751604983311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0068303217260396,0,0,0,0,0,-0.117002651272049,0,0,0.0989093072394328,0,0,0.0695694163857981,0.0377305924966642,0,0.00804972970484497,0.223330887955585,0,0,0,0,0,0,0.0524243833677703,0,0,0,0,0.285191876366869,0,0,0.195385989334325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0681817942256178,0,0,0,0,0,0,0,0,0,0,0.139533263289541,0,0,0,0,0.325924088278181,0,0,0,0,0,0,0,0,0,0.0879104147224131,0,0,0,0.060674992185267,0,0,0,0,0,0.349767210192678,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917018961900287,0,0,0.123883217614821,0,0,0,0,0.0999406427951355,0,0,0,0,0.129254958051502,-0.0989451613965546,0,0,0,0,0,0.205769620247551,0,0.385365879103338,0,0,0,0,-0.0760476985517382,0.0655828881911385,0,0.143061722670849,0,0,0.00895899520053679,0.136444668410942,0,0,-0.08756344576374,0,0
X823.HK.EQUITY,0,0,0.308912130809563,0,-0.127349916236963,0,0.236220474959299,0,0,0,0,0,0,0,0,0,0,0.49779687928668,-0.2047951429011,0,0,0,0,0,0.287852544164047,0,0,0,0,0,0,0,0,0,0,0,0,0.0221678500635757,0,-0.307347038002577,0,0.101809118235587,0,0,0,0,0,0,0,0,0.167910805997996,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0553685175689602,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0142824012788025,0,0,0,-0.160349657858854,0,0,0,0,0,0,0,0,0,0,0,0.588146365057864,0,0,0,0,0,0,0,0,0,0.298646261979179,0,0.0202064612971857,0.0490865413548304,0
X600999.CH.EQUITY,0,0,0,0,0.0770521208155075,0.021022480369184,0,0,0,0,0,0,0,0,0.0695941263706924,0.0041678338503594,0,0,0,0,0,0,0,0,0.0637782188028909,0,0,0,0,0,0,0,0.43679686424881,0.0476650367468264,0.164412418880482,0,0,0,0,0,0,0,0,0,0,0,0,0.156281581120867,0,0,0,0
X601169.CH.EQUITY,0,0.0666012437686894,0,0,0,0,0,0,0,0.133991438365447,0,0,0,0,0,0,0,0,0,0.0855747090552232,0,0,0.0814928261523322,0,0,0,0,0,0,0,0,0.1574044872977,0.19735917346983,0,0,0.0378442082414927,0,0,-0.0154053686228492,0,0,0,0,0,0,0,0,0,0.369413885994168,-0.0335813472371588,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240436355984005,0,0,0.52860597652811,0,0,0,0,0,0,0,0,0.103287698868376,0,0,0,0,-0.310774654370851,0,0,0,0,0.0528820443359586,0,0,0,0.0454452505483748,0,0,0.131414096916908,0,0,0,0,0,0,0,0,0,-0.0745496697648023
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0916064096345298,0,0,0,0.0763882812670095,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.270827702253886,0,0,0,0,0,0,0,0,0,0,0,0.268362916638594,0,0,0,0,0.103887673339363,0.167174359846852,0.176042334108329,-0.0452416266580004
X600015.CH.EQUITY,0,0.217955902700236,0,0,0,0,0,-0.1156535458904,0,0,0,0.347972900912908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984231614422509,0,0.113461563389048,0,0,0,0,0.266713597053997,-0.06333769680164,0,0,0,0,0,0,0,0.10771575613998,0,0,0,0,0,0
X2891.TT.EQUITY,0.267555624079687,0,0,0,0,0,0,0,0,-0.0750289459711517,0,0,0,-0.115886082560718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111486512501494,0,0,0.129781530697776,0,-0.0649278843701763,0,0,0,0,0,0,0,0,0.524272205730553,0.200665046481369,0,0.0316185905280854,-0.0229094833817302
FXI.US.EQUITY,0,0,0,-0.0671132541476149,0,0,-0.0290171423978237,-0.124751535752012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106438004645443,-0.200079351489168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156216872802104,0,0.019289132047506,0,-0.957551338158533
VXFXI.INDEX,-0.0795525900030029,0,0,0,-0.0682611060131741,0,-0.00771848527534159,-0.117953949143877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194012536248243,0,0,0,-0.0536891760357936,0,0,0.0653498791700958,-0.0987362552792737,0,0,-0.0348242916957554,0,0,0,0,0,0,0,0,0,0.0257308152451235,-0.888588701831119,0
