,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.00107279790896418,0,0,0,0,0,-0.0404231942678232,0,0,0,0,0,0,0,0,0,0,0,0,0.515385973297093,-0.114114078681409,0.660604901137163,0.00755629201660198,0,0,0,-0.196289235582247,0,0,0,0.243025964805254,-0.309770800901718,0,0,0,0,0,-0.0546987811502983,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0.0117198559299371,0,0,0.195524765385621,0,0,0,0,0,0,0.113518230596168,0,0,0,0,0,0.132776727492638,0,0,0,0,0,0,0,0,0.133666733648386,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.228553956007991,0,0,0,0,0,0,0,0,0,0,0,-0.0156678780482717,0
X601939.CH.EQUITY,0,0,0,0.831722067388751,0,0.0207967752317802,0.0104812410124844,0,0,0,0,0,0.00454722977258524,0,0,0,0,0,0.0667300147841429,0,0,0,0,0,0,0,0,0,0,0,0,0.01449682236334,0,0.0439620112065137,0,0,0,0,0,0,0,0.071857673291984,0,0,0,0,0,0,0.022329602946468,0,0,0
X601288.CH.EQUITY,0.0117809738419167,0,0.884399253323446,0,-0.0868715825235591,0,0,0,0,0,0,0,0,0,0.00642475223833312,0.0550504924899102,0,0.1283801243273,0,0,0,0,0,0,0,-0.0258924226647838,0,0.0519708004739169,0,0,0,0,0,0,0,0,0,0,0,0,-0.115787604656593,0,0,0,0,0,0,0,0,0,-0.0423771813753403,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.912725587314496,0,0,0,0,0,0,0,0,0,0.0983041733921553,0,0,0,0,0,0,0,-0.112378249506549,0,0,0,0,-0.0826366708923534,0,0,0,0.0791284950053556,0,0,0,0,-0.0565936681193625,0,0.0161420389317329,0,0,0.03442065422357,0,0.0568331752682956,0
X601988.CH.EQUITY,0,0,0,0,-0.0640556204573081,0,0,0,0,0,0,0,1.08923937321852,0,0,0,-0.0249123349936647,-0.220224485922667,0,0,0,-0.0649814771036197,0,0,0.216562082141938,0,0,0,0,-0.0193095265891222,0,0,0,-0.0871311168997346,0,0,-0.0175884083422281,0,0,0,0,0,0,0.0705472259419089,0,0,0.0427016648925756,0,0,0.00571272555597382,0.116106634248913,0
X600036.CH.EQUITY,0,0,0.350191931513264,0,0,0,0,0,1.73472347597681e-18,-0.0181422838758596,0,0,0,0,0,0,0.15941591836002,0,0,0.0253366195242142,0,0,0,0,0,0,0,0.151574454356705,0.0980980894367925,0,0,0,0,0.249936255860575,0,0,0,0,0,0,0,-0.0155434425670127,0,0,0.0301094186366348,0,0,0,0,0,0.0778546812849371,0
X1299.HK.EQUITY,0,0,0,0,0.132539051202767,0,0,0,0,0.194862572695269,0,0,0,0.0225209827904086,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.12332394924955,0,0,0.264006782410687,0.330934202704736,0.133779046523304,0.124765374781753,0,0,0,0,0.0424195481854531,-6.93889390390723e-18,0,0,0,0,0.0242645012496241,0.127474614364144,0,-0.189387644571686,0,0,0,0,0,0.154432366666766,-0.0324980648778195
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158412663614574,0,0,0.287487741640616,0,0,-0.23736213982841,0,0,0,0.159742089581553,0,0,0.105135327328224,0.395853632804646,0.178497206611818,0,0,0,0,0,0,0,0,0,-0.193483629638246,0,0,0,-0.0873198208139268,0,0.110111070221192,0,0,0,0,0,0,0.173521163439743,0
X388.HK.EQUITY,0,0,0,0,0.24113559469082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232425355289956,0,0,0,0,0,0,0.489351587194358,0,0,0,0,0,0,0,0,-0.0940935562121405,0,0.00790464204869315,0,0,0,0,0.241774784685266,0,-0.102950371094709,0,0,0,0,0,0,-0.092869521696156,0
