,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.416541147885892,0,0.221360706415576,0,-3.46944695195361e-18,1.73472347597681e-18,0,0,0,0,0,0.00200489339649084,0,0,0,0,0.0314010944803035,0,0,0,0,0,0,0,0,0,0.0652521534775911,0,-0.101325261772336,0,0,0,-0.0153771339654168,0,0,0,0,0.0506667469138242,0,0,0,0.176732733889166,0,0,0,0,0,0,0,-0.0231726323602452
X601939.CH.EQUITY,0.185211514993135,0,0,0.608543286657074,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185159621348468,0,0,0,-0.00846513259453809,0,0,0,0.115053161158304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011735532834529,-1.73472347597681e-18
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.0331384754660774,0.218638060219715,0.0492867443778412,0,0,0,0,0,0,0.120726315218783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171768143566531,0,0.20407069325598,0,0,0.107064270908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0664316464289852,0,0.337021464734051,0,0,0,0,0,0,0,0.19251680424463,0,0,-0.0544500802257623,0,0,0,0,0,0,0.053304556593297,0,0,0,0.321119814577212,0,0,0,-0.138674126269248,0,0,0,0,0,0,0,0.228662852778441,0,-0.0897113676174921,0,-0.339132675466575,1.73472347597681e-18,-0.0439494630962384,0,0,-0.244220660182318
X601988.CH.EQUITY,0.115634452098579,0.0113295136352009,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.585071027200847,0.03543416854121,0,0,0,0,0.0121915361472812,0.147898303229248,0,0,0,0,0,0,0,0,0.061883954253575,0,0,0,0,0,0,0,0,0,0,0.0873750252579221,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399552,0.0579389139937366,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267673465617265,0,0,0,0,0,0,0,0.209481858208459,0,0,0,0,0,0.0571138964724385,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0455460028037467,0.114439927783472,-0.0716067739295494,0,0.338067771035459,0.188217348838329,0,0,0,0,0,0,0,0,0,0,-0.0756740429925871,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171099008143188,0,0,0,0,0.115254255817514,0,0,0,0,0,0,0.258947369171984,0,0,0,0,0,0,0,0.226978023090207,0,0,0,0,0.0662477255371035,0,0,0,0,0.00607636776156555,-0.00589617896533263,0,0,0,0,0,0.201640449634839,-3.46944695195361e-18,0,0,0,0.00225580107170213,0,0,0,0,0.0285771288543916,0,0
X601166.CH.EQUITY,0.152264883866257,0.177971725827798,0,0,0,0,0.130038520875285,0,0,0.0310373715285849,0,0,0.022700136975334,0.139586569825962,0,0,0,0,0,0,0,0,0,0,0.0710858796611623,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00860314027314521,0,0,0,0,0,0,0.126608153277222,0,0,0,0,0,0,0,0,-0.0473398574028073
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0910516937695111,-0.169525150524971,0,0,0,-0.0875346906456217,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170022292225509,0,0,0.218603835181335,0.158113531978578,0.168440016611263,0.255217404182324,0.356581295185982,-0.109587741401338,0,0,0,1.38777878078145e-17,0,0,0.0447317869605712,0,0,0,0,0.0515559479702737,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119164214676375,0,0.416270156849151,0,0,0,0,0,0,0,0,0.247431235906447,0,0.351577039814614,0,0,0,0,0,0,0,0,0,0,0,0,0.0798323778371172,0.185639687753004,0.0878944693508691,0.0456746463606504,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.171813624210864,0,0,0,0.326257759291745,0,0.103030087083142,0,0,0,0.0696056876302229,0,0,0.0455030394391295,0,0,0,0,0.0662566745021796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162817662333136,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.252693012267589,0,0,0,0.129767951050011,0,0.138580728180214,0,0,0,0,0,0,0,0,0,0.263303879919901,0,0,0,0,-0.269784553916765,0.2129657132632,0,0,0.167693316720576,0.553105485834981,0,0,0.0200958355807582,0,0,0,0.00815957202621809,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250743462659894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765159341957285,0,0.0235930512459146,0.0513742548211239,0,0.0463071744939974,0.72187157122101,-1.38777878078145e-17,0.0606761575920787,0,0,0,0.0188673657532094,0,0.0225793894161617,0.00975464264856283,0,0,0,0,0.100942052540686,0,-0.0534324197205157
