,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.227928829455228,0,0,0,0.3565966202142,0,0.00489378994329518,0,0.0153792471926801,0,0,0,0,0,0,0,0,0,0,0,0,0.260275702248083,0.0270638817384048,0,0,0,0,0,0,0.0885961362844091,0,0.0710592063907265,0,0,0,0,0,0,0,0,0,0,0,0,-0.100458187536916,0,0.0231241361211747,0,0
X601318.CH.EQUITY,0,0,0,0.0791728745680498,0,0,0,0,0.176638947082163,0,0.00527189161946751,0,0.0880368650393753,0.117944643341155,0,0,0,0,0,0.309209222933181,0,0.0607117163024391,0,0,0,0.114561626385394,0,0,0,0,0,0.0504129023706733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661233313042813,0,0
X600036.CH.EQUITY,-0.0021526402090822,0,0,0,0,0.198201144464466,0,0,0,0,0,-0.0362624935935418,0.107794670762703,0,0,0,0.146797391214812,0,0.0594455643098908,0,0,0,0,0,0,0,0.453333901613347,0,0.0350554089376857,0,0,0,0,0,0,0,0,0,-0.128477822190853,0,0,0,-0.0198162033614403,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.514041410026603,0.0974043221077451,0,0,0,0,0,0,0.134954446961378,0,0.165161398446846,0,0,0,0,0,0.0100736199813033,0.117349287847894,0.0601381032217426,0,0,0,0,0,0,0,0,0,0.186336753769215,0,0,0,0.047131280685232,0,0,0,0,0,0.06447602247974,-0.0901463314199864,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.080512213491561,0,-1.38777878078145e-17,0,0,0,0.504743365849987,0,-0.0556677724232951,0,0,0,0,0,0,0.0215543708729056,0,0.0581391281038225,0,0,0,0.0420144133737896,0,0.19170885929897,0,0,0,0.0709978090106865,0,0,0.0472574520746728,0.111976616460446,0,0,-0.0832526419339367,0,0,0,0,0,0,0,0,0,0,0,0.0323082173552247,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0825661185554137,0,0,-0.0512805609846155,0,0.184434375426207,0,0,2.16840434497101e-19,0,0.0706869452734951,0,0,0,0,0,0,0,0.125126165720243,0,0,0,0,0,0,0,0,0,0.0953936282743086,0,0.017981095159236,0,0,0,6.25990864516125e-05,0.162164191685141,0.156067034820943,0,0.0924085223850983,0,0,0,0,0.293413620432247,0,0,-0.11706339069939,0
X601628.CH.EQUITY,0,0,-0.0542822573834753,0,0,0,0,0,0,0.23629350033472,0,0,0,0,0.0877095274456136,0,-0.0115529668853454,0,0,0,-0.0646515522255266,0,0.15762857453796,-0.0579080039923328,0,0,0,0,0,-0.0260942837324442,-0.00544883558130833,0,0,0.017981350896386,0,0,0,0.357641759485595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359636318232113
X601988.CH.EQUITY,0.171749979360667,0,0,0,0.422842512632163,0,0,0,-0.0399386558313602,0,0,0.0751735455869825,-0.0883680347456846,0,0,0,0,0.107372477878113,0,0.0362905310562529,0,0,0,0,0.0151213655986014,0,0,0,0,0,0,0,-0.118659291016491,0,0,0,0,0,0,0.134987492587361,0,0,0,0,-0.000395853390125962,0.163537722186307,0,0,0,0,0,0
X5.HK.EQUITY,0,0.26043911693887,0,0.0526061083048273,0,0,0,0,0,-0.0353684189400572,0.0270589022164325,0.065717999095197,0,0,0,0,0,0,0,0,0,0,0.292405510277448,0,0,0,0,0.097825594188606,0,0.0138714964168159,0,0,1.73472347597681e-18,0,0,0,0,0,0.205123385979815,0,0,0,0,0,0,0,0.0998402311695128,0,0,0,0,-0.05567437014925
X388.HK.EQUITY,0,0,-0.105223692920529,0,0,0.0395704552651256,-0.132384176034647,0,-0.20798224416686,0,0,0,0,0,0,0,0,0,0,0,0,0.141051000860017,0,0,0.0363599530868079,0,0,0,0,0,0,0,-0.162950360246889,0,0,0,0,0.216208483499995,0,0,0,0,0,0.244769843159097,0,0.0289186714274674,0,0.0730788194507374,0,0,0.0879155163976253,0
