,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.412969169227256,0.0327718312679272,0.0634279066561666,0,0,0,0,0,0,0.191120059999017,0,0,0,0,0,0,0,0,0,0,0.0593434066026866,0,-0.025517973393561,0.0599123163674634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000569039278265181,0,0.00971578057768081,0.00198695431804041,0,0,0,0,0.0622259776089912,0.0507641432174703,-0.101032770004318
X601939.CH.EQUITY,0.177619113575063,0,0,0.20636278416555,0,0,0,0,-0.0956325511641839,0,0.13114351096913,0,0,0.217653616258911,-0.0714534161672399,0,0,0,0,0,0,0,0,0,0.196816110054431,0,0,0,-0.0257451510160836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270923476487857,0,0,0.161384897905554,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0
X601288.CH.EQUITY,0.376194315224199,0,0,0,0.214655719653385,0,0,0,0,0,0,0,0,0.146423504529119,0,0,0,0.0916037101983771,0,0,0.0341801956346245,0,0,0,0,0,0,0,0,0,0,0,0.0842774762941088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.545491524707201,0,0,0,0,0,0.269338842384214,0,0,0,0,0,0.0901781593025049,0.0815691307418862,0,0,0,0.0496010822401849,0,0,0,0,0,0.0687278053795232,0,0,0,0,0,0,0,0,-0.547264521661847,0,0,0,0,0,0,0,0.157220423380352,-0.0586512526647623,0,-0.0767471870040913,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.00134679169994868,0,0,0,0,5.42101086242752e-20,0,0,0,0.273995325937876,0,0,0,0,0.0921084874894942,0,0,0,0,0,0,0.0111469813570712,0,0,0,0,0,0.1784210420553,0.0424753635630053,0.0889907647172449,0,0,0,0,0,0,0.0189543610575246,0,0,0,0.173386162995737,0,0,0,0.104886667496872,0.0155099640159681,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0326547114437845,0,0,0,0,0,0,0,0,0.203592874935336,0,0,0.0437073092595504,0,0.479685093975405,0,0,0,0,0.135671959791913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864806396231248,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.09724917942395,0,-0.0727678529263196,0,0,0,0,0,-0.0612800006144092,0.321439067083728,0,0,0,0.596615853154014,0,0,0,0,0,0,0,0,0,0.274088104098747,0,0,0,0,0,0,0,-0.145115646373083,0,0,0,0,0,0
X601628.CH.EQUITY,0.0414272263790982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12535187963242,0,0,0,0,0.280414474489852,0,0,0,0,0,0,0.131743496821698,0,0,0,0,0,0,0,0,0,0,0,0,0.0600947258268587,0,0,0.0341784056707068,0,0,0.037275282320532,0.0240466959860267,-6.93889390390723e-18,0.0650094078640361,0
X601658.CH.Equity,0,0,0,0.0581170672052886,0.154813061780154,0,0,0,0,0,0,0,0,0.152604809959157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223116260931814,0,0,0,0,0,0,0,0,0.146511140114324,0,0,0,0,0,0,0,0,0,0,0.312044089588203,0,0,0
X601328.CH.EQUITY,0.051852427001283,0,0,0.599338557978406,0,0,0,0,0,-0.0367395561210348,0,0,0.0266775795291419,0,0.0361349254305807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127846563594586,0.0234987273456438,0,0,0.00485787716111859,0.0903657237681124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112860650915933,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.435536204058604,0,0,0,0,0,0,0,0.0326687421646616,0,0,0.0246374206835078,0,0,0,0,0,0,0,0,0,0,0,0,0.232688130754171,0.0266122145842383,0,0,0,0,0,0,0,0,0,0,0.00550912624260879,0,0,0,0,0.0313351003398691,0.0521505611419809,0.109302219846838,0,0,0
X388.HK.EQUITY,0,0,0.368361877107068,0,0,0,0,0,0,0,0,0.0280705072619163,0,0.0303722412211836,0,0,0,0,0.0906925098586391,0,0,0,0.0326765726208768,0,0,0,0,0,0,0,0,0,0,0.07588687380554,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0447948691709698,0,0,0,0,0,0
X600000.CH.EQUITY,0.303074225868687,0.0386923976772066,0,0,0.144575423120198,0,0.019489922667673,0,0.0663601051754045,0,0,0.0108768532164635,0,0,0,0,0.0476408866864469,0.00133676917027662,0,0,0.102112810045461,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0367966105123509,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933039893623098,0,0,0,0.407420224120156,0.0670090671936879,0,0.0660733190004571,0,0,0.256339780131004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
