,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.149570183592822,0,0.0916212133597422,0,0,0,-0.0381221941097085,0,0,0,0.415778788287987,0,0,0,-0.0993994948566935,0,0,0,0,0,0,0,0,0,0,0,0,0.023042398240168,0,0,0,0,0,0,0,0,0,0.150923386331484,0,0,0,0,0,0.118420007091843,0,0,0.0432057451854308,0,-0.0159666365921209,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.116180195166863,0,0,0,0.201013771598261,-0.0455738457253094,0,0.197848164630957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839299279378233,0,0,0.315135547865303,0,0,0,0,0,0.21776938513392,-0.261902765748874,0,0,0.253898224211283,0.191914218739417,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.562445831234269,0,0,0,0,0,0,-0.0742405253066021,0,0,0,0.0764132706796514,0,0,0.111874700492902,0,0,0,0,0,0,0,0,0,0.181702361843515,0,0,0,0,0,0,-0.0183597705764482,0,0,0,0,0,0.104311801898451,0,0,0.308778724212977,0,0,0,0,0,-0.00273287206522072,0,0,0,0,0
X601288.CH.EQUITY,0.295760787527945,0,0.180022662579417,0,0,0.234713521874293,0,0,0,-0.0767638269859368,0,0,0,0,0,0,0.0684599198265978,3.46944695195361e-18,0,-0.00397233728162077,0.00262670923785935,0,0,0,0,0.0400931722855774,0,0,0,0,0,0,0,-0.0867422625012456,0,0,0,0,-0.0257193457695192,0,0.222877668716398,0,0,0,0,0,0,0.165567383295102,0,0,0,0
X5.HK.EQUITY,0,0,0.0394361163149543,0.229918916147675,0,0.168827554768504,0,-0.312825333115439,0,0,0,0,0.0806395607218327,0,0,0,-0.0431385366968041,0,0,0,0,0.419193673770159,0,0,0,0.415881954307412,3.46944695195361e-18,0,0,0,0,0,0.0625297922274726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161820594023658,-0.109792003712321,0,0,0
X601988.CH.EQUITY,0.240536010395943,0.0514783831717021,0.205872602155693,0,0,0,0,0,0.175807275553687,0,0,0.205311847884518,0,-0.149464968475901,0,0,0,0,0,0,0,0,0,0,0.0242553080707474,0,0.0778867160412722,0,0,0,0,0,0,-1.73472347597681e-18,0.0710926666481204,0,0,0,0,0.185002757917893,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196733496906272,-0.0120277084461661,0,0.0969616050873551,0,-0.0264345155251327,0.0290275332907531,0,0.32442071914922,0,0.262347965927615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547263812018192,0.0715954422996663,0,0.0710211347324063,0,0,0,0.0904322402825762,0,0,0,0.117296013605021,0,0,0,0,0,0,0.0636092341790562,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0632940963415118,0,0,-0.087525892692092,0,0.140582066466342,0.295728902412913,0,0,0,0,0.162938747056961,0,0,0,0,0.143821094438671,0,0,0,0,0,0.0097012476437918,0,2.16840434497101e-19,0,0,0,0.102837615196208,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124641175274804,0.261701760747725,0,0,0.0703731199873096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399820726505805,-0.146908021670309,0,0,0,0,0.235422990587353,0,0,0.0392540101086585,-0.257360224182023,0,0,0,0,0,0,0,-0.0401348641059791,0,0,0,0,0,0.0154804505712476,0,0,0.0823451214662302,0,0,0,0
X601658.CH.Equity,0,0.194374546627534,0,0,0,0,0,0,0,0,0,-0.131440908152112,0,0,0,0,-0.136676256919772,0,0,0,0.161813525542876,0.0658086609460602,0,0.436556175931853,0,0,0.0139486288273438,0,0,0,0,0,0,0,0,0.212165925727536,0,0,0,-0.374042182996987,0,0,0,0,0,0.5694165596225,0,0,0,-0.897840247366658,0,0
