,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.216796469986885,0.0229884850531094,0,0,0.401131574762018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197229245255192,0,0.0560563067190747,0,0,0.0445180835326864,0,0,0.0640899306115413,0.0251549913200191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838688947724637,0.0497434686815327,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431025,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,-0.00870765467018783,0,0.163521455155111,0,0,0,0,0,0,0.111183296960755,0,0.069936875509586,0,0,0,0,0,0,0,0,0,0.0743430374095867,0.182848444045395,0,0,0.0745108888934241,0,0,0,0,0,0,0,0,-0.12781947805691,0,0,0,0,-0.0808244486093869,0,0,0,0,0,0,0.23400863502753,-0.0330595672180234,-0.0624690331346003
X601939.CH.EQUITY,0.623269486264122,0.0188855073013157,0,0,0,0,0,0,0.104843950599896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184376167397894,0,0,0,0,0,0,0,0,0.148483786476042,0,0,0,0,0,0,0,0,0,0,0,0.129075032667898,0,0
X601288.CH.EQUITY,0,0,0,0.0800104304320822,0,0,0,0.404863783073854,0,0,0.0495834701039414,4.33680868994202e-19,0.0193455940866418,0,0,0,0,0,0.0735069846709465,0,0,0,0.0262518621654661,0,0.168548853525206,0,0,0,0.0357421977951923,0,0,0,0.176049989397728,0,0,-0.0120321457938009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0104181833419977,0.107645851326366,0.244742579680502,0,0,0,0,0,0.145156994171789,0,0,0,-0.19515631205184,0.0468481487956091,0,0,0,0,0,0,0.000253550416758785,0,0.0857653997549959,0.0608858002447518,0,0.0107178615850657,0,0,0,0,0.0778774326504661,0,0,0.148042655627734,0,0.162001392305152,0,0,0,0,0.290829676192676,0,0,0,-0.0570383291035863
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.145358349445511,0,0,0,0.415471146291139,0,0,0,-0.0151618678142804,0,0,0.041731606250987,-0.0936747664795642,0,0,0,0,0.167942697703008,0,0.0585707941742036,0,0,0,0,0.094859776658043,0,0,0,0,0,0,0,-0.18788842529746,0,0,0,0,0,0,0,0.0388360366333458,0,0,0,0,0,0,0,0.0785807153059552,0,0,0
X5.HK.EQUITY,0,0.193220393209287,0,0.0843449136245834,0,0,0,0,0,-0.145694947472396,0.0281199365981282,0.0542307959962786,0,0,0,0,0,0,0,0,0,0,0,0.166208322072886,0,0,0,0.142217229615879,0,0,0,0,0,0,0,0,0,0.282973617364555,0,0,0,0.0603583614309948,0,0,0,0,0.0199891787590057,0,0,0,0,-0.068838271948392
X388.HK.EQUITY,0,0,0,4.33680868994202e-19,0,0.0712501637795218,0,0,0,0,0,0,0,0,-0.042495814272604,-0.0995600387613962,0.353649256751632,0,0,0,0,0,0,-0.0504454178649674,0,0,0,0,0,0,0,0,-0.198248095138456,-0.0647844415150369,0,-0.164104635870634,0,0,0.167931784287277,0,0,0,0.0547724475761218,0,0.0682974167249292,0,0.13494448526357,0,0,0,0,-0.515498897872324
