,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.365988139708255,0,0.0364232107389403,0,0,-0.00884152298192466,0,0,0.0611196559168553,0,0,0,0.109186955145976,0,0.159253520312855,0,0,0,0,0,0,0,0.116383124129736,0,0,0,0,0,0,0.0592547784824971,0,0,0,0,0,0,0,0,0,0,0,0,0.000416657193095592,0,0,0,-0.145985417518017,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0202101624792128,-0.0618533173510464,0,0,0,0,0,0.133066984739662,0,0,0,0.264450388265059,0,0,0.0791809168751565,0,0,0,0,0,0,0,0.117074171317909,0,0,0,0,0.252820270065664,0,0.0831365889288863,0,0,0,0,0,0,0,0,0,0,0,0.0767514645929902,0,0
X601939.CH.EQUITY,0,0,0,0,0.737112661637183,0,0,0,0,0.0392539913443885,0,0.145186083260262,0,-0.0460539421136546,0.0279745060242097,0,0,0,0.0280422553322903,0.0519191251514051,0,0,0,0.021211744567238,0,0,0.0102924208776367,0,0,0,0,0,0,0,0,0.0899658349723987,0,0,0,0,0,0.046689251910367,0,0,0,0,0.0412169180083497,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0,0
X601288.CH.EQUITY,0.170851721476279,0,0.834347062719766,0,0,0,0,-0.0795536222594553,0,0,0,0,0,0,0,0,0.0206539440081775,0,0,0,0.0238905837975473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706622126795718,0,0,0,-0.011913630182803,0.00952315946307355,-0.172981989603933,0,0,0,0,0,0,0,0,0,-0.00527203439912648,0
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.142476377119783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105200576749922,0.00191215943647365,0,0,0,0,0,0,-0.00832783800557657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311293024348304,-0.0594095463551068,0,0,0,-0.0932442074630543,0.908896406273429,0,-0.0903210701375157,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.177347696367577,0,0,0,0.0546537098335926,0,0,0,0,0,0,0,0.270456572107067,0,0,0,0.116773023464846,0,0,0,-0.0702803827314777,0.0986948017804193,0,0,0,0,0,0.0778791440878692,0,0,0,0,0,0,0.121273163863556,0,0,0,0,0,0,0,-0.0320483974198291
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251892052181849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637650378119519,0.365415884254578,0.0234395162735261,0.112895543379755,0,0,0,0,-0.0650827504474081,0,0,0.0846740475342331,0,0,0,0,0.147026250144477,0.323225939796982,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.117054962264732,0,0.163541209624731,0,0,0,0.0310744153992186,0,0,0,0,0,0,0,0,0,0,0,0,0.125393223963573,0.233570935398313,0.0284003925780136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118554214329181,0.287567526834603,0,-0.309170280818383,0,0,0.0212139762474269,0,0,0.156117418521332,0,0,0,0,0
