,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.208286422626769,0,0.106653534268411,0,0,0,0,0.273073899140007,0.0495265880833695,0,0,0,0,0,0,0,0,0.130755545267076,0,0,0,-0.044071104022864,0,0,0,0,0,0,0,0.100092442327177,0,0,0,0,0.0545518387090236,0,0,0,0,0,0,0,0,0,0.0118938455442833,0.0551359833019575,0,0,0,0,0
X601939.CH.EQUITY,0.457983165465426,0,0,0.0182192849937741,0,0,-0.0318965138622277,0,0,0,0.192637094711747,0,0.226681161955674,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853761849153918,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0
X601288.CH.EQUITY,0.42596643834761,0.083341343014071,0.0660752492133641,0,0.162811243560143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031160239119211,0,0,0,0,0,0,0,0,0,0,0.0889331013886093,0,0.0523017219684383,0,0,0,0,0,0,0,0.0599320105429333,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.577348800775108,0,0,0,0,0,0.199978169666796,0,0,0,0,0,0,0.249211814941876,0,0,0,0.0129573570493411,0,0,0,0,0,0.00547141554574732,0,0,0.0541722443112948,0,0,0,0,0,-0.132159748395508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0
X5.HK.EQUITY,0,-0.190994552875183,0,-0.0853569949921793,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.21369258977695,-0.792236459455635,0,0,-0.00332793119097494,0.488091613177951,0,0,0,0,0,0,0,0,0,0,0,0.417421948825499,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.083656988104575
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0467819211340693,0,0,0,0,0,0,0.123677995817728,0.282837655847753,-6.93889390390723e-18,0.11130407077558,0,0,0,0.154742312581952,0,0,0.0665830705594702,0,0,0,0,0,0,0.0273982967726195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556366317019981,0
X601658.CH.Equity,0,0,-0.0622712580990445,0.619838542348503,0,0,0,0,0.0332499066825532,0,0,0,0,0,-0.451628570822419,0,0,0,0,0,0,0,0.147969778715906,0,0.0902573691423853,0,0,-0.00598498254593449,0.853164712223857,0,0,0,0,0,0,0,0.0701032104931021,0,0,-0.141388826424286,0,0,0,0,0,0,0,0,0,-0.0923675379319197,0,0
