,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.166608485073385,0,0.0783672720799962,0,0,0,-0.0883216317590489,0,0,0,0.495196303933861,0,0,0,-0.0704080155410497,0,0,0,0,0,0,0,0,0,0,0,0,0.0721966189769377,0.00512517744740823,0,0,0,0,0,0,-0.0488810841456806,0,0.119236817678353,0,-2.16840434497101e-19,0,0,0.168370702657454,0,0,0,0.0222398269117535,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.168900043359883,-0.00123999417755342,0,0.296579411089972,0,0.113143213992702,0,-0.0730712298921306,0,0,0,0,0,0,0.0717518172397885,0,0,-0.0188222854521337,0,0,0,0.103154484305294,0,0,0,-0.0686894956366989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486967062860574,0,-0.0311310767438518,0,0,0,0,0,0,0,0.0205204844372269,-0.0342219253863405,0
X601288.CH.EQUITY,0.382033227506987,0,0.159966889739126,0,0,0.188511287776119,0,0,0.085794794283127,0,0,0,0,0,0,-0.0689229501998517,0.0560637409239541,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.000579431288875619,0,0,0,0,0.127023121796983,0,0,0,0,0,0,0,0,0.213598031151667,0,0,0
X5.HK.EQUITY,0,-0.12478096387517,0.027698349672485,0.285668879523704,0,0,0,-0.248054771290628,0,0,0,0,0.146127370886352,0,0,0,0,0,0,0,0.539821112347108,0,0,0,0,0.302229254128847,-0.0109619427166417,0,0,0,0,0,0,0.0223755313332331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20068495711619,-0.0718047831264585,0,0,0
X601988.CH.EQUITY,0.144745195247719,0,0.125047676881718,0.152599512264304,0,0,0,0,0.109453726924354,0,0.103376107771142,0,0,-0.260264561845261,0,0,0,0,0,0,0,0,0.069258519317985,0,0.248716944257314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116517212407392,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0874837929919221,0,0,0,0,0.0156279845315767,0,0.289928123442367,0.212406847657603,0,0,0,0.0351958040975366,0.0799314714620591,0,0.00333246989911518,0,0,0,0,0,0,0,0,0.07116429774503,0,0,0.04220553178116,0,0,0.0176861270365986,0,0,0,0,0,0,0,0,0.108324182218838,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0341753016148441,0.0696101652604671,0,0,0,0.140511274638748,0,0,0,-0.146556996576183,0,0,0,0.376504658796868,0,0.254055534699487,0,0.0430263998234129,0,0,0,0.104999949765386,0,0,0,-0.00407290916349511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.212075191283246,0.258021736995775,0,0,0.0292174599586553,0,0,0,0,0,0,0,0,0,0,0.0649338857355376,0,0,0,0.0134983067441091,0,0,0,0,0,0,0.115569067319065,0,0,-0.0162027670590017,0.0530291794668882,0,0,0,0,0,0,0,-0.404841121336059,0,0,0,0,0.133517227355851,0,0,0,0.273544416249968,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504671102816934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
