,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0344559264034259,0,0,0,0,0,0,0,0,0,0,-0.00193253257613086,0,0.536652979531719,0.78983398526874,-0.107316720249664,0.0108893928369399,0,0,0.20739259394118,0,-0.234033592996199,0,0,0,0,-0.324460662034752,0,0,0,-0.0450280010417235,-0.0801983613882598,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210895997563386,0,0,0,-0.0436106118841188,0,0,0,0,0,0,0,0.047758639774672,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0989723214527075,0,0.0631595933196234,0,0,0,0,0,0.249370488051919,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0.188154698580261,0,0
X601939.CH.EQUITY,0,0,0,0.826022901319128,0,0,0,0,0,0.01844928690735,-0.0766592723527188,0,0,0,0,0,0.0687931553479408,0.073557540923864,0,0,0,0.00170349043253502,0,0,0,0,0.0551917847768609,0,0.0301291673094462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217942911273956,0,0,0,0,0.0280942045805454,0.035050046409167,0,0
X601288.CH.EQUITY,0.0242608601444156,0,0.89735368979499,0,-0.0660946230847295,0,0,0,0,0,0,0,0,0,0,0.010469377415634,0,0.136323558988773,0,0,0,0,0,0,0,0,0.050475279329361,0,0,0,0,0,0.00193179090170945,0,0,0,0,0,0,-0.0961677748403872,0,0,0,0,0,-0.0313132704314507,0,0,0,0,-0.0527026473269459,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0270096487455308,0,0.400233843199127,0,0,0,0,0,0,0,0,0,0.0409929491549312,-0.0168408225212744,0,0,0,0,0,0,0,0,0,0,0,0.416992316093434,0,0,0,0,0,0,0,0,0.0769445955274945,0,0,0.113087924514404,0,0,0,0.137570091482364,0.204465636053397
X600036.CH.EQUITY,0,0,0.383823989260644,0,0,0,0,0,0.0189904859118908,0,0,0,0,0,0,0,0.125795001947915,0,0,0.00148580931472839,0.00715610704188455,0,0,0,0,0,0.186277860904683,0,0.176596745264139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194951043470718,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00121386193058436,-0.145565989750311,0.0804372846387903,0,0.0274721027772319,0,0,0,0,0,0.0374985519290189,0,0,0,0,0,0,-0.0746067186100661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105528259309304,0,0,0.0104414773320941,0,0,0,0,0,0,1.0146805218651,0,0.0373519721491548
X1299.HK.EQUITY,0,0.0725897348160612,0,0,0.149770598139577,0,0,0,0,0.254904977542389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215845467101351,0,0,0.340017835098146,0,0,0.22052965628151,0.124433543851189,0.12595621942653,0,0,0,0,0,0.0398097920835702,0,0,0,0.128627427786699,0,0,-0.0988340425112749,0,4.33680868994202e-19,0,0,0,0.10764332117525,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142362368202216,0,0,0,0,0,0,0.0797628691496716,0,0,0,0.258680040716646,0.36086101804513,0,0,0,0,0,0,-0.256759881856874,0,0,0,0.00608806803555426,0,0,0,0.0654260865817745,-0.092289513187766,0,0,0,0,0,0,0.146543195841543,0
X388.HK.EQUITY,0,0,0,0,0.290592875094344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225783651125539,0,0,0,0,0,-1.73472347597681e-18,0.471588288093039,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0480360466217818,0,0,0,0,-0.059139953571836,0,-0.11160904871933,0.249051667136628,0,0,0.0278086131231991,0,0,0,-0.123550836966714,0.0147383349937401
X601066.CH.EQUITY,0,0.00502734633633805,0,0,0,0,0,0,0,-0.00846945342285881,0,0.550161242244403,0,0,0,0,0,0,0,0,0.0130592808172136,0,0,0,0.219528604877059,0,0,0,0,0,0,0.014774747433281,0,0,0.0615808016491214,0.0584004819511413,0,0,0,0,0,0,0.0399588559433126,0.0397028350066108,0,0.0108402466363659,0,0,0,0,-0.0371904306030993,0
X600030.CH.EQUITY,0,0,0,0,0.0708394581339872,0,0,0,0,0.0659921286707585,0.190130175792595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276556987136051,0,0,0,0,0,0,0,0,0.366724048929897,0.0919972609127944,0,0,0,0,0,0,0,0,0.0594337905158378,0,0.129700758688431,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.227574544348019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243013190390574,0.0610887792803279,0.00034760688218563,-0.157903291721904,0,0,0,0,-0.0801605114464433,0,0,0,0,0.103400397511488,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.356724376286781,0,0,0,0,0,0,0,0,0,-0.00857788782243193
X601166.CH.EQUITY,0,0,0,0,0,0.205165744488575,0.183594255628984,0,0,0,0,0,0.048234350100723,0,0,0,0.0114820601833429,0,0.00213046481078488,0,0,0.064117142289543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189895684861458,0,0.0371954973787238,0,0,0,0,0,-0.0073290222002084,0,0,0,0,0,0.454653991890534,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.0669623866670844,0,0.0459973201321549,0.0211654339988356,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0446933803685471,0,0,0,0,0.415027861942058,0,0,0,0,0,0,0,0,0.00771432828367278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25234365627382,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182814127734981,0.0142305152452794,0,0,0,0,0.0165938676493206,0,0,0,0,0,0,0,0,0.105702425266847,0,0,0,0,0,0,0.05136843631046,0,0,-0.0510821690625245,0,0,0.07405818575091,0.126048704567532,0,0,0,0,0,0,0,0,0,0,0,-0.028599798195944,0,0.179012461858591,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.175533294556599,0.144953178610375,0,0.168447942474726,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121281325087197,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0.697793971478604,0,0,0.0795805861059758,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.133822561739914,0.0689825209679484,0,0,0,0,0,-0.0223927138040699,0,0,0,0,0.00287105122052784,0.153003290066369,0,0,0,0.221108470777411,0,0,0,0,0,-0.0791939700293484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137219272770069,0,0,0,0,0,0,0.239451051885687,0,0,-0.0619512652766921,-0.0416606990387181
X000001.CH.EQUITY,0,0.142588402831301,0,0,0,0.111204823703308,0,0,0,0,0,0,0,0.124985526153958,0,0,0.124920113218122,0,0,0.0688424738977949,0,0,0,0,0,4.33680868994202e-19,0,0.0717258989000126,0.136024795798302,0,0,0.0183391513585476,0,0,0,0,0,0.0251677590319809,0,0.0333812811417709,0,0,0.0434882386927738,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-2.77555756156289e-17,0.0802478141717948,0.161588483871434,0,0,0,0,0,0,0,0,0,0,0,0.4751686294092,0.019731480909526,0,0,0,0,0,0,0,0,0.0214414211264188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070432043445357,-0.0369082200759045,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.20125190601944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410674002640539,0,0,0,0.0370944849252496,0.0919937005879026,0,0,0.0796212883398204,0.0370776903676698,0,0,0,0,0,0,0.144470341811838,0.0252890605670804,0,0.370529377239167,0,-0.0391440009885471,0,0,0,0,0,0,0,1.73472347597681e-18
X600016.CH.EQUITY,0,0,0,0.0356245969314003,0,0,0,0,0,0,0,0,0,0.149436917186287,0.138786365103608,0,0,0,0,0,0,0,0,0,0,0,0.161015102843032,0,0.180193903435207,0,0,0,0.00380385929274003,0,0,0,0,0,0,0,0,0,-0.115297741119658,0,0,-0.170787620409966,0,0.241886787591588,0,0,0,0
X688.HK.EQUITY,0.227856458164446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225626939413418,0.0638901324920511,0,0,0,0,0.0106123387835934,0,0,0,0.229274091059039,0,0.137751999115289,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.119787744095767,0,0,0,0,-0.0617408504341856
X601998.CH.EQUITY,0.272825659833282,0,0,0,0,0,0,0,0,-0.053714589292578,-0.00708741927599776,0,0,0,0,0,0.0296090055341406,0,0,0,0,0,0,0,0,0,0,0,-0.0642787550403218,0,0,0,0,0,0,0.010583924667267,0,0,0,0,0,0,0,0,0.0493865834057098,0,0,0.182917100566483,0.0235879803674606,0.55235080951178,-0.0960596174953547,-0.0204614926371489
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.145145277639842,0,0.0109366882885377,0,0,0,-0.101558509637579,0,0,-0.129373935262602,0,0,0,-0.242329705736744,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.321933019275435,-3.46944695195361e-18,0,0,0,-0.0326051250260438,0,0,0.0742502183996163,0,0.0168486832626655,0,0,0,0.452259770024489,0.110979236204223,0,0.0397414601810015,0
X1109.HK.EQUITY,0,0,0,0,0,0.106623360048036,0,0,0.141575655852104,0.0362499498582574,0,0,0,0,0,0,0,0,0,0,0,0,0.624496113746478,0,-0.0598212181523402,0,0,0,0.156159023470858,0,0,0.0426142891706671,0,0,0,-0.0912087514985921,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.038369223950639,0,0
X2388.HK.EQUITY,0,0,0,0,-0.134566470988625,0,0,0,0.0577462647150856,0,0,0,0,0,0,0,0.0124671975160214,0,0,0,0,0.0062097411080185,0,0,0,0,0,0.39879039259896,0,0,0,0.154845208790045,0,0,0,0,0,0,0,-0.073556384816865,0.0618976827600756,0,0,0,0.0684613908214069,0,0.406150891255274,0,0,0,0,0
X11.HK.EQUITY,-0.077399338729628,0,0,0,0,0,0,-1.73472347597681e-18,0.342870861429581,-0.157836523480845,0,0,0,0,0,0,0,0,0,0.0204801374404176,0.213868536057795,0,0,0,0,0,0.195465736478422,0,0.0525879308920487,0,0,0,0,0,0.0910392264696226,0,0,0,0,0,0,0.0343791433722342,0,0,0,0,0,0,0.0119011465026632,0,0.139213823943941,-0.0184409276751728
X002142.CH.EQUITY,0,0,0,0,0,0.110792317782552,0,0,0,0.0642787121951,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0.120943377859729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0.4270855482844,0,0,0
